	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
19333	55	Self-emp-inc	298449	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	2415	50	United-States	>50K
19105	40	Private	175696	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
10245	54	Private	38795	9th	5	Separated	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
32004	42	Private	386175	Some-college	10	Divorced	Sales	Not-in-family	White	Male	0	0	50	United-States	>50K
6855	27	Private	189775	HS-grad	9	Never-married	Adm-clerical	Not-in-family	Black	Female	0	0	40	United-States	<=50K
15345	57	Self-emp-not-inc	103529	Masters	14	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	38	United-States	>50K
5315	32	Private	183356	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
24978	48	Private	148549	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	<=50K
26810	49	State-gov	207120	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	>50K
3019	49	Private	36032	Some-college	10	Never-married	Exec-managerial	Not-in-family	Black	Female	0	0	40	United-States	<=50K
1625	61	Self-emp-not-inc	163174	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	35	United-States	>50K
21392	38	Private	368140	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
20201	53	Self-emp-not-inc	321865	Prof-school	15	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	60	United-States	>50K
12188	25	Private	162687	12th	8	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
10434	45	State-gov	319666	Prof-school	15	Divorced	Prof-specialty	Unmarried	White	Female	0	0	43	United-States	<=50K
27769	27	Private	305647	Assoc-acdm	12	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
15470	42	Private	175943	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Wife	White	Female	7298	0	35	United-States	>50K
26188	52	Local-gov	152795	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	52	United-States	>50K
12280	24	Private	122234	Some-college	10	Never-married	Adm-clerical	Not-in-family	Black	Female	0	0	20	?	<=50K
32560	52	Self-emp-inc	287927	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	15024	0	40	United-States	>50K
12558	29	Private	420054	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
27247	59	State-gov	139616	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
15193	22	Private	200109	HS-grad	9	Married-civ-spouse	Priv-house-serv	Wife	White	Female	4508	0	40	United-States	<=50K
21796	40	Self-emp-not-inc	243636	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
22291	35	Private	188972	HS-grad	9	Widowed	Exec-managerial	Unmarried	White	Female	0	0	30	United-States	<=50K
15186	40	Private	222011	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	45	United-States	>50K
22443	44	Private	210013	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
26382	47	Private	431515	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
19361	43	Private	164693	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	<=50K
10888	25	Private	483822	HS-grad	9	Never-married	Other-service	Own-child	White	Male	0	0	40	El-Salvador	<=50K
26991	27	State-gov	122660	Bachelors	13	Never-married	Prof-specialty	Own-child	Black	Female	0	0	40	United-States	<=50K
4771	34	Local-gov	43959	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	50	United-States	<=50K
18299	26	Private	179569	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
14125	30	Private	248588	12th	8	Divorced	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
10736	30	Private	243190	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	20	India	>50K
2952	22	?	35448	HS-grad	9	Married-civ-spouse	?	Wife	White	Female	0	0	22	United-States	<=50K
22555	41	Self-emp-inc	75742	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	El-Salvador	>50K
17921	37	Private	151835	Prof-school	15	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
14084	31	Private	248653	1st-4th	2	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	37	Mexico	<=50K
32398	24	Private	222005	HS-grad	9	Never-married	Other-service	Other-relative	White	Male	0	0	30	United-States	<=50K
7465	54	Private	174102	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
25061	49	Self-emp-inc	246739	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
25657	53	Local-gov	248834	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	50	United-States	>50K
10334	35	Self-emp-not-inc	195744	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
9496	17	Local-gov	148194	11th	7	Never-married	Adm-clerical	Own-child	White	Female	0	0	12	United-States	<=50K
30875	31	Private	174704	HS-grad	9	Divorced	Sales	Unmarried	Black	Male	0	0	50	United-States	<=50K
24781	20	?	189740	Some-college	10	Never-married	?	Own-child	White	Female	0	0	32	United-States	<=50K
30123	63	Self-emp-not-inc	29859	7th-8th	4	Married-civ-spouse	Farming-fishing	Husband	White	Male	7688	0	60	United-States	>50K
30434	35	Federal-gov	128608	Bachelors	13	Never-married	Exec-managerial	Own-child	White	Male	0	0	40	United-States	<=50K
20949	36	Private	268292	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	41	United-States	<=50K
3372	21	Private	34506	HS-grad	9	Separated	Other-service	Own-child	White	Female	0	0	35	United-States	<=50K
19054	56	Private	266091	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	2907	0	52	Cuba	<=50K
23044	53	Self-emp-inc	110445	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	<=50K
18129	44	Private	172032	Assoc-voc	11	Married-civ-spouse	Adm-clerical	Husband	White	Male	7298	0	51	United-States	>50K
19701	23	Private	102942	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	2258	40	United-States	>50K
8325	50	State-gov	116211	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	52	United-States	>50K
11575	39	Private	38721	HS-grad	9	Divorced	Priv-house-serv	Unmarried	White	Female	0	0	22	United-States	<=50K
22596	51	Self-emp-not-inc	246820	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	48	United-States	>50K
5593	29	Private	168479	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
32038	52	Private	294991	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
10619	37	Private	113750	Bachelors	13	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
15630	27	Private	31659	Bachelors	13	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	1887	60	United-States	>50K
17563	71	Private	182395	Bachelors	13	Never-married	Craft-repair	Not-in-family	White	Male	11678	0	45	United-States	>50K
87	33	Private	202051	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
8760	54	Private	50385	Bachelors	13	Divorced	Exec-managerial	Not-in-family	Black	Female	0	0	45	United-States	>50K
27944	33	?	202366	HS-grad	9	Divorced	?	Unmarried	White	Female	0	0	32	United-States	<=50K
26523	35	Private	338611	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
23446	28	Private	271466	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
6173	79	Private	120707	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	20051	0	35	El-Salvador	>50K
27551	20	Private	515797	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
4586	21	Private	152540	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	35	United-States	<=50K
22185	17	Private	146329	12th	8	Never-married	Sales	Own-child	White	Female	0	0	23	United-States	<=50K
3865	46	Private	142828	HS-grad	9	Married-civ-spouse	Sales	Wife	White	Female	0	0	40	United-States	>50K
11168	38	Private	110713	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
11362	28	Self-emp-not-inc	209205	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	40	United-States	>50K
8068	49	Private	169711	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	Germany	>50K
28270	63	Private	76860	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	Asian-Pac-Islander	Male	0	0	40	Philippines	>50K
7	52	Self-emp-not-inc	209642	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
9218	50	Private	320510	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	40	United-States	>50K
5172	32	?	134886	HS-grad	9	Married-civ-spouse	?	Wife	White	Female	0	0	2	United-States	>50K
17186	37	Private	58337	Some-college	10	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	>50K
4897	36	Private	398931	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1485	50	United-States	>50K
5984	24	Private	203518	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
29114	33	Local-gov	190290	Assoc-voc	11	Never-married	Protective-serv	Not-in-family	White	Male	0	0	56	United-States	<=50K
11780	43	State-gov	129298	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
4932	32	Private	213179	Some-college	10	Divorced	Craft-repair	Own-child	White	Male	0	0	40	United-States	>50K
160	68	?	38317	1st-4th	2	Divorced	?	Not-in-family	White	Female	0	0	20	United-States	<=50K
4664	22	Private	183970	HS-grad	9	Never-married	Handlers-cleaners	Own-child	Black	Male	0	0	40	United-States	<=50K
26767	53	Self-emp-not-inc	297796	10th	6	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
3511	52	Private	366232	9th	5	Divorced	Craft-repair	Unmarried	White	Female	0	0	40	Cuba	<=50K
25308	17	Private	241185	12th	8	Never-married	Prof-specialty	Own-child	White	Male	0	0	20	United-States	<=50K
13176	43	Private	149909	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	42	United-States	>50K
24556	41	Private	149102	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
4545	50	Private	125417	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Wife	Black	Female	0	0	40	United-States	>50K
29490	29	Private	239753	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	2057	20	United-States	<=50K
13964	49	Private	147002	HS-grad	9	Never-married	Craft-repair	Unmarried	White	Female	0	0	40	Puerto-Rico	<=50K
27322	38	Private	184801	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
4430	53	Private	335481	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	Black	Female	0	0	32	United-States	<=50K
21219	50	Private	161438	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
25740	41	Private	289669	HS-grad	9	Widowed	Machine-op-inspct	Not-in-family	White	Female	0	0	40	United-States	<=50K
22174	41	Private	22201	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	40	Japan	>50K
12320	41	Private	168730	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
18215	53	State-gov	151580	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	4386	0	40	United-States	>50K
13599	34	Private	197886	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
31579	38	Private	60135	HS-grad	9	Never-married	Transport-moving	Not-in-family	White	Female	0	0	40	United-States	<=50K
5222	54	Federal-gov	392502	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
19417	44	Private	151985	Masters	14	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	24	United-States	>50K
29593	37	Private	140854	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
16546	34	Private	70466	Assoc-voc	11	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
15384	45	Local-gov	304973	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	78	United-States	>50K
481	43	Self-emp-not-inc	170721	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	20	United-States	<=50K
14786	30	Private	136651	5th-6th	3	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	Mexico	<=50K
30934	22	Private	147397	Bachelors	13	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	20	United-States	<=50K
12190	48	Private	158924	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
14265	47	Private	274200	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	40	United-States	>50K
14585	22	Private	129172	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	0	16	United-States	<=50K
21327	27	Private	101618	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	<=50K
9633	62	Private	161460	Bachelors	13	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	30	United-States	<=50K
12354	60	Local-gov	141637	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
106	17	?	304873	10th	6	Never-married	?	Own-child	White	Female	34095	0	32	United-States	<=50K
17001	43	Private	358199	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	3103	0	40	United-States	>50K
26268	37	Self-emp-not-inc	137527	Doctorate	16	Never-married	Prof-specialty	Not-in-family	White	Female	0	2559	60	United-States	>50K
5628	31	Private	120460	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	50	United-States	>50K
9102	68	Private	201732	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
28027	52	Private	68982	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
17000	42	Private	145711	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	United-States	>50K
29053	54	Private	123011	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
28560	64	Private	180247	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	<=50K
11732	76	?	312500	5th-6th	3	Widowed	?	Unmarried	White	Female	0	0	40	United-States	<=50K
4569	36	Private	274809	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	50	United-States	<=50K
27075	40	Self-emp-not-inc	26892	Bachelors	13	Married-AF-spouse	Prof-specialty	Husband	White	Male	7298	0	50	United-States	>50K
2950	27	Private	169662	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	42	United-States	>50K
4625	47	Private	345493	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	99999	0	55	Taiwan	>50K
23408	21	State-gov	299153	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	15	United-States	<=50K
25578	59	?	87247	10th	6	Divorced	?	Not-in-family	White	Female	0	0	40	England	<=50K
509	39	Private	91996	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
5907	25	Private	257910	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	<=50K
6427	39	Private	387430	HS-grad	9	Never-married	Other-service	Not-in-family	White	Male	0	0	18	United-States	<=50K
19975	37	Private	187748	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
24065	36	Private	68273	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
16668	37	Self-emp-not-inc	348960	Assoc-acdm	12	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	>50K
324	76	Self-emp-not-inc	174309	Masters	14	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	10	United-States	<=50K
29096	34	Private	258170	HS-grad	9	Divorced	Exec-managerial	Unmarried	White	Female	0	0	38	United-States	<=50K
3366	39	Private	33487	11th	7	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
9393	38	Private	290306	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
26138	51	Local-gov	123325	Prof-school	15	Widowed	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
27049	34	Self-emp-not-inc	140011	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
11033	43	Private	135606	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	50	United-States	>50K
31768	45	Private	49298	Bachelors	13	Never-married	Tech-support	Own-child	White	Male	0	0	40	United-States	<=50K
14895	35	Federal-gov	205584	5th-6th	3	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	Mexico	<=50K
31505	54	Private	146551	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	54	United-States	>50K
22252	45	Local-gov	160173	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	50	United-States	>50K
30045	36	Private	117381	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
20487	46	Private	57929	HS-grad	9	Divorced	Other-service	Not-in-family	White	Male	0	0	25	United-States	<=50K
4407	52	Self-emp-inc	100506	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	15024	0	50	United-States	>50K
26232	51	Private	215854	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	50	United-States	<=50K
8278	26	Private	84619	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
21742	33	Private	162572	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	55	United-States	>50K
10258	35	Self-emp-inc	202027	Some-college	10	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	60	United-States	<=50K
26076	34	Private	226443	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
29653	34	Private	185556	Some-college	10	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	12	United-States	>50K
22335	39	Private	184117	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	7688	0	20	United-States	>50K
7995	38	Private	196554	Prof-school	15	Separated	Prof-specialty	Not-in-family	White	Male	0	0	35	United-States	>50K
17523	51	Private	122288	Some-college	10	Widowed	Machine-op-inspct	Unmarried	White	Female	0	0	36	United-States	<=50K
19255	22	?	117618	Bachelors	13	Never-married	?	Not-in-family	White	Male	0	0	25	United-States	<=50K
31618	42	Private	24982	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	40	United-States	>50K
2442	54	Local-gov	137678	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
14298	49	Private	143459	9th	5	Separated	Handlers-cleaners	Own-child	White	Male	0	0	38	United-States	<=50K
6513	29	Private	280344	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
26425	22	Private	29444	12th	8	Never-married	Farming-fishing	Not-in-family	Amer-Indian-Eskimo	Male	0	0	50	United-States	<=50K
7222	29	Private	126060	HS-grad	9	Married-civ-spouse	Sales	Wife	White	Female	0	0	40	United-States	>50K
2597	37	Private	269329	Assoc-voc	11	Divorced	Prof-specialty	Not-in-family	White	Female	8614	0	45	United-States	>50K
18679	22	Private	50163	9th	5	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
14609	48	Federal-gov	110457	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
4498	35	Private	150125	Assoc-voc	11	Divorced	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
6291	50	Private	95469	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	7298	0	45	United-States	>50K
14533	29	Local-gov	383745	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	1485	40	United-States	>50K
25840	46	Private	321327	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	7298	0	45	United-States	>50K
4850	60	Self-emp-not-inc	376973	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	42	United-States	>50K
1136	46	Self-emp-not-inc	246212	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
11610	38	Private	22245	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
28546	42	Private	142756	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	35	United-States	<=50K
5538	34	State-gov	34104	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	38	United-States	>50K
29143	43	Private	190403	Bachelors	13	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
4389	32	Self-emp-inc	46807	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	99999	0	40	United-States	>50K
28211	20	Private	333843	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
23295	39	Self-emp-not-inc	154641	HS-grad	9	Divorced	Farming-fishing	Not-in-family	White	Male	8614	0	50	United-States	>50K
8270	43	Private	118308	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1977	50	United-States	>50K
30935	39	Private	242922	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	<=50K
30000	24	Local-gov	69640	Some-college	10	Never-married	Protective-serv	Not-in-family	White	Male	0	0	40	United-States	<=50K
21181	42	Self-emp-not-inc	96524	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
20880	79	?	142171	7th-8th	4	Married-civ-spouse	?	Husband	White	Male	1409	0	35	United-States	<=50K
7030	24	Private	39615	Bachelors	13	Never-married	Sales	Not-in-family	White	Male	0	0	45	United-States	<=50K
17739	42	Private	187294	Some-college	10	Divorced	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
2386	33	Self-emp-not-inc	312055	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
15035	39	Private	322143	12th	8	Married-civ-spouse	Transport-moving	Husband	White	Male	15024	0	70	United-States	>50K
13975	40	Private	160369	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	2415	45	United-States	>50K
20155	27	State-gov	21306	Assoc-acdm	12	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	Germany	<=50K
16079	51	Private	145714	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	50	?	>50K
9877	58	Private	150560	Bachelors	13	Divorced	Adm-clerical	Not-in-family	White	Female	14084	0	40	United-States	>50K
15431	33	Private	287908	Some-college	10	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	50	United-States	>50K
20987	52	Private	163998	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	99999	0	45	United-States	>50K
21779	38	Local-gov	286405	Doctorate	16	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1887	50	United-States	>50K
12756	46	State-gov	27802	Assoc-acdm	12	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	38	United-States	>50K
28769	24	Private	196269	11th	7	Married-civ-spouse	Handlers-cleaners	Husband	Other	Male	0	0	40	United-States	<=50K
2510	42	Private	209392	HS-grad	9	Divorced	Protective-serv	Not-in-family	Black	Male	0	0	35	United-States	<=50K
7929	40	Private	33331	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	<=50K
4798	36	Local-gov	180805	HS-grad	9	Never-married	Transport-moving	Not-in-family	Asian-Pac-Islander	Male	0	0	40	United-States	<=50K
5970	45	Private	205424	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
11026	28	Private	37359	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
31503	34	Private	167893	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	64	United-States	>50K
29357	50	Private	176227	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	?	>50K
14724	31	Private	393357	9th	5	Married-civ-spouse	Handlers-cleaners	Husband	Black	Male	0	0	48	United-States	<=50K
25108	44	Private	54310	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7298	0	40	United-States	>50K
22416	48	Private	176810	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
27886	51	Private	290856	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
7599	43	Private	188808	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
4443	45	Private	123681	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
11612	47	Private	398652	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
19872	51	Private	70767	HS-grad	9	Married-civ-spouse	Adm-clerical	Other-relative	White	Female	0	0	40	United-States	<=50K
4164	52	Private	379682	Assoc-voc	11	Married-civ-spouse	Other-service	Wife	White	Female	0	0	20	United-States	>50K
19454	31	Self-emp-inc	467108	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	45	United-States	>50K
23285	59	Self-emp-inc	103948	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
16428	35	Private	105138	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
1307	26	Private	202203	5th-6th	3	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	Mexico	<=50K
31144	41	Private	146659	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	70	United-States	<=50K
9688	22	State-gov	186634	12th	8	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	>50K
591	55	?	105138	HS-grad	9	Married-civ-spouse	?	Wife	Asian-Pac-Islander	Female	0	0	40	United-States	<=50K
17353	25	Private	104746	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	16	United-States	<=50K
6751	54	Self-emp-not-inc	269068	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	99999	0	50	Philippines	>50K
32154	34	Private	115040	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	44	United-States	<=50K
16771	33	Private	215306	Assoc-voc	11	Never-married	Other-service	Not-in-family	White	Male	0	0	40	Cuba	<=50K
