	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
7124	32	Private	243988	5th-6th	3	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	Mexico	<=50K
23943	65	Local-gov	153890	12th	8	Widowed	Exec-managerial	Not-in-family	White	Male	2009	0	44	United-States	<=50K
19853	33	Private	240979	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
18692	20	Private	117244	HS-grad	9	Never-married	Machine-op-inspct	Unmarried	White	Female	0	0	45	United-States	<=50K
20053	35	Private	144322	Assoc-acdm	12	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	50	United-States	<=50K
3272	30	Private	123178	10th	6	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
8985	28	?	196630	Assoc-voc	11	Separated	?	Unmarried	White	Female	0	0	40	Mexico	<=50K
31804	20	Federal-gov	347935	Some-college	10	Never-married	Protective-serv	Own-child	Black	Male	0	0	40	United-States	<=50K
25326	43	Private	200734	HS-grad	9	Separated	Other-service	Not-in-family	Black	Female	0	0	40	United-States	<=50K
32196	41	Self-emp-inc	64506	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	50	United-States	<=50K
29116	22	Private	162282	Assoc-voc	11	Never-married	Exec-managerial	Own-child	White	Male	0	0	40	United-States	<=50K
30015	26	Private	147982	11th	7	Divorced	Craft-repair	Not-in-family	White	Female	0	0	40	United-States	<=50K
2928	28	Private	298696	Bachelors	13	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
22576	33	Private	275369	7th-8th	4	Separated	Handlers-cleaners	Not-in-family	Black	Male	0	0	35	Haiti	<=50K
27941	19	Private	278115	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	0	12	United-States	<=50K
2128	44	Local-gov	145178	HS-grad	9	Married-civ-spouse	Other-service	Wife	Black	Female	0	0	38	Jamaica	>50K
13474	51	Private	284211	HS-grad	9	Widowed	Prof-specialty	Unmarried	White	Female	0	0	35	United-States	<=50K
8023	42	Private	69019	Some-college	10	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	>50K
11203	46	Self-emp-inc	116338	Masters	14	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	50	United-States	>50K
19937	61	Private	175331	10th	6	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
22947	37	Private	219141	11th	7	Married-civ-spouse	Handlers-cleaners	Husband	Black	Male	7688	0	40	United-States	>50K
22240	37	Private	98776	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	15	United-States	<=50K
21096	20	?	337488	Some-college	10	Never-married	?	Own-child	Black	Male	0	0	30	United-States	<=50K
5123	28	Local-gov	250135	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	1902	55	United-States	<=50K
1428	19	Private	213644	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
22436	31	Private	113838	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
6959	69	Private	165017	HS-grad	9	Widowed	Machine-op-inspct	Unmarried	White	Male	2538	0	40	United-States	<=50K
31223	29	Local-gov	181282	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	<=50K
21564	41	Private	153031	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	65	United-States	>50K
235	59	State-gov	268700	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
7716	58	Self-emp-not-inc	222311	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	7688	0	55	United-States	>50K
20807	55	Self-emp-not-inc	184702	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
24277	33	Private	157568	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
25009	23	?	138768	Bachelors	13	Never-married	?	Own-child	White	Male	2907	0	40	United-States	<=50K
18742	46	Private	171199	Bachelors	13	Divorced	Machine-op-inspct	Unmarried	Other	Female	0	0	40	Puerto-Rico	<=50K
10238	20	Private	201204	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
5969	32	Private	162604	HS-grad	9	Never-married	Machine-op-inspct	Other-relative	Black	Male	0	0	40	United-States	<=50K
6694	36	Private	358373	HS-grad	9	Separated	Machine-op-inspct	Not-in-family	Black	Female	0	0	36	United-States	<=50K
23131	37	Self-emp-not-inc	204501	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	20	Canada	>50K
20550	18	Private	212936	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	0	15	United-States	<=50K
1834	56	Private	261232	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
31551	33	Private	188246	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
28415	38	Private	159179	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
797	25	Private	316688	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	Black	Male	0	0	40	United-States	<=50K
3	53	Private	234721	11th	7	Married-civ-spouse	Handlers-cleaners	Husband	Black	Male	0	0	40	United-States	<=50K
26996	60	Private	184183	HS-grad	9	Divorced	Machine-op-inspct	Not-in-family	White	Male	4650	0	40	United-States	<=50K
7207	45	Self-emp-inc	34091	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	38	United-States	>50K
19285	46	State-gov	170165	HS-grad	9	Separated	Adm-clerical	Unmarried	White	Female	0	0	37	United-States	<=50K
28747	34	State-gov	318982	Masters	14	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	1848	40	United-States	>50K
5791	35	Private	212465	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
32363	41	Self-emp-not-inc	251305	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
15411	47	Local-gov	352614	Assoc-acdm	12	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
388	19	Private	25429	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	16	United-States	<=50K
31324	37	Private	405284	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	1340	42	United-States	<=50K
397	20	?	137300	HS-grad	9	Never-married	?	Other-relative	White	Female	0	0	35	United-States	<=50K
20531	34	Private	609789	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	30	?	<=50K
24268	29	Private	119429	HS-grad	9	Never-married	Craft-repair	Not-in-family	Black	Male	0	0	40	United-States	<=50K
9354	49	Private	180532	Masters	14	Married-spouse-absent	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
19604	35	Local-gov	331395	Assoc-voc	11	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	42	United-States	<=50K
14883	48	Private	193775	Bachelors	13	Divorced	Adm-clerical	Own-child	White	Male	0	0	38	United-States	>50K
1456	25	Private	221757	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	3325	0	45	United-States	<=50K
4887	33	Federal-gov	159548	Assoc-acdm	12	Never-married	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
2636	21	State-gov	341410	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	15	United-States	<=50K
6206	40	Private	323790	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
15861	20	Private	176178	HS-grad	9	Never-married	Sales	Own-child	White	Female	0	0	35	United-States	<=50K
20479	64	Self-emp-not-inc	352712	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	55	United-States	<=50K
19324	68	Private	192829	Assoc-acdm	12	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	43	United-States	<=50K
32333	37	Self-emp-inc	328466	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
1277	67	Private	171584	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	White	Male	6514	0	7	United-States	>50K
25103	39	Local-gov	357962	Assoc-acdm	12	Never-married	Transport-moving	Not-in-family	White	Male	0	0	48	United-States	<=50K
12113	67	Private	95113	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	37	United-States	>50K
1735	64	Self-emp-not-inc	134960	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	35	United-States	>50K
12797	51	Self-emp-inc	189183	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
16188	58	Private	310320	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
5695	63	Private	339473	Some-college	10	Divorced	Sales	Not-in-family	White	Female	0	0	60	United-States	<=50K
6317	40	Private	146653	Bachelors	13	Divorced	Adm-clerical	Unmarried	White	Female	0	0	20	United-States	<=50K
23304	66	Local-gov	188220	HS-grad	9	Widowed	Adm-clerical	Unmarried	White	Female	0	0	35	United-States	>50K
28474	69	Private	130060	HS-grad	9	Separated	Transport-moving	Unmarried	Black	Female	2387	0	40	United-States	<=50K
20159	64	?	108082	Some-college	10	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
6861	48	Local-gov	246392	Assoc-acdm	12	Separated	Adm-clerical	Not-in-family	Black	Female	0	0	40	United-States	<=50K
18637	48	State-gov	118330	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	5178	0	40	United-States	>50K
20709	24	State-gov	147719	Masters	14	Never-married	Prof-specialty	Not-in-family	Asian-Pac-Islander	Male	0	0	20	India	<=50K
9402	25	Private	486332	HS-grad	9	Divorced	Other-service	Not-in-family	White	Male	0	0	40	Mexico	<=50K
8151	45	Private	192053	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
11220	74	Private	97167	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	15	United-States	<=50K
21666	18	?	42293	10th	6	Never-married	?	Own-child	White	Female	0	0	30	United-States	<=50K
23005	39	Local-gov	267893	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	Black	Male	7298	0	40	United-States	>50K
21339	30	Private	194901	HS-grad	9	Never-married	Sales	Other-relative	White	Male	0	0	40	United-States	<=50K
24874	63	Self-emp-not-inc	344128	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
10067	56	Private	146660	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	60	United-States	<=50K
4780	49	Private	65087	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
32446	53	Private	158993	HS-grad	9	Widowed	Machine-op-inspct	Unmarried	Black	Female	0	0	38	United-States	<=50K
22597	23	Private	33884	Some-college	10	Separated	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
1464	40	Private	100584	10th	6	Divorced	Craft-repair	Not-in-family	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
21301	29	Private	137476	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	35	United-States	>50K
6432	38	?	104094	Some-college	10	Married-civ-spouse	?	Husband	White	Male	0	0	15	United-States	<=50K
30230	20	Private	178469	HS-grad	9	Never-married	Other-service	Own-child	Asian-Pac-Islander	Female	0	0	15	?	<=50K
30412	41	?	213416	5th-6th	3	Married-civ-spouse	?	Husband	White	Male	0	0	32	Mexico	<=50K
22568	41	Private	163322	11th	7	Divorced	Exec-managerial	Unmarried	White	Female	0	0	36	United-States	<=50K
11039	55	?	487411	Masters	14	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	>50K
27349	52	Private	222405	HS-grad	9	Married-civ-spouse	Sales	Husband	Black	Male	0	2377	40	United-States	<=50K
27274	39	State-gov	152023	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
30199	21	Private	239577	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
6373	47	Self-emp-not-inc	168109	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	15024	0	50	United-States	>50K
20016	25	Self-emp-inc	454934	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	35	United-States	<=50K
21111	39	Private	148015	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	Black	Female	0	0	52	United-States	<=50K
6645	43	Self-emp-not-inc	271665	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	<=50K
19264	60	Local-gov	227332	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
12319	29	Private	203697	Bachelors	13	Married-civ-spouse	Prof-specialty	Own-child	White	Male	0	0	75	United-States	<=50K
18650	23	Local-gov	336010	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	32	United-States	<=50K
16137	48	Private	174829	Assoc-acdm	12	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
21551	41	Federal-gov	153132	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	38	United-States	>50K
18401	42	Local-gov	138077	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	38	United-States	>50K
24845	23	Private	52566	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
17798	26	Private	94652	Some-college	10	Never-married	Craft-repair	Own-child	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
32061	59	Private	384246	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
29408	36	Private	68089	HS-grad	9	Never-married	Machine-op-inspct	Unmarried	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
23059	39	Private	129495	Some-college	10	Separated	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
16324	61	Private	160062	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
12127	26	Private	179772	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	45	United-States	<=50K
2117	45	Local-gov	135776	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	30	United-States	<=50K
15352	56	Self-emp-not-inc	110238	Bachelors	13	Married-spouse-absent	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	>50K
6544	61	Private	132972	9th	5	Never-married	Machine-op-inspct	Unmarried	Black	Female	0	0	40	United-States	<=50K
18174	30	Local-gov	47085	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
1361	52	Private	146378	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
15390	59	Private	98361	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
25539	20	Private	194247	HS-grad	9	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	25	United-States	<=50K
16169	58	Private	267663	7th-8th	4	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	Mexico	<=50K
25152	28	Local-gov	34452	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
30969	51	Private	305673	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	Canada	>50K
19934	26	Private	154785	Some-college	10	Married-spouse-absent	Adm-clerical	Own-child	Other	Female	0	0	35	United-States	<=50K
4238	61	Private	195453	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
829	24	Self-emp-inc	165474	Bachelors	13	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
27894	26	Private	33610	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
29178	25	Private	181772	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
5318	39	Local-gov	45607	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	56	United-States	<=50K
21675	24	Private	174138	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
17824	36	Private	188834	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
4172	46	Private	324655	Masters	14	Married-civ-spouse	Tech-support	Husband	White	Male	0	1902	40	?	>50K
9549	69	?	476653	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	0	20	United-States	<=50K
28597	24	Private	281356	1st-4th	2	Never-married	Farming-fishing	Not-in-family	Other	Male	0	0	66	Mexico	<=50K
4374	31	Self-emp-not-inc	348038	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	Puerto-Rico	>50K
16403	57	Private	127728	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
25791	27	Private	21856	Some-college	10	Never-married	Craft-repair	Not-in-family	Black	Male	0	0	40	United-States	<=50K
13423	36	Local-gov	109766	Bachelors	13	Never-married	Protective-serv	Not-in-family	White	Male	0	0	60	United-States	<=50K
1435	58	Self-emp-inc	183870	10th	6	Married-civ-spouse	Transport-moving	Wife	White	Female	0	0	40	United-States	<=50K
26632	32	Private	159442	Prof-school	15	Never-married	Sales	Not-in-family	White	Female	13550	0	50	United-States	>50K
26518	37	Federal-gov	214542	Some-college	10	Divorced	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
25253	39	Private	115289	Some-college	10	Divorced	Sales	Own-child	White	Male	0	1380	70	United-States	<=50K
29540	21	Private	161210	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	50	United-States	<=50K
24231	22	Private	362623	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
4458	26	Self-emp-not-inc	213258	HS-grad	9	Divorced	Farming-fishing	Unmarried	White	Male	0	0	65	United-States	<=50K
29545	28	Private	171133	Assoc-voc	11	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
2333	35	Private	199288	11th	7	Separated	Transport-moving	Not-in-family	White	Male	0	0	90	United-States	<=50K
3554	23	Private	60847	Assoc-voc	11	Never-married	Sales	Unmarried	White	Female	0	0	60	United-States	<=50K
16954	42	Local-gov	99554	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
4101	57	Private	188330	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	78	United-States	<=50K
4408	52	Private	29658	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
21855	45	Self-emp-inc	208802	Prof-school	15	Divorced	Prof-specialty	Unmarried	White	Male	25236	0	36	United-States	>50K
6938	44	Private	179136	HS-grad	9	Never-married	Sales	Not-in-family	White	Female	0	0	40	United-States	<=50K
6744	34	Self-emp-not-inc	24961	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	80	United-States	<=50K
30955	33	Private	66278	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
19105	40	Private	175696	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
32144	53	Private	58985	Some-college	10	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	24	United-States	<=50K
24761	54	Private	220055	Bachelors	13	Widowed	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
27758	44	Private	165815	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
17999	27	Private	137063	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
26328	28	Private	145284	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	70	United-States	<=50K
3428	46	Self-emp-inc	284799	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	<=50K
24239	35	Private	168322	11th	7	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
28350	23	Private	180837	HS-grad	9	Never-married	Machine-op-inspct	Own-child	Black	Female	0	0	40	United-States	<=50K
20488	35	Private	953588	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	>50K
30383	38	Private	108140	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
23810	43	Local-gov	227734	Assoc-voc	11	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	22	United-States	<=50K
29566	44	Private	197344	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	50	United-States	<=50K
7650	43	Private	112607	11th	7	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	<=50K
2291	46	Private	109089	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	37	United-States	<=50K
4735	22	Private	324637	Some-college	10	Never-married	Sales	Not-in-family	White	Male	0	0	42	United-States	<=50K
3566	24	Private	278130	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
30855	24	Private	293091	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
5323	31	Private	49923	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
26172	59	Self-emp-inc	141326	Assoc-voc	11	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	>50K
17268	36	Private	179666	12th	8	Married-civ-spouse	Craft-repair	Husband	Other	Male	0	0	40	United-States	<=50K
26951	56	Private	164332	HS-grad	9	Married-civ-spouse	Sales	Wife	White	Female	0	0	15	United-States	<=50K
31749	22	Private	199426	Some-college	10	Never-married	Sales	Not-in-family	White	Female	0	0	17	United-States	<=50K
13131	71	Federal-gov	149386	HS-grad	9	Widowed	Exec-managerial	Not-in-family	White	Male	0	0	9	United-States	<=50K
31030	90	Private	47929	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
10565	29	Self-emp-not-inc	178551	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
12008	26	?	132749	Bachelors	13	Never-married	?	Not-in-family	White	Female	0	0	80	United-States	<=50K
353	46	Local-gov	329752	11th	7	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	30	United-States	<=50K
24918	31	Federal-gov	113688	HS-grad	9	Never-married	Machine-op-inspct	Unmarried	White	Female	0	0	40	United-States	<=50K
2116	37	Private	35330	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	1669	55	United-States	<=50K
30599	21	Private	157893	HS-grad	9	Never-married	Transport-moving	Own-child	White	Female	0	0	40	United-States	<=50K
31069	26	Private	226196	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
23303	58	Private	146477	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	40	Greece	>50K
2148	31	State-gov	60186	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
25649	37	Private	189674	Bachelors	13	Separated	Exec-managerial	Unmarried	Black	Female	0	0	40	United-States	<=50K
9173	34	Private	207668	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	1887	40	United-States	>50K
19474	56	Private	247337	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
27732	50	Private	104501	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Male	0	1980	40	United-States	<=50K
25861	54	Private	299324	5th-6th	3	Married-spouse-absent	Machine-op-inspct	Unmarried	White	Male	0	0	40	Mexico	<=50K
28633	21	Private	174907	Assoc-acdm	12	Never-married	Sales	Own-child	White	Female	0	0	32	United-States	<=50K
5151	51	Self-emp-not-inc	218311	Some-college	10	Divorced	Sales	Unmarried	White	Female	0	0	50	United-States	<=50K
26729	51	Private	175070	Assoc-acdm	12	Married-civ-spouse	Sales	Husband	White	Male	5178	0	45	United-States	>50K
20093	26	Private	164488	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1887	40	United-States	>50K
8048	52	Private	190909	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
16307	38	Private	156550	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	60	United-States	<=50K
31717	37	Private	255621	HS-grad	9	Separated	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
12971	17	Private	218124	11th	7	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
21874	51	Private	95946	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
21670	38	Private	97759	12th	8	Never-married	Other-service	Unmarried	White	Female	0	0	17	United-States	<=50K
24371	54	Private	146834	10th	6	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	60	United-States	<=50K
24998	21	?	433330	Some-college	10	Never-married	?	Unmarried	White	Male	0	0	40	United-States	<=50K
7083	38	Local-gov	185394	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	7688	0	40	United-States	>50K
14321	36	Private	43701	Some-college	10	Widowed	Sales	Not-in-family	White	Female	0	0	20	United-States	<=50K
26939	50	Private	117295	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
8995	20	Private	390817	5th-6th	3	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	25	Mexico	<=50K
21452	45	Self-emp-not-inc	182677	HS-grad	9	Married-spouse-absent	Craft-repair	Not-in-family	Asian-Pac-Islander	Male	0	0	40	Thailand	<=50K
1000	20	Private	148294	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	0	40	United-States	<=50K
21956	48	State-gov	122066	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	35	United-States	>50K
9718	49	Self-emp-not-inc	163352	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	85	United-States	>50K
25332	35	Private	166416	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
4367	33	Private	256211	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Asian-Pac-Islander	Male	0	0	40	South	<=50K
4770	18	Private	130849	11th	7	Never-married	Other-service	Own-child	White	Female	0	0	8	United-States	<=50K
18769	30	Federal-gov	76313	HS-grad	9	Married-civ-spouse	Armed-Forces	Other-relative	Amer-Indian-Eskimo	Male	0	0	48	United-States	<=50K
23547	41	Private	102085	HS-grad	9	Never-married	Machine-op-inspct	Unmarried	White	Female	0	0	40	United-States	<=50K
3358	41	Private	314322	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
1757	40	Self-emp-not-inc	34037	HS-grad	9	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	70	United-States	<=50K
12253	20	?	229843	Some-college	10	Never-married	?	Not-in-family	Black	Female	0	0	20	United-States	<=50K
22997	19	?	174871	Some-college	10	Never-married	?	Own-child	White	Male	0	0	23	United-States	<=50K
17391	21	?	85733	Some-college	10	Never-married	?	Own-child	White	Female	0	0	40	United-States	<=50K
19246	53	Private	89400	Some-college	10	Widowed	Exec-managerial	Unmarried	White	Female	0	0	40	United-States	<=50K
