	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
20196	40	Self-emp-inc	50644	Assoc-acdm	12	Divorced	Sales	Unmarried	White	Female	1506	0	40	United-States	<=50K
10975	29	Private	262478	HS-grad	9	Never-married	Farming-fishing	Own-child	Black	Male	0	0	30	United-States	<=50K
28435	20	Private	185452	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
18006	66	Self-emp-inc	249043	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	5556	0	26	United-States	>50K
21016	36	Private	185405	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	50	United-States	>50K
7681	30	Self-emp-inc	109282	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	52	United-States	>50K
6649	34	Private	506858	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	32	United-States	>50K
26258	44	Self-emp-not-inc	185057	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Female	3325	0	40	United-States	<=50K
30343	41	Private	124692	Some-college	10	Married-civ-spouse	Exec-managerial	Own-child	White	Male	0	0	40	United-States	>50K
9037	22	Private	161532	Some-college	10	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	35	United-States	<=50K
11284	35	Private	200117	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	1887	50	?	>50K
5383	20	?	41183	Some-college	10	Never-married	?	Own-child	White	Female	0	0	30	United-States	<=50K
1873	32	State-gov	171111	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	37	United-States	<=50K
2291	46	Private	109089	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	37	United-States	<=50K
6233	67	Private	195161	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	20051	0	60	United-States	>50K
3480	59	Private	146391	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	7298	0	40	United-States	>50K
8141	19	Private	269657	Some-college	10	Never-married	Sales	Not-in-family	White	Female	0	0	35	United-States	<=50K
13849	40	Private	299813	11th	7	Never-married	Machine-op-inspct	Not-in-family	White	Female	0	0	37	Dominican-Republic	<=50K
526	42	Private	221172	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
18043	33	Private	140206	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
4400	25	Private	132749	11th	7	Divorced	Other-service	Unmarried	White	Female	0	0	12	United-States	<=50K
18382	35	Private	140752	HS-grad	9	Never-married	Sales	Not-in-family	White	Male	0	0	25	United-States	<=50K
21797	44	Self-emp-not-inc	71269	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
17766	67	Private	166187	HS-grad	9	Widowed	Exec-managerial	Unmarried	White	Male	0	0	38	United-States	>50K
17409	36	Private	183902	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	4	United-States	>50K
13466	42	Self-emp-not-inc	24763	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	40	United-States	>50K
188	31	Private	99928	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	50	United-States	<=50K
22423	17	Private	566049	10th	6	Never-married	Other-service	Own-child	White	Male	0	0	8	United-States	<=50K
17238	50	Private	198681	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	70	United-States	>50K
30199	21	Private	239577	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
22063	54	Private	53833	5th-6th	3	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
32512	20	Private	270436	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
16253	33	Private	184306	HS-grad	9	Divorced	Handlers-cleaners	Unmarried	White	Male	0	0	30	United-States	<=50K
6453	42	Federal-gov	170230	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	14084	0	60	United-States	>50K
20779	27	Private	197380	Assoc-acdm	12	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
6331	39	Private	207185	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	35	Puerto-Rico	>50K
20252	39	Private	280570	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	3103	0	50	United-States	>50K
17337	46	Private	70754	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
24099	23	Private	595461	7th-8th	4	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	Mexico	<=50K
11092	40	Private	277647	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
26887	36	Self-emp-inc	242080	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	80	United-States	>50K
28969	60	Private	252413	Some-college	10	Married-civ-spouse	Craft-repair	Husband	Other	Male	0	0	32	United-States	>50K
5190	27	Self-emp-inc	64379	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1740	40	United-States	<=50K
5882	36	Private	261382	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	15024	0	45	United-States	>50K
20632	33	Private	137310	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Female	0	0	40	?	<=50K
19112	71	Self-emp-not-inc	130436	1st-4th	2	Divorced	Craft-repair	Not-in-family	White	Female	0	0	28	United-States	<=50K
30521	27	State-gov	212232	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	United-States	>50K
8398	28	Private	189346	HS-grad	9	Divorced	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
30368	26	Private	187248	HS-grad	9	Married-civ-spouse	Prof-specialty	Not-in-family	Black	Male	0	0	40	United-States	<=50K
19725	38	Self-emp-not-inc	146042	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	3103	0	60	United-States	>50K
19748	66	Private	151793	7th-8th	4	Widowed	Other-service	Not-in-family	Black	Female	0	0	10	United-States	<=50K
4641	58	Self-emp-not-inc	93664	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	60	United-States	>50K
27437	43	Private	211128	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	50	United-States	>50K
4437	56	?	132930	Masters	14	Never-married	?	Not-in-family	White	Female	0	0	50	United-States	>50K
29285	66	Private	113323	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	20051	0	40	United-States	>50K
23271	29	Private	326330	Some-college	10	Divorced	Exec-managerial	Own-child	White	Female	1831	0	40	United-States	<=50K
6524	49	Self-emp-inc	362795	Masters	14	Divorced	Prof-specialty	Unmarried	White	Male	99999	0	80	Mexico	>50K
31681	43	Private	266324	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1902	99	United-States	>50K
31180	75	Self-emp-inc	98116	Some-college	10	Widowed	Sales	Not-in-family	White	Male	0	0	40	United-States	>50K
12093	24	?	151153	Some-college	10	Never-married	?	Not-in-family	Asian-Pac-Islander	Male	99999	0	50	South	>50K
9780	49	Federal-gov	105586	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	Asian-Pac-Islander	Male	0	0	40	United-States	>50K
20460	33	State-gov	374905	10th	6	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
3512	26	Private	152035	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
1250	51	Self-emp-inc	229465	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
30741	62	Private	214288	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
2859	40	Self-emp-not-inc	335549	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Male	0	2444	45	United-States	>50K
27994	42	Self-emp-not-inc	178780	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
26457	41	Self-emp-inc	93227	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	1977	60	Taiwan	>50K
19618	40	Local-gov	26929	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
1072	37	Private	215310	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
24597	46	Local-gov	121124	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	White	Male	15024	0	40	United-States	>50K
742	42	Private	151408	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	14084	0	50	United-States	>50K
5880	28	Private	161607	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	45	United-States	<=50K
23960	37	Private	42645	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
5706	31	Private	459465	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
7806	39	Private	86551	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	>50K
29138	31	Self-emp-not-inc	81030	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
3595	27	Self-emp-inc	153546	Assoc-voc	11	Married-civ-spouse	Other-service	Wife	White	Female	0	0	36	United-States	>50K
26449	41	Private	322980	HS-grad	9	Separated	Adm-clerical	Not-in-family	Black	Male	2354	0	40	United-States	<=50K
25635	56	Private	147653	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	32	United-States	<=50K
17119	44	Private	462838	HS-grad	9	Divorced	Handlers-cleaners	Not-in-family	White	Female	0	0	48	United-States	<=50K
26236	32	Private	177792	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	48	United-States	>50K
13201	28	Private	150025	9th	5	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	?	>50K
12163	64	Local-gov	96076	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
23079	38	Private	168322	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	<=50K
14894	50	Private	129673	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	50	United-States	>50K
14364	23	Private	175266	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
4236	75	Self-emp-not-inc	231741	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	4931	0	3	United-States	<=50K
20738	20	Private	105244	Some-college	10	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	50	United-States	<=50K
14137	19	Local-gov	53220	HS-grad	9	Never-married	Adm-clerical	Own-child	Black	Female	0	0	40	United-States	<=50K
2607	45	Private	192835	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	55	United-States	>50K
19721	37	Private	335168	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	<=50K
23419	40	Private	346189	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
18971	32	Private	133861	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	13550	0	48	United-States	>50K
19419	35	Private	406051	Doctorate	16	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	80	United-States	>50K
19995	36	Self-emp-not-inc	89622	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	80	United-States	>50K
31877	49	Private	94342	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	60	United-States	<=50K
31873	28	Private	95566	1st-4th	2	Married-spouse-absent	Other-service	Own-child	Other	Female	0	0	35	Dominican-Republic	<=50K
30820	52	State-gov	334273	Assoc-acdm	12	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
12540	50	Private	27484	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
31453	33	Private	207201	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	55	United-States	>50K
842	51	Private	146813	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
15737	28	Self-emp-inc	201186	HS-grad	9	Married-civ-spouse	Sales	Husband	Black	Male	99999	0	40	United-States	>50K
11855	19	Private	214935	Some-college	10	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
22888	22	Private	429346	HS-grad	9	Never-married	Adm-clerical	Other-relative	Black	Male	0	0	40	United-States	<=50K
15669	31	Private	467579	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	1887	40	United-States	>50K
20592	54	Private	185407	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	40	United-States	>50K
5296	35	?	61343	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
11066	34	Private	164190	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	38	United-States	>50K
1764	46	Private	133938	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Female	27828	0	50	United-States	>50K
18684	59	Self-emp-inc	169982	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	60	United-States	>50K
8526	29	Private	207064	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
32548	65	Self-emp-not-inc	99359	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Male	1086	0	60	United-States	<=50K
31463	28	Local-gov	146949	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
7673	27	Private	188576	Bachelors	13	Separated	Prof-specialty	Not-in-family	Asian-Pac-Islander	Male	0	0	40	Philippines	>50K
4654	33	Private	401104	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	50	United-States	>50K
17791	18	Private	365683	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	16	United-States	<=50K
10301	27	Private	157941	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	<=50K
25885	28	Self-emp-not-inc	227890	Bachelors	13	Never-married	Prof-specialty	Not-in-family	Black	Male	0	0	50	United-States	>50K
5378	46	Private	163229	7th-8th	4	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
5994	38	Private	239755	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
20902	34	Private	90614	Assoc-acdm	12	Married-civ-spouse	Tech-support	Husband	White	Male	0	2042	10	United-States	<=50K
17855	40	Local-gov	197012	Bachelors	13	Divorced	Tech-support	Not-in-family	White	Female	8614	0	40	England	>50K
21266	18	Private	334026	11th	7	Never-married	Craft-repair	Own-child	White	Male	0	0	25	United-States	<=50K
30840	53	Private	55861	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
17743	41	Private	806552	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
49	29	Private	271466	Assoc-voc	11	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	43	United-States	<=50K
26604	24	Private	322674	Assoc-acdm	12	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	48	United-States	<=50K
28050	35	Private	182898	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Male	8614	0	40	United-States	>50K
27257	61	Private	225970	HS-grad	9	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
12847	21	Private	548303	HS-grad	9	Married-civ-spouse	Prof-specialty	Own-child	White	Male	0	0	40	Mexico	>50K
194	41	Federal-gov	130760	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	24	United-States	<=50K
29909	43	Self-emp-not-inc	101534	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	15	United-States	>50K
29039	46	Federal-gov	44706	Bachelors	13	Divorced	Prof-specialty	Unmarried	White	Female	0	0	50	United-States	>50K
23999	44	Self-emp-inc	120277	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	45	United-States	>50K
1561	45	Private	149640	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
17029	34	State-gov	259705	Some-college	10	Separated	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
24859	41	Private	37869	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	1902	40	United-States	>50K
18611	31	Private	217460	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	45	United-States	<=50K
1067	36	Private	29984	12th	8	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
17653	34	Private	37676	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
31321	59	Private	184493	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
27048	45	State-gov	50567	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	<=50K
23343	36	Self-emp-inc	306156	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	15024	0	60	United-States	>50K
23643	47	Private	302711	11th	7	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
21950	34	Self-emp-inc	209538	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
29535	46	Federal-gov	212120	Assoc-voc	11	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
18223	62	Private	200332	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
22325	61	Self-emp-not-inc	315977	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	40	United-States	<=50K
23942	43	Private	180096	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
10950	38	Private	224584	Some-college	10	Divorced	Sales	Unmarried	Black	Female	0	0	40	United-States	<=50K
21211	19	Private	165505	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
11538	47	Private	151584	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	60	United-States	>50K
5368	41	Self-emp-inc	218302	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
489	38	Private	91039	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	15024	0	60	United-States	>50K
10477	31	Private	131568	7th-8th	4	Divorced	Transport-moving	Unmarried	White	Male	0	0	20	United-States	<=50K
16729	45	Private	77085	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	Asian-Pac-Islander	Male	0	0	40	Japan	>50K
6111	39	Private	91711	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
20916	23	Private	127768	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
14769	22	Private	146540	11th	7	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
2394	18	Private	343059	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	40	United-States	<=50K
5507	25	Private	139730	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	80	United-States	>50K
7725	53	Private	30447	HS-grad	9	Divorced	Machine-op-inspct	Not-in-family	White	Male	0	0	50	United-States	<=50K
19002	47	Private	323798	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	55	United-States	>50K
29630	31	Private	32550	10th	6	Divorced	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
14542	47	Federal-gov	31339	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
7006	56	Private	176118	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	3103	0	40	United-States	>50K
14474	32	Private	192039	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
24869	37	Self-emp-not-inc	154641	HS-grad	9	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	86	United-States	<=50K
2757	22	Private	222993	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
16265	56	Local-gov	183169	Masters	14	Widowed	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
9200	60	Self-emp-not-inc	127805	7th-8th	4	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
4799	59	Local-gov	161944	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	38	United-States	<=50K
19697	24	Private	41838	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	2407	0	40	United-States	<=50K
12680	43	Private	137126	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
24364	32	Private	195891	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	>50K
27951	34	Private	148207	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	65	United-States	>50K
405	41	Private	445382	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	65	United-States	>50K
9287	42	Private	179524	Bachelors	13	Separated	Other-service	Not-in-family	White	Female	0	0	50	United-States	<=50K
32449	44	Self-emp-inc	71556	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	?	>50K
29795	17	Private	78602	11th	7	Never-married	Other-service	Other-relative	White	Female	0	0	20	United-States	<=50K
12003	25	Private	211497	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
7679	37	Private	152909	Assoc-voc	11	Married-civ-spouse	Adm-clerical	Husband	White	Male	7688	0	40	United-States	>50K
32321	54	State-gov	138852	HS-grad	9	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
18157	65	Private	172815	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
16040	29	Self-emp-not-inc	389857	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	>50K
17974	46	Private	102569	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	65	United-States	>50K
133	37	Private	254202	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
30805	40	Private	205047	HS-grad	9	Married-spouse-absent	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	>50K
2095	49	Private	168211	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1485	40	United-States	>50K
20108	43	Private	223277	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
180	44	Local-gov	181344	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	38	United-States	>50K
16489	22	Private	401451	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	48	United-States	>50K
28119	31	Private	221167	Prof-school	15	Divorced	Tech-support	Not-in-family	White	Female	0	0	35	United-States	<=50K
18847	73	Private	183213	Assoc-voc	11	Widowed	Prof-specialty	Not-in-family	White	Male	25124	0	60	United-States	>50K
14489	23	Private	269687	Assoc-voc	11	Never-married	Tech-support	Not-in-family	White	Male	0	0	40	United-States	<=50K
3639	39	Private	218490	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	1848	40	United-States	>50K
7628	29	Private	198997	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	20	United-States	<=50K
23437	18	Private	25837	11th	7	Never-married	Prof-specialty	Own-child	White	Male	0	0	15	United-States	<=50K
11505	28	Private	175343	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
13214	34	Private	208043	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	7298	0	45	United-States	>50K
30212	59	Local-gov	303455	Masters	14	Widowed	Prof-specialty	Unmarried	White	Female	4787	0	60	United-States	>50K
2409	27	Private	387776	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	0	40	United-States	<=50K
29531	44	Private	173382	Assoc-acdm	12	Divorced	Tech-support	Unmarried	White	Female	0	0	40	United-States	<=50K
1246	54	Self-emp-inc	166459	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	99999	0	60	United-States	>50K
28289	37	Private	87076	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
2436	31	State-gov	151763	Masters	14	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	25	United-States	<=50K
18042	38	Private	32528	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
14791	58	Private	191069	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
8174	63	Self-emp-inc	137940	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	50	United-States	>50K
8394	41	Self-emp-not-inc	83411	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
7155	52	Private	99736	Masters	14	Divorced	Prof-specialty	Unmarried	White	Male	15020	0	50	United-States	>50K
20910	42	Private	124692	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
8979	34	Self-emp-not-inc	204375	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	60	United-States	>50K
29949	37	Self-emp-inc	98389	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
27052	47	Self-emp-not-inc	159869	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	56	United-States	>50K
1261	53	Private	89534	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	48	United-States	>50K
28890	30	Private	101345	Bachelors	13	Married-civ-spouse	Sales	Wife	White	Female	3103	0	55	United-States	>50K
3774	49	Self-emp-inc	362654	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
27644	56	Local-gov	273084	Masters	14	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	United-States	>50K
18106	31	State-gov	124020	Assoc-acdm	12	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
25957	30	Private	46712	HS-grad	9	Divorced	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
3523	52	Private	338816	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	45	United-States	>50K
10439	18	Private	155752	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Female	0	0	30	United-States	<=50K
23408	21	State-gov	299153	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	15	United-States	<=50K
28806	35	Self-emp-not-inc	335704	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
5321	24	?	267955	9th	5	Never-married	?	Own-child	White	Female	0	0	20	United-States	<=50K
25397	80	?	91901	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	25	United-States	<=50K
29736	27	Private	176683	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
16217	51	Private	189762	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	15	United-States	>50K
