	content	label
12437	2 ?'s: when do u leave for cancun? when the fuck am i seeing u again? when do we go back to school? ok that was three. whatever.	0
189	OMG bundesliga and brasilian bossanova. This was worse than seeing your loved family dog licking his ass. I'm scarred	1
16836	Do you make your bed daily?	0
15284	Cats or Dogs?	0
4845	Well fuck yeah!!!! how about allston? @xdeartragedyo imma try the one in jersey @evry1 I got my 2day bamboozle tics today	1
12400	That last twit was supposed to be @'d at you  but I did it wrong. Anyway  I still love you even if you hate Ta-Dah. Srsly.	0
2811	lets see it then ? ( : &amp;&amp; i was born in th ghetto si wtfuhh you know bout tht cuhh? ahaha not a damn thing! get on my level trickk. show a name &amp; catchh ahh fade lil homiee. &amp; no you know what dont stay away from me  come find me bxtch ;D<33	1
12635	I've only done it twice (and once was on about an inch of bangs). I didn't do it over  even though I want to. I hate straw hair!	0
12367	someone hacked your account?  that sucks!	0
12636	I can hook you up w/ night vision cam w/ motion detect & rec. It'll cost ya.  I would use wild game cam from Dick's Sprting Goods	0
7391	was it the Nigella coca cola ham? that pig rocks!	1
19549	i dont think so	0
17875	why do you want to throw up so much	0
2032	I should brush my bangs over my eyes and join you in emo grief.	1
12304	Coltrane video kicks some ass. I can't get text zooms and pans as smooth as yours. What prog. did you use again?	0
7483	Damn if TJ doesn't like your music  it must really suck. This guy will cosign anything	1
10860	Awww....me too! Are u a cheese slut like me (u love cheese + anything) or are u a cheese snob (Bergk&#228;se  Affligem  anyone)? ;)	0
1733	haha  exactly!  And I love YOUR new picture! I was wondering when you were going to use this cute ass picture! I love it!	1
4349	sorry i missed you @ Cain but they weren't very nice to my gay boy - I think some1 was jealous...missu  hope to see ya soon ;)	1
4393	argh  tell me about it :x i hate procrastinating... lol.	1
15026	currently i like the frequency 94.9	0
12356	my key don't work for the top lock looking ass......	0
2019	Oh no! Everyone ok? Damn you rain! Ruining my BFFOT's day!!!	1
2444	payment schedule...been there...sucks ass	1
8918	that sucks. Hope she heals well and that everything goes ok.	0
12660	..... I pretty much hate T-mobile....	0
16446	lmfao shee a stalker dhat bihh saidd who aree yew	0
4665	happy for you  sucks for me!  this should have been SNOW!	1
8780	damn i didnt know i would have gone	0
10781	to damn (and dam) the spam  try OtherInbox (http://otherinbox.com)  now in beta. It's perfect for that kind of email overload.	0
6145	sucks man.	1
17781	Nope. I don't eat much meat actually but I don't think I need to label myself to eat what I want when I want it. lol. I lovee me some veggies <3	0
2414	it is. Hate that LOL	1
6496	I meant ready 2 fuck:) lol Hope u have something wild and freaky in mind. I'm bored :)	1
3841	What shall we call this gang? Initiation rights must begin with downing a Fail Whale.	1
19346	Thanks. It was in Panama with 7 other chicks. Funn times.	0
2974	damn fine! The snow is gone thank god!	1
15523	hip hop and r&amp;b. anything on 102.7 and 97.1	0
13425	Done. I've had my ass kicked by a duck before. Not an experience I want to replicate.	0
11497	fuck continental!!! Though the prop plane was actually nice!!!	0
6787	I'm up too! whoopee fuck! not hung over AT ALL!	1
10891	I hate the same thing talked about in 100s of blogs just slightly differently  giving no extra info. Boring.	0
11905	lol. seriously? Each to their own... me  I hate oysters...	0
507	oh come on. I mean  we all love to hate MyZou  but it's one thing to hate MyZou and another to take a time machine to the 70s.	1
19811	nahhh	0
12496	LOL!! Not DMX  his ass is crazy	0
8605	I like Fringe too  but how come everything circles back to his experiments in the 60s  let some other science nerd have a go!	0
19629	mmmmmkayyyyy	0
4027	yeah. subconscious sucks sometimes. always telling me what I'm doing is wrong. Most of the time it's not. :)	1
4472	might install now that you've acted as my guinea pig :D	1
11169	aww damn so u cant even see that video i posted. i know that should would def take u back to the good old days!	0
5155	that sucks!	1
3992	fuck...  lemme know if you'd like to work at criagslist	1
18230	Ever won a spelling bee?	0
18036	only one car.. :( booo	0
17650	suree might be a bit cuz im on thaaa phone	0
14451	2 :)	0
850	not really; i think i named all of them  which kind of sucks.	1
1056	DOG... ONE OF THEM WILL SOON CATCH YOU SLIPPING! THEY'LL PULL A GEORGE CASTANZA ON YOUR ASS THEN NEXT THING YOU KNOW  UR MARIED	1
17962	wat concerts have you been too?	0
1047	fuck you dom	1
9238	good call  and thanks. Just perplexed by folks who spread fear and hate. worried they distract from real issues.	0
15124	What was the worst concert you went to?	0
18486	If you could go on vacation for the next month with an unlimited budget  where would you go?	0
1234	this job would be great if it wasnt for the fucking customers	1
10161	Damn!  I better get busy  I only have 29 updates.	0
6468	damn work fire wall. can't go to myspace. :(	1
1126	Fuck them!	1
5494	HAHA WHYYYYY do you hate my school!? NOOOOOO :(:(:	1
18571	What&;s your earliest memory?	0
16068	Yeah. why?	0
18983	What cartoon character would you want to be?	0
16003	BESTiE iiLOVE YUUUAAA!! akekeke:D	0
5205	Son of a bitch!	1
8768	damn its ollie's bday? Yall should stop by over here too!	0
3436	Yah  after more tries than I want to cop to. Damn static in my place is making the laptop jump all over the fookin' place. AUGH!!	1
10596	"re:magpie  yeah  like I want to piss off everyone following me on Twitter for whatever they decide to send me ""up to...."""	0
8787	sucks to be me tonight....	0
1917	i hate how it never snows there... and you live IN CANADA! do you want some of ours? I hate snow.	1
10857	oh lots.  lots and lots.  although in MI sometimes you might need the whale blubber for the cold.	0
2622	]=	1
17743	Have you ever done one of those &quot;win free stuff&quot; things?	0
12145	it goes... Everyone at my office is sick this morning ... I have a feeling it's just gonna be me.. Damn my immune system!	0
9820	no it's on a 30ft ladder. I don't get on it  after like 10ft I can't gp higher. I hate heights	0
15433	You goin to lakes park saturday ??	0
13508	Damn you! I think you got me sick. :(	0
18413	! w@n+ yUh t@ m@k3 m3 $w3@+	0
8376	oh you know i can so totally kick your ass :)	0
35	Faggoty fag fag. Gay secks man blowjob. Settle down.	1
4714	haven't the Palestinians suffered enough without having to deal with that fat fool......heh	1
5125	lady  i wanna fuck your tumblr.	1
6766	sorry  you have no cred. Two words: pig ears	1
4209	@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!	1
7790	Actually I have some problems with the British pronunciation... And yes  my Internet service sucks..	0
24	don't get too fat or you'll turn into a boomer	1
15137	i do!	0
2902	they're not gross. U shaddup u fat ass HATER!!! & yes I made them for mark & my son.	1
12930	"damn you! Now I have it too. Sharing with all: the theme song from The Monkees is stuck in our heads. ""Hey hey we're the Monkees"	0
16278	14	0
9080	Bitch ur crazy! Hahah mean I like mcr as much as the next guy  but ur making death threats to bob If he doesnt anwser you.	0
6978	I saw that. what's his name! In so far as the fat bastard - what?!	1
17903	Do you recycle?	0
185	i was spanked but do not  only because it makes my kid behave worse  so doesn't work. not a lot does work-kinda sucks too.	1
9437	what sucks extra hard is that it wouldn't even open and extra software was installed that i did not agree to. bif fat FAIL	0
3001	try telling your parents that you don't want to see them. see how well that fucking works out for you  yeah?	1
9709	yeah its playing there in 3D! omgosh and the awesome cars thing!! psh im safe  damn.	0
4662	dude.. I just think the twinke or whateva you call it... It damn cool.. LOL	1
5064	yeah and I am the man in the relationship @kRockXP your my bitch.	1
11657	i hate everything about you- 3 days grace	0
1707	don't hate me cuz i'm beautiful. jk. you're probably too young to have seen that commercial. HA. what's wrong  chippers??	1
2322	OMG your so MEAN .. really really mean +_+  i hate you .. hifftt	1
16579	Look down there....	0
19522	I want my mom to _________.	0
16256	Beatles :]	0
12947	the footage is AWESOME AND INCREDIBLE AND SRSLY WORTH EVERY FUCKING PENNY	0
18823	Would yu ever even think abou goin out wit hannah fish or donna james?	0
14421	What music are you listening to today?	0
11017	u cunt tell me u did not lyk da snow	0
15393	Do you think you could survive being a prisoner or war(POW)?	0
6550	ignorance is my guess - but this could very well turn into a nerd rant - and that would get @amberto all worked up	1
1166	wat a fag....	1
17944	If abandoned alone in the wilderness would you survive?	0
9556	*sigh - I miss Fat Witch Bakery.  Or at least I miss NYC.	0
17314	how often do you go braless?	0
12172	I hate when it's implied I'm not evolved enough if I dislike something. so I don't mind it in some books....but usually there's	0
4109	I HATE IT when that happens! Usually when I'm in a hurry :-/	1
13512	"Hahaha I asked my dad to change the channel  he asks why  I tell him  he goes ""Oh come on! I hate this."" xD"	0
17406	Have you saved a life?	0
12489	Shouldn't u be working?? You know i hate being cold. :) --- MaryZ41: @sleighz hey! what does THAT m	0
449	because I hate you. The last one I rewrote cuz there was a typo and it was bothering me	1
7287	yes...and they are about to be fucking DISOWNED. *grumble*	1
2122	fuck off	1
17185	YES :)	0
17378	hmmm im not sure.	0
19106	bust their face.	0
4732	the only show more thug is the nigga who be in the woods eating beetles and drinking his piss! that niggas GANGSTA!	1
479	fail whale?	1
9902	I told Derek to go fuck himself  Devyn told us to calm down	0
14883	Do yew have a boyfran? :]	0
10856	damn dude you stay on the road!...lol	0
12769	must be a crappy movie if you're on Twitter! I'm working. I hate my life. lol	0
50	but seriously...  WHY THE HELL ARE YOU STILL ONLINE????  Were you injured in god damn 'NAM or something???  GO!!!	1
3668	LIKE YOU HATE A HUNDRED DOLLAR TIP. the other strippers must be SO JELLY. JAAAAY KAAAAAYYYYYY	1
1526	i literally could not breathe. that was so fucking scary.	1
12624	Brave and controversial actions in public are always met with a good amount fucking stupidity in opinions devoid of any knowledge.	0
15416	Who is thiss fer real??	0
16564	If I care about the person lying to me..	0
19591	:) HAHAHA AWHHHHHHHHHHHHHHHHHH <3	0
19776	have you ever wrote a love song?	0
9741	fucking iPhone auto correct.	0
15009	Wild flowers. <3	0
6175	coz it is attended by a lot of FAT people. You don't want me to show you the pics  do you? Oh  you were in it too!	1
8571	that's a Damn good question ... a rose by any name ...	0
3494	THAT WAS FUCKING EPIC.	1
14541	Do you go to Poly?	0
14698	Do you live in China?	0
10912	Ok dis weak iz no good. Booked all morning wit srs naps  den runch wiff dat bitch miss muggles. Howes next week?	0
5098	i hate u	1
6777	lmao that sucks.	1
9400	geeeeez. i hope you're wrong. bc i was a real fucking asshole. and it's only fun to be an asshole if you can stay anonymous.	0
16687	Sometimes :]	0
5556	Listen  RayRay  I gave you the lowdown as soon as I got it. I hadn't heard it b4 and I was shocked. She seems to hate his guts.	1
2864	I've never been to New York  and Peyton was an ass when the Chargers wanted to draft him  but I do love to win.	1
16802	Do you chew on your pens or pencils?	0
16752	Would you ever save a prostitutes life?	0
17876	Is it better to get too much or too little sleep?	0
8339	I would have wanted a cake with a big old file in that bitch... Break me the eff out!!!	0
14978	no  i mean LIKE LIKE	0
11184	Damn  dude... that made me laugh really  really loud.	0
11967	I'm so sorry  I used to hate transcribing lame interviews...	0
3863	oh word? Back to the old photo? You green ass backdrop mother fucker!	1
11955	Agreed.... i mean honestly  Off The Wall  and Thriller.. nobody is fucking with those...	0
12256	lol wow...dick in a box! I love that song lol.	0
14497	LOl. Funny shit huh(:	0
17652	Y do u even like him	0
4974	he's a retard. shouldnt he be old enough to know to not  be so damn nosy and butt in on peoples relationship.	1
6382	I ran a 300 customer hosting company for years on Apache.  I know how to set it up.  It still sucks ass.	1
17401	to the corner of it and cry :D	0
2942	Aww. Thanks dear. And I hate my gradeschool friends for ditching me. They forgot about me when we are suppose to be at her wake.=(	1
15029	audrey hepburn	0
4006	I'M SO SORRY IF YOU THINK MY TRACKSUIT IS GAY. VICTORY. VENGEANCE. FOR MY STONE CHAMBER AND MY SWORD. MY SWOOOOOOORD!1	1
18937	whats the farthest youve been away from your hometown?	0
17279	Definantly. I just haven't found anyone like me.	0
7208	FUCK.	1
13109	The job sitch sucks. My husband's a carpenter. Who do you think is building in this economy? NOBODY.	0
297	attention whore!	1
193	lol.. that sucks..it's so nice in miami... catching that ocean breeze from the balcony....don't want to rub it in...lol	1
10362	that's why hatemail is so hilarious!  i love hate mail!	0
10059	Sorry to hear that  lol. You are going to hate the keyboard for twitter & texting.	0
13493	Damn  I followed you two days too early.  Mom was wrong  procrastination can be a good thing!	0
2711	hey sugar tits! wanna meet at night? i&apos;ll be racing my evo..metallic blue with white stripe on top...i got tinted front windows too. look for me!	1
10644	is it really called Gay Movie? is it pron?	0
10992	Pussy Galore at your service  James 0007!	0
2732	your a fake. your a fake for calling the REAL hailey fake on her formspring. what a lame bitch :)	1
15827	Do you give it up easy? As in sex wise :|  Or do you play hard to get it?	0
3210	Oh  you bastard.  You couldn't wait until I'm not busy.  I'll probably catch the tail end again.  Damn it all.	1
1591	That's...so gay it's painful.	1
17897	HOW U LYK YO BRED TOASTED????	0
6047	I'm sick of this bitch. He's wrecked enough of my life and I want him gone.	1
2782	ew you&;re gross. ugly. BITCH	1
4418	Oh Shit!  I am a yoga loser. But not any other kind of loser.  I have already showed up once with no class  alas.	1
9403	oh god no. Divorced her fat ass 4 years ago. But I am dating a girl... and she thinks 2g's are hot	0
5464	you have officially been put on my bread stick mailing list. Fuck those rock republics and eat something already.	1
10128	And we are having a pig roast and beef and goodies tonight before midnight with some of the people - I'm going to be dead tomorow	0
8993	wasn't it fucking awesome?! I want Simon to go out with Josh Groban  their combined curly-haired hotness would RULE THE WORLD	0
9863	"With apologies to @chockenberry  when I hear the name Dick Lugar  I always think back to childhood and ""hocking loogies""."	0
16548	What do you think about men who hit women?	0
1080	Keep your damn hands off my @jgarber. We claimed him first!	1
15125	telling someone that you dont love them back. ive had to do it and it is so tough to say.	0
8710	- You KNOW she doesn't.  She BARELY looks hapa. But LOL @ that one bitch from the one show.	0
15956	what if you won&;t be able to bare a child? will you get a surrogate mother or adopt a child? why?	0
5375	Already on the coffee. I love her  but hate the whole spite thing. Climbed right on top of me to do it!	1
4870	fuck u BIATCH!!!	1
19155	Florida :] always.r But i wanna see the grand canyon.	0
19136	Vaginaaaaaaaaa???	0
11	Shakespeare nerd!	1
975	haha. word. i'm having a glass of wine and retooling my erotica blog project. if i'm gonna be all emo i may as well channel it	1
14731	Do you get along with argumentative people?	0
18923	If laughter is the best medicine  who&apos;s the idiot who said they &apos;died laughing&apos;?	0
4499	...i love my job and would hate to miss it...I'm depended upon and especially this week I'm needed for our toddlers parties	1
18454	Would you rather own a luxury yacht or a private jet?	0
17205	where in ohio are you from?	0
17020	nope	0
5954	lmfao HURRY AND GET THE FUCKING LYRICS.	1
14016	How often do you think about touching other people&;s private parts?(Be Honest)	0
2466	faa lalala gay apparel daa da da daaa yuletide carol la la lala laaaa....	1
7785	There was a SVT tweet-up last night  damn I was down at BJ's in Cupertino till 7ish	0
17223	Who are yew??	0
1727	omg me too! The holidays need to end now plz. Ppl are soo mean and nothing is jolly or holly! It sucks!	1
6917	that sucks *hugs* :(	1
6022	yeah but zro rly is the eMo city don	1
10679	i fucking love ELF! ''Santa! I know him''	0
4415	I hear what you sayin gurl but you mean to tell me you caint have friends?? *insert piss poor false sincerity here*	1
5012	and most of them are ugly and fat..lol	1
14549	Love. its the kryptonite to anything you think you can accomplish without it. its the human kinds weakness to other beings. always.	0
10870	I originally made them in the grill  but it's a new grill and I hate it  so when I discovered they were cold  I microwaved them.	0
18656	Do you think Christmas is stressful?	0
4299	Wow  what a fine uke.  It's tempting  but I want my charango with 10 strings and damn near impossible to play.	1
678	Man!!! You got out that garage hit them stairs so damn fast!!!!! lmao!!! Im like look at this nicca... lol..	1
15435	makenzie.	0
7144	fuck no _ I'll be out there by myself.  That's my ALONE time. Meditate if you will. Me the pipe & the stars rflecting & thnkng	1
4621	I'd like to get a signed copy of 'Running Like a Fat Bastard'. Pleez. Only this will complete my fitness lit collection.	1
18718	If you could learn any magic trick which would you like to learn?	0
2041	fuck you  change your name. Do you know who I am? (yeah  neither does my mom.)	1
1298	that's why I throw a hard ice grill at him...no words...get the ticket and get the fuck out cause I've never had luck	1
18841	Yes. and Yes. hahah Ive been answering questions forever and still have like 450 questions. I feel like im never going to get through them all. Im trying though!! Sorry I hadn't gotten on here for a couple weeks. Big mistake. I have like two other spammers that killed my inbox so im still trying to catch up. :]	0
15913	oh gosh!! i love jd. hmmm.. i really love pirates of the carribean for shiz. but i really liked secret window as well.	0
15655	How do you deal with anger?	0
5356	i loved it  i laughed my ass off	1
15087	oh okay :) sorry.	0
12386	Depends on if the cookies go straight to your ass  thighs  or tummy I guess.  For me  I definitely bake my ass on.	0
6631	I blame Alexx for making me put 'I love to say fuck' on my ipod	1
17560	What is another word for &quot;thesaurus&quot;?	0
12773	aw man that sucks!! was it your brother again? =( im sorry	0
17909	i didnt eat. im sick :(	0
11078	damnn dude  thats not cool. 3C here and raining. i hate being cold :|	0
18915	Hello  My name is Javeed. You seem really cool and I wanted to know if you wanted to have a coffee with me sometime so just reply at 1-800- Javeed :D  LOLOL Just kidding :D This is MsUnderstoodxxx again! And I love Jello strawberry to :DDD It roxx!!!	0
4293	aw that sucks.	1
12415	kicked ass this week.	0
14028	What sitcom character reminds you of you?	0
7609	you're so gay. I hate lonestar.	1
4771	damn.	1
424	yes  it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.	1
12377	Don't fogret how hamas took over Gaza executing Fatah throwing off skyscraprs. Some palestinians hate hamas more than israel #gaza	0
5218	Fuck yea it's the bomb	1
14568	Rain doesn't bother me at all other than when Im dressed up and have to be somewhere important. Rain is important.	0
18214	What vegetable do you most resemble?	0
11822	Shia LaBeuaf is dead to the world. He's probably not making any movies because he sucks.	0
559	Some liberal gay atheists or Republican fund raisers should jump on that. ;)	1
11713	I have noticed that NY is trying to slim down myself.  aren't they posting all fat grams of all food?	0
3188	- Fat Bastard sends hugs for retweet on Austin Girl blog: http://austingirlblog.wordpress.com (need feedback on writing)	1
3075	Wow  that's bad-ass. You're like Stanley now. Well  even more so...	1
14861	guess	0
14318	a tonn :] I don't think my bf can hug me enough sometimes	0
11922	Mad? Fuck that Least Coast noise.	0
15421	I was on my way to work. Driving.	0
1198	all i heard for the last 2 hours was WHORE WHORE WHORE SLUT WHORE WHORE OH MY GOD WHORE WHORE	1
1940	LIKE BITCH WUSSUP! Ahahaha	1
9216	ME TOO  loved I&II... they changed Evys.  I hate that.  We're not supposed to notice?! It was also awful for many reasons beyond that	0
338	Hey~~Happy New Year new friend !! enjoy the movie~ think of me when the crazy proff shows up..damn...can't remember his name	1
19332	Would you marry Donald Trump for the money?	0
3744	cuz montana sucks?	1
10489	thanks  I'll give it a try... Just took a sudafed even tho I hate taking meds while preggers....see if that helps	0
14157	Can you do push ups?	0
19585	haha. does that really work on people? i am gullible at times but really?	0
10088	hey  I didn't complain! Especially since today I am in total bitch mode!	0
6922	i am going to work on a grassroots gay rights project that will involve the communities of color.	1
87	that sucks... so are there plans to get back together? or are they done?	1
4045	you ass. Yay Walmart!	1
7112	what the? how the? damn it	1
18961	lmfao iJuz notice dat lol	0
17398	Would you consider yourself to be fashionable?	0
18616	vomit.	0
15548	I don't think they're hard enough to be honest. Society wouldn't be the way it is if people would make they're kids have morals and standards. Aids is spreading at an unbelievable rate these days. Just sayin...	0
13662	umm just put on sum gloves Jia...damn stop being so prissy lol	0
7953	Damn  I'm working @ home this aft or I'd drop by (my office is right near there). Don't suppose you'll be there again tomorrow?	0
4798	dick van dyke is way cooler too.	1
2655	i h3rd yUh sU(k3D @L!X&;s D!(K n y@LL cUM3D !N 3@(H 0+3RszZ 3Y3sz N m0@n3D @ll n!qH+ l0Nq	1
7845	niCE that totally kicks ass!!	0
322	you are fucking killing me. Please come to a party at my house next time yer in LA. Rice pilaf will be ready	1
3613	:(( @ tweet tweet you cookie crumble ass nigga	1
13989	Favourite movie of all time?	0
19801	in highschool maybe haha	0
6998	You tell them to Fuck Off. They'll listen	1
11706	it's stupid for me to be upset over  really. fuck.	0
3435	George Lucas' Guide to Sucking Cock?	1
13461	Damn I NEEDS that League Pass Broadband...but hey...beggars cant be choosers...who's a hypocrite?...i am.	0
16702	one person who have touched your heart the most	0
12944	man fuck the urine. the onlky way to live life is to shoot some jap bitch in the ass with an automatic airsoft rifle	0
8503	you taking the piss out of my posh schooling?!! *Grins!*	0
9730	Here&#8217;s a reasonable review: The music sucks. The graphics are terrible. There&#8217;s no plot. There&#8217;s no gameplay. Video games!	0
10370	I think they'd say fuck you right back lol.	0
11203	my site doesnt hate iphones  it just prefers to not be seen with them in public :-)  Will check/fix over my holidays. Thx	0
3496	admit it. You're secretly in training for RSA. @beaker who? I can see it now: Cigar  red-bull  and can of whoop-ass. Nice.	1
14223	have babies :) hahah that is pretty crazy.	0
7958	Srsly  me too.  He is such a fucking dreamboat.  I still spazz out when he sings EODM in Watching the Detectives.	0
5481	2 weeks? how am I gonna live without money for 2 fucking weeks?	1
3939	I ran a 300 customer hosting company for years on Apache.  I know how to set it up.  It still sucks ass.	1
5742	There's some dude at this bar that totally looks like you. Should I kick his ass for impersonating?	1
19542	Hello there dear :) and your verrrryyy welcome.	0
1752	The 401 always sucks between Cobourg and Kingston. I'll be doing that joyous trek on Boxing Day to visit the relatives.	1
1066	leave u with this....at least my dick still on my body unlike your stacy bump STD ass	1
3472	"Sure glad you found something better to listen to. Would hate to hear you make the news ""that"" way"	1
5609	Lawlz. yr a bitch. hoe.	1
284	I had a dream involving a rhino chasing me because of my polo cologne. Everyone says it represents a fat woman. My life sucks.	1
7671	I hate it  too.	1
16294	Baha You guys fights online a hilarious!	0
14812	no lol. ive collected stickers but not the ones on the fruit lol	0
14517	When was the last time you yelled?	0
18777	What reality show do you wish you could be part of?	0
16022	chocolate :P	0
1890	Reid I made it!  urghhh... I hate shopping. The trauma of it sent me hiding under the covers. Or maybe that was the cold.	1
17297	Lol how many?	0
9431	i'on't hate on anything / anyone that doesn't give me a reason.	0
18457	Of course! :]	0
6731	lol no no.. we will kick the pig... (kick this thing off  do it  get r' done  etc.)	1
8113	hey  is your blog snowing? How cool is that! either that or my computer is just about to freak out... ;)	0
15472	How do you feel about your hair right now?	0
1073	And you didn't even make it a dick joke? I feel like I don't know you.	1
18992	Why is there a disclaimer on the Allstate Auto Insurance commericals that says &quot;Not available in all states&quot;?	0
9267	LOL! Thanks Christopher. You've just encouraged me to get off my fat butt. That's a good thing :)	0
11451	Hmm  maybe I crossed wires w/1 of you & @allisoncarter. Who called who nerd & was correct as geek? Me moving 2 fast 4 fun.	0
4689	Your John Mayer = My Jacks Mannequin. Andrew McMahon is my LIFE SUPPORT. Not to sound emo or anything ahaha	1
18747	in your opinion  what is the best thing about being a nurse?	0
12690	Pull your head outta your ass! Are you ready to take the helm?	0
19516	not at all.	0
13558	fuck! is this guy the new jesus? i just don't get it.	0
16780	Have you ever locked yourself out of a car?	0
15339	nope. but i do deja vu sometimes haha	0
16824	what&;s your nationality?	0
19307	my blunt attitude.	0
12541	aww man that sucks ((hugs))	0
7892	that's the spirit! kick ass!	0
12358	she got yo ass spooked!!!	0
16335	Who is your favorite Star Wars character?	0
9040	yes the k-8 gig was not nearly as terifying as I had suspected. I didn't die and the kids did not hate me. Great fun!	0
12459	maybe someone's being a dick and hogging up the connection..I dunno *shrug*	0
2651	SARAH STANFORD TAKES IT UP THE BUTTHOLE.	1
5503	i hate hate hate it with a passion!! lol...i know the calls are recorded i talk mad shyt down the phone LOL!!!	1
18938	hmm if i know you well enough its like 8 but if not then like a 4-5 ish haha	0
16532	What experience has changed your outlook on life?	0
13586	Listen Guiness. Get your paddy-ass outta here	0
6969	lets fucking go tonight... you know you want to! Or at least hang out. I fucking hate being alone sometimes too.	1
7119	Yes! All of those twitters were directed at Frank Miller and his horrible screen play! DAMN YOU FRANK MILLER ILL KEEL YOU!	1
10293	i hate blackbird cause it's never enough food	0
7705	haha fuck i wish i was there :(	0
5783	What a cunt!	1
6066	loser?	1
9030	I blame the holidays! Family (mine at least) completely sucks; but worse than family is all the dang cleaning! Ugh!	0
15701	Are you telling the truth if you lie in bed?	0
14164	Are you double jointed?	0
11020	That looks nasty...ice sucks.	0
18995	What&;s usually colder  your hands or your feet?	0
4997	it's the damn music  ugh  terrible!	1
5766	the fail whale?	1
3845	& @kmellon:  I'm 500 pages in AND at the day job.  Eat that dick.	1
1197	there should be pictures of him at fucking otaku's cosplay section	1
9037	but shotgun approach is spam and will make people hate you. Something like kzero.co.uk (but non VW) consultancy to help maybe?	0
13963	man  they photoshopped the fuck out of summer glau. her boobs have a life of their own & her face looks like a bad glamour shot.	0
15780	Hmmm..prolly timmy and to come see you! :] ahaha	0
13771	how am I so gay? Haha	0
1022	U can be a freak and not like girls.	1
10927	oh no  that sucks no computer	0
1955	i hate you! i want to be in bed :(	1
10624	bollocks fuck tits wank cunty cunter.......there you go now I'm worse than you....should buy you a few more naughty words....	0
581	oh man that sucks. I'm sorry. Sucks to live with people who are dirty..trust me  I can relate.	1
16847	..	0
11909	no I haven't tasted my own pussy. I don't bend that way.	0
10700	Is the xbox controller involved in that to-do list? If so  I'm jealous. Damn you  productivity!	0
7270	I DARE DAT ASS 2 SAY SUMTHAN ELSE STUPID U DA STUPID BITCH!	1
4061	*looks at who is following me on twitter then remembers i dont care* OMG such a fag.	1
17042	What award would you love to win and for what achievement?	0
18795	What was the most interesting place you&;ve traveled to?	0
4684	slap a bitch? What you want to do is CHOKE A BITCH like Wayne Brady!	1
11187	and I hate office xmas partys... but yeah  ours sounds worse...	0
10831	damn  scott just said naughty things	0
10906	i hate paying bills period lol ;p	0
15407	;) Umm.. A walk to remember! or The Last song! Ugh theirs ALOT! haha hbu!	0
9496	...yeah that sucks...try www.cdw.com... free tech support for 5 years after purchase. for a new drive!	0
3754	bitch  hurry up!	1
17207	silliest. idk haha im pretty silly all the time	0
14880	hahahahahahaha  its a curse i wish i could yell at you :) ha. i love you to :) annnddd thankyou	0
8058	hah!!! sucks being in canda! Roland  we have bright sunny skys	0
10537	finally it took too damn long	0
6850	"hate ""can'r do"" atitude. can do works almosr all the time."	1
13490	"Especially in a world of 30"" displays. The corners and sides are no longer infinitely large. They're WAAAAAAY the fuck over there."	0
18793	why thankyou =]	0
7568	lady  i wanna fuck your tumblr.	1
13245	fuck east-side juice??? whaaaaa-???? that shit got mi feelin like geeeezus in this mufucka! yee!	0
3204	charter sucks as is nothing but trouble - att needs to roll out uverse faster!	1
18178	Are you random or predictable? Why do you think you are this way? Would you rather be the other way?	0
12584	who the fuck are you??	0
13380	I had a good holiday here in Alabama. Haha  getting a new blackberry on January first cause my phone sucks. How was yours Mix?	0
781	cock flavored seasoning?!?!? wtf	1
14200	!f ! @cC3pT wut yuH qon3 duuuu f@ mii	0
803	Frickin turnovers! Dang flags.  SD's gonna beat our ass and Denver is going to blow a 3 game lead. They don't deserve to win.	1
3672	my dad started all this bullshit with my fam. He's such a fucking dumbass.	1
18870	high heels or rubber shoes?	0
17659	Do you have any tattoos?  If not  any plans to get one?	0
4372	Oh  I would hate that too.  Three apps? That would barely get me started.	1
3839	"how about ""bitchling pig  suckas!"""	1
1069	wow emo... Ik ben benieuwd...	1
10678	aww that sucks...im sorry. what a way to start the morning.	0
2149	damn your fat  you even got a turkey as your profile pic for good measure....	1
5482	Well get your ass busy!	1
10107	damn that's close to where I work	0
19520	purple :P	0
16337	uhh wtf who keeps asking things about who im texting and stuffhahhahahaha.r mclaine. thats who im texting.	0
11649	"none about right now  but there is a big croc hunt going on up north  ""Australia- where the wildlife will fucking kill you"""	0
17203	ummm idk i do and i dont haha	0
14621	Timothy. april. Mother. Chelsea S. &amp; You.r Loyal. Funny. Stressful. Partier  &amp; intersting.	0
17838	hahahahahahah lmao  i am straight. i think its funny to act like a lezbian thankyouverymuch. your acting like mrs.dallor.	0
1639	oooo thats not fun! i hate those things  the orthodontics people are mean to me!	1
17907	Haha and we both sat in that chair in Starbucks and we were taking pictures and everyone was staring at us	0
10575	Episode 4 fuck boy	0
12664	They have been touring as just the dead for years. I've seen them twice. Bromance is a codeword for in the closet gay.	0
2349	i hate u. looooooool	1
19630	What color is your favorite hoodie?	0
8505	DOH! That sucks man  I hope the rest of your trip goes smoothly!	0
6973	"That it's that rare of a sentence is sorta depressing.  Especially in light of @mariannemancusi 's ""Loser Cam"" Xmas gift to me"	1
19283	me.	0
