	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
41221	25	student	single	secondary	no	469	no	no	cellular	21	aug	273	1	86	1	other	yes
14209	38	blue-collar	married	secondary	no	84	no	yes	telephone	11	jul	328	2	-1	0	unknown	no
31802	27	technician	single	tertiary	no	4661	no	no	cellular	8	apr	114	1	-1	0	unknown	yes
15031	35	admin.	married	secondary	no	0	no	no	cellular	17	jul	80	5	-1	0	unknown	no
33660	37	management	divorced	secondary	no	1448	yes	no	cellular	20	apr	196	2	283	2	failure	no
39938	39	management	single	tertiary	no	3797	no	no	cellular	2	jun	96	2	-1	0	unknown	no
26133	51	entrepreneur	married	tertiary	no	3188	yes	yes	cellular	19	nov	339	3	-1	0	unknown	no
26455	39	unemployed	single	tertiary	no	7	yes	no	cellular	20	nov	931	4	-1	0	unknown	yes
43633	29	student	single	unknown	no	2929	no	no	cellular	5	may	232	1	89	4	other	yes
41362	53	management	divorced	tertiary	no	6649	yes	no	cellular	31	aug	106	1	55	1	failure	no
11853	38	services	married	secondary	no	293	no	no	unknown	20	jun	70	2	-1	0	unknown	no
33269	35	blue-collar	married	primary	no	396	yes	no	cellular	20	apr	110	1	-1	0	unknown	no
37011	22	student	single	secondary	no	241	yes	no	cellular	13	may	200	1	-1	0	unknown	no
21836	34	technician	married	tertiary	no	0	no	no	cellular	20	aug	129	2	-1	0	unknown	no
36479	33	blue-collar	married	secondary	no	-253	yes	no	cellular	12	may	89	3	-1	0	unknown	no
16033	37	technician	married	secondary	no	54	yes	yes	cellular	22	jul	106	2	-1	0	unknown	no
42470	66	retired	married	unknown	no	2540	no	no	telephone	10	dec	441	2	156	1	other	yes
44333	57	unemployed	divorced	secondary	no	1088	no	no	cellular	29	jul	1697	1	-1	0	unknown	no
12249	27	blue-collar	single	secondary	yes	-27	no	no	unknown	23	jun	498	2	-1	0	unknown	yes
38589	34	technician	married	secondary	no	656	yes	no	cellular	15	may	10	7	372	1	other	no
29308	36	management	single	unknown	no	601	no	no	cellular	2	feb	237	2	-1	0	unknown	no
28003	42	technician	single	secondary	no	-321	no	no	cellular	28	jan	230	2	-1	0	unknown	no
22020	35	entrepreneur	divorced	secondary	no	80	no	no	cellular	20	aug	67	5	-1	0	unknown	no
2416	31	technician	married	secondary	no	2363	yes	no	unknown	13	may	247	1	-1	0	unknown	no
3785	47	blue-collar	divorced	secondary	no	380	yes	no	unknown	16	may	268	6	-1	0	unknown	no
16678	29	entrepreneur	married	tertiary	no	0	yes	no	cellular	24	jul	36	1	-1	0	unknown	no
1248	44	blue-collar	married	primary	no	185	yes	no	unknown	8	may	249	1	-1	0	unknown	no
44660	37	admin.	single	tertiary	no	635	no	no	cellular	2	sep	238	1	464	2	failure	no
3584	37	blue-collar	married	secondary	no	77	yes	no	unknown	15	may	381	7	-1	0	unknown	no
44643	75	retired	married	primary	no	1413	no	no	cellular	1	sep	532	2	188	2	success	yes
31276	29	technician	married	secondary	no	2326	no	no	cellular	6	mar	195	1	-1	0	unknown	yes
40886	61	management	single	tertiary	no	2	no	no	cellular	12	aug	131	1	114	3	failure	yes
7367	41	unknown	single	secondary	no	646	yes	no	unknown	29	may	40	2	-1	0	unknown	no
4459	31	blue-collar	single	secondary	no	2089	yes	no	unknown	20	may	34	1	-1	0	unknown	no
19392	45	self-employed	married	secondary	no	140	yes	no	cellular	6	aug	192	3	-1	0	unknown	no
46	58	self-employed	married	tertiary	no	-364	yes	no	unknown	5	may	355	1	-1	0	unknown	no
31647	77	retired	married	tertiary	no	0	no	no	cellular	6	apr	190	1	-1	0	unknown	no
31472	38	blue-collar	single	tertiary	no	172	yes	no	cellular	1	apr	1176	1	-1	0	unknown	yes
12098	54	management	divorced	unknown	no	901	no	no	unknown	20	jun	7	3	-1	0	unknown	no
41160	63	retired	married	secondary	no	1612	no	no	cellular	19	aug	399	2	183	2	success	no
15221	56	housemaid	divorced	primary	no	864	no	no	telephone	17	jul	46	6	-1	0	unknown	no
1077	27	blue-collar	single	secondary	no	0	yes	no	unknown	7	may	191	4	-1	0	unknown	no
44253	43	management	married	tertiary	no	839	no	no	cellular	22	jul	942	1	-1	0	unknown	yes
11928	38	blue-collar	single	secondary	no	530	no	no	unknown	20	jun	17	6	-1	0	unknown	no
33187	41	blue-collar	married	primary	no	951	yes	no	cellular	20	apr	23	4	-1	0	unknown	no
19217	51	self-employed	married	secondary	no	1178	no	no	cellular	6	aug	530	2	-1	0	unknown	no
3520	43	housemaid	married	primary	no	18	yes	yes	unknown	15	may	192	3	-1	0	unknown	no
26262	40	housemaid	divorced	secondary	no	1194	yes	no	cellular	20	nov	99	2	-1	0	unknown	no
36223	43	services	married	secondary	no	-416	yes	yes	cellular	11	may	114	1	301	3	failure	no
15663	35	self-employed	single	tertiary	no	577	yes	no	cellular	21	jul	90	1	-1	0	unknown	no
34094	41	entrepreneur	married	secondary	no	30	no	no	cellular	30	apr	460	1	-1	0	unknown	yes
19328	33	technician	single	tertiary	no	764	no	no	cellular	6	aug	244	2	-1	0	unknown	no
2961	28	blue-collar	married	secondary	no	1238	yes	no	unknown	14	may	246	1	-1	0	unknown	no
19990	47	housemaid	married	secondary	no	131	no	no	cellular	8	aug	148	1	-1	0	unknown	no
5579	33	blue-collar	married	primary	no	2665	yes	no	unknown	23	may	358	2	-1	0	unknown	no
283	58	blue-collar	married	primary	no	76	yes	no	unknown	5	may	156	2	-1	0	unknown	no
22048	31	student	single	tertiary	no	744	no	no	cellular	20	aug	124	3	-1	0	unknown	no
30617	31	management	single	tertiary	no	12857	yes	no	cellular	6	feb	158	1	92	1	success	yes
33659	33	technician	married	secondary	no	6947	yes	no	cellular	20	apr	250	2	-1	0	unknown	no
9761	59	retired	married	unknown	no	1491	no	no	unknown	9	jun	157	2	-1	0	unknown	no
22423	40	self-employed	married	secondary	no	0	no	no	cellular	22	aug	55	6	-1	0	unknown	no
14060	50	services	divorced	secondary	no	0	yes	no	cellular	11	jul	170	2	-1	0	unknown	no
14706	38	technician	married	secondary	no	0	yes	yes	cellular	15	jul	146	4	-1	0	unknown	no
1705	59	blue-collar	married	secondary	no	1407	yes	no	unknown	9	may	232	1	-1	0	unknown	no
15088	31	blue-collar	single	primary	no	528	yes	no	cellular	17	jul	143	1	-1	0	unknown	no
8085	31	entrepreneur	single	tertiary	no	247	yes	yes	unknown	2	jun	273	1	-1	0	unknown	no
27848	54	unemployed	divorced	secondary	no	550	no	no	cellular	28	jan	131	1	-1	0	unknown	no
3358	60	blue-collar	married	primary	no	5788	yes	no	unknown	15	may	203	2	-1	0	unknown	no
9460	49	management	single	tertiary	no	53	no	no	unknown	6	jun	133	3	-1	0	unknown	no
28382	32	unemployed	married	secondary	no	869	yes	no	cellular	29	jan	177	1	-1	0	unknown	no
14208	39	entrepreneur	married	tertiary	no	83	yes	no	cellular	11	jul	193	2	-1	0	unknown	no
787	46	management	married	tertiary	no	0	no	no	unknown	7	may	70	2	-1	0	unknown	no
22381	30	management	single	tertiary	no	347	no	no	cellular	22	aug	229	2	-1	0	unknown	no
41924	57	management	married	tertiary	no	375	no	no	cellular	21	oct	135	1	-1	0	unknown	yes
29336	28	management	single	tertiary	no	-328	yes	no	telephone	2	feb	318	2	-1	0	unknown	no
23053	37	management	single	tertiary	no	9	no	no	cellular	26	aug	484	2	-1	0	unknown	no
24871	59	blue-collar	married	primary	no	14	yes	yes	cellular	18	nov	319	2	182	1	failure	no
11815	60	technician	married	secondary	no	0	no	no	unknown	20	jun	105	2	-1	0	unknown	no
13027	42	technician	single	tertiary	no	24	no	no	cellular	8	jul	262	1	-1	0	unknown	no
18745	31	services	single	secondary	no	712	no	no	cellular	31	jul	38	25	-1	0	unknown	no
34225	36	admin.	married	tertiary	no	3221	no	no	cellular	4	may	322	11	-1	0	unknown	yes
1698	38	technician	married	secondary	no	32	yes	no	unknown	9	may	705	1	-1	0	unknown	no
21769	49	management	single	tertiary	no	370	no	no	cellular	19	aug	386	3	-1	0	unknown	no
25198	36	management	married	secondary	no	-148	no	no	cellular	18	nov	144	2	-1	0	unknown	no
42937	56	admin.	married	unknown	no	2038	no	no	cellular	8	feb	405	1	305	1	success	no
42878	54	admin.	divorced	secondary	no	0	yes	yes	cellular	4	feb	330	1	182	3	success	no
23744	36	technician	married	tertiary	yes	63	no	no	cellular	28	aug	12	14	-1	0	unknown	no
1873	38	blue-collar	married	secondary	no	-388	yes	no	unknown	9	may	412	1	-1	0	unknown	no
36009	37	management	single	tertiary	no	105	yes	no	cellular	8	may	349	1	-1	0	unknown	no
25772	39	entrepreneur	married	primary	no	238	yes	yes	cellular	19	nov	134	1	-1	0	unknown	no
31799	67	retired	married	secondary	no	1443	no	no	cellular	8	apr	245	1	-1	0	unknown	yes
11020	37	management	single	tertiary	yes	-25	no	no	unknown	17	jun	136	2	-1	0	unknown	no
18957	49	services	married	secondary	no	1122	no	no	cellular	4	aug	143	1	-1	0	unknown	no
5032	32	blue-collar	married	primary	no	885	yes	no	unknown	21	may	127	2	-1	0	unknown	no
36492	56	blue-collar	divorced	primary	no	190	yes	no	cellular	12	may	15	8	351	9	other	no
6082	37	entrepreneur	married	secondary	no	35	yes	yes	unknown	27	may	73	6	-1	0	unknown	no
39838	36	management	married	tertiary	no	387	no	no	cellular	2	jun	327	1	-1	0	unknown	no
13317	25	blue-collar	single	secondary	no	189	no	yes	cellular	8	jul	687	2	-1	0	unknown	yes
40008	58	management	married	tertiary	no	2261	yes	no	cellular	3	jun	1361	1	391	1	failure	no
34839	40	self-employed	married	secondary	no	311	yes	no	cellular	6	may	205	1	351	2	failure	no
2656	24	blue-collar	married	primary	no	-427	yes	no	unknown	13	may	165	3	-1	0	unknown	no
43170	60	housemaid	married	primary	no	211	no	no	cellular	26	feb	480	2	189	1	failure	no
20620	41	management	married	tertiary	no	8553	yes	no	cellular	12	aug	304	12	-1	0	unknown	no
586	55	blue-collar	married	secondary	no	840	yes	no	unknown	6	may	310	2	-1	0	unknown	no
25338	35	management	married	tertiary	no	2472	no	no	cellular	18	nov	586	2	-1	0	unknown	no
18356	36	blue-collar	married	secondary	no	462	no	no	cellular	31	jul	474	2	-1	0	unknown	no
28615	44	services	married	secondary	no	133	no	no	cellular	29	jan	202	3	-1	0	unknown	no
14815	29	management	married	tertiary	no	465	yes	no	cellular	16	jul	191	1	-1	0	unknown	no
24495	41	management	married	primary	no	5310	yes	no	cellular	17	nov	984	1	-1	0	unknown	yes
33665	37	services	married	secondary	no	47	yes	no	cellular	20	apr	554	3	-1	0	unknown	no
25706	44	services	married	primary	no	1161	yes	no	cellular	19	nov	402	1	184	5	failure	no
41669	41	admin.	married	secondary	no	158	yes	no	cellular	1	oct	250	2	120	4	other	no
292	24	student	single	secondary	no	423	yes	no	unknown	5	may	226	3	-1	0	unknown	no
22908	31	technician	married	secondary	no	0	no	no	cellular	25	aug	249	6	-1	0	unknown	no
39770	60	technician	married	secondary	no	1740	no	no	cellular	1	jun	814	1	80	2	success	no
43852	28	management	single	tertiary	no	223	yes	no	cellular	1	jun	303	1	278	3	success	yes
38424	39	admin.	married	secondary	no	-650	no	no	cellular	15	may	123	2	364	1	failure	no
38596	28	services	single	secondary	no	118	yes	yes	cellular	15	may	376	3	368	1	failure	no
20776	33	management	married	tertiary	no	296	no	no	cellular	13	aug	142	4	-1	0	unknown	no
32555	36	blue-collar	single	primary	no	263	yes	no	cellular	17	apr	199	2	337	2	failure	no
3775	47	services	married	primary	no	1496	yes	no	unknown	16	may	211	2	-1	0	unknown	no
21662	43	technician	married	secondary	no	0	no	no	cellular	19	aug	103	2	-1	0	unknown	no
6657	24	blue-collar	single	secondary	no	8594	yes	no	unknown	28	may	181	1	-1	0	unknown	no
19992	32	admin.	married	secondary	no	2711	no	no	cellular	8	aug	193	1	-1	0	unknown	no
12141	39	admin.	divorced	secondary	no	32	no	yes	unknown	20	jun	8	10	-1	0	unknown	no
28463	57	unemployed	married	unknown	no	381	no	no	cellular	29	jan	126	1	-1	0	unknown	no
26916	52	management	married	tertiary	no	4173	no	yes	cellular	21	nov	159	2	-1	0	unknown	no
4754	38	admin.	married	unknown	no	28	no	no	unknown	20	may	725	1	-1	0	unknown	no
7655	51	management	divorced	tertiary	no	986	no	no	unknown	30	may	143	2	-1	0	unknown	no
38904	29	management	single	tertiary	no	4210	yes	no	cellular	18	may	119	1	-1	0	unknown	no
2480	29	services	single	primary	no	95	yes	no	unknown	13	may	266	2	-1	0	unknown	no
34510	22	student	single	secondary	no	562	yes	no	cellular	5	may	147	1	-1	0	unknown	no
44887	49	management	married	tertiary	no	1167	yes	yes	cellular	24	sep	249	1	91	14	success	yes
27224	42	technician	single	secondary	no	716	yes	no	cellular	21	nov	110	1	-1	0	unknown	no
15527	32	blue-collar	divorced	secondary	no	473	no	no	cellular	18	jul	320	1	-1	0	unknown	no
1932	30	technician	single	tertiary	no	255	yes	no	unknown	9	may	119	2	-1	0	unknown	no
37217	39	admin.	married	secondary	no	145	yes	yes	cellular	13	may	337	3	330	6	other	no
18614	44	admin.	married	secondary	no	598	no	no	cellular	31	jul	88	5	-1	0	unknown	no
15884	47	management	married	tertiary	no	393	yes	yes	cellular	21	jul	419	2	-1	0	unknown	no
29551	36	admin.	married	secondary	no	587	no	no	cellular	3	feb	248	2	-1	0	unknown	no
12907	33	services	single	secondary	no	329	yes	yes	cellular	7	jul	227	4	-1	0	unknown	no
10482	48	technician	married	unknown	no	5543	no	no	unknown	16	jun	143	5	-1	0	unknown	no
6221	30	management	single	tertiary	no	3773	yes	no	unknown	27	may	99	1	-1	0	unknown	no
6894	35	blue-collar	divorced	secondary	no	105	yes	yes	unknown	28	may	118	1	-1	0	unknown	no
18795	49	services	married	secondary	no	199	yes	no	cellular	31	jul	28	25	-1	0	unknown	no
2443	58	technician	married	secondary	no	7495	yes	no	unknown	13	may	325	1	-1	0	unknown	no
39183	37	blue-collar	married	secondary	no	139	yes	no	cellular	18	may	412	5	-1	0	unknown	no
8986	53	housemaid	married	primary	no	1903	no	no	unknown	5	jun	827	1	-1	0	unknown	no
24132	59	retired	divorced	secondary	no	1026	no	no	unknown	5	nov	669	1	-1	0	unknown	yes
28975	56	services	divorced	secondary	no	218	yes	no	cellular	2	feb	113	2	249	2	failure	no
39615	60	admin.	married	unknown	no	1088	yes	no	cellular	26	may	149	1	-1	0	unknown	no
22292	40	technician	married	secondary	no	318	no	no	cellular	21	aug	196	4	-1	0	unknown	no
3859	55	management	married	primary	no	19	yes	no	unknown	16	may	56	3	-1	0	unknown	no
67	59	management	divorced	tertiary	no	59	yes	no	unknown	5	may	273	1	-1	0	unknown	no
150	51	blue-collar	married	unknown	no	-19	yes	no	unknown	5	may	163	2	-1	0	unknown	no
28833	26	technician	single	tertiary	no	152	no	no	cellular	30	jan	151	2	2	1	other	no
42274	18	student	single	primary	no	608	no	no	cellular	13	nov	210	1	93	1	success	yes
8112	55	blue-collar	single	primary	no	1187	yes	no	unknown	2	jun	193	2	-1	0	unknown	no
20467	36	technician	married	secondary	no	1659	no	no	cellular	12	aug	126	2	-1	0	unknown	no
14144	50	management	married	tertiary	no	383	no	yes	cellular	11	jul	502	2	-1	0	unknown	no
11573	45	management	married	tertiary	no	-52	yes	no	unknown	19	jun	202	1	-1	0	unknown	no
40123	23	admin.	single	tertiary	no	230	no	no	cellular	5	jun	264	1	-1	0	unknown	no
21633	34	technician	married	tertiary	no	5547	yes	no	cellular	19	aug	73	6	-1	0	unknown	no
19553	40	technician	single	secondary	no	153	no	no	cellular	7	aug	125	2	-1	0	unknown	no
13709	52	admin.	married	secondary	no	3422	no	no	cellular	10	jul	168	1	-1	0	unknown	no
12148	37	services	divorced	primary	yes	-475	no	no	unknown	20	jun	27	5	-1	0	unknown	no
2662	52	blue-collar	married	secondary	no	161	yes	no	unknown	13	may	274	2	-1	0	unknown	no
603	56	blue-collar	married	primary	no	5	yes	yes	unknown	6	may	407	2	-1	0	unknown	no
20660	32	technician	single	tertiary	no	1732	no	no	cellular	12	aug	140	4	-1	0	unknown	no
19860	31	technician	married	tertiary	no	311	no	yes	cellular	8	aug	385	2	-1	0	unknown	no
40974	26	student	single	secondary	no	611	no	no	cellular	13	aug	138	2	69	3	failure	no
24824	54	technician	married	secondary	no	13	yes	no	cellular	18	nov	145	2	-1	0	unknown	no
31887	56	blue-collar	married	primary	no	247	no	no	telephone	9	apr	126	4	-1	0	unknown	no
1281	39	blue-collar	married	primary	no	481	yes	no	unknown	8	may	204	1	-1	0	unknown	no
216	47	unknown	married	unknown	no	28	no	no	unknown	5	may	338	2	-1	0	unknown	no
20530	33	management	married	tertiary	no	1504	no	no	cellular	12	aug	61	2	-1	0	unknown	no
26660	35	services	single	secondary	no	2467	no	no	cellular	20	nov	319	5	-1	0	unknown	no
34499	32	self-employed	single	tertiary	no	721	yes	no	cellular	5	may	323	1	-1	0	unknown	no
35666	45	admin.	single	secondary	no	0	yes	no	cellular	8	may	38	1	-1	0	unknown	no
25192	39	services	married	unknown	no	10189	yes	no	cellular	18	nov	186	2	123	2	failure	no
24230	47	blue-collar	married	secondary	no	1484	no	no	cellular	17	nov	297	1	119	3	failure	no
16158	26	services	single	tertiary	no	238	yes	no	cellular	22	jul	156	3	-1	0	unknown	no
21906	50	technician	married	secondary	no	-584	no	no	cellular	20	aug	75	2	-1	0	unknown	no
35942	38	admin.	married	secondary	no	981	yes	yes	cellular	8	may	134	2	-1	0	unknown	no
22509	31	management	single	tertiary	no	-201	yes	no	cellular	22	aug	81	4	-1	0	unknown	no
13613	34	technician	married	secondary	no	550	no	yes	cellular	9	jul	601	1	-1	0	unknown	no
7718	44	blue-collar	single	primary	no	787	yes	no	unknown	30	may	570	2	-1	0	unknown	no
35383	43	blue-collar	single	primary	no	181	yes	no	cellular	7	may	174	1	343	2	failure	no
40124	28	management	single	secondary	no	171	no	no	cellular	5	jun	324	1	87	1	success	yes
13879	34	management	married	tertiary	no	580	yes	no	cellular	10	jul	380	1	-1	0	unknown	no
43583	63	retired	married	primary	no	12067	no	no	telephone	29	apr	660	1	191	1	failure	yes
9594	53	management	married	tertiary	no	7067	no	no	unknown	6	jun	82	3	-1	0	unknown	no
9071	37	entrepreneur	married	unknown	no	983	no	yes	unknown	5	jun	225	1	-1	0	unknown	no
16461	56	admin.	divorced	secondary	no	-429	no	yes	cellular	23	jul	229	4	-1	0	unknown	no
36190	34	technician	married	tertiary	no	1611	yes	no	cellular	11	may	490	2	-1	0	unknown	no
36372	37	technician	married	primary	no	1653	yes	yes	cellular	11	may	285	2	349	10	failure	no
26937	33	blue-collar	married	primary	yes	0	yes	no	cellular	21	nov	675	1	-1	0	unknown	no
7134	40	services	married	secondary	no	1938	no	no	unknown	29	may	37	1	-1	0	unknown	no
27762	47	technician	married	secondary	no	459	no	no	cellular	28	jan	226	1	-1	0	unknown	no
25750	43	technician	divorced	secondary	no	6835	no	no	cellular	19	nov	187	1	152	2	failure	no
12593	47	technician	married	secondary	no	321	yes	yes	unknown	4	jul	111	1	-1	0	unknown	no
27264	34	management	married	tertiary	no	7384	no	no	cellular	21	nov	69	2	-1	0	unknown	no
24346	48	management	single	tertiary	no	8106	no	no	unknown	17	nov	125	1	111	3	failure	no
4465	34	technician	divorced	secondary	no	3997	yes	no	unknown	20	may	320	1	-1	0	unknown	no
3739	58	admin.	married	primary	no	879	yes	no	unknown	16	may	242	7	-1	0	unknown	no
26359	32	blue-collar	single	primary	no	36	yes	no	cellular	20	nov	290	2	-1	0	unknown	no
34056	56	management	married	tertiary	no	746	no	no	cellular	30	apr	193	1	-1	0	unknown	no
31941	37	management	divorced	tertiary	no	443	yes	no	cellular	9	apr	240	3	-1	0	unknown	no
23921	59	technician	married	secondary	no	0	no	no	cellular	29	aug	62	2	-1	0	unknown	no
2935	56	blue-collar	married	secondary	no	1412	yes	no	unknown	14	may	129	1	-1	0	unknown	no
8811	27	management	single	tertiary	no	99	yes	no	unknown	4	jun	767	2	-1	0	unknown	yes
43235	32	unemployed	single	primary	no	1429	no	no	cellular	8	mar	150	4	-1	0	unknown	no
35407	32	blue-collar	married	secondary	no	489	yes	no	cellular	7	may	103	2	349	4	failure	no
1662	49	services	divorced	secondary	no	470	yes	no	unknown	9	may	659	2	-1	0	unknown	no
40386	54	management	married	tertiary	no	1464	no	no	cellular	30	jun	157	1	-1	0	unknown	yes
30525	30	technician	married	secondary	no	436	yes	no	cellular	5	feb	138	3	206	8	other	no
9772	54	housemaid	divorced	primary	no	215	no	yes	unknown	9	jun	117	2	-1	0	unknown	no
37454	42	services	single	secondary	no	-193	yes	no	cellular	13	may	1805	4	-1	0	unknown	no
11210	48	blue-collar	single	primary	no	0	no	no	unknown	18	jun	71	1	-1	0	unknown	no
31571	51	services	married	secondary	no	657	no	no	cellular	3	apr	66	2	-1	0	unknown	no
39649	29	management	single	tertiary	no	15459	no	no	cellular	26	may	245	3	97	7	success	no
10465	29	management	single	tertiary	no	573	yes	yes	unknown	16	jun	190	4	-1	0	unknown	no
41975	59	retired	married	tertiary	no	1425	no	no	cellular	26	oct	151	2	77	3	failure	no
5217	39	blue-collar	married	secondary	no	439	yes	no	unknown	23	may	214	3	-1	0	unknown	no
20908	50	services	married	primary	no	12	yes	no	cellular	13	aug	168	1	-1	0	unknown	no
34573	29	services	single	secondary	no	197	yes	no	cellular	5	may	19	2	-1	0	unknown	no
18518	51	self-employed	married	tertiary	no	5350	yes	yes	cellular	31	jul	612	4	-1	0	unknown	yes
27645	37	admin.	single	secondary	no	1097	yes	no	cellular	21	nov	1555	2	-1	0	unknown	yes
32949	53	services	divorced	primary	no	778	yes	no	cellular	17	apr	221	2	-1	0	unknown	no
6309	40	blue-collar	married	primary	yes	-56	yes	no	unknown	27	may	316	1	-1	0	unknown	no
1291	33	admin.	single	secondary	no	303	no	no	unknown	8	may	149	1	-1	0	unknown	no
35658	48	management	single	tertiary	no	0	yes	yes	cellular	8	may	76	1	-1	0	unknown	no
38756	59	blue-collar	married	secondary	no	32	yes	no	cellular	18	may	201	5	-1	0	unknown	no
17693	25	services	single	unknown	no	342	no	no	cellular	29	jul	281	4	-1	0	unknown	no
31859	58	retired	divorced	tertiary	no	5253	no	no	cellular	9	apr	162	4	295	3	failure	no
19904	33	management	married	tertiary	no	2604	no	no	cellular	8	aug	167	2	-1	0	unknown	no
26241	52	management	married	tertiary	no	2708	yes	no	cellular	20	nov	231	1	-1	0	unknown	no
3822	27	entrepreneur	married	secondary	no	554	yes	no	unknown	16	may	131	1	-1	0	unknown	no
10212	56	retired	married	primary	no	0	no	no	unknown	11	jun	188	2	-1	0	unknown	no
26742	41	blue-collar	married	primary	no	-52	yes	yes	cellular	20	nov	642	2	-1	0	unknown	no
19727	48	services	married	secondary	no	0	no	no	cellular	7	aug	163	5	-1	0	unknown	no
11943	57	technician	divorced	secondary	no	1168	no	no	unknown	20	jun	74	5	-1	0	unknown	no
18811	49	services	married	secondary	no	388	no	no	telephone	31	jul	1032	4	-1	0	unknown	yes
20086	52	blue-collar	married	primary	no	2569	no	no	cellular	11	aug	258	5	-1	0	unknown	no
11041	52	technician	married	secondary	no	1490	no	yes	unknown	17	jun	420	4	-1	0	unknown	no
8537	40	management	single	tertiary	no	1820	yes	yes	unknown	3	jun	173	3	-1	0	unknown	no
22464	33	technician	single	secondary	no	80	no	no	cellular	22	aug	572	2	-1	0	unknown	no
27337	48	housemaid	single	secondary	no	1385	no	no	telephone	21	nov	270	1	-1	0	unknown	no
22288	47	self-employed	married	secondary	no	3279	no	no	cellular	21	aug	189	4	-1	0	unknown	no
10147	59	retired	married	unknown	no	1033	no	no	unknown	11	jun	1199	1	-1	0	unknown	yes
14692	31	blue-collar	married	primary	no	0	yes	no	telephone	15	jul	237	7	-1	0	unknown	no
24082	26	services	single	secondary	no	1445	no	no	telephone	23	oct	171	1	-1	0	unknown	yes
1802	32	blue-collar	single	secondary	no	160	yes	no	unknown	9	may	190	1	-1	0	unknown	no
14025	40	admin.	married	secondary	no	149	yes	no	cellular	11	jul	159	1	-1	0	unknown	no
18427	40	management	married	unknown	no	3165	yes	no	telephone	31	jul	77	2	-1	0	unknown	no
5177	33	technician	divorced	secondary	no	4369	yes	no	unknown	21	may	433	3	-1	0	unknown	no
8549	25	technician	single	secondary	no	-80	yes	yes	unknown	3	jun	89	1	-1	0	unknown	no
41833	26	admin.	single	secondary	no	766	no	no	cellular	15	oct	457	2	-1	0	unknown	yes
21665	53	management	married	tertiary	no	261	no	no	cellular	19	aug	100	2	-1	0	unknown	no
34638	41	management	married	tertiary	no	326	yes	no	cellular	5	may	788	1	-1	0	unknown	yes
19162	34	technician	married	tertiary	no	482	no	no	cellular	5	aug	56	2	-1	0	unknown	no
24314	40	services	single	secondary	no	856	yes	no	telephone	17	nov	70	1	-1	0	unknown	no
30272	38	entrepreneur	married	secondary	no	65	no	no	cellular	5	feb	173	1	-1	0	unknown	no
7105	31	services	married	secondary	no	3181	yes	no	unknown	29	may	128	7	-1	0	unknown	no
41071	33	management	married	tertiary	no	271	yes	no	cellular	14	aug	801	2	-1	0	unknown	yes
36188	39	services	divorced	secondary	no	-288	yes	no	cellular	11	may	227	1	-1	0	unknown	no
36834	37	admin.	single	primary	no	912	yes	no	cellular	12	may	637	3	328	22	other	yes
30493	60	management	married	tertiary	no	2281	no	no	cellular	5	feb	230	2	-1	0	unknown	yes
16766	47	blue-collar	divorced	secondary	no	506	no	no	cellular	24	jul	134	1	-1	0	unknown	no
27642	36	management	single	tertiary	no	339	no	no	cellular	21	nov	6	6	-1	0	unknown	no
16092	34	management	married	tertiary	no	1790	yes	no	cellular	22	jul	681	1	-1	0	unknown	no
37380	44	management	divorced	tertiary	no	388	yes	no	telephone	13	may	246	2	370	2	success	no
14119	38	entrepreneur	married	primary	no	-21	yes	no	cellular	11	jul	50	2	-1	0	unknown	no
18395	35	blue-collar	married	secondary	no	-518	yes	no	cellular	31	jul	46	5	-1	0	unknown	no
23726	49	management	married	tertiary	no	223	no	no	cellular	28	aug	22	22	-1	0	unknown	no
29405	42	services	married	primary	no	124	yes	no	cellular	2	feb	164	2	262	2	failure	no
13069	25	management	single	tertiary	no	1098	yes	yes	cellular	8	jul	425	1	-1	0	unknown	no
11302	47	retired	married	primary	no	197	no	no	unknown	18	jun	57	2	-1	0	unknown	no
13860	54	admin.	divorced	secondary	no	791	no	yes	cellular	10	jul	66	1	-1	0	unknown	no
19062	58	unknown	married	unknown	no	1547	no	no	telephone	5	aug	1186	4	-1	0	unknown	yes
43709	32	student	single	unknown	no	376	no	no	cellular	13	may	457	2	178	3	failure	no
10621	39	management	married	secondary	no	2198	no	no	unknown	16	jun	418	1	-1	0	unknown	no
31919	68	retired	divorced	primary	no	695	no	no	cellular	9	apr	233	1	-1	0	unknown	yes
5883	52	entrepreneur	divorced	secondary	no	-99	no	yes	unknown	26	may	91	3	-1	0	unknown	no
28061	42	blue-collar	single	secondary	no	583	no	no	cellular	28	jan	567	3	-1	0	unknown	no
35234	44	blue-collar	married	primary	no	134	yes	no	cellular	7	may	378	1	-1	0	unknown	no
13693	56	self-employed	married	secondary	no	800	no	yes	cellular	9	jul	170	1	-1	0	unknown	no
42288	33	management	single	tertiary	no	2465	no	no	cellular	16	nov	139	2	95	1	success	no
18707	37	unemployed	single	secondary	no	48	no	no	cellular	31	jul	40	10	-1	0	unknown	no
42520	29	services	married	secondary	no	399	no	no	cellular	18	dec	454	6	199	1	failure	no
29852	28	services	single	secondary	no	0	no	no	cellular	4	feb	428	1	-1	0	unknown	no
13415	52	technician	married	tertiary	no	3440	yes	no	cellular	9	jul	194	1	-1	0	unknown	no
38336	33	services	single	secondary	no	450	yes	no	cellular	15	may	148	2	365	2	other	no
