	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
17340	32	admin.	married	secondary	no	2468	yes	yes	cellular	28	jul	131	4	-1	0	unknown	no
41922	27	student	single	tertiary	no	24025	no	no	cellular	21	oct	99	1	-1	0	unknown	no
34026	20	student	single	secondary	no	502	no	no	cellular	30	apr	261	1	-1	0	unknown	yes
20771	50	technician	married	secondary	no	1838	yes	yes	cellular	13	aug	221	8	-1	0	unknown	no
18272	54	services	married	secondary	no	2061	yes	no	telephone	31	jul	301	7	-1	0	unknown	no
6823	46	technician	married	secondary	no	57	no	no	unknown	28	may	796	1	-1	0	unknown	yes
13021	46	management	married	tertiary	no	74	yes	no	cellular	7	jul	15	11	-1	0	unknown	no
30517	31	services	single	unknown	no	347	yes	no	cellular	5	feb	254	3	260	1	failure	no
9002	59	unknown	married	unknown	no	3940	no	no	unknown	5	jun	48	2	-1	0	unknown	no
41004	48	self-employed	married	secondary	no	1559	no	no	cellular	13	aug	344	1	190	2	failure	no
15592	38	management	married	tertiary	no	1482	yes	yes	cellular	21	jul	361	1	-1	0	unknown	no
38612	36	blue-collar	married	primary	no	49	yes	no	cellular	15	may	232	2	365	5	other	no
31213	35	management	married	tertiary	no	5367	no	no	cellular	2	mar	69	1	-1	0	unknown	no
30468	27	technician	single	secondary	no	126	yes	yes	cellular	5	feb	147	2	216	4	failure	no
16465	58	retired	divorced	unknown	no	5920	yes	no	cellular	23	jul	255	1	-1	0	unknown	no
25478	30	management	married	tertiary	no	314	no	no	cellular	19	nov	364	2	175	2	success	no
11903	39	blue-collar	married	secondary	no	3832	yes	no	unknown	20	jun	14	13	-1	0	unknown	no
29765	35	student	single	tertiary	no	7	yes	no	telephone	4	feb	72	2	247	1	other	no
18841	45	technician	married	secondary	no	2433	no	no	cellular	4	aug	81	1	-1	0	unknown	no
37361	39	technician	married	secondary	no	4741	yes	no	cellular	13	may	166	1	338	10	failure	no
39341	29	blue-collar	married	primary	no	79	yes	no	cellular	18	may	27	4	356	2	failure	no
24823	38	entrepreneur	divorced	secondary	no	36	no	no	cellular	18	nov	84	2	-1	0	unknown	no
10176	50	blue-collar	married	unknown	no	0	no	no	unknown	11	jun	249	1	-1	0	unknown	no
29493	34	management	married	tertiary	no	0	yes	no	cellular	3	feb	251	1	-1	0	unknown	yes
26759	32	blue-collar	single	secondary	no	2696	yes	no	cellular	20	nov	564	2	183	1	failure	no
10698	42	blue-collar	married	primary	no	1752	yes	no	unknown	16	jun	19	21	-1	0	unknown	no
18832	41	management	married	tertiary	no	1254	no	no	cellular	4	aug	272	1	-1	0	unknown	no
8600	49	self-employed	married	secondary	no	0	yes	no	unknown	3	jun	51	9	-1	0	unknown	no
38979	33	services	single	secondary	no	1659	yes	no	cellular	18	may	133	2	353	6	failure	no
26696	49	unemployed	married	tertiary	no	-471	yes	no	cellular	20	nov	77	3	185	7	failure	no
18381	42	technician	married	tertiary	no	1079	no	no	cellular	31	jul	61	2	-1	0	unknown	no
12645	26	technician	single	tertiary	no	36	no	yes	unknown	4	jul	502	2	-1	0	unknown	no
34514	27	unemployed	single	secondary	no	268	yes	no	cellular	5	may	188	1	-1	0	unknown	no
10683	46	technician	married	secondary	no	536	yes	no	unknown	16	jun	750	2	-1	0	unknown	yes
11515	39	services	married	secondary	no	2843	yes	no	unknown	19	jun	585	1	-1	0	unknown	yes
230	47	blue-collar	married	primary	no	-12	yes	no	unknown	5	may	18	1	-1	0	unknown	no
45176	54	admin.	married	secondary	no	66	yes	no	cellular	11	nov	167	1	-1	0	unknown	yes
16497	36	admin.	married	secondary	no	212	yes	yes	cellular	23	jul	1201	6	-1	0	unknown	yes
25926	35	admin.	married	secondary	no	3187	yes	no	cellular	19	nov	171	2	183	1	failure	no
8484	35	management	single	tertiary	no	4788	yes	no	unknown	3	jun	227	1	-1	0	unknown	no
24486	42	entrepreneur	married	tertiary	no	373	no	no	cellular	17	nov	174	1	154	3	failure	no
3676	40	services	married	primary	no	44	yes	no	unknown	16	may	144	1	-1	0	unknown	no
19705	32	management	single	tertiary	no	474	yes	no	cellular	7	aug	90	3	-1	0	unknown	no
10041	35	blue-collar	single	secondary	no	406	yes	no	unknown	11	jun	126	12	-1	0	unknown	no
31664	42	blue-collar	married	primary	no	574	yes	no	cellular	6	apr	357	2	327	2	failure	no
19768	44	unemployed	married	tertiary	no	178	no	no	cellular	8	aug	126	2	-1	0	unknown	no
10915	38	blue-collar	single	tertiary	no	18	no	no	unknown	17	jun	605	5	-1	0	unknown	no
22412	32	technician	single	tertiary	no	388	yes	no	cellular	22	aug	119	2	-1	0	unknown	no
32927	35	blue-collar	married	secondary	no	603	yes	no	cellular	17	apr	474	2	-1	0	unknown	no
37482	40	blue-collar	married	primary	no	104	yes	no	cellular	13	may	277	2	343	2	failure	no
16774	48	blue-collar	married	primary	no	595	no	no	cellular	24	jul	464	1	-1	0	unknown	no
22360	34	technician	single	secondary	no	95	no	no	cellular	22	aug	119	8	-1	0	unknown	no
2150	56	admin.	divorced	primary	no	179	yes	no	unknown	12	may	306	2	-1	0	unknown	no
16259	39	self-employed	married	secondary	no	81	no	yes	cellular	23	jul	438	1	-1	0	unknown	no
7418	37	admin.	married	secondary	no	99	yes	no	unknown	29	may	113	2	-1	0	unknown	no
3681	39	technician	married	tertiary	no	94	yes	yes	unknown	16	may	813	1	-1	0	unknown	yes
4668	31	unemployed	married	primary	no	-63	yes	no	unknown	20	may	657	1	-1	0	unknown	no
34571	28	blue-collar	married	secondary	no	1590	no	no	cellular	5	may	78	4	-1	0	unknown	no
8250	30	blue-collar	married	secondary	no	171	yes	no	unknown	2	jun	230	4	-1	0	unknown	no
9500	29	technician	married	tertiary	no	-246	yes	no	unknown	6	jun	311	3	-1	0	unknown	no
1609	34	management	single	tertiary	no	1891	yes	no	unknown	9	may	162	5	-1	0	unknown	no
20417	51	admin.	married	secondary	no	1535	no	no	cellular	12	aug	359	2	-1	0	unknown	no
15455	26	technician	single	secondary	yes	-454	no	yes	cellular	18	jul	652	2	-1	0	unknown	no
13995	54	technician	married	secondary	no	89	yes	no	cellular	10	jul	140	3	-1	0	unknown	no
23381	55	management	married	tertiary	no	1713	no	no	cellular	27	aug	88	5	-1	0	unknown	no
4804	34	management	divorced	tertiary	no	5754	yes	no	unknown	21	may	56	1	-1	0	unknown	no
41517	30	services	married	secondary	no	208	no	no	cellular	9	sep	324	1	-1	0	unknown	no
40004	32	services	single	tertiary	no	785	no	no	cellular	3	jun	273	1	-1	0	unknown	no
17139	31	management	married	tertiary	no	1215	no	no	cellular	25	jul	80	2	-1	0	unknown	no
37808	44	housemaid	married	primary	no	1342	yes	yes	telephone	14	may	112	2	370	2	failure	no
4217	51	technician	married	unknown	no	425	yes	no	unknown	19	may	124	3	-1	0	unknown	no
40045	22	student	single	secondary	no	4132	no	no	telephone	3	jun	34	2	-1	0	unknown	no
32260	39	blue-collar	married	tertiary	no	200	yes	no	cellular	16	apr	166	1	-1	0	unknown	no
44977	27	admin.	married	tertiary	no	346	no	no	cellular	11	oct	212	1	-1	0	unknown	yes
38821	24	technician	single	secondary	yes	-1329	yes	no	cellular	18	may	50	1	356	2	other	no
38076	33	blue-collar	married	secondary	no	686	yes	yes	telephone	14	may	30	6	343	12	other	no
30959	29	technician	single	tertiary	no	673	yes	no	cellular	9	feb	835	3	-1	0	unknown	yes
15944	25	entrepreneur	married	tertiary	no	38	yes	no	cellular	22	jul	278	5	-1	0	unknown	no
27590	31	services	married	secondary	yes	-158	yes	no	cellular	21	nov	214	2	-1	0	unknown	no
13854	51	admin.	divorced	secondary	no	520	no	yes	cellular	10	jul	157	1	-1	0	unknown	no
34419	46	technician	married	tertiary	no	-582	yes	no	cellular	5	may	245	4	354	9	other	no
6189	23	admin.	single	secondary	no	345	yes	no	unknown	27	may	330	2	-1	0	unknown	no
24825	39	admin.	single	tertiary	no	283	yes	no	cellular	18	nov	346	1	179	3	other	no
32779	34	services	married	tertiary	no	277	yes	no	cellular	17	apr	72	4	-1	0	unknown	no
17674	58	retired	married	primary	no	5506	no	no	telephone	29	jul	81	4	-1	0	unknown	no
3036	41	services	married	primary	no	450	yes	no	unknown	14	may	374	2	-1	0	unknown	no
25268	34	admin.	single	tertiary	no	1199	no	no	telephone	18	nov	67	7	-1	0	unknown	no
2224	41	blue-collar	married	unknown	no	31	no	no	unknown	12	may	529	2	-1	0	unknown	no
39198	24	services	single	secondary	no	1299	yes	yes	cellular	18	may	113	2	-1	0	unknown	no
40546	28	management	single	tertiary	no	3796	no	no	cellular	8	jul	315	2	-1	0	unknown	yes
8979	39	technician	married	secondary	no	9121	no	no	unknown	5	jun	147	1	-1	0	unknown	no
39166	27	blue-collar	single	secondary	no	240	yes	no	cellular	18	may	166	4	-1	0	unknown	no
37643	35	blue-collar	married	primary	no	602	yes	no	cellular	14	may	467	6	-1	0	unknown	no
9532	45	services	married	secondary	no	191	no	yes	unknown	6	jun	136	2	-1	0	unknown	no
32113	40	services	divorced	secondary	no	1062	yes	no	cellular	15	apr	389	2	299	4	failure	no
27279	32	services	married	secondary	no	1397	yes	no	cellular	21	nov	224	3	-1	0	unknown	no
3312	45	technician	married	secondary	no	3583	yes	no	unknown	15	may	191	1	-1	0	unknown	no
34497	38	admin.	divorced	secondary	no	930	yes	no	cellular	5	may	46	1	-1	0	unknown	no
3660	51	blue-collar	married	secondary	no	22	yes	no	unknown	16	may	336	2	-1	0	unknown	no
14076	27	admin.	single	secondary	no	428	no	yes	telephone	11	jul	321	2	-1	0	unknown	no
19622	37	management	married	tertiary	no	489	yes	no	cellular	7	aug	205	5	-1	0	unknown	no
40972	71	retired	married	secondary	no	1651	no	no	cellular	13	aug	791	2	-1	0	unknown	no
44585	61	blue-collar	married	secondary	no	681	yes	no	telephone	19	aug	173	6	492	2	failure	no
14990	47	unemployed	married	secondary	no	49	yes	no	cellular	17	jul	66	7	-1	0	unknown	no
26011	50	management	married	tertiary	no	-470	yes	no	cellular	19	nov	130	2	160	1	failure	no
42584	34	management	single	tertiary	no	2561	no	no	cellular	29	dec	554	1	-1	0	unknown	no
2375	32	management	single	tertiary	yes	-3	yes	no	unknown	13	may	500	2	-1	0	unknown	no
24126	50	admin.	divorced	secondary	no	237	no	yes	telephone	5	nov	169	1	-1	0	unknown	yes
4288	27	blue-collar	married	secondary	no	613	yes	no	unknown	19	may	65	3	-1	0	unknown	no
44270	49	admin.	married	secondary	no	197	yes	no	cellular	23	jul	125	1	101	3	success	no
6348	35	services	single	secondary	no	-267	yes	no	unknown	27	may	193	1	-1	0	unknown	no
25269	55	retired	divorced	tertiary	no	816	no	no	cellular	18	nov	113	3	-1	0	unknown	no
25164	41	self-employed	married	tertiary	no	6000	yes	no	cellular	18	nov	265	1	-1	0	unknown	no
34437	45	blue-collar	married	secondary	no	640	yes	no	cellular	5	may	214	1	1	1	success	no
39162	31	services	single	secondary	no	258	yes	no	cellular	18	may	409	3	-1	0	unknown	no
36435	29	technician	single	tertiary	no	18254	no	no	cellular	11	may	279	2	-1	0	unknown	no
229	53	services	divorced	secondary	no	1467	yes	no	unknown	5	may	124	1	-1	0	unknown	no
7463	31	services	single	secondary	no	203	yes	no	unknown	29	may	442	3	-1	0	unknown	no
7722	34	blue-collar	married	primary	no	275	yes	no	unknown	30	may	170	1	-1	0	unknown	no
44721	26	unemployed	single	secondary	no	4	no	no	unknown	7	sep	8	1	-1	0	unknown	no
1111	57	technician	divorced	secondary	no	2710	yes	yes	unknown	7	may	333	1	-1	0	unknown	no
34129	39	management	married	tertiary	no	4539	no	no	cellular	30	apr	301	1	-1	0	unknown	no
22792	39	entrepreneur	married	tertiary	no	0	no	no	cellular	25	aug	422	10	-1	0	unknown	no
25501	43	entrepreneur	single	primary	no	2124	yes	no	cellular	19	nov	104	1	-1	0	unknown	no
23879	48	technician	divorced	secondary	no	105	no	no	cellular	29	aug	520	2	-1	0	unknown	no
40328	21	management	single	tertiary	no	243	no	yes	cellular	17	jun	181	2	-1	0	unknown	no
28083	35	admin.	divorced	secondary	no	1803	no	no	cellular	28	jan	61	2	-1	0	unknown	no
16572	56	technician	married	secondary	no	582	yes	no	cellular	24	jul	114	4	-1	0	unknown	no
10083	40	admin.	divorced	secondary	no	1967	yes	no	unknown	11	jun	363	1	-1	0	unknown	no
10284	39	management	married	unknown	no	4800	no	no	unknown	12	jun	135	3	-1	0	unknown	no
16800	44	blue-collar	married	primary	no	658	yes	no	telephone	24	jul	236	2	-1	0	unknown	no
20198	31	management	single	tertiary	no	448	yes	no	cellular	11	aug	135	2	-1	0	unknown	no
19913	54	management	divorced	tertiary	no	-125	no	yes	cellular	8	aug	107	2	-1	0	unknown	no
32158	38	technician	single	secondary	no	8381	no	no	cellular	15	apr	82	1	145	1	failure	no
7723	37	technician	married	secondary	no	5115	yes	no	unknown	30	may	45	4	-1	0	unknown	no
6125	34	services	single	secondary	no	-92	yes	no	unknown	27	may	236	1	-1	0	unknown	no
39544	56	entrepreneur	married	secondary	no	339	yes	no	cellular	26	may	251	1	98	3	other	no
12853	29	blue-collar	married	secondary	no	247	no	yes	cellular	7	jul	199	1	-1	0	unknown	no
29717	36	blue-collar	married	secondary	no	3578	yes	no	telephone	3	feb	45	3	-1	0	unknown	no
24953	35	admin.	married	secondary	yes	0	yes	yes	cellular	18	nov	17	1	-1	0	unknown	no
38953	44	blue-collar	married	secondary	no	2979	yes	no	cellular	18	may	18	5	178	3	other	no
13943	49	retired	married	primary	no	192	no	no	cellular	10	jul	227	1	-1	0	unknown	no
31865	37	technician	single	tertiary	no	3315	yes	no	cellular	9	apr	820	2	-1	0	unknown	no
27361	52	management	married	tertiary	no	2428	yes	no	cellular	21	nov	294	1	116	3	failure	no
39247	30	blue-collar	single	secondary	no	8950	yes	no	cellular	18	may	11	4	355	1	other	no
40803	22	student	single	unknown	no	1215	no	no	cellular	11	aug	154	1	-1	0	unknown	no
15178	32	management	single	secondary	no	0	yes	no	cellular	17	jul	139	5	-1	0	unknown	no
19798	53	technician	married	tertiary	no	3177	no	no	cellular	8	aug	92	2	-1	0	unknown	no
18004	39	blue-collar	married	secondary	no	0	yes	no	cellular	30	jul	61	3	-1	0	unknown	no
39480	56	retired	married	tertiary	no	281	no	no	cellular	25	may	185	1	83	2	success	no
6595	45	blue-collar	married	primary	no	-175	yes	yes	unknown	28	may	215	2	-1	0	unknown	no
10730	58	unemployed	single	primary	no	278	no	no	unknown	16	jun	1009	5	-1	0	unknown	no
2496	49	entrepreneur	divorced	secondary	no	159	yes	no	unknown	13	may	95	3	-1	0	unknown	no
23427	33	management	single	tertiary	no	627	no	no	cellular	27	aug	61	5	-1	0	unknown	no
23952	45	blue-collar	married	primary	no	292	yes	no	cellular	29	aug	961	4	-1	0	unknown	no
42372	57	blue-collar	divorced	primary	no	1299	no	no	cellular	27	nov	142	2	-1	0	unknown	no
16755	49	technician	divorced	secondary	no	-39	yes	yes	cellular	24	jul	147	3	-1	0	unknown	no
33729	71	retired	divorced	tertiary	no	780	no	no	telephone	22	apr	220	1	-1	0	unknown	no
40410	54	management	married	unknown	no	831	yes	yes	telephone	2	jul	139	1	125	2	other	no
24266	43	technician	married	secondary	no	1865	yes	no	cellular	17	nov	155	1	186	1	failure	no
2733	57	technician	divorced	secondary	no	0	yes	no	unknown	14	may	360	2	-1	0	unknown	no
43442	26	management	single	tertiary	no	1646	no	no	cellular	12	apr	524	4	206	5	success	yes
8340	40	unemployed	married	secondary	no	1960	yes	no	unknown	2	jun	605	6	-1	0	unknown	yes
21557	53	blue-collar	married	secondary	no	6657	yes	no	cellular	19	aug	128	8	-1	0	unknown	no
29850	30	blue-collar	single	primary	no	-10	no	yes	cellular	4	feb	316	1	-1	0	unknown	no
24650	36	management	married	tertiary	no	7	yes	no	cellular	17	nov	501	2	-1	0	unknown	no
23003	34	technician	single	secondary	no	94	yes	no	cellular	26	aug	541	2	-1	0	unknown	no
41396	70	retired	married	secondary	no	2626	no	no	cellular	2	sep	140	2	-1	0	unknown	yes
30880	57	management	married	tertiary	no	105	no	no	cellular	9	feb	415	4	-1	0	unknown	no
38826	27	admin.	single	secondary	no	0	yes	no	cellular	18	may	552	5	-1	0	unknown	no
21315	23	entrepreneur	married	tertiary	no	489	no	yes	cellular	18	aug	235	4	-1	0	unknown	no
30635	44	blue-collar	married	secondary	no	837	yes	no	cellular	6	feb	218	1	-1	0	unknown	no
10555	36	services	married	secondary	no	981	no	no	unknown	16	jun	1093	1	-1	0	unknown	yes
29149	54	unemployed	divorced	secondary	no	6745	no	no	cellular	2	feb	39	1	-1	0	unknown	no
19920	32	technician	single	secondary	no	4843	no	no	cellular	8	aug	63	4	-1	0	unknown	no
41834	62	housemaid	married	tertiary	no	1528	no	no	cellular	15	oct	134	2	184	1	success	yes
25343	31	services	married	secondary	no	2050	yes	no	cellular	18	nov	271	5	-1	0	unknown	no
17753	43	unemployed	married	tertiary	no	-7	yes	yes	cellular	29	jul	228	1	-1	0	unknown	no
36359	48	entrepreneur	married	secondary	no	0	yes	no	cellular	11	may	430	3	-1	0	unknown	no
23028	49	blue-collar	married	secondary	no	1219	yes	no	cellular	26	aug	168	5	-1	0	unknown	no
953	37	management	married	tertiary	no	115	no	no	unknown	7	may	36	1	-1	0	unknown	no
22049	31	technician	single	secondary	no	36	no	no	cellular	20	aug	99	3	-1	0	unknown	no
6390	25	blue-collar	single	secondary	no	154	yes	no	unknown	27	may	312	2	-1	0	unknown	no
14132	35	management	single	tertiary	no	0	no	yes	cellular	11	jul	71	3	-1	0	unknown	no
19911	45	blue-collar	married	secondary	no	827	yes	yes	cellular	8	aug	201	2	-1	0	unknown	no
43798	29	student	single	tertiary	no	459	no	no	unknown	26	may	376	1	-1	0	unknown	no
31598	46	services	divorced	secondary	no	350	yes	no	cellular	3	apr	230	1	-1	0	unknown	no
12495	27	technician	single	secondary	no	158	no	no	unknown	1	jul	650	2	-1	0	unknown	yes
6372	29	management	single	tertiary	no	941	yes	no	unknown	27	may	160	1	-1	0	unknown	no
33630	35	blue-collar	married	secondary	no	731	yes	no	cellular	20	apr	179	2	-1	0	unknown	no
29957	29	unemployed	married	primary	no	639	no	yes	cellular	4	feb	358	2	-1	0	unknown	no
4434	37	management	married	secondary	no	3175	yes	no	unknown	20	may	168	1	-1	0	unknown	no
35324	37	blue-collar	married	secondary	no	7	yes	yes	cellular	7	may	336	1	-1	0	unknown	no
2815	55	admin.	married	secondary	no	332	yes	no	unknown	14	may	217	1	-1	0	unknown	no
38057	43	management	married	tertiary	no	536	yes	no	cellular	14	may	167	4	-1	0	unknown	no
43562	37	admin.	married	tertiary	no	103	yes	yes	cellular	27	apr	81	3	-1	0	unknown	no
38157	52	blue-collar	divorced	primary	no	-100	yes	no	cellular	15	may	7	4	340	15	other	no
30671	31	management	married	tertiary	no	140	no	no	cellular	6	feb	9	8	212	4	other	no
22823	33	entrepreneur	married	tertiary	no	-886	yes	yes	cellular	25	aug	103	6	-1	0	unknown	no
13198	36	unemployed	married	secondary	no	356	no	no	cellular	8	jul	361	1	-1	0	unknown	no
11762	54	services	married	unknown	no	386	no	yes	unknown	20	jun	838	1	-1	0	unknown	yes
5326	28	blue-collar	married	secondary	no	59	yes	yes	unknown	23	may	293	2	-1	0	unknown	no
29418	26	services	single	tertiary	no	2803	no	no	cellular	3	feb	11	7	-1	0	unknown	no
39539	55	management	married	tertiary	no	42	no	no	cellular	26	may	318	1	-1	0	unknown	no
31456	29	management	married	tertiary	no	250	yes	no	cellular	31	mar	371	2	257	1	other	no
34027	28	blue-collar	married	secondary	no	4287	no	no	cellular	30	apr	171	1	-1	0	unknown	no
28499	47	management	married	tertiary	yes	-337	no	yes	cellular	29	jan	243	4	161	2	failure	no
8780	30	services	single	secondary	no	773	yes	yes	unknown	4	jun	29	1	-1	0	unknown	no
16538	39	blue-collar	married	primary	no	163	yes	no	telephone	23	jul	192	5	-1	0	unknown	no
33815	71	technician	married	tertiary	no	383	no	no	cellular	27	apr	388	3	-1	0	unknown	yes
7390	30	management	married	tertiary	no	623	yes	no	unknown	29	may	512	5	-1	0	unknown	no
22282	30	management	married	tertiary	no	0	no	no	cellular	21	aug	142	2	-1	0	unknown	no
39993	32	management	married	tertiary	no	3154	no	no	cellular	3	jun	126	1	44	4	failure	no
28207	28	admin.	married	secondary	no	629	yes	no	cellular	29	jan	107	1	245	2	other	no
37388	50	blue-collar	married	tertiary	no	267	yes	no	cellular	13	may	187	3	-1	0	unknown	no
35972	37	services	single	secondary	no	393	yes	no	cellular	8	may	348	4	350	2	other	no
9604	36	services	married	secondary	no	8114	yes	no	unknown	6	jun	505	1	-1	0	unknown	no
5737	45	technician	single	tertiary	no	591	yes	no	unknown	26	may	164	1	-1	0	unknown	no
15110	32	technician	married	tertiary	no	133	yes	no	cellular	17	jul	421	1	-1	0	unknown	no
15456	57	management	married	tertiary	yes	1218	yes	no	cellular	18	jul	317	6	-1	0	unknown	no
13808	59	admin.	married	secondary	no	0	yes	no	cellular	10	jul	982	1	-1	0	unknown	yes
36900	51	services	single	primary	no	2499	yes	no	cellular	12	may	98	5	-1	0	unknown	no
9937	57	housemaid	married	primary	no	3570	no	no	unknown	9	jun	233	2	-1	0	unknown	no
9704	39	technician	single	unknown	no	75	no	no	unknown	6	jun	26	1	-1	0	unknown	no
10655	39	services	single	secondary	no	1336	yes	no	unknown	16	jun	358	1	-1	0	unknown	no
24816	55	management	married	tertiary	no	4982	yes	no	telephone	18	nov	51	1	-1	0	unknown	no
7524	24	student	single	secondary	no	7	yes	no	unknown	30	may	86	3	-1	0	unknown	no
41998	55	technician	married	secondary	no	0	yes	yes	cellular	27	oct	88	1	-1	0	unknown	no
33988	26	technician	single	tertiary	no	2781	yes	no	cellular	30	apr	132	1	-1	0	unknown	no
1994	27	technician	single	secondary	no	769	yes	no	unknown	9	may	317	2	-1	0	unknown	no
33624	32	services	married	secondary	no	-632	yes	yes	cellular	20	apr	18	5	-1	0	unknown	no
1747	39	blue-collar	single	secondary	no	169	yes	no	unknown	9	may	38	1	-1	0	unknown	no
26302	55	management	married	tertiary	no	1161	yes	no	cellular	20	nov	8	6	-1	0	unknown	no
38689	40	admin.	single	secondary	no	1112	yes	no	cellular	15	may	104	2	-1	0	unknown	no
20977	33	technician	single	tertiary	no	68	no	no	cellular	14	aug	96	2	-1	0	unknown	no
11841	47	technician	married	tertiary	no	1694	no	yes	unknown	20	jun	560	3	-1	0	unknown	yes
31397	26	admin.	single	tertiary	no	689	no	no	cellular	25	mar	78	1	-1	0	unknown	no
9211	39	blue-collar	divorced	primary	yes	-294	yes	no	unknown	5	jun	181	2	-1	0	unknown	no
311	54	technician	married	unknown	no	851	yes	no	unknown	5	may	108	2	-1	0	unknown	no
38659	40	blue-collar	married	secondary	no	187	yes	no	cellular	15	may	53	3	-1	0	unknown	no
35565	32	blue-collar	married	secondary	no	2263	no	no	cellular	7	may	113	2	-1	0	unknown	no
30279	30	services	single	primary	yes	81	yes	no	telephone	5	feb	37	1	-1	0	unknown	no
4299	30	management	single	tertiary	no	358	yes	no	unknown	19	may	88	51	-1	0	unknown	no
13033	28	admin.	single	secondary	no	551	no	yes	cellular	8	jul	161	1	-1	0	unknown	no
3076	47	management	divorced	tertiary	no	4556	yes	no	unknown	14	may	146	1	-1	0	unknown	no
38938	43	blue-collar	married	primary	no	249	yes	no	cellular	18	may	33	5	298	2	other	no
44467	42	admin.	married	tertiary	no	1536	no	no	cellular	6	aug	140	1	182	4	failure	no
4424	40	technician	married	secondary	no	1259	no	no	unknown	20	may	234	5	-1	0	unknown	no
19583	42	self-employed	married	tertiary	no	-1781	yes	yes	cellular	7	aug	197	2	-1	0	unknown	no
209	42	retired	married	secondary	no	56	yes	no	unknown	5	may	215	1	-1	0	unknown	no
28100	53	self-employed	divorced	tertiary	no	8	no	no	cellular	28	jan	201	3	-1	0	unknown	no
45164	35	services	married	tertiary	no	4655	no	no	cellular	9	nov	111	2	-1	0	unknown	no
31787	36	self-employed	married	primary	no	1094	yes	no	cellular	8	apr	291	1	335	1	failure	no
22175	33	technician	divorced	secondary	no	9	no	no	cellular	21	aug	91	2	-1	0	unknown	no
30641	70	management	married	tertiary	no	5563	no	no	cellular	6	feb	146	1	-1	0	unknown	no
22834	34	technician	single	tertiary	no	6742	no	no	cellular	25	aug	318	6	-1	0	unknown	no
12405	34	technician	divorced	secondary	no	89	yes	no	unknown	27	jun	101	5	-1	0	unknown	no
4781	34	management	single	tertiary	no	2015	no	no	unknown	21	may	388	1	-1	0	unknown	no
23424	47	management	married	tertiary	no	-315	yes	yes	cellular	27	aug	112	9	-1	0	unknown	no
5121	38	admin.	married	secondary	no	3732	yes	no	unknown	21	may	379	2	-1	0	unknown	no
29630	32	technician	single	tertiary	no	703	yes	no	cellular	3	feb	489	2	271	2	success	no
22346	42	management	married	secondary	no	580	no	no	cellular	22	aug	67	2	-1	0	unknown	no
21283	43	management	divorced	tertiary	no	-173	no	yes	cellular	18	aug	119	7	-1	0	unknown	no
2709	35	blue-collar	divorced	primary	no	300	yes	no	unknown	13	may	945	2	-1	0	unknown	yes
11747	43	unknown	married	unknown	no	1517	no	no	unknown	20	jun	45	1	-1	0	unknown	no
24503	33	blue-collar	married	secondary	no	0	yes	no	cellular	17	nov	809	3	181	1	other	no
38035	41	admin.	single	secondary	no	3895	yes	no	cellular	14	may	305	3	296	11	other	no
2285	38	management	married	tertiary	no	551	yes	no	unknown	12	may	1875	4	-1	0	unknown	no
19782	57	services	married	primary	no	2893	no	no	cellular	8	aug	207	2	-1	0	unknown	no
16313	28	management	single	tertiary	no	-56	no	yes	cellular	23	jul	884	1	-1	0	unknown	no
19790	41	technician	single	secondary	no	413	yes	yes	cellular	8	aug	292	2	-1	0	unknown	no
25303	34	admin.	married	secondary	no	353	no	yes	cellular	18	nov	126	3	-1	0	unknown	no
2225	42	management	married	secondary	no	-189	yes	no	unknown	12	may	247	2	-1	0	unknown	no
16176	50	admin.	married	secondary	no	-779	yes	yes	cellular	22	jul	112	2	-1	0	unknown	no
15316	45	management	married	tertiary	no	726	yes	yes	cellular	18	jul	199	1	-1	0	unknown	no
36579	28	admin.	married	secondary	no	1119	yes	no	cellular	12	may	74	1	-1	0	unknown	no
12470	47	management	married	primary	yes	145	no	yes	unknown	1	jul	163	1	-1	0	unknown	no
8977	35	blue-collar	married	secondary	no	344	no	no	unknown	5	jun	25	1	-1	0	unknown	no
25394	35	blue-collar	married	secondary	no	496	yes	no	cellular	18	nov	135	3	-1	0	unknown	no
23453	30	technician	single	secondary	no	0	no	no	cellular	28	aug	102	10	-1	0	unknown	no
1032	37	technician	married	tertiary	no	16	yes	yes	unknown	7	may	153	3	-1	0	unknown	no
39913	49	services	married	secondary	no	7019	yes	no	cellular	2	jun	263	1	368	3	failure	yes
19075	40	management	married	secondary	no	1251	yes	no	cellular	5	aug	406	1	-1	0	unknown	no
2668	57	blue-collar	married	primary	no	452	yes	no	unknown	13	may	139	4	-1	0	unknown	no
25541	31	blue-collar	married	primary	no	4728	yes	no	cellular	19	nov	114	1	183	3	other	no
34518	66	admin.	single	secondary	no	10177	no	no	cellular	5	may	272	4	-1	0	unknown	no
15614	42	blue-collar	married	secondary	no	156	no	no	cellular	21	jul	455	4	-1	0	unknown	no
3942	41	technician	married	secondary	no	493	yes	no	unknown	16	may	130	3	-1	0	unknown	no
30043	36	blue-collar	married	primary	no	347	no	no	cellular	4	feb	167	2	-1	0	unknown	no
26946	55	retired	married	primary	no	3876	no	no	cellular	21	nov	54	1	-1	0	unknown	no
31930	40	blue-collar	married	secondary	no	1074	yes	no	cellular	9	apr	90	2	-1	0	unknown	no
38160	33	blue-collar	single	primary	no	433	yes	no	cellular	15	may	54	4	-1	0	unknown	no
