	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
9582	48	?	184513	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	0	80	United-States	>50K
4533	35	Self-emp-not-inc	225399	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	8614	0	40	United-States	>50K
19868	57	Private	35884	HS-grad	9	Divorced	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
3098	45	State-gov	263982	Some-college	10	Divorced	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	<=50K
2110	30	Private	203277	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	60	United-States	>50K
8494	36	Private	146311	9th	5	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
14037	24	Private	353010	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	10	United-States	<=50K
9072	37	Self-emp-not-inc	268598	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Other	Male	7298	0	50	Puerto-Rico	>50K
16811	46	Local-gov	180010	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
26651	19	Private	204389	HS-grad	9	Never-married	Adm-clerical	Own-child	Other	Female	0	0	25	Puerto-Rico	<=50K
28699	53	Self-emp-not-inc	101432	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
13061	40	Private	439919	9th	5	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	Mexico	<=50K
31478	22	Private	200374	HS-grad	9	Never-married	Machine-op-inspct	Other-relative	White	Male	0	0	35	United-States	<=50K
23527	60	Private	109530	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	7298	0	40	United-States	>50K
19291	50	Self-emp-not-inc	341797	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
21557	48	Private	155659	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	40	United-States	>50K
15905	62	Self-emp-not-inc	159939	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	35	United-States	<=50K
6472	54	Self-emp-not-inc	108933	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	35	United-States	<=50K
27806	32	Self-emp-not-inc	48014	Some-college	10	Divorced	Other-service	Not-in-family	White	Female	0	0	35	United-States	<=50K
22238	46	Private	167915	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
270	61	Private	69867	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
15334	35	Self-emp-not-inc	97277	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	65	United-States	>50K
24350	43	Private	247162	Assoc-acdm	12	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
5160	42	Local-gov	159931	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	45	United-States	>50K
15514	51	State-gov	82504	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
23718	50	Private	283676	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
14274	22	Private	253310	Bachelors	13	Never-married	Exec-managerial	Own-child	White	Female	0	0	7	United-States	<=50K
7613	46	Local-gov	375675	12th	8	Married-civ-spouse	Other-service	Husband	White	Male	0	0	35	United-States	>50K
17297	30	Private	187560	Bachelors	13	Never-married	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
22197	44	Self-emp-not-inc	182771	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	48	South	>50K
23685	41	Private	213019	Assoc-voc	11	Married-civ-spouse	Tech-support	Wife	White	Female	0	0	38	United-States	>50K
657	34	Private	106742	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	<=50K
15167	45	Private	166636	HS-grad	9	Divorced	Other-service	Other-relative	Black	Female	0	0	35	United-States	<=50K
25117	30	Private	339773	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	45	United-States	<=50K
6064	42	Self-emp-inc	90693	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	70	United-States	<=50K
5652	56	?	188166	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
5532	42	State-gov	117583	Doctorate	16	Divorced	Prof-specialty	Not-in-family	White	Female	8614	0	60	United-States	>50K
1639	54	Private	206369	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	5178	0	50	United-States	>50K
8301	51	Private	311350	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
6733	21	?	152328	Some-college	10	Never-married	?	Own-child	White	Male	0	0	20	United-States	<=50K
7616	39	Private	326342	11th	7	Married-civ-spouse	Other-service	Husband	Black	Male	2635	0	37	United-States	<=50K
22710	29	Private	90934	Bachelors	13	Never-married	Prof-specialty	Own-child	Asian-Pac-Islander	Male	0	0	64	Philippines	>50K
4895	38	Self-emp-inc	257250	HS-grad	9	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	50	United-States	<=50K
21536	23	Private	117606	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
12049	46	Federal-gov	213140	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	40	United-States	>50K
32507	50	Private	302372	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
31332	29	Private	123677	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Wife	Asian-Pac-Islander	Female	0	0	40	Laos	<=50K
17790	44	?	109912	Bachelors	13	Married-civ-spouse	?	Wife	White	Female	0	0	16	United-States	>50K
25653	45	Private	187969	Assoc-voc	11	Never-married	Sales	Not-in-family	White	Female	0	0	38	United-States	<=50K
3022	51	Private	24185	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
14400	48	Federal-gov	167749	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
31903	35	Local-gov	116960	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1887	40	United-States	>50K
15191	38	Private	153066	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	>50K
25137	48	Private	149210	Bachelors	13	Divorced	Sales	Not-in-family	Black	Male	0	0	40	United-States	>50K
25843	30	Private	324120	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	50	United-States	<=50K
21869	44	Private	150076	HS-grad	9	Never-married	Other-service	Not-in-family	White	Male	0	0	30	United-States	<=50K
13803	63	Private	176696	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
21641	52	Private	167794	Doctorate	16	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	38	United-States	>50K
241	41	Self-emp-not-inc	196001	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	0	20	United-States	<=50K
13944	38	Self-emp-inc	187411	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
28309	24	Private	121023	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
24825	22	Private	264874	Some-college	10	Never-married	Tech-support	Other-relative	White	Female	0	0	40	United-States	<=50K
17626	30	Private	93884	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	>50K
12224	37	Local-gov	99935	Masters	14	Married-civ-spouse	Protective-serv	Husband	White	Male	7688	0	50	United-States	>50K
3122	26	Private	31290	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
12653	23	Private	181820	Some-college	10	Never-married	Farming-fishing	Unmarried	White	Male	0	0	45	United-States	<=50K
28720	28	Private	297735	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
26748	26	Private	293690	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	58	United-States	>50K
17931	49	Private	187563	Some-college	10	Divorced	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
21355	23	Private	198992	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	35	United-States	<=50K
2372	74	?	340939	9th	5	Married-civ-spouse	?	Husband	White	Male	3471	0	40	United-States	<=50K
15095	52	Private	117674	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
6415	49	Federal-gov	311671	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
25548	51	Private	673764	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
5717	24	Private	317175	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
19025	47	Private	155659	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	55	United-States	>50K
14421	67	Private	180539	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	10	United-States	<=50K
3071	35	Private	376455	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	60	United-States	>50K
31510	42	Private	111483	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	50	United-States	>50K
25461	38	Private	338320	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	Canada	<=50K
3609	23	Private	215616	HS-grad	9	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	Canada	<=50K
30266	59	Private	322691	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
17538	38	Federal-gov	37683	Prof-school	15	Never-married	Prof-specialty	Not-in-family	Asian-Pac-Islander	Female	99999	0	57	Canada	>50K
1782	29	Private	183523	10th	6	Never-married	Other-service	Own-child	White	Male	0	0	40	United-States	<=50K
21885	40	Private	225660	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	45	United-States	>50K
6457	62	Private	218009	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1977	60	United-States	>50K
742	42	Private	151408	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	14084	0	50	United-States	>50K
26178	44	Private	236746	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Male	10520	0	45	United-States	>50K
9856	40	Local-gov	233891	HS-grad	9	Never-married	Adm-clerical	Unmarried	Black	Female	0	0	35	United-States	<=50K
14990	52	State-gov	254285	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1887	70	Germany	>50K
5923	42	Private	110028	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
17672	59	Self-emp-inc	146477	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
10816	38	Private	323269	Some-college	10	Married-civ-spouse	Other-service	Wife	Black	Female	0	0	40	United-States	<=50K
17028	43	Private	112181	Assoc-voc	11	Married-civ-spouse	Tech-support	Wife	White	Female	0	1902	32	United-States	>50K
32049	32	Private	313835	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
269	33	Private	222205	HS-grad	9	Married-civ-spouse	Craft-repair	Wife	White	Female	0	0	40	United-States	>50K
12022	37	Private	220237	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	5178	0	40	United-States	>50K
8525	50	Self-emp-not-inc	57758	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
6450	21	Private	194096	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
27461	65	Private	83800	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	27	United-States	<=50K
20428	22	Private	113936	Some-college	10	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
18825	33	Private	123291	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	84	United-States	>50K
28013	19	Private	41745	Some-college	10	Never-married	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
21792	33	Private	217460	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
8878	30	Private	158688	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
14599	36	Private	231948	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	64	United-States	>50K
17534	43	Private	54611	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	60	United-States	<=50K
28748	48	Private	204629	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
21945	34	Private	190385	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	>50K
27923	32	Private	126132	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
903	27	?	90270	Assoc-acdm	12	Married-civ-spouse	?	Own-child	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
19850	39	Private	236391	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	>50K
28366	30	Private	206322	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	73	United-States	>50K
12286	35	Private	125933	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
12496	30	Private	402539	HS-grad	9	Never-married	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
7090	41	Self-emp-inc	194636	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	99999	0	65	United-States	>50K
6661	51	Federal-gov	306784	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	4386	0	40	United-States	>50K
32377	28	Private	180299	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	70	United-States	<=50K
1429	57	Private	173796	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1887	40	United-States	>50K
17387	29	Private	133696	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	8614	0	45	United-States	>50K
5768	49	Federal-gov	420282	Some-college	10	Never-married	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
18812	46	Self-emp-inc	110457	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
2249	44	Federal-gov	239539	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	Asian-Pac-Islander	Male	0	0	40	Philippines	>50K
350	33	Private	117963	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
22305	44	Private	30126	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
4240	22	?	87867	12th	8	Never-married	?	Not-in-family	White	Male	0	0	30	United-States	<=50K
17139	33	Private	209317	9th	5	Never-married	Other-service	Not-in-family	White	Male	0	0	45	El-Salvador	<=50K
26353	49	State-gov	175109	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
31117	30	Private	91145	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
10727	55	Private	208311	Masters	14	Married-civ-spouse	Tech-support	Husband	White	Male	0	1977	20	United-States	>50K
20978	39	Private	180477	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	60	United-States	>50K
11226	27	Local-gov	92431	Some-college	10	Never-married	Protective-serv	Not-in-family	White	Male	0	2231	40	United-States	>50K
5858	20	Private	482732	10th	6	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
12924	37	Private	48093	Bachelors	13	Never-married	Craft-repair	Not-in-family	White	Male	0	0	90	United-States	>50K
12837	69	State-gov	203072	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
678	31	Private	125457	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	45	United-States	<=50K
13116	48	Private	174386	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	El-Salvador	>50K
10384	50	Private	304260	Assoc-acdm	12	Divorced	Adm-clerical	Not-in-family	Asian-Pac-Islander	Male	0	0	40	United-States	<=50K
28334	56	Private	200316	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	35	United-States	<=50K
5477	19	State-gov	156294	Some-college	10	Never-married	Prof-specialty	Own-child	White	Male	0	0	25	United-States	<=50K
14365	19	Private	188008	Some-college	10	Never-married	Sales	Own-child	Black	Female	0	0	20	United-States	<=50K
6137	36	Private	238415	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
30252	33	Private	158688	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
20471	40	Private	442045	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
17462	63	?	331527	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	14	United-States	<=50K
12230	54	Private	108435	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	20	United-States	<=50K
11960	27	Private	164607	Bachelors	13	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
19507	48	State-gov	201177	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	United-States	>50K
30723	34	?	362787	HS-grad	9	Never-married	?	Unmarried	Black	Female	0	0	35	United-States	<=50K
27322	38	Private	184801	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
10958	56	Federal-gov	196307	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
14141	52	Private	193116	10th	6	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	45	United-States	<=50K
2626	52	Federal-gov	30731	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	7298	0	40	United-States	>50K
118	55	Private	247552	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	56	United-States	<=50K
30840	53	Private	55861	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
4730	55	Local-gov	219775	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	38	United-States	<=50K
12058	36	Self-emp-not-inc	125933	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	55	United-States	>50K
16484	46	Private	155890	Bachelors	13	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
12181	27	Private	134152	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	45	United-States	<=50K
21140	31	Self-emp-not-inc	176862	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
5493	25	Private	272428	HS-grad	9	Never-married	Sales	Not-in-family	White	Male	4416	0	42	United-States	<=50K
1012	50	Private	767403	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	3103	0	40	United-States	>50K
8402	69	Private	228921	Bachelors	13	Widowed	Prof-specialty	Not-in-family	White	Male	0	2282	40	United-States	>50K
1533	49	Private	245305	10th	6	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	42	United-States	>50K
9472	40	Private	266084	Some-college	10	Divorced	Craft-repair	Other-relative	White	Male	0	0	50	United-States	<=50K
16390	48	Local-gov	407495	Assoc-acdm	12	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	56	United-States	>50K
32121	37	Private	272950	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
5565	18	?	279288	10th	6	Never-married	?	Other-relative	White	Female	0	0	30	United-States	<=50K
22608	34	Private	261799	Assoc-voc	11	Married-civ-spouse	Adm-clerical	Husband	Black	Male	0	0	45	United-States	>50K
22763	22	Private	223019	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	20	United-States	<=50K
28629	61	?	71467	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	3103	0	40	United-States	>50K
8705	32	Local-gov	296466	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	60	United-States	<=50K
14781	48	Private	140782	Masters	14	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	1902	38	United-States	>50K
22027	25	Private	189850	Some-college	10	Never-married	Machine-op-inspct	Own-child	Black	Male	0	0	40	United-States	<=50K
7649	44	Private	205822	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
27527	34	Private	173495	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	48	United-States	>50K
32247	44	Federal-gov	38434	Bachelors	13	Widowed	Exec-managerial	Unmarried	White	Female	0	0	40	United-States	>50K
6621	56	Self-emp-inc	70720	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Male	27828	0	60	United-States	>50K
2684	78	Local-gov	136198	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	15	United-States	<=50K
5015	32	Private	141410	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	40	United-States	<=50K
2587	36	Private	153205	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	45	?	<=50K
21636	51	Private	68882	1st-4th	2	Widowed	Other-service	Unmarried	White	Female	0	0	35	Portugal	<=50K
3909	33	Self-emp-inc	139057	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	84	Taiwan	>50K
10621	38	Private	132879	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	50	United-States	>50K
29376	35	Private	336793	Bachelors	13	Never-married	Adm-clerical	Other-relative	White	Male	0	0	40	United-States	<=50K
13505	47	Private	233511	Masters	14	Divorced	Sales	Not-in-family	White	Male	27828	0	60	United-States	>50K
2550	20	Private	174063	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
22280	59	State-gov	192258	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
2211	27	Private	158156	HS-grad	9	Never-married	Other-service	Not-in-family	White	Female	0	0	42	United-States	<=50K
31181	29	Private	82393	HS-grad	9	Never-married	Machine-op-inspct	Own-child	Asian-Pac-Islander	Male	0	0	40	Germany	<=50K
30564	40	Private	223277	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	50	United-States	>50K
8679	28	Private	274679	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	<=50K
2252	44	Private	175935	Doctorate	16	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	55	United-States	>50K
7466	23	Private	352606	HS-grad	9	Divorced	Priv-house-serv	Unmarried	White	Female	0	0	40	United-States	<=50K
7826	55	?	208640	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	30	United-States	>50K
8363	39	Private	187098	Prof-school	15	Married-civ-spouse	Exec-managerial	Wife	White	Female	15024	0	47	United-States	>50K
23429	36	Private	215392	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
31894	59	Self-emp-inc	187502	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
28718	42	Private	126003	HS-grad	9	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
23867	32	Self-emp-inc	345489	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
26983	36	Self-emp-not-inc	138940	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	4386	0	50	United-States	>50K
27717	43	Private	187702	Some-college	10	Never-married	Other-service	Not-in-family	White	Male	2174	0	45	United-States	<=50K
25104	43	Private	200355	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	70	United-States	>50K
23467	42	Self-emp-not-inc	269733	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	99999	0	80	United-States	>50K
19470	43	Private	52498	HS-grad	9	Divorced	Exec-managerial	Unmarried	White	Female	0	0	40	United-States	>50K
11541	63	Local-gov	379940	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
22181	27	Private	221436	Bachelors	13	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	Cuba	>50K
10980	54	Private	145714	HS-grad	9	Married-civ-spouse	Tech-support	Husband	White	Male	7688	0	25	United-States	>50K
6580	33	Private	111567	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	45	Germany	>50K
10627	37	Self-emp-not-inc	241463	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1848	65	United-States	>50K
25128	24	Private	176321	Some-college	10	Never-married	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
10023	49	Private	105449	Bachelors	13	Never-married	Priv-house-serv	Not-in-family	White	Male	0	0	25	United-States	<=50K
3598	25	Local-gov	44216	HS-grad	9	Divorced	Adm-clerical	Not-in-family	Amer-Indian-Eskimo	Female	0	0	35	United-States	<=50K
30773	38	Federal-gov	190895	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	?	>50K
4657	53	Private	113995	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
21009	31	Private	312667	9th	5	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
25279	69	Private	114801	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	20	United-States	<=50K
9268	34	Local-gov	124827	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
19121	44	Self-emp-inc	56651	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	45	United-States	>50K
31513	57	Private	132704	Masters	14	Separated	Prof-specialty	Not-in-family	White	Male	10520	0	32	United-States	>50K
9339	46	Private	213408	Some-college	10	Divorced	Sales	Unmarried	White	Female	0	0	40	Cuba	<=50K
29684	17	Private	136363	10th	6	Never-married	Other-service	Own-child	White	Male	0	0	20	United-States	<=50K
6093	31	Private	213750	Some-college	10	Never-married	Sales	Not-in-family	White	Male	0	0	45	United-States	<=50K
29716	47	Private	106255	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
14584	56	Private	98361	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	?	>50K
22051	21	Private	242912	HS-grad	9	Never-married	Other-service	Other-relative	White	Female	0	0	35	United-States	<=50K
4167	31	Local-gov	90409	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	35	United-States	<=50K
13892	64	Self-emp-not-inc	339321	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	24	United-States	>50K
18038	31	Private	195136	Assoc-acdm	12	Divorced	Other-service	Not-in-family	White	Female	0	0	32	United-States	<=50K
30945	49	Private	193366	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	65	United-States	>50K
513	34	Private	337587	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
