	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
24812	41	entrepreneur	married	secondary	no	2105	yes	no	cellular	18	nov	134	1	-1	0	unknown	no
12251	26	blue-collar	married	secondary	no	490	yes	no	unknown	23	jun	82	5	-1	0	unknown	no
41231	43	admin.	single	secondary	no	733	yes	no	cellular	21	aug	126	1	88	4	success	yes
17466	30	management	single	tertiary	no	199	no	yes	cellular	28	jul	131	7	-1	0	unknown	no
15092	32	blue-collar	single	secondary	no	118	yes	no	cellular	17	jul	1275	1	-1	0	unknown	yes
32938	27	management	single	tertiary	no	2821	yes	no	cellular	17	apr	186	2	-1	0	unknown	no
20410	60	retired	married	secondary	no	2722	no	no	cellular	12	aug	506	2	-1	0	unknown	yes
32133	36	self-employed	married	tertiary	no	11387	no	no	cellular	15	apr	134	1	-1	0	unknown	no
11003	59	services	married	primary	no	124	no	no	unknown	17	jun	41	2	-1	0	unknown	no
1871	33	blue-collar	single	secondary	no	687	yes	no	unknown	9	may	174	1	-1	0	unknown	no
30503	32	technician	single	secondary	no	315	yes	no	cellular	5	feb	280	2	-1	0	unknown	no
14962	60	admin.	divorced	secondary	no	0	no	yes	telephone	16	jul	357	7	-1	0	unknown	no
23287	55	admin.	married	secondary	no	1232	no	no	cellular	27	aug	97	7	-1	0	unknown	no
32296	49	services	married	secondary	no	2416	yes	no	cellular	16	apr	1366	1	-1	0	unknown	yes
37751	29	management	married	secondary	no	231	no	no	cellular	14	may	1075	1	14	1	failure	yes
21513	36	technician	single	secondary	no	140	yes	no	cellular	19	aug	100	9	-1	0	unknown	no
22647	31	technician	single	secondary	no	4028	no	yes	cellular	25	aug	139	5	-1	0	unknown	no
30061	48	unemployed	married	secondary	no	1724	no	no	telephone	4	feb	102	2	-1	0	unknown	no
42457	49	technician	married	secondary	no	307	no	no	cellular	9	dec	854	1	-1	0	unknown	yes
34466	36	blue-collar	married	primary	no	378	yes	no	cellular	5	may	1240	1	-1	0	unknown	yes
34379	27	management	single	tertiary	no	88	no	no	cellular	4	may	143	1	-1	0	unknown	no
4269	31	services	single	secondary	no	1629	yes	no	unknown	19	may	344	2	-1	0	unknown	no
25613	39	admin.	married	secondary	no	159	no	no	cellular	19	nov	177	1	-1	0	unknown	no
34163	36	admin.	single	secondary	no	728	no	no	cellular	30	apr	230	1	-1	0	unknown	yes
8104	41	blue-collar	married	secondary	no	114	yes	no	unknown	2	jun	82	3	-1	0	unknown	no
7611	36	blue-collar	single	secondary	no	366	yes	yes	unknown	30	may	1133	2	-1	0	unknown	yes
42993	31	management	single	tertiary	no	533	no	no	cellular	11	feb	144	1	91	9	success	yes
13699	50	admin.	married	secondary	no	858	no	no	cellular	9	jul	41	12	-1	0	unknown	no
34174	28	self-employed	single	secondary	no	68	no	no	cellular	30	apr	157	1	-1	0	unknown	no
38217	32	technician	single	tertiary	no	388	yes	no	cellular	15	may	58	1	266	2	failure	no
6738	47	blue-collar	married	secondary	no	480	yes	no	unknown	28	may	211	2	-1	0	unknown	no
27559	52	blue-collar	married	secondary	no	580	no	no	cellular	21	nov	965	2	-1	0	unknown	yes
43445	51	entrepreneur	divorced	tertiary	no	2109	no	no	cellular	12	apr	119	1	181	2	success	no
21957	42	housemaid	married	primary	no	145	no	no	cellular	20	aug	252	2	-1	0	unknown	no
21417	52	blue-collar	married	primary	no	2977	no	no	cellular	18	aug	286	5	-1	0	unknown	no
30210	53	admin.	married	secondary	no	264	yes	no	cellular	5	feb	159	1	-1	0	unknown	no
83	59	admin.	married	secondary	no	2343	yes	no	unknown	5	may	1042	1	-1	0	unknown	yes
16885	53	blue-collar	married	primary	no	343	yes	no	cellular	25	jul	616	5	-1	0	unknown	yes
31322	64	technician	married	tertiary	no	1319	no	no	cellular	12	mar	56	2	-1	0	unknown	no
5206	52	blue-collar	married	primary	no	126	no	no	unknown	23	may	93	4	-1	0	unknown	no
10643	58	entrepreneur	married	secondary	no	2	no	no	unknown	16	jun	684	1	-1	0	unknown	no
29800	40	self-employed	single	unknown	no	109	yes	no	cellular	4	feb	258	1	-1	0	unknown	no
33975	31	blue-collar	single	secondary	no	199	no	no	telephone	30	apr	110	1	-1	0	unknown	no
31452	41	management	married	tertiary	no	1468	yes	no	cellular	31	mar	237	3	-1	0	unknown	yes
10706	54	technician	single	unknown	no	1695	no	no	unknown	16	jun	168	1	-1	0	unknown	no
34296	38	management	divorced	tertiary	no	6368	yes	no	cellular	4	may	922	4	-1	0	unknown	yes
22375	38	management	married	tertiary	no	546	no	no	cellular	22	aug	82	2	-1	0	unknown	no
12260	43	management	married	tertiary	no	149	yes	no	unknown	23	jun	662	2	-1	0	unknown	yes
10245	36	blue-collar	married	secondary	no	1704	no	no	unknown	11	jun	179	4	-1	0	unknown	no
40859	25	technician	single	secondary	no	886	no	no	cellular	12	aug	121	1	-1	0	unknown	no
13068	30	blue-collar	divorced	secondary	no	0	no	yes	cellular	8	jul	320	1	-1	0	unknown	no
21928	42	management	married	tertiary	no	251	no	no	cellular	20	aug	413	2	-1	0	unknown	no
33644	33	technician	single	secondary	no	641	yes	yes	cellular	20	apr	242	3	-1	0	unknown	no
41961	57	management	married	primary	no	6900	no	no	cellular	23	oct	255	4	185	2	failure	yes
12576	45	services	divorced	secondary	no	-179	no	no	unknown	3	jul	155	2	-1	0	unknown	no
38155	21	blue-collar	married	primary	no	-172	yes	yes	cellular	15	may	409	1	361	3	failure	yes
15703	32	services	married	primary	no	228	yes	no	cellular	21	jul	1017	6	-1	0	unknown	yes
11562	36	self-employed	single	tertiary	no	1923	no	no	unknown	19	jun	219	1	-1	0	unknown	no
34386	32	management	single	secondary	no	388	no	no	telephone	4	may	846	2	-1	0	unknown	no
34341	30	management	married	tertiary	no	10884	no	no	cellular	4	may	333	2	-1	0	unknown	yes
4435	29	technician	married	tertiary	no	43	yes	no	unknown	20	may	68	2	-1	0	unknown	no
10906	37	housemaid	divorced	primary	no	608	no	no	unknown	17	jun	108	1	-1	0	unknown	no
31413	34	technician	married	secondary	no	390	yes	no	cellular	27	mar	95	2	231	2	failure	yes
28536	28	student	single	secondary	no	24	yes	no	cellular	29	jan	284	2	196	2	failure	no
44124	53	admin.	single	secondary	no	654	no	no	unknown	10	jul	67	1	-1	0	unknown	yes
31677	26	self-employed	single	secondary	no	3676	no	no	cellular	7	apr	148	1	-1	0	unknown	yes
8792	24	admin.	married	secondary	no	262	yes	no	unknown	4	jun	69	3	-1	0	unknown	no
11410	43	self-employed	single	tertiary	no	0	no	no	unknown	19	jun	147	1	-1	0	unknown	no
25347	32	services	married	secondary	no	3839	yes	no	cellular	18	nov	100	2	189	1	failure	no
44398	34	admin.	married	tertiary	no	69	no	yes	cellular	3	aug	263	3	251	3	success	yes
19381	48	admin.	married	primary	no	4459	yes	no	cellular	6	aug	536	1	-1	0	unknown	no
4640	44	technician	divorced	secondary	no	982	yes	no	unknown	20	may	650	3	-1	0	unknown	yes
44498	32	technician	married	secondary	no	473	no	yes	cellular	10	aug	1064	1	95	3	success	yes
43569	76	self-employed	married	unknown	no	4984	no	no	telephone	28	apr	403	1	182	1	success	yes
11064	57	blue-collar	married	primary	no	4073	no	no	unknown	17	jun	193	3	-1	0	unknown	no
40685	57	retired	married	secondary	no	168	no	no	cellular	7	aug	342	1	-1	0	unknown	yes
11818	41	management	married	secondary	yes	-771	no	yes	unknown	20	jun	343	2	-1	0	unknown	no
17234	60	technician	married	secondary	no	2041	no	no	telephone	28	jul	108	7	-1	0	unknown	no
41199	45	housemaid	married	secondary	no	4068	no	no	cellular	20	aug	184	1	-1	0	unknown	yes
9402	37	services	single	secondary	no	148	no	yes	unknown	6	jun	64	1	-1	0	unknown	no
39654	24	technician	single	secondary	no	1234	no	no	cellular	27	may	480	2	-1	0	unknown	no
40551	59	management	married	tertiary	no	281	no	no	cellular	8	jul	430	2	-1	0	unknown	no
12145	40	blue-collar	married	secondary	no	1009	yes	yes	unknown	20	jun	1036	5	-1	0	unknown	yes
6854	57	retired	married	tertiary	no	0	yes	yes	unknown	28	may	648	1	-1	0	unknown	yes
8189	43	blue-collar	single	primary	no	-234	yes	yes	unknown	2	jun	541	1	-1	0	unknown	no
39297	40	services	married	secondary	no	664	yes	yes	cellular	18	may	29	5	-1	0	unknown	no
37729	45	blue-collar	married	primary	no	345	yes	no	telephone	14	may	289	3	-1	0	unknown	no
34147	33	blue-collar	single	tertiary	no	700	no	no	cellular	30	apr	169	1	80	2	success	yes
3764	34	technician	single	secondary	no	0	yes	yes	unknown	16	may	214	1	-1	0	unknown	no
42931	23	admin.	single	tertiary	no	897	yes	no	cellular	8	feb	190	2	280	8	failure	yes
17318	32	services	married	secondary	no	-173	yes	no	cellular	28	jul	300	2	-1	0	unknown	no
11927	47	technician	married	secondary	no	44	no	no	unknown	20	jun	15	3	-1	0	unknown	no
42128	37	management	married	tertiary	no	238	no	no	cellular	3	nov	149	1	-1	0	unknown	yes
25251	58	management	divorced	tertiary	no	5037	yes	no	cellular	18	nov	1437	2	-1	0	unknown	yes
7908	38	unemployed	divorced	secondary	no	0	yes	no	unknown	30	may	281	4	-1	0	unknown	no
4152	28	student	single	tertiary	no	836	yes	no	unknown	19	may	36	1	-1	0	unknown	no
24479	44	management	single	tertiary	no	300	yes	no	cellular	17	nov	48	1	-1	0	unknown	no
26192	32	technician	married	tertiary	no	4654	yes	yes	cellular	20	nov	276	1	128	2	failure	yes
14872	56	management	married	tertiary	no	23	yes	no	cellular	16	jul	156	2	-1	0	unknown	no
29523	59	retired	divorced	secondary	no	514	no	no	cellular	3	feb	261	1	-1	0	unknown	yes
44679	43	technician	married	secondary	no	4945	yes	no	cellular	3	sep	219	3	185	2	success	yes
4526	31	management	single	tertiary	no	2007	yes	no	unknown	20	may	253	1	-1	0	unknown	no
27029	32	services	divorced	secondary	no	5267	yes	no	cellular	21	nov	183	1	168	2	failure	no
15415	30	admin.	divorced	secondary	no	10	yes	no	cellular	18	jul	658	2	-1	0	unknown	yes
23299	46	admin.	married	secondary	no	979	no	no	cellular	27	aug	34	15	-1	0	unknown	no
41682	54	management	married	tertiary	no	1464	no	no	cellular	2	oct	194	2	94	1	success	yes
43032	38	services	married	secondary	no	775	no	no	cellular	12	feb	1835	3	182	2	success	yes
29063	37	self-employed	single	secondary	no	349	yes	yes	cellular	2	feb	165	1	-1	0	unknown	no
39984	45	admin.	married	secondary	no	204	yes	no	cellular	3	jun	224	2	-1	0	unknown	yes
9687	42	blue-collar	married	primary	no	480	yes	no	unknown	6	jun	288	12	-1	0	unknown	no
30857	28	self-employed	single	secondary	no	5679	yes	no	cellular	9	feb	701	4	-1	0	unknown	yes
43080	82	retired	married	secondary	no	121	no	no	telephone	19	feb	330	1	-1	0	unknown	yes
27288	34	student	married	tertiary	no	3037	yes	no	telephone	21	nov	65	1	-1	0	unknown	no
1442	26	blue-collar	single	secondary	no	-132	no	no	unknown	8	may	12	1	-1	0	unknown	no
6377	45	entrepreneur	married	primary	no	-100	yes	no	unknown	27	may	240	6	-1	0	unknown	no
33391	39	management	single	tertiary	no	1457	yes	no	cellular	20	apr	430	1	-1	0	unknown	no
26304	50	blue-collar	divorced	primary	no	1545	yes	no	cellular	20	nov	25	1	-1	0	unknown	no
41207	61	management	married	secondary	no	967	no	no	cellular	20	aug	180	1	-1	0	unknown	no
4035	34	blue-collar	married	primary	no	695	yes	yes	unknown	16	may	1064	4	-1	0	unknown	yes
16935	30	admin.	married	secondary	no	60	no	yes	cellular	25	jul	61	2	-1	0	unknown	no
29493	34	management	married	tertiary	no	0	yes	no	cellular	3	feb	251	1	-1	0	unknown	yes
33238	38	blue-collar	married	secondary	no	530	yes	no	cellular	20	apr	59	3	-1	0	unknown	no
42048	60	blue-collar	married	primary	no	5	no	no	cellular	29	oct	401	1	-1	0	unknown	yes
12833	29	blue-collar	single	primary	no	161	no	yes	cellular	7	jul	295	1	-1	0	unknown	no
10084	60	blue-collar	married	primary	no	3230	no	no	unknown	11	jun	281	4	-1	0	unknown	no
20935	37	management	single	tertiary	no	455	yes	no	cellular	13	aug	904	6	-1	0	unknown	yes
4818	34	blue-collar	married	secondary	no	1207	yes	no	unknown	21	may	905	1	-1	0	unknown	yes
17615	59	retired	married	tertiary	no	2512	no	no	cellular	29	jul	167	4	-1	0	unknown	no
44472	31	blue-collar	single	secondary	no	228	no	no	cellular	6	aug	744	1	88	4	other	yes
42097	20	student	single	primary	no	0	no	no	cellular	2	nov	69	4	182	4	failure	no
3154	49	blue-collar	divorced	primary	no	380	yes	no	unknown	14	may	349	2	-1	0	unknown	no
44269	41	admin.	married	secondary	no	14968	no	no	cellular	23	jul	1360	4	-1	0	unknown	yes
27761	32	student	married	secondary	no	0	no	no	cellular	28	jan	558	1	-1	0	unknown	no
18800	46	blue-collar	single	primary	no	259	no	yes	cellular	31	jul	652	7	-1	0	unknown	no
16687	54	management	married	tertiary	no	0	yes	no	cellular	24	jul	140	2	-1	0	unknown	no
20164	50	blue-collar	married	primary	no	2167	no	no	cellular	11	aug	123	2	-1	0	unknown	no
15377	36	management	married	tertiary	no	635	yes	no	cellular	18	jul	359	1	-1	0	unknown	no
31280	21	blue-collar	single	secondary	no	682	no	no	cellular	6	mar	266	1	-1	0	unknown	yes
7171	46	blue-collar	married	secondary	no	176	no	no	unknown	29	may	131	1	-1	0	unknown	no
45134	70	retired	married	secondary	no	0	no	no	cellular	27	oct	258	1	92	5	success	yes
31130	85	retired	divorced	primary	no	7613	no	no	cellular	18	feb	355	3	-1	0	unknown	yes
42029	65	retired	married	primary	no	1004	no	no	cellular	28	oct	371	1	-1	0	unknown	yes
7458	25	unemployed	married	secondary	no	285	yes	no	unknown	29	may	859	2	-1	0	unknown	no
16843	49	housemaid	married	primary	no	0	yes	no	cellular	25	jul	42	3	-1	0	unknown	no
5455	39	services	married	secondary	no	104	yes	no	unknown	23	may	138	6	-1	0	unknown	no
15529	31	management	married	tertiary	no	325	yes	no	cellular	18	jul	1139	2	-1	0	unknown	yes
31802	27	technician	single	tertiary	no	4661	no	no	cellular	8	apr	114	1	-1	0	unknown	yes
27557	36	management	married	tertiary	no	396	no	no	cellular	21	nov	64	2	100	5	failure	no
5317	36	technician	single	secondary	no	9068	yes	no	unknown	23	may	98	1	-1	0	unknown	no
33676	34	management	single	tertiary	no	151	yes	no	cellular	20	apr	7	4	-1	0	unknown	no
42858	34	management	married	tertiary	no	123	no	no	cellular	3	feb	301	3	-1	0	unknown	yes
26272	38	admin.	married	secondary	no	76	no	no	cellular	20	nov	129	1	-1	0	unknown	no
44542	26	unemployed	single	secondary	no	632	no	no	cellular	12	aug	312	3	181	1	success	yes
4719	35	blue-collar	married	unknown	no	4822	yes	no	unknown	20	may	843	2	-1	0	unknown	yes
40632	49	admin.	divorced	secondary	no	1718	no	yes	cellular	5	aug	211	1	-1	0	unknown	yes
32748	47	management	married	tertiary	no	385	yes	no	cellular	17	apr	145	1	323	4	failure	no
35957	47	retired	married	primary	no	1374	no	yes	telephone	8	may	479	2	359	3	failure	yes
1725	35	technician	single	tertiary	no	670	yes	no	unknown	9	may	106	1	-1	0	unknown	no
12998	31	blue-collar	single	secondary	no	726	no	no	cellular	7	jul	719	2	-1	0	unknown	yes
3811	22	admin.	single	secondary	no	118	yes	no	unknown	16	may	270	1	-1	0	unknown	no
24745	33	technician	divorced	secondary	no	751	yes	no	cellular	18	nov	237	1	-1	0	unknown	no
26658	39	entrepreneur	divorced	tertiary	no	966	yes	yes	cellular	20	nov	186	1	-1	0	unknown	no
5033	32	blue-collar	married	secondary	no	564	yes	no	unknown	21	may	660	1	-1	0	unknown	no
42680	37	management	married	tertiary	no	0	no	no	cellular	15	jan	426	2	196	1	other	yes
21212	52	management	married	tertiary	no	576	no	no	cellular	18	aug	762	3	-1	0	unknown	yes
44441	45	blue-collar	single	secondary	no	0	no	no	cellular	5	aug	374	2	472	1	success	yes
43941	24	technician	single	secondary	no	403	no	no	unknown	17	jun	247	1	-1	0	unknown	yes
2932	42	admin.	married	secondary	yes	-1300	no	no	unknown	14	may	89	1	-1	0	unknown	no
22608	47	blue-collar	married	primary	no	0	no	no	cellular	22	aug	98	3	-1	0	unknown	no
42671	64	housemaid	married	primary	no	768	no	no	cellular	14	jan	371	1	-1	0	unknown	yes
39039	29	technician	single	tertiary	no	615	yes	no	cellular	18	may	373	1	-1	0	unknown	yes
31336	28	blue-collar	single	secondary	no	387	yes	no	cellular	13	mar	61	11	282	1	other	no
41756	56	blue-collar	married	primary	no	1137	no	no	telephone	12	oct	99	3	102	1	success	no
24984	51	technician	married	tertiary	no	7338	no	no	cellular	18	nov	82	1	-1	0	unknown	no
27532	30	services	married	secondary	no	0	yes	no	cellular	21	nov	681	4	-1	0	unknown	yes
44738	80	retired	married	secondary	no	8304	no	no	telephone	8	sep	606	3	91	13	success	yes
44006	48	management	single	tertiary	no	86	no	no	cellular	28	jun	281	3	186	6	other	yes
43808	47	services	divorced	unknown	no	973	no	no	cellular	27	may	489	1	479	1	failure	yes
11523	40	unknown	married	unknown	no	35	no	no	unknown	19	jun	40	1	-1	0	unknown	no
18863	36	technician	married	secondary	no	432	yes	yes	unknown	4	aug	94	1	-1	0	unknown	no
25761	36	technician	married	secondary	no	377	yes	yes	cellular	19	nov	135	1	-1	0	unknown	no
41360	52	blue-collar	married	secondary	no	2087	yes	no	cellular	31	aug	267	1	474	1	failure	yes
18320	55	technician	married	secondary	no	264	yes	yes	cellular	31	jul	1150	5	-1	0	unknown	yes
43596	61	retired	divorced	secondary	no	4243	no	no	cellular	30	apr	315	1	182	2	success	yes
41237	71	retired	divorced	secondary	no	5584	no	no	cellular	21	aug	534	3	-1	0	unknown	yes
20419	35	technician	married	secondary	no	482	no	no	cellular	12	aug	138	2	-1	0	unknown	no
33240	36	technician	single	secondary	no	94	yes	no	cellular	20	apr	274	1	-1	0	unknown	no
40952	38	blue-collar	married	secondary	no	1165	yes	no	cellular	13	aug	784	3	94	10	failure	yes
31162	54	blue-collar	married	primary	no	258	no	no	telephone	26	feb	29	1	-1	0	unknown	no
45086	38	management	married	tertiary	no	536	yes	no	cellular	22	oct	234	1	92	1	success	yes
26995	30	management	single	secondary	no	4642	yes	no	cellular	21	nov	528	1	-1	0	unknown	yes
26349	32	blue-collar	married	secondary	no	0	yes	no	cellular	20	nov	189	1	170	1	other	no
40443	56	retired	married	secondary	no	1044	no	no	telephone	3	jul	353	2	-1	0	unknown	yes
13015	25	technician	single	secondary	no	-55	yes	yes	cellular	7	jul	242	1	-1	0	unknown	no
23149	36	unemployed	married	tertiary	no	154	no	no	cellular	26	aug	556	7	-1	0	unknown	yes
44069	26	blue-collar	single	secondary	no	463	no	yes	cellular	2	jul	248	2	-1	0	unknown	yes
42541	30	unemployed	divorced	secondary	no	7105	no	no	cellular	22	dec	321	2	-1	0	unknown	yes
2365	32	unemployed	married	secondary	yes	2	yes	no	unknown	13	may	178	2	-1	0	unknown	no
24102	35	management	divorced	tertiary	no	0	yes	no	telephone	29	oct	171	1	-1	0	unknown	yes
9703	34	blue-collar	married	secondary	no	291	yes	no	unknown	6	jun	111	5	-1	0	unknown	no
29211	34	blue-collar	married	secondary	no	7	yes	yes	cellular	2	feb	171	2	193	2	other	no
23017	35	technician	married	tertiary	no	188	no	no	cellular	26	aug	286	2	-1	0	unknown	no
34133	35	technician	married	secondary	no	-288	yes	yes	cellular	30	apr	126	3	-1	0	unknown	no
35515	49	blue-collar	single	primary	no	2146	yes	no	cellular	7	may	1516	2	353	2	other	yes
9638	49	services	married	secondary	no	-33	yes	no	unknown	6	jun	774	13	-1	0	unknown	no
20568	58	technician	married	secondary	no	175	no	no	cellular	12	aug	92	4	-1	0	unknown	no
41390	36	management	married	tertiary	no	1113	no	no	cellular	1	sep	212	1	-1	0	unknown	yes
17333	27	blue-collar	single	secondary	no	103	no	yes	cellular	28	jul	53	5	-1	0	unknown	no
20112	56	management	married	tertiary	no	705	no	yes	cellular	11	aug	86	2	-1	0	unknown	no
34082	36	management	married	tertiary	no	393	yes	no	cellular	30	apr	555	2	-1	0	unknown	yes
44496	33	management	married	tertiary	no	1514	no	no	cellular	10	aug	447	1	728	2	failure	yes
44106	34	services	single	secondary	no	267	no	no	cellular	8	jul	449	2	-1	0	unknown	yes
24126	50	admin.	divorced	secondary	no	237	no	yes	telephone	5	nov	169	1	-1	0	unknown	yes
32080	36	management	married	tertiary	no	926	no	no	cellular	14	apr	216	1	-1	0	unknown	yes
44317	27	technician	single	secondary	no	204	no	no	cellular	28	jul	471	2	-1	0	unknown	yes
40023	39	unemployed	married	tertiary	no	201	no	no	cellular	3	jun	699	1	119	1	failure	yes
32865	34	management	married	secondary	yes	879	yes	no	cellular	17	apr	712	1	344	1	failure	yes
16753	32	admin.	married	secondary	no	0	yes	no	cellular	24	jul	151	2	-1	0	unknown	no
28240	48	services	married	primary	no	1496	yes	no	telephone	29	jan	284	2	258	2	failure	no
11564	52	admin.	divorced	secondary	no	98	no	yes	unknown	19	jun	148	1	-1	0	unknown	no
40233	60	management	married	secondary	no	544	no	no	cellular	12	jun	95	7	357	2	failure	yes
43356	57	management	married	tertiary	no	10583	no	no	cellular	25	mar	272	1	178	6	success	yes
40444	27	services	single	secondary	no	302	no	no	cellular	3	jul	203	1	-1	0	unknown	yes
7883	54	blue-collar	married	primary	no	-636	yes	no	unknown	30	may	324	3	-1	0	unknown	no
35416	34	services	married	secondary	no	-99	yes	yes	cellular	7	may	258	2	-1	0	unknown	no
8442	40	self-employed	married	secondary	yes	-754	yes	yes	unknown	3	jun	941	3	-1	0	unknown	yes
44437	38	technician	married	secondary	no	318	no	no	cellular	5	aug	274	1	182	6	success	yes
4521	38	blue-collar	married	secondary	no	-152	no	no	unknown	20	may	100	1	-1	0	unknown	no
6821	23	technician	single	tertiary	no	1129	yes	no	unknown	28	may	806	1	-1	0	unknown	yes
37124	42	blue-collar	married	secondary	no	2157	yes	no	cellular	13	may	149	1	364	2	failure	no
43535	77	management	married	unknown	no	1780	yes	no	cellular	23	apr	361	2	182	5	success	yes
15245	58	technician	married	tertiary	no	1692	yes	no	telephone	17	jul	517	5	-1	0	unknown	no
42127	35	admin.	divorced	secondary	no	1224	yes	no	cellular	3	nov	187	1	-1	0	unknown	yes
10642	38	services	divorced	secondary	no	439	no	no	unknown	16	jun	50	1	-1	0	unknown	no
37242	34	admin.	married	tertiary	no	142	yes	no	cellular	13	may	459	1	-1	0	unknown	yes
24788	53	entrepreneur	married	unknown	no	2496	no	yes	cellular	18	nov	94	1	-1	0	unknown	no
42575	20	student	single	unknown	no	755	no	no	cellular	29	dec	284	1	-1	0	unknown	yes
388	56	management	married	tertiary	no	830	yes	yes	unknown	6	may	1201	1	-1	0	unknown	yes
40124	28	management	single	secondary	no	171	no	no	cellular	5	jun	324	1	87	1	success	yes
5549	29	management	single	tertiary	no	0	yes	no	unknown	23	may	331	2	-1	0	unknown	no
41172	29	management	single	tertiary	no	2531	no	no	cellular	19	aug	634	1	-1	0	unknown	yes
43802	39	unemployed	divorced	secondary	no	265	yes	no	unknown	27	may	93	1	555	2	other	yes
13458	52	blue-collar	married	unknown	no	0	yes	no	cellular	9	jul	1486	1	-1	0	unknown	yes
25558	59	blue-collar	married	secondary	no	16869	no	no	cellular	19	nov	107	1	-1	0	unknown	no
43509	38	technician	single	secondary	no	1711	no	no	cellular	20	apr	379	3	202	1	success	yes
44495	44	entrepreneur	married	tertiary	no	121	no	no	cellular	10	aug	412	1	-1	0	unknown	yes
44288	48	management	married	tertiary	no	612	no	no	cellular	26	jul	86	7	292	1	other	no
14615	41	technician	married	secondary	no	1838	yes	no	cellular	15	jul	135	1	-1	0	unknown	no
1132	38	blue-collar	single	primary	no	20	yes	no	unknown	7	may	81	2	-1	0	unknown	no
38392	39	entrepreneur	married	secondary	no	2139	yes	no	cellular	15	may	576	4	371	1	failure	yes
18211	39	technician	married	tertiary	no	-1099	yes	no	cellular	30	jul	56	9	-1	0	unknown	no
20907	43	technician	married	tertiary	no	1201	yes	yes	cellular	13	aug	84	3	-1	0	unknown	no
42411	49	management	married	tertiary	no	5887	no	no	cellular	4	dec	439	3	185	5	success	yes
11996	43	blue-collar	single	secondary	no	740	yes	no	unknown	20	jun	585	2	-1	0	unknown	yes
44403	68	retired	married	tertiary	no	2812	no	no	cellular	4	aug	651	1	1	7	success	yes
30617	31	management	single	tertiary	no	12857	yes	no	cellular	6	feb	158	1	92	1	success	yes
764	42	technician	married	tertiary	no	239	yes	yes	unknown	6	may	191	3	-1	0	unknown	no
31055	85	retired	married	primary	no	12114	no	no	telephone	12	feb	165	2	-1	0	unknown	yes
10804	49	services	married	secondary	no	494	no	no	unknown	17	jun	196	4	-1	0	unknown	no
33968	35	management	married	tertiary	no	193	yes	no	cellular	30	apr	565	1	13	1	failure	yes
8017	36	services	married	secondary	no	2984	yes	no	unknown	2	jun	394	1	-1	0	unknown	yes
41080	44	management	married	tertiary	no	226	yes	no	cellular	14	aug	190	3	270	3	failure	yes
44820	23	self-employed	single	tertiary	no	780	no	no	cellular	16	sep	393	1	183	3	success	yes
21475	48	technician	married	secondary	no	466	no	no	cellular	19	aug	99	7	-1	0	unknown	no
16050	30	entrepreneur	single	tertiary	no	676	no	yes	cellular	22	jul	214	1	-1	0	unknown	no
4377	30	technician	single	tertiary	no	3291	yes	no	unknown	19	may	1218	3	-1	0	unknown	yes
41566	41	admin.	divorced	secondary	no	6046	yes	yes	telephone	14	sep	185	2	-1	0	unknown	yes
13298	26	admin.	single	secondary	no	102	no	yes	cellular	8	jul	658	2	-1	0	unknown	yes
42472	32	management	divorced	tertiary	no	883	yes	no	cellular	10	dec	798	1	185	5	other	yes
39521	32	technician	single	tertiary	no	654	yes	no	cellular	25	may	615	4	-1	0	unknown	yes
37140	46	services	married	primary	no	437	yes	no	cellular	13	may	546	3	-1	0	unknown	yes
20024	59	retired	married	secondary	no	2768	no	yes	cellular	8	aug	94	5	-1	0	unknown	no
19805	50	blue-collar	married	primary	no	1064	yes	no	cellular	8	aug	31	2	-1	0	unknown	no
43756	37	management	married	tertiary	no	3236	no	no	cellular	20	may	291	2	202	5	other	yes
16850	45	retired	married	primary	no	25	no	yes	cellular	25	jul	115	3	-1	0	unknown	no
7480	30	blue-collar	married	secondary	no	486	yes	no	unknown	29	may	1109	3	-1	0	unknown	yes
6142	33	technician	single	secondary	no	810	yes	no	unknown	27	may	133	1	-1	0	unknown	no
24172	32	blue-collar	single	tertiary	no	700	no	no	unknown	13	nov	90	1	-1	0	unknown	yes
6571	52	admin.	married	secondary	no	-732	yes	yes	unknown	28	may	61	2	-1	0	unknown	no
27183	33	blue-collar	married	primary	no	2456	yes	no	cellular	21	nov	552	3	127	1	failure	no
1572	31	blue-collar	married	primary	no	856	yes	no	unknown	8	may	303	3	-1	0	unknown	no
25832	51	management	married	tertiary	no	10995	yes	no	cellular	19	nov	220	2	-1	0	unknown	no
33236	35	admin.	married	secondary	no	1345	yes	no	cellular	20	apr	163	1	271	1	failure	no
26429	52	blue-collar	married	secondary	no	4269	yes	yes	cellular	20	nov	44	1	-1	0	unknown	no
45115	30	management	single	tertiary	no	565	yes	no	cellular	26	oct	104	1	-1	0	unknown	no
7787	48	technician	married	unknown	no	2005	yes	no	unknown	30	may	152	1	-1	0	unknown	no
37926	31	blue-collar	married	primary	no	42	yes	no	cellular	14	may	185	3	-1	0	unknown	no
36851	50	blue-collar	divorced	primary	no	15	yes	no	cellular	12	may	173	2	350	7	failure	no
34350	26	technician	single	secondary	no	237	yes	no	cellular	4	may	1091	3	-1	0	unknown	yes
13695	36	admin.	divorced	primary	no	227	no	no	cellular	9	jul	185	1	-1	0	unknown	no
43252	35	technician	married	secondary	no	294	yes	no	cellular	9	mar	301	1	90	4	success	yes
