	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
11960	52	retired	divorced	secondary	no	280	no	no	unknown	20	jun	8	12	-1	0	unknown	no
15311	30	management	single	tertiary	no	502	no	yes	cellular	18	jul	572	1	-1	0	unknown	yes
10721	37	management	married	tertiary	no	0	no	no	unknown	16	jun	637	6	-1	0	unknown	yes
8	58	retired	married	primary	no	121	yes	no	unknown	5	may	50	1	-1	0	unknown	no
33757	27	blue-collar	single	secondary	no	3792	no	no	cellular	22	apr	279	2	-1	0	unknown	yes
43940	39	technician	single	secondary	no	1435	no	no	cellular	17	jun	383	1	296	19	other	yes
39367	37	management	married	tertiary	no	3723	no	no	cellular	22	may	354	1	-1	0	unknown	yes
43370	30	self-employed	single	tertiary	no	916	no	no	cellular	29	mar	92	2	90	2	success	yes
15512	32	admin.	divorced	secondary	no	-46	no	yes	cellular	18	jul	1373	4	-1	0	unknown	yes
41263	37	blue-collar	married	primary	no	106	yes	no	cellular	25	aug	511	1	392	13	failure	yes
13799	45	entrepreneur	married	unknown	no	3133	yes	yes	cellular	10	jul	804	1	-1	0	unknown	yes
25932	52	management	married	tertiary	no	40	no	no	cellular	19	nov	1265	3	-1	0	unknown	yes
36901	36	self-employed	single	secondary	no	74	yes	yes	cellular	12	may	198	2	-1	0	unknown	no
7322	37	blue-collar	married	secondary	no	1731	yes	yes	unknown	29	may	148	4	-1	0	unknown	no
42244	82	retired	divorced	tertiary	no	0	no	no	telephone	12	nov	226	1	-1	0	unknown	yes
693	39	services	married	secondary	no	1205	yes	no	unknown	6	may	118	2	-1	0	unknown	no
12978	48	self-employed	married	secondary	no	252	no	no	cellular	7	jul	261	5	-1	0	unknown	no
9167	48	technician	married	unknown	no	460	no	no	unknown	5	jun	99	3	-1	0	unknown	no
40082	38	entrepreneur	divorced	secondary	no	1190	yes	no	cellular	4	jun	81	2	391	3	failure	yes
41345	36	management	single	tertiary	no	490	no	no	cellular	28	aug	207	8	98	1	failure	yes
43146	56	management	married	unknown	no	4623	no	no	cellular	25	feb	305	1	192	1	success	yes
37240	39	admin.	divorced	secondary	no	-427	yes	no	cellular	13	may	8	5	-1	0	unknown	no
27060	42	management	single	tertiary	yes	0	yes	no	cellular	21	nov	824	1	-1	0	unknown	yes
29598	38	management	married	tertiary	no	655	no	no	cellular	3	feb	389	3	-1	0	unknown	no
26752	30	management	single	tertiary	no	19796	no	no	cellular	20	nov	41	1	-1	0	unknown	no
31721	48	services	married	secondary	no	665	yes	no	cellular	7	apr	271	2	230	3	failure	no
45072	54	management	divorced	tertiary	no	5475	no	no	cellular	21	oct	1032	1	91	4	success	yes
1124	29	management	married	tertiary	no	199	yes	yes	unknown	7	may	1689	4	-1	0	unknown	yes
38523	29	blue-collar	married	secondary	no	-114	yes	no	cellular	15	may	132	2	359	2	failure	no
40936	36	technician	married	secondary	no	2474	yes	no	cellular	12	aug	107	1	-1	0	unknown	no
40149	37	blue-collar	married	secondary	no	4321	no	no	cellular	5	jun	657	1	-1	0	unknown	yes
37648	36	admin.	divorced	secondary	no	869	yes	no	cellular	14	may	102	1	350	1	failure	no
44412	38	management	married	tertiary	no	238	no	no	cellular	4	aug	139	1	92	3	failure	yes
2587	52	technician	divorced	secondary	no	1161	yes	no	unknown	13	may	271	1	-1	0	unknown	no
38367	60	management	single	tertiary	no	560	no	no	cellular	15	may	730	5	-1	0	unknown	yes
36399	53	blue-collar	married	secondary	no	248	yes	no	telephone	11	may	193	2	-1	0	unknown	no
44632	22	student	single	secondary	no	552	no	no	cellular	1	sep	327	1	-1	0	unknown	yes
3133	38	admin.	married	secondary	no	664	yes	no	unknown	14	may	256	2	-1	0	unknown	no
41591	29	management	single	tertiary	no	874	yes	no	cellular	16	sep	152	1	103	1	success	yes
4614	33	blue-collar	married	secondary	no	10	yes	yes	unknown	20	may	107	1	-1	0	unknown	no
27052	49	entrepreneur	married	tertiary	no	4976	yes	no	cellular	21	nov	105	1	-1	0	unknown	no
44215	48	unemployed	married	secondary	no	817	no	no	cellular	16	jul	806	3	183	5	success	yes
41829	41	management	married	tertiary	no	3872	no	no	cellular	15	oct	231	1	-1	0	unknown	no
42515	66	housemaid	married	primary	no	1230	no	no	cellular	17	dec	726	3	-1	0	unknown	yes
44245	54	blue-collar	married	secondary	no	1636	no	no	telephone	20	jul	1008	2	-1	0	unknown	yes
40342	38	self-employed	single	tertiary	no	605	no	no	telephone	18	jun	1603	10	-1	0	unknown	yes
41920	55	unemployed	divorced	secondary	no	309	no	no	cellular	21	oct	467	2	184	1	success	yes
5061	28	services	single	secondary	no	348	yes	no	unknown	21	may	86	2	-1	0	unknown	no
38668	37	blue-collar	married	primary	no	2120	yes	no	cellular	15	may	655	3	175	4	failure	yes
25524	30	management	single	tertiary	no	4319	yes	no	cellular	19	nov	144	1	-1	0	unknown	no
39518	39	services	married	secondary	no	1179	no	no	cellular	25	may	284	1	-1	0	unknown	yes
22171	57	blue-collar	married	secondary	no	2887	no	no	cellular	21	aug	819	10	-1	0	unknown	yes
13047	29	blue-collar	single	primary	no	170	yes	no	cellular	8	jul	216	1	-1	0	unknown	no
18371	37	blue-collar	married	secondary	no	2924	no	no	cellular	31	jul	74	2	-1	0	unknown	no
15038	55	unemployed	divorced	secondary	no	79	yes	no	cellular	17	jul	418	2	-1	0	unknown	no
18437	55	housemaid	divorced	primary	no	77	no	no	cellular	31	jul	463	6	-1	0	unknown	yes
40751	33	management	married	tertiary	no	22867	yes	no	cellular	10	aug	73	1	440	2	failure	no
43374	51	admin.	married	secondary	no	1204	no	no	cellular	29	mar	317	4	-1	0	unknown	no
44335	36	services	married	secondary	no	11650	yes	no	telephone	29	jul	268	1	-1	0	unknown	yes
41773	39	technician	divorced	secondary	no	385	no	no	cellular	13	oct	242	1	48	2	failure	yes
26524	43	blue-collar	divorced	primary	no	3550	no	no	cellular	20	nov	1154	1	-1	0	unknown	yes
34520	35	management	married	secondary	no	2311	yes	no	cellular	5	may	659	1	167	1	failure	no
22908	31	technician	married	secondary	no	0	no	no	cellular	25	aug	249	6	-1	0	unknown	no
32912	29	admin.	single	secondary	no	3432	yes	no	cellular	17	apr	139	2	-1	0	unknown	no
41205	34	technician	married	tertiary	no	197	no	no	cellular	20	aug	78	3	-1	0	unknown	yes
33131	45	blue-collar	married	primary	no	658	yes	no	telephone	20	apr	406	3	270	2	failure	no
19262	45	management	divorced	tertiary	no	1	no	no	cellular	6	aug	490	2	-1	0	unknown	yes
22068	54	housemaid	married	unknown	no	909	no	no	cellular	20	aug	111	3	-1	0	unknown	no
42019	61	retired	married	secondary	no	89	no	no	cellular	28	oct	154	1	181	2	failure	no
8717	29	services	single	secondary	no	-527	yes	yes	unknown	4	jun	250	1	-1	0	unknown	no
42952	60	technician	married	secondary	no	824	yes	no	cellular	9	feb	127	1	558	7	other	yes
43328	46	management	divorced	tertiary	no	624	no	no	cellular	18	mar	420	1	276	1	other	yes
41884	47	services	single	unknown	no	1784	no	no	cellular	19	oct	385	2	-1	0	unknown	yes
41589	31	management	single	tertiary	no	3384	no	no	cellular	16	sep	153	1	104	2	success	yes
31294	61	management	married	tertiary	no	997	no	no	cellular	10	mar	106	1	-1	0	unknown	yes
41097	55	entrepreneur	married	tertiary	no	0	no	no	cellular	17	aug	116	1	-1	0	unknown	no
13558	46	management	married	tertiary	no	375	no	no	cellular	9	jul	130	1	-1	0	unknown	no
3982	54	management	single	tertiary	no	4393	yes	no	unknown	16	may	1297	3	-1	0	unknown	yes
39743	25	technician	married	secondary	no	517	no	no	cellular	28	may	135	3	-1	0	unknown	no
30787	32	blue-collar	married	secondary	no	1879	no	no	cellular	6	feb	591	8	-1	0	unknown	yes
12511	37	services	single	primary	no	0	no	yes	unknown	2	jul	372	1	-1	0	unknown	no
44817	26	student	single	secondary	no	655	no	no	cellular	16	sep	190	1	-1	0	unknown	yes
15794	25	student	married	tertiary	no	10	yes	no	cellular	21	jul	857	4	-1	0	unknown	yes
22797	34	management	married	tertiary	no	8	no	no	cellular	25	aug	169	4	-1	0	unknown	no
43024	51	management	married	tertiary	no	346	no	no	cellular	12	feb	122	1	92	5	success	yes
29501	39	blue-collar	married	primary	no	118	no	no	cellular	3	feb	906	1	-1	0	unknown	yes
44560	37	technician	married	tertiary	no	341	no	no	cellular	13	aug	287	3	182	3	success	yes
13014	25	unknown	single	secondary	no	3	no	no	cellular	7	jul	136	1	-1	0	unknown	no
38429	37	services	single	secondary	no	1175	yes	no	cellular	15	may	102	1	333	2	failure	no
39895	49	technician	married	tertiary	no	523	yes	no	cellular	2	jun	712	1	60	3	failure	yes
45006	38	management	married	tertiary	no	413	no	no	cellular	13	oct	252	2	183	3	success	yes
19928	46	management	single	tertiary	yes	-344	no	no	cellular	8	aug	142	4	-1	0	unknown	no
41543	72	retired	married	secondary	no	17739	no	no	cellular	11	sep	135	4	-1	0	unknown	no
10614	51	management	single	secondary	no	1610	yes	no	unknown	16	jun	1248	3	-1	0	unknown	yes
33840	55	services	married	secondary	no	1989	no	no	cellular	28	apr	139	2	-1	0	unknown	no
44133	43	admin.	single	secondary	no	386	no	no	cellular	12	jul	220	3	529	1	failure	yes
9986	52	blue-collar	married	secondary	no	-519	yes	no	unknown	9	jun	442	8	-1	0	unknown	yes
9069	37	management	single	tertiary	no	240	no	no	unknown	5	jun	1123	1	-1	0	unknown	yes
42350	27	technician	single	tertiary	no	11862	no	no	cellular	25	nov	285	2	97	7	success	yes
44567	60	technician	divorced	secondary	no	367	no	no	cellular	16	aug	318	2	-1	0	unknown	yes
42657	62	blue-collar	married	secondary	no	180	no	no	cellular	14	jan	183	1	90	4	other	yes
793	31	blue-collar	single	secondary	no	53	yes	no	unknown	7	may	446	1	-1	0	unknown	no
18020	52	unemployed	married	primary	no	959	no	no	telephone	30	jul	694	2	-1	0	unknown	yes
41925	33	self-employed	single	tertiary	no	658	yes	no	cellular	21	oct	307	1	208	1	success	yes
41357	55	management	married	unknown	no	1504	yes	no	cellular	31	aug	186	3	101	2	success	yes
25662	47	management	married	unknown	no	4189	yes	no	cellular	19	nov	489	3	-1	0	unknown	yes
12006	31	admin.	single	secondary	no	1016	yes	no	unknown	20	jun	9	5	-1	0	unknown	no
34196	28	unemployed	single	primary	no	236	no	no	cellular	4	may	193	1	87	3	failure	yes
10276	35	blue-collar	married	secondary	no	728	yes	no	unknown	12	jun	410	16	-1	0	unknown	no
24834	47	management	divorced	tertiary	no	428	yes	no	cellular	18	nov	116	1	167	1	other	no
32112	46	technician	married	secondary	no	2149	yes	no	cellular	15	apr	282	2	-1	0	unknown	yes
23231	33	management	single	tertiary	no	7084	no	no	cellular	27	aug	512	8	-1	0	unknown	yes
26902	41	management	married	tertiary	no	1735	yes	no	cellular	21	nov	358	3	-1	0	unknown	no
25185	48	management	single	tertiary	no	3713	yes	yes	cellular	18	nov	157	2	-1	0	unknown	no
23553	34	technician	single	secondary	no	0	no	no	cellular	28	aug	54	4	-1	0	unknown	no
13728	52	entrepreneur	married	primary	no	-104	no	yes	cellular	10	jul	124	1	-1	0	unknown	no
18667	36	management	single	tertiary	no	62	no	no	telephone	31	jul	43	34	-1	0	unknown	no
41180	22	student	single	tertiary	no	691	no	no	cellular	19	aug	338	1	-1	0	unknown	yes
43173	65	unemployed	married	secondary	no	3195	no	no	telephone	2	mar	904	1	-1	0	unknown	yes
5856	32	admin.	single	secondary	no	620	yes	no	unknown	26	may	1234	3	-1	0	unknown	yes
20575	49	management	married	tertiary	no	4751	no	no	cellular	12	aug	884	4	-1	0	unknown	yes
44755	33	admin.	single	secondary	no	555	yes	no	cellular	9	sep	204	1	365	1	success	yes
44726	38	admin.	married	secondary	no	0	yes	no	cellular	8	sep	210	1	92	3	success	yes
42585	61	management	married	secondary	no	544	no	no	cellular	29	dec	63	3	200	9	success	yes
8413	30	services	married	secondary	no	227	no	yes	unknown	3	jun	23	1	-1	0	unknown	no
44256	27	admin.	married	tertiary	no	2855	no	no	cellular	22	jul	138	2	178	4	success	yes
33751	75	retired	married	tertiary	no	2991	no	no	cellular	22	apr	240	1	-1	0	unknown	yes
19720	33	technician	single	secondary	no	5235	no	no	cellular	7	aug	67	3	-1	0	unknown	no
22127	56	technician	married	tertiary	no	73	no	no	cellular	21	aug	644	4	-1	0	unknown	yes
40099	58	unknown	married	primary	no	7369	no	no	telephone	4	jun	247	2	-1	0	unknown	no
5982	58	blue-collar	married	secondary	no	343	yes	no	unknown	26	may	265	4	-1	0	unknown	no
42790	50	management	married	tertiary	no	2366	no	no	cellular	28	jan	816	2	149	1	other	yes
39949	27	student	single	secondary	no	121	no	no	cellular	2	jun	145	2	-1	0	unknown	no
27253	30	services	single	secondary	no	190	no	no	cellular	21	nov	312	1	-1	0	unknown	no
42880	55	admin.	married	secondary	no	602	no	no	cellular	4	feb	390	2	150	6	success	yes
30761	41	technician	single	unknown	no	2701	yes	no	cellular	6	feb	278	4	-1	0	unknown	no
18911	50	unemployed	divorced	secondary	no	32	no	no	cellular	4	aug	282	2	-1	0	unknown	no
6270	37	admin.	married	secondary	no	274	yes	no	unknown	27	may	731	3	-1	0	unknown	yes
39517	54	unemployed	married	secondary	no	1561	no	no	cellular	25	may	352	3	186	2	failure	yes
7965	40	technician	married	secondary	no	335	yes	no	unknown	2	jun	140	3	-1	0	unknown	no
10709	41	blue-collar	married	primary	no	389	yes	no	unknown	16	jun	127	2	-1	0	unknown	no
40689	56	management	divorced	tertiary	no	10532	no	no	cellular	7	aug	324	1	-1	0	unknown	yes
6135	32	blue-collar	married	secondary	no	-1500	yes	no	unknown	27	may	157	2	-1	0	unknown	no
44550	29	self-employed	single	tertiary	no	814	no	no	unknown	13	aug	461	1	-1	0	unknown	yes
41831	54	blue-collar	married	primary	no	1311	no	no	telephone	15	oct	485	3	184	3	failure	yes
40084	31	services	married	secondary	no	447	no	no	cellular	4	jun	327	3	77	3	success	yes
22468	52	management	married	tertiary	no	0	no	no	cellular	22	aug	232	2	-1	0	unknown	no
24441	54	unemployed	single	secondary	no	380	no	no	cellular	17	nov	696	2	-1	0	unknown	yes
33932	36	management	married	tertiary	no	-547	yes	no	cellular	30	apr	267	1	259	2	failure	no
42174	32	management	single	tertiary	no	935	no	no	cellular	9	nov	165	1	91	7	success	yes
6312	24	self-employed	single	tertiary	no	2984	yes	no	unknown	27	may	935	1	-1	0	unknown	yes
19651	41	self-employed	married	tertiary	no	231	no	no	cellular	7	aug	352	2	-1	0	unknown	yes
45060	64	retired	divorced	secondary	no	4833	no	no	cellular	20	oct	621	1	181	3	failure	yes
26961	47	technician	married	secondary	no	0	no	no	cellular	21	nov	591	1	10	1	failure	yes
16901	34	blue-collar	single	secondary	no	1759	no	yes	cellular	25	jul	695	1	-1	0	unknown	yes
31288	29	technician	married	tertiary	no	676	no	no	cellular	9	mar	93	2	224	4	failure	no
40081	25	admin.	single	secondary	no	1871	no	no	cellular	4	jun	136	1	-1	0	unknown	yes
39526	27	technician	single	tertiary	no	11862	no	no	telephone	25	may	281	5	101	1	success	no
11594	39	services	single	secondary	no	2453	no	no	unknown	19	jun	92	2	-1	0	unknown	no
39609	26	student	single	secondary	no	100	no	no	cellular	26	may	445	1	-1	0	unknown	yes
38277	30	blue-collar	single	primary	no	413	yes	no	cellular	15	may	148	1	345	4	other	no
27912	58	services	divorced	secondary	no	0	no	no	cellular	28	jan	250	2	-1	0	unknown	no
37479	33	blue-collar	married	primary	no	324	yes	no	cellular	13	may	217	2	-1	0	unknown	no
41410	31	self-employed	single	tertiary	no	3343	no	no	cellular	3	sep	365	1	94	1	success	yes
7674	46	management	divorced	tertiary	no	14481	yes	no	unknown	30	may	1269	1	-1	0	unknown	yes
43968	36	management	single	tertiary	no	538	no	no	cellular	23	jun	339	1	183	5	success	yes
29121	34	blue-collar	married	primary	no	1873	yes	no	cellular	2	feb	192	1	-1	0	unknown	no
44056	32	management	single	tertiary	no	12569	no	no	cellular	1	jul	561	2	295	2	success	yes
43637	18	student	single	unknown	no	348	no	no	cellular	5	may	443	4	-1	0	unknown	yes
32000	29	services	divorced	secondary	no	84	yes	no	cellular	13	apr	1101	2	-1	0	unknown	yes
43296	82	retired	divorced	primary	no	0	no	no	telephone	15	mar	506	2	195	1	other	yes
976	60	retired	married	secondary	no	42	yes	yes	unknown	7	may	386	2	-1	0	unknown	no
17219	48	housemaid	married	secondary	no	513	no	yes	cellular	28	jul	939	3	-1	0	unknown	yes
41866	74	retired	divorced	secondary	no	4079	no	no	cellular	19	oct	343	3	-1	0	unknown	yes
37690	31	admin.	married	secondary	no	8781	yes	no	cellular	14	may	680	1	177	1	success	yes
5959	31	management	divorced	tertiary	no	1145	yes	no	unknown	26	may	1272	4	-1	0	unknown	yes
43291	74	retired	married	tertiary	no	1843	no	no	cellular	15	mar	192	1	185	2	success	yes
16876	30	technician	married	tertiary	no	179	yes	no	cellular	25	jul	111	2	-1	0	unknown	no
2486	45	entrepreneur	divorced	tertiary	no	-395	yes	no	unknown	13	may	470	1	-1	0	unknown	yes
35851	40	admin.	single	primary	no	1970	no	no	cellular	8	may	579	1	-1	0	unknown	no
44802	31	management	single	tertiary	no	3340	no	no	cellular	15	sep	213	2	469	3	success	yes
28964	53	management	married	secondary	no	-264	no	yes	cellular	2	feb	150	1	-1	0	unknown	no
111	46	technician	divorced	secondary	no	79	no	no	unknown	5	may	144	1	-1	0	unknown	no
23562	36	technician	married	secondary	no	278	no	no	cellular	28	aug	121	16	-1	0	unknown	no
16446	50	entrepreneur	married	tertiary	no	-168	yes	no	cellular	23	jul	1327	2	-1	0	unknown	yes
23573	41	technician	married	secondary	no	1946	no	no	cellular	28	aug	327	9	-1	0	unknown	no
22639	51	unemployed	married	secondary	no	234	no	no	cellular	22	aug	735	1	-1	0	unknown	yes
27468	53	management	married	secondary	no	2693	no	no	cellular	21	nov	140	1	-1	0	unknown	no
40732	71	retired	married	primary	no	2600	no	no	cellular	7	aug	212	1	-1	0	unknown	yes
44571	29	technician	single	secondary	no	113	no	no	cellular	16	aug	159	2	185	6	success	no
21383	39	management	married	tertiary	no	3913	no	no	cellular	18	aug	150	4	-1	0	unknown	no
4483	36	blue-collar	married	unknown	no	17983	yes	no	unknown	20	may	100	1	-1	0	unknown	no
8787	23	blue-collar	single	secondary	no	492	yes	no	unknown	4	jun	638	1	-1	0	unknown	yes
33058	40	blue-collar	married	primary	no	106	yes	no	cellular	17	apr	200	2	-1	0	unknown	no
17380	54	retired	single	secondary	no	129	no	yes	cellular	28	jul	867	2	-1	0	unknown	yes
9722	56	technician	married	secondary	no	992	no	no	unknown	9	jun	123	1	-1	0	unknown	no
42834	45	management	married	tertiary	no	547	no	no	cellular	2	feb	577	1	-1	0	unknown	yes
40785	68	unknown	married	unknown	no	4092	no	no	telephone	11	aug	329	1	-1	0	unknown	no
12742	42	unemployed	married	primary	no	11	no	no	cellular	7	jul	111	3	-1	0	unknown	no
40277	31	student	single	secondary	no	1776	no	no	cellular	15	jun	220	1	207	1	other	yes
30607	35	admin.	divorced	secondary	no	627	yes	no	cellular	6	feb	298	6	275	2	failure	no
45040	34	technician	married	secondary	no	159	yes	no	cellular	18	oct	252	1	-1	0	unknown	yes
43678	31	blue-collar	married	secondary	no	136	no	no	cellular	12	may	228	2	267	1	failure	yes
2868	46	admin.	married	secondary	no	3028	yes	yes	unknown	14	may	116	1	-1	0	unknown	no
42650	80	retired	married	primary	no	1468	no	no	cellular	13	jan	330	3	-1	0	unknown	yes
9138	58	admin.	married	unknown	no	4318	no	no	unknown	5	jun	307	2	-1	0	unknown	no
13273	31	blue-collar	single	primary	no	485	no	yes	cellular	8	jul	447	2	-1	0	unknown	no
42115	51	technician	married	secondary	no	580	yes	no	telephone	2	nov	117	5	-1	0	unknown	no
41122	26	management	single	tertiary	no	828	yes	no	cellular	17	aug	156	1	199	1	failure	yes
23665	55	admin.	married	secondary	no	-2	no	no	cellular	28	aug	76	1	-1	0	unknown	no
12849	25	blue-collar	single	secondary	no	218	no	yes	cellular	7	jul	448	1	-1	0	unknown	no
2373	29	technician	single	secondary	no	544	yes	no	unknown	13	may	360	1	-1	0	unknown	no
20558	57	management	divorced	tertiary	no	8897	yes	no	cellular	12	aug	865	2	-1	0	unknown	yes
30176	69	management	married	tertiary	no	840	no	no	telephone	5	feb	128	3	-1	0	unknown	yes
27607	52	entrepreneur	married	tertiary	no	2309	no	yes	cellular	21	nov	13	2	-1	0	unknown	no
491	29	blue-collar	married	secondary	no	1	yes	no	unknown	6	may	215	1	-1	0	unknown	no
35965	35	student	married	tertiary	no	387	yes	no	cellular	8	may	1024	3	347	3	failure	yes
44751	31	management	married	tertiary	no	877	no	no	cellular	9	sep	209	1	92	8	success	yes
44455	21	entrepreneur	single	tertiary	no	2077	no	no	cellular	5	aug	323	1	-1	0	unknown	yes
24700	38	services	married	secondary	no	18	yes	yes	cellular	17	nov	118	2	-1	0	unknown	no
15554	36	management	divorced	tertiary	no	94	no	yes	cellular	21	jul	43	2	-1	0	unknown	no
24274	57	blue-collar	married	secondary	no	1540	yes	no	cellular	17	nov	564	1	-1	0	unknown	yes
44911	67	retired	married	primary	no	4416	no	no	cellular	29	sep	245	3	-1	0	unknown	yes
14533	43	management	married	tertiary	no	254	yes	yes	cellular	15	jul	104	3	-1	0	unknown	no
22667	33	technician	single	tertiary	no	137	no	no	cellular	25	aug	88	4	-1	0	unknown	no
10424	38	management	divorced	tertiary	no	10638	no	no	unknown	12	jun	159	2	-1	0	unknown	no
39894	29	self-employed	single	tertiary	no	871	yes	no	cellular	2	jun	310	1	-1	0	unknown	no
22687	48	management	single	tertiary	no	830	no	no	cellular	25	aug	961	4	-1	0	unknown	yes
15238	27	services	married	secondary	no	0	yes	no	cellular	17	jul	991	5	-1	0	unknown	yes
42295	64	retired	married	unknown	no	679	no	no	telephone	16	nov	167	1	-1	0	unknown	yes
11404	58	entrepreneur	married	secondary	no	3	no	no	unknown	19	jun	188	5	-1	0	unknown	no
23392	36	services	married	secondary	no	84	no	no	cellular	27	aug	206	3	-1	0	unknown	no
22884	46	blue-collar	married	primary	no	185	no	no	cellular	25	aug	226	10	-1	0	unknown	no
16954	54	blue-collar	married	primary	no	95	no	no	cellular	25	jul	302	1	-1	0	unknown	no
39913	49	services	married	secondary	no	7019	yes	no	cellular	2	jun	263	1	368	3	failure	yes
39866	40	unemployed	single	tertiary	no	7968	no	no	cellular	2	jun	596	1	-1	0	unknown	yes
16773	38	management	married	tertiary	no	272	yes	no	cellular	24	jul	62	1	-1	0	unknown	no
37475	31	unemployed	married	tertiary	no	232	yes	no	cellular	13	may	53	3	-1	0	unknown	no
19425	49	management	divorced	tertiary	no	651	no	yes	cellular	6	aug	79	3	-1	0	unknown	no
24439	56	admin.	married	secondary	no	1270	yes	no	cellular	17	nov	80	2	165	2	other	no
19155	55	technician	married	tertiary	no	169	no	yes	cellular	5	aug	618	2	-1	0	unknown	yes
22267	32	management	single	tertiary	no	41	no	no	cellular	21	aug	686	5	-1	0	unknown	yes
10885	36	blue-collar	single	primary	no	2491	no	yes	unknown	17	jun	168	2	-1	0	unknown	no
26452	30	technician	single	secondary	no	925	no	no	cellular	20	nov	240	1	-1	0	unknown	no
40728	34	technician	married	tertiary	no	7050	no	no	cellular	7	aug	130	1	-1	0	unknown	yes
26015	58	retired	divorced	primary	no	2538	yes	no	cellular	19	nov	680	2	111	6	failure	yes
31604	41	self-employed	married	secondary	no	3123	yes	no	cellular	3	apr	1203	2	135	2	failure	yes
39256	48	blue-collar	married	secondary	no	5306	yes	no	cellular	18	may	66	2	368	1	failure	no
29943	28	admin.	married	secondary	no	358	no	no	cellular	4	feb	220	1	-1	0	unknown	no
44385	29	student	single	secondary	no	1377	yes	no	cellular	3	aug	248	1	446	2	success	yes
45187	32	services	single	secondary	no	1168	yes	no	cellular	16	nov	411	1	-1	0	unknown	yes
28739	36	unemployed	divorced	secondary	no	5	yes	no	cellular	30	jan	169	1	2	2	other	no
34066	33	student	single	unknown	no	1170	no	no	cellular	30	apr	352	1	-1	0	unknown	yes
34562	39	management	married	tertiary	no	0	yes	no	cellular	5	may	811	2	-1	0	unknown	yes
40305	31	technician	married	unknown	no	14533	no	no	cellular	16	jun	245	2	-1	0	unknown	yes
13320	45	admin.	divorced	unknown	no	857	no	no	telephone	8	jul	49	7	-1	0	unknown	no
20079	31	housemaid	married	primary	no	0	yes	no	cellular	11	aug	57	7	-1	0	unknown	no
19613	32	management	single	tertiary	no	4291	no	no	cellular	7	aug	1321	9	-1	0	unknown	yes
42410	26	student	single	tertiary	no	294	no	no	cellular	4	dec	208	2	-1	0	unknown	yes
4267	28	management	single	tertiary	no	3238	yes	no	unknown	19	may	7	1	-1	0	unknown	no
43623	29	admin.	single	secondary	no	3528	no	no	cellular	4	may	104	1	208	1	success	no
21125	32	management	single	tertiary	no	20	no	no	cellular	14	aug	1151	2	-1	0	unknown	yes
43781	60	technician	married	secondary	no	0	no	no	cellular	25	may	641	4	-1	0	unknown	yes
23052	44	technician	married	secondary	no	608	no	no	cellular	26	aug	128	2	-1	0	unknown	no
33427	35	services	married	secondary	no	2179	no	no	cellular	20	apr	207	1	-1	0	unknown	no
3339	40	blue-collar	married	primary	no	1061	yes	no	unknown	15	may	191	4	-1	0	unknown	no
14022	56	blue-collar	single	primary	no	533	no	yes	cellular	11	jul	166	1	-1	0	unknown	no
4650	59	blue-collar	married	secondary	no	0	yes	no	unknown	20	may	217	4	-1	0	unknown	no
23191	37	management	married	tertiary	no	40	no	no	cellular	27	aug	1033	4	-1	0	unknown	yes
10672	36	admin.	married	secondary	no	1295	no	no	unknown	16	jun	232	3	-1	0	unknown	no
44258	38	management	married	tertiary	no	536	yes	no	cellular	22	jul	248	1	-1	0	unknown	yes
32310	57	admin.	divorced	primary	no	207	yes	no	cellular	16	apr	284	1	317	4	failure	no
22146	39	technician	married	secondary	no	22	no	no	cellular	21	aug	76	2	-1	0	unknown	no
5085	30	services	single	secondary	no	-838	yes	no	unknown	21	may	142	2	-1	0	unknown	no
43281	80	retired	married	primary	no	155	no	no	telephone	12	mar	290	1	93	2	success	yes
31392	46	management	divorced	tertiary	no	-130	yes	no	cellular	24	mar	144	2	-1	0	unknown	yes
44772	25	student	single	secondary	no	486	no	no	cellular	13	sep	273	3	199	4	failure	yes
35264	42	management	married	tertiary	no	1435	yes	no	cellular	7	may	1148	1	-1	0	unknown	yes
13035	45	services	married	secondary	no	0	no	yes	cellular	8	jul	47	7	-1	0	unknown	no
8455	44	blue-collar	married	secondary	no	3813	yes	no	unknown	3	jun	771	1	-1	0	unknown	no
22278	34	self-employed	single	tertiary	no	462	no	no	cellular	21	aug	1877	3	-1	0	unknown	yes
20370	55	services	married	secondary	no	2120	no	no	cellular	11	aug	236	3	-1	0	unknown	no
35187	29	admin.	single	secondary	no	-194	yes	no	cellular	7	may	127	1	-1	0	unknown	no
15818	26	blue-collar	single	primary	no	409	yes	no	cellular	21	jul	577	2	-1	0	unknown	yes
33304	36	admin.	single	secondary	no	0	no	no	cellular	20	apr	637	1	-1	0	unknown	no
26643	34	technician	single	secondary	no	5039	no	no	cellular	20	nov	205	6	-1	0	unknown	no
1288	26	student	single	secondary	no	85	yes	no	unknown	8	may	278	2	-1	0	unknown	no
40182	57	management	married	tertiary	no	256	no	no	cellular	5	jun	304	2	91	1	success	yes
33756	69	retired	divorced	tertiary	no	247	no	no	cellular	22	apr	138	2	-1	0	unknown	yes
12668	32	blue-collar	divorced	primary	no	4805	no	yes	cellular	4	jul	138	3	-1	0	unknown	no
31315	32	management	married	tertiary	no	8929	no	no	cellular	11	mar	126	1	-1	0	unknown	yes
1319	37	blue-collar	married	secondary	no	105	yes	no	unknown	8	may	69	2	-1	0	unknown	no
