	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
40077	30	management	married	tertiary	no	419	yes	no	cellular	4	jun	194	1	-1	0	unknown	yes
38968	23	services	single	secondary	no	279	yes	no	cellular	18	may	843	1	370	1	failure	yes
40569	73	management	married	tertiary	no	1609	no	no	cellular	14	jul	169	2	-1	0	unknown	yes
31206	35	services	married	secondary	no	52	yes	no	cellular	2	mar	378	4	-1	0	unknown	yes
12942	28	unemployed	single	secondary	yes	-1270	no	yes	telephone	7	jul	237	2	-1	0	unknown	no
23096	50	blue-collar	married	primary	no	370	yes	no	telephone	26	aug	39	6	-1	0	unknown	no
18971	58	admin.	married	secondary	no	1686	no	no	cellular	4	aug	110	2	-1	0	unknown	no
32329	31	blue-collar	single	secondary	no	1205	yes	no	cellular	16	apr	462	1	328	2	other	no
43484	24	management	single	tertiary	no	736	yes	no	cellular	15	apr	442	2	246	2	other	yes
20777	59	management	married	tertiary	yes	782	no	yes	cellular	13	aug	127	2	-1	0	unknown	no
43946	49	technician	married	tertiary	no	1071	no	no	cellular	17	jun	169	1	-1	0	unknown	yes
43771	24	unemployed	single	secondary	no	2573	no	no	cellular	24	may	375	2	-1	0	unknown	yes
13714	40	management	married	unknown	no	419	yes	no	cellular	10	jul	347	1	-1	0	unknown	no
24038	46	technician	divorced	secondary	no	-90	no	yes	telephone	17	oct	270	1	-1	0	unknown	yes
35515	49	blue-collar	single	primary	no	2146	yes	no	cellular	7	may	1516	2	353	2	other	yes
43501	57	management	married	tertiary	no	2845	yes	no	telephone	19	apr	1143	5	-1	0	unknown	yes
25471	30	management	single	tertiary	no	5561	yes	no	cellular	19	nov	511	1	-1	0	unknown	yes
32433	50	management	married	tertiary	no	469	no	no	cellular	16	apr	161	1	-1	0	unknown	yes
16636	55	retired	divorced	secondary	no	-268	no	yes	cellular	24	jul	1417	1	-1	0	unknown	yes
26330	33	technician	married	tertiary	no	6843	no	no	cellular	20	nov	755	1	100	10	other	yes
13849	38	management	divorced	tertiary	no	219	yes	no	cellular	10	jul	478	1	-1	0	unknown	no
40373	37	admin.	married	secondary	no	2061	yes	yes	cellular	22	jun	459	1	109	3	failure	yes
24212	56	management	married	tertiary	no	6798	yes	no	cellular	17	nov	250	1	-1	0	unknown	no
12821	28	technician	single	secondary	no	909	no	yes	cellular	7	jul	532	1	-1	0	unknown	yes
7090	35	blue-collar	married	secondary	no	0	yes	yes	unknown	29	may	543	1	-1	0	unknown	yes
34208	25	student	single	tertiary	no	253	no	no	cellular	4	may	597	1	-1	0	unknown	yes
36565	48	blue-collar	divorced	primary	no	-110	yes	no	cellular	12	may	942	1	-1	0	unknown	no
2326	26	admin.	divorced	secondary	yes	-3	yes	no	unknown	13	may	181	5	-1	0	unknown	no
9918	55	housemaid	married	primary	no	2603	no	no	unknown	9	jun	559	1	-1	0	unknown	no
41030	49	technician	married	tertiary	no	1235	no	no	cellular	13	aug	354	3	-1	0	unknown	yes
24689	58	management	married	tertiary	no	1101	no	no	telephone	17	nov	99	3	-1	0	unknown	no
14728	25	blue-collar	married	secondary	no	0	no	yes	cellular	15	jul	1424	4	-1	0	unknown	yes
42141	62	housemaid	married	secondary	no	2	no	no	cellular	3	nov	322	1	-1	0	unknown	yes
31096	32	management	single	tertiary	no	312	no	no	cellular	17	feb	232	2	-1	0	unknown	yes
22712	33	management	single	tertiary	no	-2	no	yes	cellular	25	aug	147	6	-1	0	unknown	no
41569	73	retired	married	primary	no	934	no	no	cellular	14	sep	961	5	-1	0	unknown	yes
31102	62	management	divorced	tertiary	no	5943	no	no	telephone	17	feb	196	4	-1	0	unknown	yes
44544	55	unknown	married	secondary	no	2206	no	no	cellular	12	aug	265	1	91	5	success	yes
23721	33	technician	married	secondary	no	2	no	no	cellular	28	aug	385	7	-1	0	unknown	no
24353	53	services	married	secondary	no	1364	no	no	cellular	17	nov	508	1	115	1	failure	no
23359	51	housemaid	married	secondary	no	260	no	no	cellular	27	aug	316	5	-1	0	unknown	no
44821	67	retired	married	secondary	no	2048	no	no	cellular	16	sep	452	5	195	4	other	yes
41564	31	self-employed	single	tertiary	no	275	no	no	cellular	14	sep	99	3	-1	0	unknown	no
43820	29	blue-collar	single	tertiary	no	455	no	no	telephone	27	may	214	2	36	1	success	yes
11735	26	blue-collar	single	secondary	no	-46	yes	no	unknown	20	jun	382	7	-1	0	unknown	yes
44612	36	admin.	single	tertiary	no	364	no	yes	cellular	31	aug	185	1	123	1	failure	yes
14366	49	services	married	primary	no	784	yes	no	cellular	14	jul	171	4	-1	0	unknown	no
34850	36	admin.	single	secondary	no	245	yes	no	cellular	6	may	159	1	-1	0	unknown	no
42195	33	management	married	tertiary	no	22867	yes	no	cellular	10	nov	266	2	92	3	failure	yes
15090	31	management	single	tertiary	no	2336	no	no	cellular	17	jul	224	1	-1	0	unknown	no
25241	41	entrepreneur	married	secondary	no	-1882	yes	no	cellular	18	nov	17	5	151	2	other	no
30999	32	blue-collar	married	secondary	no	316	yes	no	cellular	9	feb	14	4	-1	0	unknown	no
44098	70	retired	married	primary	no	2795	no	no	cellular	8	jul	480	1	181	2	success	yes
44179	35	management	married	secondary	no	724	yes	no	cellular	14	jul	287	2	415	1	failure	yes
43196	29	technician	single	tertiary	no	2489	yes	no	cellular	3	mar	355	1	86	5	failure	yes
40347	59	retired	married	primary	no	3648	no	no	telephone	19	jun	1321	3	-1	0	unknown	yes
15220	42	blue-collar	divorced	primary	no	301	yes	no	cellular	17	jul	1175	2	-1	0	unknown	yes
11753	44	services	married	secondary	no	-254	no	no	unknown	20	jun	25	1	-1	0	unknown	no
1976	32	blue-collar	single	secondary	no	-83	yes	no	unknown	9	may	116	3	-1	0	unknown	no
44536	35	self-employed	married	tertiary	no	2427	no	no	cellular	12	aug	175	3	31	10	success	yes
14149	60	retired	divorced	secondary	no	1099	no	no	cellular	11	jul	764	2	-1	0	unknown	yes
19790	41	technician	single	secondary	no	413	yes	yes	cellular	8	aug	292	2	-1	0	unknown	no
40132	25	services	single	secondary	no	801	no	no	cellular	5	jun	255	2	-1	0	unknown	yes
41861	37	services	married	secondary	no	4017	no	no	cellular	16	oct	156	1	-1	0	unknown	yes
40324	26	blue-collar	single	primary	no	2363	no	yes	cellular	16	jun	569	2	-1	0	unknown	no
3880	32	admin.	single	secondary	no	422	yes	no	unknown	16	may	221	2	-1	0	unknown	no
27735	29	management	married	tertiary	no	805	no	no	cellular	28	jan	70	1	-1	0	unknown	no
35504	34	admin.	married	secondary	no	48	yes	no	cellular	7	may	1806	2	287	3	other	yes
27588	31	technician	single	tertiary	no	967	no	no	cellular	21	nov	210	3	-1	0	unknown	no
29839	36	services	married	secondary	no	372	no	no	cellular	4	feb	94	1	-1	0	unknown	no
43099	35	management	married	tertiary	no	1380	no	no	cellular	23	feb	155	1	-1	0	unknown	yes
41407	44	technician	single	tertiary	no	2033	no	no	cellular	3	sep	444	1	99	1	failure	yes
15225	40	self-employed	married	tertiary	no	2977	yes	no	cellular	17	jul	1018	1	-1	0	unknown	no
217	53	unemployed	married	unknown	no	13	no	no	unknown	5	may	410	3	-1	0	unknown	no
34709	54	blue-collar	married	primary	no	1357	yes	yes	cellular	5	may	305	5	349	7	other	no
44868	31	management	single	tertiary	no	2590	no	no	cellular	23	sep	103	2	484	2	other	no
34453	36	blue-collar	married	secondary	no	80	yes	yes	cellular	5	may	234	1	165	4	failure	no
43859	49	admin.	single	tertiary	no	228	yes	no	cellular	2	jun	407	1	92	1	success	yes
22230	44	management	married	tertiary	no	7635	no	no	cellular	21	aug	719	5	-1	0	unknown	no
33536	41	blue-collar	divorced	primary	no	285	yes	no	cellular	20	apr	1272	2	-1	0	unknown	yes
20302	34	management	married	tertiary	no	1273	no	no	unknown	11	aug	93	2	-1	0	unknown	no
25473	42	technician	married	secondary	no	-556	yes	no	cellular	19	nov	101	1	-1	0	unknown	no
44757	48	technician	married	primary	no	235	no	no	cellular	9	sep	386	2	191	3	success	yes
33381	32	admin.	married	secondary	no	3052	yes	yes	cellular	20	apr	253	3	151	4	failure	no
28946	43	admin.	married	secondary	no	877	yes	no	cellular	2	feb	135	1	-1	0	unknown	no
29018	36	admin.	single	secondary	no	-207	no	no	cellular	2	feb	83	1	-1	0	unknown	no
43396	46	management	married	unknown	no	2466	no	no	telephone	1	apr	216	3	370	1	failure	yes
11377	55	blue-collar	married	secondary	no	2010	no	no	unknown	19	jun	446	1	-1	0	unknown	no
41988	46	management	single	tertiary	no	311	yes	yes	cellular	27	oct	96	1	158	1	failure	no
24208	40	management	single	secondary	no	1623	yes	no	cellular	17	nov	161	1	167	2	failure	no
26931	54	self-employed	single	tertiary	no	760	no	no	telephone	21	nov	336	1	-1	0	unknown	no
43245	33	management	single	tertiary	no	224	no	no	cellular	8	mar	241	2	-1	0	unknown	yes
4428	33	admin.	single	tertiary	no	622	yes	no	unknown	20	may	243	1	-1	0	unknown	no
44751	31	management	married	tertiary	no	877	no	no	cellular	9	sep	209	1	92	8	success	yes
8897	28	blue-collar	single	secondary	no	1103	yes	no	unknown	4	jun	14	11	-1	0	unknown	no
19927	47	management	married	tertiary	no	260	no	yes	cellular	8	aug	138	2	-1	0	unknown	no
39107	45	technician	divorced	secondary	no	-357	yes	yes	cellular	18	may	618	1	355	2	failure	yes
12394	29	admin.	single	secondary	no	11	no	no	unknown	27	jun	326	1	-1	0	unknown	no
41039	35	management	single	tertiary	no	18111	no	no	cellular	14	aug	172	4	-1	0	unknown	yes
30669	50	management	married	tertiary	no	346	no	no	cellular	6	feb	178	1	-1	0	unknown	yes
8821	29	services	single	secondary	no	32	yes	no	unknown	4	jun	563	1	-1	0	unknown	yes
37614	32	services	single	unknown	no	6145	yes	no	cellular	14	may	362	1	287	13	failure	no
7353	44	management	married	tertiary	no	612	yes	no	unknown	29	may	88	2	-1	0	unknown	no
37514	38	blue-collar	married	primary	no	4406	yes	no	telephone	13	may	689	2	-1	0	unknown	yes
42045	30	management	single	tertiary	no	0	no	no	cellular	29	oct	437	2	-1	0	unknown	no
24976	41	management	married	tertiary	no	0	yes	no	cellular	18	nov	897	3	-1	0	unknown	yes
31143	25	student	married	tertiary	no	4923	yes	yes	cellular	19	feb	266	2	219	12	other	no
38477	25	admin.	single	secondary	no	507	yes	no	cellular	15	may	832	1	367	3	failure	yes
42541	30	unemployed	divorced	secondary	no	7105	no	no	cellular	22	dec	321	2	-1	0	unknown	yes
30288	48	technician	married	secondary	no	658	no	no	cellular	5	feb	109	4	-1	0	unknown	no
43581	59	management	married	tertiary	no	1	yes	no	cellular	29	apr	210	1	-1	0	unknown	yes
7936	51	blue-collar	married	primary	no	610	yes	yes	unknown	30	may	436	3	-1	0	unknown	no
40541	48	services	married	secondary	no	127	no	no	cellular	8	jul	117	1	-1	0	unknown	no
44537	41	admin.	married	secondary	no	2498	no	no	cellular	12	aug	411	1	-1	0	unknown	yes
44746	84	retired	married	tertiary	no	4761	no	no	telephone	9	sep	1405	1	92	3	failure	yes
1707	49	self-employed	married	tertiary	no	1842	yes	no	unknown	9	may	124	2	-1	0	unknown	no
17650	41	entrepreneur	married	secondary	no	547	no	no	cellular	29	jul	365	2	-1	0	unknown	no
30720	48	management	married	tertiary	no	0	no	yes	cellular	6	feb	1423	3	-1	0	unknown	no
23127	46	management	married	tertiary	no	326	no	no	cellular	26	aug	182	7	-1	0	unknown	no
30623	31	blue-collar	single	secondary	no	-538	no	yes	cellular	6	feb	521	1	-1	0	unknown	no
25103	36	technician	married	secondary	no	6384	yes	yes	cellular	18	nov	97	1	-1	0	unknown	no
36315	52	services	single	secondary	no	0	yes	no	cellular	11	may	329	2	-1	0	unknown	no
38804	31	blue-collar	married	primary	no	54	yes	no	cellular	18	may	239	6	-1	0	unknown	no
3177	26	blue-collar	married	primary	no	-219	yes	yes	unknown	15	may	311	5	-1	0	unknown	no
36239	34	services	single	secondary	no	-701	yes	no	cellular	11	may	610	2	-1	0	unknown	yes
45006	38	management	married	tertiary	no	413	no	no	cellular	13	oct	252	2	183	3	success	yes
1474	41	blue-collar	single	secondary	no	363	yes	no	unknown	8	may	183	3	-1	0	unknown	no
44063	28	student	single	secondary	no	196	no	no	cellular	2	jul	423	3	-1	0	unknown	yes
36048	40	self-employed	married	secondary	no	0	yes	no	cellular	11	may	657	1	-1	0	unknown	yes
20796	49	blue-collar	married	primary	no	737	no	no	cellular	13	aug	100	2	-1	0	unknown	no
29280	33	admin.	married	secondary	no	482	yes	no	cellular	2	feb	249	1	-1	0	unknown	no
23351	48	blue-collar	married	primary	no	2321	no	no	cellular	27	aug	218	7	-1	0	unknown	no
8505	31	admin.	single	secondary	no	527	yes	no	unknown	3	jun	722	2	-1	0	unknown	no
1523	31	blue-collar	married	primary	no	50	yes	no	unknown	8	may	300	2	-1	0	unknown	no
15755	56	services	married	primary	no	486	no	yes	telephone	21	jul	1877	1	-1	0	unknown	yes
33943	29	student	single	secondary	no	314	no	no	cellular	30	apr	465	1	-1	0	unknown	yes
31850	38	blue-collar	single	secondary	no	2580	yes	no	cellular	8	apr	1691	2	264	3	failure	yes
31771	65	retired	married	secondary	no	20806	no	no	telephone	8	apr	523	2	-1	0	unknown	yes
19506	33	technician	single	secondary	no	20	yes	no	cellular	7	aug	131	2	-1	0	unknown	no
7864	31	management	single	tertiary	yes	-365	yes	no	unknown	30	may	319	6	-1	0	unknown	no
8200	36	entrepreneur	married	tertiary	no	0	no	no	unknown	2	jun	87	3	-1	0	unknown	no
13211	60	retired	divorced	secondary	no	598	no	yes	cellular	8	jul	96	1	-1	0	unknown	no
24832	39	self-employed	married	primary	no	2165	yes	no	cellular	18	nov	213	1	-1	0	unknown	no
749	30	management	married	tertiary	no	32	yes	no	unknown	6	may	122	3	-1	0	unknown	no
40060	27	management	married	secondary	no	2071	no	no	cellular	4	jun	449	1	-1	0	unknown	yes
11631	25	blue-collar	single	secondary	no	-191	yes	no	unknown	19	jun	958	7	-1	0	unknown	yes
18186	45	management	married	tertiary	no	81	no	yes	cellular	30	jul	61	3	-1	0	unknown	no
15311	30	management	single	tertiary	no	502	no	yes	cellular	18	jul	572	1	-1	0	unknown	yes
40777	31	management	married	tertiary	no	10884	no	no	cellular	10	aug	294	3	98	2	success	yes
35362	28	blue-collar	married	secondary	no	922	yes	no	cellular	7	may	226	1	339	1	other	no
31311	25	management	married	tertiary	no	4461	no	no	cellular	11	mar	796	5	-1	0	unknown	yes
44030	33	management	single	tertiary	no	718	yes	no	cellular	29	jun	271	1	84	3	success	yes
25030	45	technician	married	secondary	no	1441	yes	no	cellular	18	nov	93	1	113	2	other	no
44226	46	technician	married	secondary	no	9299	no	no	cellular	19	jul	1148	1	276	2	other	yes
42053	66	retired	married	tertiary	no	1948	no	no	cellular	29	oct	106	2	269	2	failure	yes
19225	43	management	married	tertiary	no	136	no	no	cellular	6	aug	120	2	-1	0	unknown	no
21185	60	housemaid	married	primary	no	15	no	no	cellular	14	aug	244	1	-1	0	unknown	no
43071	26	admin.	single	tertiary	no	2532	yes	yes	cellular	18	feb	269	1	-1	0	unknown	yes
40157	35	housemaid	single	primary	no	745	no	no	telephone	5	jun	522	3	-1	0	unknown	yes
27440	35	unemployed	married	primary	no	3285	no	no	cellular	21	nov	1555	2	-1	0	unknown	yes
22716	30	technician	single	secondary	no	175	no	no	cellular	25	aug	167	4	-1	0	unknown	no
1475	42	blue-collar	married	secondary	no	376	yes	no	unknown	8	may	15	1	-1	0	unknown	no
267	39	admin.	divorced	secondary	no	-349	yes	no	unknown	5	may	611	2	-1	0	unknown	no
32946	33	management	married	tertiary	no	0	yes	no	cellular	17	apr	378	1	-1	0	unknown	yes
43579	41	unemployed	married	tertiary	no	0	no	no	cellular	29	apr	882	1	181	3	success	yes
18988	33	technician	married	secondary	no	-89	no	yes	cellular	4	aug	410	4	-1	0	unknown	no
14033	32	self-employed	married	secondary	no	514	yes	no	cellular	11	jul	812	1	-1	0	unknown	yes
19882	34	technician	married	secondary	no	134	no	no	cellular	8	aug	104	4	-1	0	unknown	no
39694	35	technician	married	secondary	no	1368	no	no	cellular	27	may	329	1	41	2	other	yes
38544	28	management	single	tertiary	no	41	yes	no	cellular	15	may	885	3	352	2	other	yes
16974	34	technician	divorced	secondary	no	675	no	no	cellular	25	jul	81	2	-1	0	unknown	no
44973	67	retired	married	secondary	no	203	no	no	cellular	11	oct	405	1	266	2	success	yes
32414	38	management	married	tertiary	no	516	yes	no	telephone	16	apr	198	3	-1	0	unknown	no
40639	27	unemployed	single	secondary	no	3276	no	no	cellular	5	aug	106	1	110	2	other	no
43780	33	services	single	secondary	no	152	yes	no	cellular	25	may	202	2	365	2	success	yes
19757	41	technician	married	tertiary	no	1517	no	no	cellular	8	aug	193	3	-1	0	unknown	yes
37113	43	housemaid	single	primary	no	800	yes	no	cellular	13	may	902	1	-1	0	unknown	yes
44750	28	management	married	tertiary	no	12	yes	no	cellular	9	sep	202	1	-1	0	unknown	yes
40820	39	management	single	tertiary	no	3840	yes	no	cellular	11	aug	315	2	-1	0	unknown	yes
31989	41	admin.	married	secondary	no	5110	yes	no	cellular	13	apr	231	1	-1	0	unknown	no
4959	31	technician	married	secondary	no	141	yes	no	unknown	21	may	140	2	-1	0	unknown	no
24979	46	management	married	secondary	no	0	no	no	cellular	18	nov	1855	1	-1	0	unknown	yes
11982	45	services	divorced	primary	no	3854	yes	no	unknown	20	jun	10	3	-1	0	unknown	no
12302	42	technician	single	secondary	no	-15	no	no	unknown	25	jun	71	1	-1	0	unknown	no
43263	61	retired	married	secondary	no	2801	yes	yes	cellular	10	mar	239	1	-1	0	unknown	yes
45206	51	technician	married	tertiary	no	825	no	no	cellular	17	nov	977	3	-1	0	unknown	yes
45207	71	retired	divorced	primary	no	1729	no	no	cellular	17	nov	456	2	-1	0	unknown	yes
42048	60	blue-collar	married	primary	no	5	no	no	cellular	29	oct	401	1	-1	0	unknown	yes
40731	55	entrepreneur	divorced	secondary	no	538	yes	no	cellular	7	aug	353	2	-1	0	unknown	yes
28142	32	blue-collar	married	secondary	no	257	yes	yes	cellular	29	jan	74	1	239	1	other	no
40203	49	admin.	married	tertiary	no	6574	no	no	cellular	8	jun	138	3	-1	0	unknown	yes
36583	39	blue-collar	married	secondary	no	167	yes	yes	cellular	12	may	612	1	-1	0	unknown	yes
38468	40	admin.	single	secondary	no	50	no	no	cellular	15	may	837	1	-1	0	unknown	yes
44738	80	retired	married	secondary	no	8304	no	no	telephone	8	sep	606	3	91	13	success	yes
15289	46	housemaid	divorced	primary	no	2084	yes	no	cellular	18	jul	1081	2	-1	0	unknown	yes
3500	29	management	married	tertiary	no	10576	no	no	unknown	15	may	1224	2	-1	0	unknown	yes
5968	53	blue-collar	married	secondary	no	974	yes	no	unknown	26	may	197	2	-1	0	unknown	no
39524	27	student	single	secondary	no	253	no	no	cellular	25	may	242	2	-1	0	unknown	yes
27065	34	management	married	tertiary	no	997	yes	yes	cellular	21	nov	81	1	-1	0	unknown	no
3749	31	blue-collar	married	secondary	no	92	yes	no	unknown	16	may	688	1	-1	0	unknown	yes
19062	58	unknown	married	unknown	no	1547	no	no	telephone	5	aug	1186	4	-1	0	unknown	yes
35553	24	services	single	secondary	no	638	yes	yes	cellular	7	may	792	3	-1	0	unknown	yes
18999	60	management	divorced	secondary	no	0	no	no	cellular	5	aug	603	3	-1	0	unknown	yes
44376	63	management	married	tertiary	no	2785	no	no	cellular	2	aug	341	2	392	3	success	yes
5856	32	admin.	single	secondary	no	620	yes	no	unknown	26	may	1234	3	-1	0	unknown	yes
42745	38	housemaid	divorced	secondary	no	70	no	no	cellular	27	jan	164	4	92	4	success	yes
19251	36	management	divorced	tertiary	yes	36	no	no	cellular	6	aug	836	4	-1	0	unknown	yes
6512	30	management	single	tertiary	no	0	yes	yes	unknown	27	may	350	3	-1	0	unknown	no
31401	41	management	divorced	tertiary	no	25	yes	yes	cellular	26	mar	117	2	-1	0	unknown	yes
18001	44	unemployed	single	primary	yes	-4	no	yes	cellular	30	jul	788	2	-1	0	unknown	yes
21665	53	management	married	tertiary	no	261	no	no	cellular	19	aug	100	2	-1	0	unknown	no
10634	39	admin.	married	primary	no	237	no	no	unknown	16	jun	215	2	-1	0	unknown	no
43512	24	admin.	single	secondary	no	1295	no	no	cellular	21	apr	476	1	-1	0	unknown	yes
21958	48	services	married	secondary	no	109	no	yes	cellular	20	aug	113	4	-1	0	unknown	no
42940	53	retired	married	secondary	no	4968	no	no	cellular	8	feb	94	1	333	1	other	no
35364	25	admin.	single	secondary	no	122	yes	no	cellular	7	may	481	2	-1	0	unknown	yes
10235	38	services	divorced	primary	no	188	no	no	unknown	11	jun	597	10	-1	0	unknown	no
4932	31	blue-collar	single	secondary	no	58	yes	no	unknown	21	may	542	1	-1	0	unknown	no
34783	42	management	married	secondary	no	275	yes	no	cellular	6	may	139	6	-1	0	unknown	no
40298	26	management	single	tertiary	no	170	no	no	cellular	15	jun	129	1	-1	0	unknown	yes
43301	41	admin.	divorced	secondary	no	6046	yes	yes	telephone	15	mar	300	6	182	2	success	yes
11058	51	self-employed	married	primary	no	307	yes	yes	unknown	17	jun	65	2	-1	0	unknown	no
38491	48	blue-collar	married	secondary	no	480	yes	no	cellular	15	may	830	1	352	2	failure	yes
44103	29	management	single	tertiary	no	502	no	no	cellular	8	jul	968	1	87	5	failure	yes
42518	51	blue-collar	married	secondary	no	955	no	yes	cellular	17	dec	221	3	-1	0	unknown	yes
43954	25	blue-collar	single	secondary	no	303	no	no	cellular	18	jun	252	1	92	1	success	yes
41498	39	technician	married	secondary	no	1587	yes	no	cellular	8	sep	108	2	98	3	success	yes
27105	57	management	married	tertiary	no	372	no	no	cellular	21	nov	553	3	-1	0	unknown	yes
41529	28	admin.	single	secondary	no	261	yes	yes	cellular	9	sep	259	2	98	4	success	yes
15336	36	management	married	tertiary	no	1584	yes	no	cellular	18	jul	178	1	-1	0	unknown	no
291	54	technician	single	unknown	no	447	yes	no	unknown	5	may	742	2	-1	0	unknown	no
33848	34	technician	married	tertiary	no	0	yes	yes	cellular	28	apr	101	2	-1	0	unknown	no
40873	20	student	single	primary	no	6991	no	no	cellular	12	aug	178	2	-1	0	unknown	yes
40954	77	retired	married	tertiary	no	699	no	no	cellular	13	aug	425	2	-1	0	unknown	yes
5088	31	admin.	divorced	secondary	no	2294	yes	no	unknown	21	may	96	2	-1	0	unknown	no
39689	30	management	single	tertiary	no	5359	no	no	cellular	27	may	119	1	98	1	success	yes
37896	37	management	divorced	tertiary	no	-42	yes	no	cellular	14	may	668	2	-1	0	unknown	yes
43110	29	self-employed	single	tertiary	no	805	no	no	cellular	23	feb	132	1	103	7	failure	yes
37395	29	entrepreneur	married	secondary	no	714	yes	yes	cellular	13	may	482	2	-1	0	unknown	yes
27190	40	blue-collar	married	secondary	no	-605	yes	yes	cellular	21	nov	79	1	171	1	failure	no
31856	38	technician	married	tertiary	no	206	no	no	cellular	8	apr	350	2	-1	0	unknown	yes
12397	60	blue-collar	married	primary	no	109	no	no	unknown	27	jun	349	5	-1	0	unknown	no
6807	40	management	married	tertiary	no	384	no	no	unknown	28	may	191	2	-1	0	unknown	no
27835	58	admin.	married	unknown	no	903	no	no	cellular	28	jan	56	1	-1	0	unknown	no
19094	51	admin.	married	secondary	no	949	no	no	cellular	5	aug	1092	1	-1	0	unknown	yes
25044	41	technician	married	secondary	no	2123	no	no	cellular	18	nov	232	1	102	2	failure	no
12631	29	services	married	primary	no	-102	no	no	unknown	4	jul	134	1	-1	0	unknown	no
9680	53	retired	married	primary	no	17	no	yes	unknown	6	jun	104	2	-1	0	unknown	no
38697	35	technician	single	tertiary	no	13460	yes	no	cellular	15	may	1068	3	-1	0	unknown	yes
31032	69	retired	married	primary	no	2346	no	no	cellular	11	feb	354	2	-1	0	unknown	yes
41437	31	technician	single	tertiary	no	882	no	no	cellular	4	sep	293	1	93	1	success	yes
10299	58	admin.	married	secondary	no	826	no	no	unknown	12	jun	885	1	-1	0	unknown	yes
40874	36	admin.	married	tertiary	no	29	no	no	cellular	12	aug	576	1	-1	0	unknown	yes
37881	32	management	single	tertiary	no	499	yes	no	cellular	14	may	182	1	339	2	failure	no
21810	41	management	married	tertiary	no	5561	no	no	cellular	20	aug	649	2	-1	0	unknown	yes
43938	30	management	single	tertiary	no	572	no	no	cellular	17	jun	339	3	183	2	success	yes
39493	34	management	single	tertiary	no	5086	no	no	cellular	25	may	213	4	-1	0	unknown	yes
31639	50	blue-collar	married	primary	no	4979	no	no	telephone	6	apr	180	1	-1	0	unknown	yes
34227	31	management	single	tertiary	no	630	no	no	cellular	4	may	95	2	91	2	failure	no
11128	36	blue-collar	married	primary	no	1707	no	no	unknown	18	jun	190	2	-1	0	unknown	no
35866	40	services	married	unknown	no	-516	yes	no	cellular	8	may	272	1	364	2	failure	no
44802	31	management	single	tertiary	no	3340	no	no	cellular	15	sep	213	2	469	3	success	yes
15504	37	management	married	tertiary	no	1025	yes	no	cellular	18	jul	379	3	-1	0	unknown	no
41319	31	blue-collar	single	primary	no	660	yes	no	cellular	28	aug	207	3	478	2	failure	no
39416	43	management	divorced	unknown	no	7702	no	no	cellular	22	may	460	1	95	2	success	yes
42863	77	retired	married	unknown	no	38	no	no	telephone	3	feb	261	1	-1	0	unknown	no
40635	21	student	single	secondary	no	216	no	no	cellular	5	aug	414	1	-1	0	unknown	yes
31453	30	admin.	single	tertiary	no	311	no	no	cellular	31	mar	158	2	-1	0	unknown	yes
40809	60	retired	married	secondary	no	1853	no	no	cellular	11	aug	408	1	-1	0	unknown	yes
39172	29	admin.	single	secondary	no	306	yes	no	cellular	18	may	774	4	-1	0	unknown	yes
25119	49	blue-collar	single	primary	yes	-2604	yes	no	cellular	18	nov	142	1	-1	0	unknown	no
32058	61	self-employed	divorced	tertiary	no	6	yes	no	cellular	14	apr	133	2	-1	0	unknown	yes
21226	55	blue-collar	married	primary	no	3485	no	no	cellular	18	aug	625	4	-1	0	unknown	yes
44018	67	retired	married	primary	no	2391	no	no	cellular	28	jun	737	6	186	10	other	yes
29056	28	student	single	secondary	no	330	no	no	telephone	2	feb	197	1	-1	0	unknown	no
632	42	blue-collar	married	primary	no	15	yes	no	unknown	6	may	230	1	-1	0	unknown	no
4682	39	technician	single	secondary	no	1022	yes	no	unknown	20	may	1410	2	-1	0	unknown	yes
12141	39	admin.	divorced	secondary	no	32	no	yes	unknown	20	jun	8	10	-1	0	unknown	no
42833	66	retired	married	primary	no	3629	no	no	cellular	2	feb	474	1	172	2	other	yes
26686	31	services	single	secondary	no	1987	yes	no	telephone	20	nov	55	2	-1	0	unknown	no
27721	39	technician	married	secondary	no	616	no	no	telephone	8	dec	170	1	-1	0	unknown	no
40061	27	services	single	secondary	no	339	no	no	cellular	4	jun	182	1	-1	0	unknown	yes
19826	36	management	married	tertiary	no	369	no	no	cellular	8	aug	75	2	-1	0	unknown	no
43055	34	management	single	tertiary	no	2159	no	no	unknown	18	feb	386	1	-1	0	unknown	yes
44739	37	management	single	tertiary	no	698	no	no	cellular	8	sep	1081	2	-1	0	unknown	yes
10164	35	blue-collar	divorced	unknown	no	164	no	no	unknown	11	jun	967	2	-1	0	unknown	yes
27833	58	unemployed	married	primary	no	446	no	no	cellular	28	jan	402	2	-1	0	unknown	no
45060	64	retired	divorced	secondary	no	4833	no	no	cellular	20	oct	621	1	181	3	failure	yes
26774	45	blue-collar	married	primary	no	5461	yes	no	cellular	20	nov	841	2	-1	0	unknown	yes
41427	60	retired	married	secondary	no	5267	no	no	cellular	4	sep	520	1	-1	0	unknown	yes
41499	58	management	married	tertiary	no	1227	no	no	cellular	8	sep	400	2	95	1	success	yes
31069	90	retired	divorced	secondary	no	1	no	no	cellular	13	feb	152	3	-1	0	unknown	yes
