	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
31060	26	technician	single	tertiary	no	11862	no	no	cellular	13	feb	119	1	-1	0	unknown	yes
8780	30	services	single	secondary	no	773	yes	yes	unknown	4	jun	29	1	-1	0	unknown	no
44016	45	management	married	unknown	no	2724	no	no	cellular	28	jun	359	2	182	1	success	yes
2547	41	blue-collar	married	primary	no	1135	yes	no	unknown	13	may	265	1	-1	0	unknown	no
42968	36	management	single	tertiary	no	479	no	no	cellular	9	feb	629	2	-1	0	unknown	yes
22606	49	blue-collar	married	primary	no	239	no	no	cellular	22	aug	90	3	-1	0	unknown	no
14305	30	self-employed	single	secondary	no	635	no	yes	cellular	14	jul	209	2	-1	0	unknown	no
7555	40	technician	single	secondary	no	5637	yes	no	unknown	30	may	553	3	-1	0	unknown	yes
12116	38	services	single	secondary	no	1315	no	no	unknown	20	jun	23	12	-1	0	unknown	no
43104	29	student	single	secondary	no	67	no	no	cellular	23	feb	211	1	187	5	success	yes
33389	33	services	married	secondary	no	2184	yes	no	cellular	20	apr	151	1	-1	0	unknown	no
44548	31	management	married	tertiary	no	6980	no	no	cellular	12	aug	157	2	-1	0	unknown	no
27793	30	management	single	tertiary	no	1572	no	no	cellular	28	jan	200	1	-1	0	unknown	no
9337	36	housemaid	married	primary	no	122	no	no	unknown	6	jun	78	1	-1	0	unknown	no
43021	52	management	married	tertiary	no	4675	no	no	cellular	12	feb	181	3	-1	0	unknown	yes
31216	25	student	single	secondary	no	1116	yes	no	cellular	2	mar	170	3	-1	0	unknown	no
38949	57	admin.	married	secondary	no	403	yes	no	cellular	18	may	603	1	340	2	other	yes
4877	32	blue-collar	married	primary	no	323	yes	no	unknown	21	may	530	2	-1	0	unknown	no
32206	36	blue-collar	married	primary	no	453	yes	no	cellular	16	apr	176	1	330	2	failure	no
10497	39	unemployed	married	tertiary	no	11787	no	no	unknown	16	jun	104	4	-1	0	unknown	no
15343	33	blue-collar	married	secondary	no	661	yes	no	cellular	18	jul	968	1	-1	0	unknown	yes
9418	51	housemaid	married	primary	no	1521	no	no	unknown	6	jun	24	1	-1	0	unknown	no
42744	52	services	married	secondary	no	992	yes	no	cellular	27	jan	342	1	92	2	success	yes
11769	57	unemployed	married	secondary	no	468	yes	no	unknown	20	jun	329	1	-1	0	unknown	no
42975	60	retired	married	secondary	no	1853	no	no	cellular	10	feb	234	1	183	1	success	yes
31230	28	management	single	tertiary	no	730	yes	no	cellular	3	mar	631	1	-1	0	unknown	yes
12989	31	housemaid	married	primary	no	-367	yes	yes	telephone	7	jul	352	2	-1	0	unknown	no
9620	36	blue-collar	married	primary	no	0	no	no	unknown	6	jun	149	1	-1	0	unknown	no
23587	47	services	married	unknown	yes	0	no	no	cellular	28	aug	21	22	-1	0	unknown	no
43036	49	services	married	primary	no	1830	yes	no	cellular	15	feb	136	1	-1	0	unknown	yes
21814	47	unemployed	married	primary	no	798	no	no	cellular	20	aug	89	2	-1	0	unknown	no
26850	42	admin.	divorced	secondary	yes	723	no	no	cellular	20	nov	298	2	112	2	other	no
35738	46	blue-collar	married	unknown	no	842	yes	no	telephone	8	may	833	1	-1	0	unknown	yes
33809	31	technician	single	tertiary	no	1081	no	no	cellular	24	apr	202	5	261	2	failure	yes
35872	39	technician	single	secondary	no	1685	yes	no	cellular	8	may	319	1	368	1	failure	no
34381	39	blue-collar	married	secondary	no	261	no	no	cellular	4	may	841	4	-1	0	unknown	yes
44494	40	blue-collar	married	secondary	no	1515	yes	no	cellular	10	aug	503	1	-1	0	unknown	yes
42026	74	retired	married	tertiary	no	1742	no	no	cellular	28	oct	1092	1	-1	0	unknown	no
40609	25	management	single	tertiary	no	219	no	no	cellular	4	aug	576	1	96	1	success	yes
15555	37	technician	married	tertiary	no	-86	yes	no	cellular	21	jul	91	4	-1	0	unknown	no
15823	40	admin.	single	secondary	no	664	no	no	cellular	21	jul	1342	2	-1	0	unknown	yes
36595	31	admin.	married	secondary	no	2	yes	yes	cellular	12	may	703	4	-1	0	unknown	yes
21783	58	blue-collar	married	secondary	no	72	no	no	cellular	19	aug	235	5	-1	0	unknown	no
27221	35	entrepreneur	married	primary	no	0	no	yes	telephone	21	nov	26	10	-1	0	unknown	no
5549	29	management	single	tertiary	no	0	yes	no	unknown	23	may	331	2	-1	0	unknown	no
3744	40	services	married	secondary	no	181	yes	no	unknown	16	may	370	1	-1	0	unknown	no
26985	43	self-employed	married	secondary	no	14144	yes	no	cellular	21	nov	504	1	-1	0	unknown	yes
4811	35	admin.	married	secondary	no	498	yes	no	unknown	21	may	248	1	-1	0	unknown	no
14894	48	housemaid	married	primary	no	-31	yes	no	cellular	16	jul	128	2	-1	0	unknown	no
11848	60	entrepreneur	married	secondary	no	1393	no	no	unknown	20	jun	591	6	-1	0	unknown	no
26514	40	technician	married	secondary	no	4441	yes	no	cellular	20	nov	153	2	183	2	failure	no
3819	37	services	divorced	secondary	no	49	yes	no	unknown	16	may	619	2	-1	0	unknown	yes
37095	38	blue-collar	married	primary	no	1401	no	no	cellular	13	may	516	1	-1	0	unknown	yes
12281	53	blue-collar	married	secondary	no	21522	no	no	unknown	24	jun	146	4	-1	0	unknown	no
43843	28	blue-collar	single	secondary	no	-46	yes	no	cellular	1	jun	154	2	91	12	success	yes
24094	47	management	divorced	tertiary	no	12026	yes	no	telephone	27	oct	251	1	-1	0	unknown	yes
42604	55	admin.	married	secondary	no	1633	no	no	cellular	11	jan	210	1	192	2	success	yes
43516	25	student	single	unknown	no	722	no	no	telephone	21	apr	623	2	-1	0	unknown	yes
33468	31	admin.	married	secondary	no	1262	yes	no	cellular	20	apr	74	2	-1	0	unknown	no
36120	55	management	married	tertiary	no	719	yes	no	telephone	11	may	221	6	284	29	other	no
20745	36	management	divorced	tertiary	no	59	no	no	cellular	13	aug	526	2	-1	0	unknown	yes
41293	64	retired	married	unknown	no	34	no	no	cellular	26	aug	244	2	-1	0	unknown	yes
4035	34	blue-collar	married	primary	no	695	yes	yes	unknown	16	may	1064	4	-1	0	unknown	yes
41703	57	management	divorced	unknown	no	854	no	no	cellular	6	oct	480	1	40	5	success	yes
27024	31	self-employed	married	tertiary	no	5	yes	yes	cellular	21	nov	635	1	135	2	failure	yes
33540	29	blue-collar	divorced	secondary	no	34	yes	no	cellular	20	apr	87	4	-1	0	unknown	no
7886	41	technician	single	secondary	no	568	yes	no	unknown	30	may	72	2	-1	0	unknown	no
19291	40	management	single	tertiary	no	0	no	no	cellular	6	aug	641	6	-1	0	unknown	yes
12869	41	housemaid	married	primary	no	1529	no	no	cellular	7	jul	61	6	-1	0	unknown	no
34176	30	admin.	single	tertiary	no	305	no	no	cellular	30	apr	633	1	85	2	success	yes
30352	42	technician	married	secondary	no	2037	no	yes	cellular	5	feb	135	1	8	1	other	no
33467	37	technician	married	secondary	no	264	yes	yes	cellular	20	apr	414	2	285	1	failure	no
43702	28	technician	single	secondary	no	2335	no	no	cellular	13	may	624	1	-1	0	unknown	yes
42655	35	technician	single	tertiary	no	0	no	no	cellular	14	jan	187	7	-1	0	unknown	yes
43524	62	management	married	tertiary	no	997	no	no	cellular	22	apr	554	1	304	2	success	yes
40350	28	self-employed	single	tertiary	no	442	no	no	cellular	19	jun	474	3	95	3	other	yes
10988	34	technician	single	secondary	no	-269	yes	no	unknown	17	jun	102	3	-1	0	unknown	no
24823	38	entrepreneur	divorced	secondary	no	36	no	no	cellular	18	nov	84	2	-1	0	unknown	no
16653	34	technician	married	secondary	no	1234	yes	no	cellular	24	jul	185	6	-1	0	unknown	no
31188	66	retired	married	secondary	no	995	no	no	cellular	27	feb	131	2	-1	0	unknown	yes
33396	51	blue-collar	married	secondary	no	-237	yes	yes	cellular	20	apr	379	3	320	2	other	no
21397	31	management	single	tertiary	no	11821	no	no	cellular	18	aug	384	11	-1	0	unknown	yes
41291	86	retired	divorced	primary	no	0	no	no	telephone	26	aug	189	1	-1	0	unknown	yes
21702	35	management	married	tertiary	no	86	yes	no	cellular	19	aug	144	3	-1	0	unknown	no
24076	40	management	married	tertiary	no	3352	yes	no	telephone	23	oct	138	1	-1	0	unknown	yes
5151	33	admin.	married	secondary	no	1499	yes	no	unknown	21	may	144	2	-1	0	unknown	no
5546	40	blue-collar	married	primary	no	278	yes	no	unknown	23	may	1015	3	-1	0	unknown	yes
39729	50	management	married	tertiary	no	253	no	no	cellular	28	may	513	9	-1	0	unknown	yes
11520	57	unemployed	married	tertiary	no	209	no	no	unknown	19	jun	453	1	-1	0	unknown	no
9671	36	self-employed	married	secondary	no	1245	yes	no	unknown	6	jun	1469	9	-1	0	unknown	yes
35836	57	management	married	tertiary	no	830	yes	yes	cellular	8	may	662	1	367	1	success	yes
43652	51	technician	married	tertiary	no	0	no	no	cellular	7	may	662	2	66	2	success	yes
35552	31	services	single	secondary	no	1192	yes	no	cellular	7	may	156	2	349	2	other	no
44521	42	management	married	tertiary	no	27696	no	no	cellular	11	aug	370	1	91	7	success	yes
44160	40	management	married	tertiary	no	4539	no	no	cellular	13	jul	256	3	439	1	failure	yes
14544	38	entrepreneur	married	tertiary	no	7752	yes	no	cellular	15	jul	138	4	-1	0	unknown	no
25909	38	blue-collar	married	primary	no	190	yes	no	telephone	19	nov	623	1	175	1	other	yes
42732	56	retired	married	secondary	no	0	no	no	cellular	26	jan	413	2	-1	0	unknown	no
24083	40	technician	divorced	tertiary	no	568	yes	no	unknown	24	oct	112	1	-1	0	unknown	yes
44779	67	retired	married	unknown	no	2540	no	no	telephone	14	sep	279	3	92	9	success	yes
36985	40	blue-collar	married	unknown	no	87	yes	no	cellular	13	may	477	3	-1	0	unknown	yes
43544	45	blue-collar	single	secondary	no	0	yes	no	cellular	26	apr	1472	1	192	4	failure	yes
28098	51	admin.	single	tertiary	no	394	no	no	telephone	28	jan	968	2	-1	0	unknown	yes
36415	31	blue-collar	married	primary	no	240	yes	yes	cellular	11	may	254	2	-1	0	unknown	no
38929	41	admin.	divorced	secondary	no	1967	yes	no	cellular	18	may	115	1	341	1	failure	no
33484	51	entrepreneur	married	tertiary	no	83	no	no	cellular	20	apr	267	2	-1	0	unknown	yes
42140	33	services	married	secondary	no	1697	no	no	cellular	3	nov	179	1	-1	0	unknown	yes
16865	38	services	married	secondary	no	311	no	yes	cellular	25	jul	114	12	-1	0	unknown	no
43897	31	management	single	tertiary	no	147	no	no	cellular	9	jun	163	2	92	3	success	yes
39429	36	management	married	tertiary	no	255	no	no	cellular	22	may	970	2	92	2	other	yes
6739	60	blue-collar	married	primary	no	228	yes	no	unknown	28	may	249	11	-1	0	unknown	no
32494	42	blue-collar	divorced	secondary	no	1118	yes	no	cellular	17	apr	620	1	-1	0	unknown	no
33101	30	services	single	unknown	no	138	yes	no	cellular	20	apr	187	1	-1	0	unknown	no
28689	60	technician	married	tertiary	no	-71	yes	yes	cellular	30	jan	1451	1	-1	0	unknown	yes
897	38	admin.	single	secondary	no	100	yes	no	unknown	7	may	786	1	-1	0	unknown	yes
41497	25	student	single	unknown	no	480	no	no	cellular	8	sep	140	1	-1	0	unknown	yes
39937	38	blue-collar	married	secondary	no	2467	no	no	cellular	2	jun	192	1	-1	0	unknown	yes
6925	31	admin.	single	secondary	no	1306	yes	no	unknown	28	may	217	5	-1	0	unknown	no
33963	59	retired	married	secondary	no	493	no	no	cellular	30	apr	237	1	-1	0	unknown	yes
41260	35	admin.	single	secondary	no	1810	yes	no	cellular	25	aug	52	2	92	2	failure	no
44940	22	admin.	single	secondary	no	372	no	no	cellular	6	oct	218	1	-1	0	unknown	yes
42132	67	retired	divorced	secondary	no	704	no	no	cellular	3	nov	537	1	-1	0	unknown	yes
44140	36	management	married	tertiary	no	93	no	no	cellular	12	jul	262	2	182	7	failure	yes
29626	54	retired	married	secondary	no	1154	yes	no	telephone	3	feb	125	3	-1	0	unknown	no
13425	59	self-employed	married	secondary	no	170	no	no	cellular	9	jul	62	1	-1	0	unknown	no
31325	44	management	married	tertiary	no	423	no	no	cellular	12	mar	2330	5	-1	0	unknown	yes
39212	33	blue-collar	married	secondary	no	139	yes	yes	cellular	18	may	732	2	291	5	failure	yes
26616	41	management	married	tertiary	no	60	yes	no	cellular	20	nov	239	2	-1	0	unknown	no
31310	24	admin.	single	tertiary	no	-61	no	no	cellular	11	mar	95	4	-1	0	unknown	yes
42862	29	technician	married	secondary	no	95	no	yes	cellular	3	feb	172	3	-1	0	unknown	yes
30649	47	retired	divorced	secondary	no	700	yes	no	cellular	6	feb	69	3	-1	0	unknown	no
32614	36	services	divorced	secondary	no	543	yes	no	cellular	17	apr	101	1	269	2	failure	no
26565	38	entrepreneur	married	tertiary	no	1110	yes	no	cellular	20	nov	888	2	183	2	failure	yes
39500	28	admin.	single	secondary	no	707	yes	no	cellular	25	may	226	1	-1	0	unknown	yes
19037	59	housemaid	married	primary	no	100	no	no	cellular	5	aug	1134	1	-1	0	unknown	yes
8601	48	blue-collar	married	secondary	no	-6	yes	no	unknown	3	jun	161	1	-1	0	unknown	no
24526	53	services	divorced	primary	no	200	no	no	cellular	17	nov	182	3	-1	0	unknown	no
44828	34	management	married	tertiary	no	3301	yes	no	cellular	17	sep	164	5	92	6	success	yes
36654	58	blue-collar	single	secondary	no	119	yes	yes	cellular	12	may	985	1	-1	0	unknown	yes
2337	25	blue-collar	single	primary	no	17	yes	no	unknown	13	may	97	2	-1	0	unknown	no
8621	41	management	married	tertiary	no	437	yes	no	unknown	3	jun	14	21	-1	0	unknown	no
6913	51	services	divorced	secondary	no	-245	yes	yes	unknown	28	may	612	2	-1	0	unknown	no
32644	45	technician	divorced	secondary	no	976	yes	no	cellular	17	apr	183	1	338	2	failure	no
43722	75	retired	married	tertiary	no	6027	no	no	cellular	14	may	809	1	179	4	success	yes
42456	34	technician	married	secondary	no	294	yes	no	cellular	9	dec	265	1	184	3	success	yes
21983	60	admin.	married	tertiary	no	1614	no	no	cellular	20	aug	921	6	-1	0	unknown	yes
34950	53	management	divorced	secondary	no	28	yes	no	cellular	6	may	135	2	289	1	failure	no
25569	35	management	divorced	tertiary	no	771	yes	yes	cellular	19	nov	110	1	93	5	failure	no
40266	26	admin.	single	tertiary	no	617	no	no	cellular	15	jun	157	1	-1	0	unknown	no
40166	41	unemployed	single	primary	no	216	no	no	cellular	5	jun	577	3	-1	0	unknown	yes
25204	59	housemaid	single	secondary	no	26172	no	no	cellular	18	nov	54	2	-1	0	unknown	no
32587	30	services	single	secondary	no	595	yes	no	cellular	17	apr	172	1	-1	0	unknown	no
16724	25	student	single	secondary	no	1747	yes	no	cellular	24	jul	903	1	-1	0	unknown	yes
12795	32	self-employed	single	tertiary	no	2559	no	no	cellular	7	jul	889	1	-1	0	unknown	yes
39487	24	blue-collar	single	secondary	no	167	no	yes	cellular	25	may	288	1	96	2	success	yes
42054	50	technician	married	secondary	no	3654	no	no	cellular	29	oct	215	2	78	2	other	yes
40275	25	services	single	secondary	no	505	no	no	cellular	15	jun	284	1	-1	0	unknown	yes
34335	39	management	single	tertiary	no	2454	yes	no	cellular	4	may	716	3	263	2	failure	yes
32317	46	services	married	secondary	no	1550	yes	no	cellular	16	apr	126	2	149	8	failure	no
4847	34	services	married	secondary	no	0	yes	no	unknown	21	may	872	5	-1	0	unknown	no
18172	46	entrepreneur	married	secondary	no	4000	no	no	cellular	30	jul	251	3	-1	0	unknown	no
44102	80	retired	married	secondary	no	668	no	no	telephone	8	jul	250	1	371	1	success	yes
33770	35	management	married	tertiary	no	8	no	no	cellular	23	apr	93	3	-1	0	unknown	yes
20122	48	blue-collar	married	primary	no	476	no	no	cellular	11	aug	856	3	-1	0	unknown	yes
9589	55	entrepreneur	divorced	tertiary	no	0	no	no	unknown	6	jun	108	2	-1	0	unknown	no
26	39	management	single	tertiary	no	255	yes	no	unknown	5	may	296	1	-1	0	unknown	no
24179	57	blue-collar	married	unknown	no	3585	no	no	telephone	14	nov	172	1	-1	0	unknown	yes
4948	36	blue-collar	married	primary	no	599	yes	no	unknown	21	may	649	2	-1	0	unknown	yes
36617	35	blue-collar	married	primary	no	159	yes	yes	cellular	12	may	826	1	-1	0	unknown	yes
39456	29	technician	single	secondary	no	590	no	no	cellular	25	may	124	1	-1	0	unknown	yes
39116	30	blue-collar	married	primary	no	-5	yes	no	cellular	18	may	518	2	-1	0	unknown	no
30521	37	management	married	tertiary	no	21	yes	no	cellular	5	feb	89	2	252	2	failure	no
3506	56	housemaid	divorced	secondary	no	0	no	no	unknown	15	may	103	1	-1	0	unknown	no
41913	53	housemaid	married	primary	no	2581	no	no	cellular	21	oct	828	1	189	1	failure	yes
29857	43	self-employed	divorced	secondary	no	1187	yes	no	cellular	4	feb	80	2	-1	0	unknown	no
3832	46	blue-collar	married	primary	no	2499	yes	no	unknown	16	may	42	3	-1	0	unknown	no
42489	57	technician	married	primary	no	592	no	yes	telephone	14	dec	88	6	193	5	other	no
1262	33	services	divorced	secondary	no	411	yes	no	unknown	8	may	216	1	-1	0	unknown	no
14790	57	entrepreneur	married	tertiary	no	7699	no	yes	cellular	16	jul	178	1	-1	0	unknown	no
43079	22	student	single	unknown	no	1215	no	no	cellular	19	feb	145	3	192	1	failure	yes
3314	49	admin.	single	secondary	no	716	yes	no	unknown	15	may	1257	3	-1	0	unknown	yes
41547	56	admin.	single	secondary	no	2815	yes	no	cellular	11	sep	212	1	-1	0	unknown	yes
4099	52	technician	married	secondary	no	1781	yes	no	unknown	19	may	144	2	-1	0	unknown	no
17742	57	management	married	tertiary	no	1602	no	no	cellular	29	jul	339	3	-1	0	unknown	no
42763	36	student	single	tertiary	no	129	no	no	cellular	28	jan	918	1	93	1	success	yes
34151	32	management	single	tertiary	no	0	yes	no	cellular	30	apr	370	3	-1	0	unknown	yes
29981	32	blue-collar	married	secondary	no	557	yes	yes	cellular	4	feb	210	2	253	1	failure	no
21791	33	management	married	tertiary	no	1412	yes	no	unknown	19	aug	480	1	-1	0	unknown	yes
42424	39	management	married	tertiary	no	481	no	no	cellular	7	dec	929	5	189	1	other	yes
27995	43	blue-collar	married	secondary	no	1035	no	no	cellular	28	jan	122	1	-1	0	unknown	no
42207	32	management	single	tertiary	no	2134	no	no	cellular	10	nov	98	2	-1	0	unknown	no
2793	43	entrepreneur	married	secondary	no	1516	yes	no	unknown	14	may	318	1	-1	0	unknown	no
41340	39	blue-collar	single	primary	no	24277	no	no	cellular	28	aug	261	1	-1	0	unknown	yes
9143	47	blue-collar	married	secondary	no	1996	no	no	unknown	5	jun	761	2	-1	0	unknown	yes
36869	31	technician	married	secondary	no	465	yes	no	cellular	12	may	259	3	-1	0	unknown	no
35026	29	admin.	single	secondary	no	27	yes	no	cellular	6	may	754	1	-1	0	unknown	yes
39736	35	admin.	single	tertiary	no	777	no	yes	cellular	28	may	85	1	-1	0	unknown	no
34080	47	technician	married	tertiary	no	2408	no	no	cellular	30	apr	376	1	-1	0	unknown	yes
15422	31	management	married	tertiary	no	1720	yes	yes	cellular	18	jul	104	1	-1	0	unknown	no
2897	48	blue-collar	married	secondary	no	1596	yes	no	unknown	14	may	760	1	-1	0	unknown	yes
22605	60	blue-collar	married	primary	no	0	no	no	cellular	22	aug	195	1	-1	0	unknown	no
14882	29	blue-collar	married	secondary	no	2870	yes	no	cellular	16	jul	988	1	-1	0	unknown	yes
10382	38	services	married	secondary	no	309	no	no	unknown	12	jun	160	2	-1	0	unknown	no
13205	52	blue-collar	single	secondary	no	288	yes	no	cellular	8	jul	159	2	-1	0	unknown	no
43700	48	blue-collar	married	secondary	no	1230	yes	no	cellular	13	may	328	2	182	3	success	yes
7611	36	blue-collar	single	secondary	no	366	yes	yes	unknown	30	may	1133	2	-1	0	unknown	yes
16613	25	technician	single	secondary	no	945	yes	no	cellular	24	jul	561	4	-1	0	unknown	no
28244	37	unemployed	single	secondary	no	443	no	no	cellular	29	jan	1600	1	-1	0	unknown	yes
29074	36	management	married	tertiary	no	763	no	no	cellular	2	feb	50	1	-1	0	unknown	no
2484	45	management	married	tertiary	no	849	no	no	unknown	13	may	60	1	-1	0	unknown	no
7632	37	management	divorced	secondary	no	16	yes	no	unknown	30	may	638	1	-1	0	unknown	yes
29947	24	admin.	single	secondary	no	99	no	no	cellular	4	feb	56	3	-1	0	unknown	no
26547	33	blue-collar	married	secondary	no	3605	yes	no	cellular	20	nov	308	1	-1	0	unknown	no
34214	34	management	single	tertiary	no	14	yes	no	telephone	4	may	47	1	-1	0	unknown	no
35389	44	services	married	primary	no	3	yes	no	cellular	7	may	228	1	-1	0	unknown	no
42513	57	management	divorced	unknown	no	2986	no	no	cellular	17	dec	222	2	231	1	failure	yes
32170	59	blue-collar	married	primary	no	3302	no	no	telephone	15	apr	85	2	-1	0	unknown	no
35821	33	admin.	divorced	secondary	no	294	yes	no	cellular	8	may	763	1	-1	0	unknown	yes
43302	51	blue-collar	married	primary	no	3844	no	no	cellular	15	mar	195	2	215	1	other	no
38726	35	management	married	tertiary	yes	-10	yes	no	cellular	15	may	168	2	364	1	other	no
2629	41	blue-collar	divorced	secondary	no	14	yes	yes	unknown	13	may	65	6	-1	0	unknown	no
10923	60	housemaid	married	primary	no	352	no	yes	unknown	17	jun	81	2	-1	0	unknown	no
14486	43	self-employed	married	secondary	no	274	no	no	cellular	14	jul	335	4	-1	0	unknown	no
16406	35	management	married	secondary	yes	-550	no	yes	cellular	23	jul	874	3	-1	0	unknown	no
7005	26	services	married	secondary	no	33	yes	no	unknown	28	may	51	4	-1	0	unknown	no
39184	36	blue-collar	married	primary	no	106	yes	no	cellular	18	may	31	6	-1	0	unknown	no
31132	32	technician	single	tertiary	no	2340	no	no	cellular	18	feb	89	2	-1	0	unknown	yes
31198	38	technician	married	secondary	no	5115	yes	no	cellular	27	feb	99	1	102	6	success	yes
21858	40	admin.	single	tertiary	no	27	no	no	cellular	20	aug	467	2	-1	0	unknown	yes
25132	32	services	single	secondary	no	2251	yes	yes	cellular	18	nov	131	1	124	1	failure	no
8787	23	blue-collar	single	secondary	no	492	yes	no	unknown	4	jun	638	1	-1	0	unknown	yes
42878	54	admin.	divorced	secondary	no	0	yes	yes	cellular	4	feb	330	1	182	3	success	no
14702	54	retired	divorced	secondary	no	13	yes	no	cellular	15	jul	197	2	-1	0	unknown	no
27396	30	admin.	married	secondary	no	4457	yes	no	cellular	21	nov	566	4	-1	0	unknown	yes
8039	32	services	married	secondary	no	109	yes	no	unknown	2	jun	364	13	-1	0	unknown	no
33720	45	unknown	divorced	unknown	no	0	no	no	cellular	21	apr	278	3	-1	0	unknown	yes
5064	35	management	married	tertiary	no	1631	yes	no	unknown	21	may	83	2	-1	0	unknown	no
45035	47	admin.	married	secondary	no	3676	no	no	cellular	18	oct	567	1	95	3	success	yes
42186	45	management	married	tertiary	no	160	no	no	cellular	10	nov	182	2	194	1	success	yes
37349	30	student	single	tertiary	no	228	yes	no	cellular	13	may	314	2	-1	0	unknown	yes
13272	56	blue-collar	single	secondary	no	663	no	yes	cellular	8	jul	819	3	-1	0	unknown	yes
16471	27	technician	married	secondary	no	-392	yes	no	cellular	23	jul	228	2	-1	0	unknown	yes
11146	27	admin.	married	secondary	no	-97	yes	no	unknown	18	jun	1528	2	-1	0	unknown	yes
36173	40	services	married	secondary	no	-192	yes	no	cellular	11	may	666	1	-1	0	unknown	yes
20309	48	technician	divorced	secondary	no	353	no	no	cellular	11	aug	132	1	-1	0	unknown	no
28041	45	management	married	secondary	no	672	yes	no	telephone	28	jan	227	3	187	1	other	no
41185	34	self-employed	single	tertiary	no	9962	no	no	cellular	20	aug	474	1	-1	0	unknown	yes
28114	42	services	married	unknown	no	177	no	no	telephone	28	jan	258	4	-1	0	unknown	no
44448	41	management	married	tertiary	no	1092	no	no	cellular	5	aug	736	1	-1	0	unknown	yes
18701	39	blue-collar	single	primary	no	554	no	no	telephone	31	jul	22	5	-1	0	unknown	no
34529	33	admin.	married	secondary	no	30	yes	no	telephone	5	may	125	2	-1	0	unknown	no
3378	41	admin.	married	primary	no	-306	yes	no	unknown	15	may	500	1	-1	0	unknown	yes
41295	42	management	married	tertiary	no	294	no	no	cellular	26	aug	513	1	-1	0	unknown	yes
13886	31	blue-collar	married	primary	no	2	yes	yes	cellular	10	jul	112	1	-1	0	unknown	no
44807	33	blue-collar	single	primary	no	611	no	no	telephone	16	sep	390	2	-1	0	unknown	yes
961	57	retired	married	tertiary	no	906	yes	no	unknown	7	may	117	1	-1	0	unknown	no
41081	32	management	single	tertiary	no	12607	no	no	cellular	14	aug	203	5	84	1	failure	no
41148	34	management	single	tertiary	no	5	no	no	cellular	18	aug	370	2	-1	0	unknown	yes
34876	32	services	married	secondary	no	509	yes	no	cellular	6	may	473	1	358	2	other	no
42220	35	management	married	tertiary	no	0	yes	no	cellular	11	nov	229	2	96	3	success	yes
27938	54	admin.	married	secondary	yes	-1089	no	yes	cellular	28	jan	105	2	-1	0	unknown	no
27269	45	technician	married	tertiary	no	-525	no	yes	cellular	21	nov	980	2	-1	0	unknown	yes
43192	40	unemployed	single	tertiary	no	7968	no	no	cellular	2	mar	263	2	180	2	success	yes
40674	74	retired	married	unknown	no	7819	no	no	cellular	6	aug	165	3	-1	0	unknown	no
24565	41	self-employed	married	secondary	yes	0	yes	no	cellular	17	nov	789	1	-1	0	unknown	yes
32845	31	blue-collar	single	primary	no	817	yes	no	cellular	17	apr	160	1	-1	0	unknown	no
16920	35	management	divorced	tertiary	no	1723	yes	no	cellular	25	jul	862	1	-1	0	unknown	yes
28309	48	self-employed	married	tertiary	no	0	no	no	cellular	29	jan	1249	3	-1	0	unknown	yes
34009	37	management	married	tertiary	no	630	no	no	cellular	30	apr	315	1	87	1	success	yes
41486	43	blue-collar	married	secondary	no	2160	no	no	cellular	8	sep	261	1	98	1	success	yes
31201	42	services	married	secondary	no	1376	yes	no	cellular	2	mar	712	4	-1	0	unknown	yes
33195	50	unknown	married	primary	no	341	yes	yes	cellular	20	apr	670	4	340	2	success	yes
25247	36	management	married	tertiary	no	549	yes	no	cellular	18	nov	72	2	-1	0	unknown	no
7283	36	management	single	tertiary	no	6450	yes	no	unknown	29	may	101	1	-1	0	unknown	no
4024	60	unemployed	married	primary	no	26	yes	no	unknown	16	may	196	6	-1	0	unknown	no
44187	46	admin.	married	secondary	no	5021	no	no	cellular	15	jul	957	1	182	1	success	yes
33915	42	technician	single	unknown	no	11115	no	no	cellular	30	apr	328	1	-1	0	unknown	yes
33375	40	admin.	single	secondary	no	576	yes	yes	cellular	20	apr	114	3	-1	0	unknown	no
40076	43	management	married	tertiary	no	2987	no	no	cellular	4	jun	156	1	85	3	failure	yes
15522	31	blue-collar	divorced	secondary	no	0	yes	yes	cellular	18	jul	913	4	-1	0	unknown	yes
31575	39	blue-collar	married	secondary	no	1756	yes	no	cellular	3	apr	939	1	-1	0	unknown	yes
13841	56	management	married	tertiary	no	1674	yes	yes	cellular	10	jul	143	1	-1	0	unknown	no
18388	37	technician	single	secondary	no	884	yes	yes	cellular	31	jul	128	2	-1	0	unknown	no
15906	44	management	married	primary	no	4758	yes	no	cellular	22	jul	712	6	-1	0	unknown	yes
1701	26	blue-collar	single	secondary	no	153	yes	no	unknown	9	may	386	1	-1	0	unknown	no
41061	64	retired	married	tertiary	no	846	no	no	cellular	14	aug	107	3	-1	0	unknown	no
41554	73	retired	married	unknown	no	739	no	no	cellular	11	sep	210	1	-1	0	unknown	yes
15853	57	retired	married	primary	no	177	no	yes	cellular	21	jul	91	4	-1	0	unknown	no
20828	39	technician	married	tertiary	no	4373	yes	no	cellular	13	aug	78	6	-1	0	unknown	no
31367	35	admin.	married	secondary	no	2	yes	no	cellular	18	mar	194	1	-1	0	unknown	yes
24173	31	entrepreneur	single	secondary	no	0	no	no	telephone	13	nov	160	1	-1	0	unknown	yes
