	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
15619	38	blue-collar	married	primary	no	2469	yes	no	cellular	21	jul	66	1	-1	0	unknown	no
5878	30	unemployed	married	secondary	no	529	yes	yes	unknown	26	may	107	3	-1	0	unknown	no
19119	42	technician	married	tertiary	no	921	no	no	cellular	5	aug	531	3	-1	0	unknown	yes
35240	32	technician	single	secondary	no	1210	yes	yes	cellular	7	may	107	1	344	4	failure	no
35704	39	management	divorced	tertiary	no	299	yes	no	cellular	8	may	40	2	-1	0	unknown	no
9573	45	technician	married	tertiary	no	43	yes	no	unknown	6	jun	184	4	-1	0	unknown	no
38869	33	admin.	single	secondary	no	1277	yes	no	cellular	18	may	827	1	-1	0	unknown	yes
21944	37	technician	single	secondary	no	228	yes	no	cellular	20	aug	1740	2	-1	0	unknown	no
19757	41	technician	married	tertiary	no	1517	no	no	cellular	8	aug	193	3	-1	0	unknown	yes
12525	26	services	married	secondary	no	549	no	no	unknown	3	jul	149	1	-1	0	unknown	no
12961	41	admin.	married	secondary	no	-396	yes	no	cellular	7	jul	104	4	-1	0	unknown	no
25909	38	blue-collar	married	primary	no	190	yes	no	telephone	19	nov	623	1	175	1	other	yes
26018	43	self-employed	divorced	secondary	no	347	no	no	cellular	19	nov	1468	3	-1	0	unknown	yes
7281	56	technician	married	secondary	no	589	yes	no	unknown	29	may	535	2	-1	0	unknown	yes
13018	36	blue-collar	single	unknown	yes	-395	yes	no	telephone	7	jul	9	17	-1	0	unknown	no
3781	46	management	married	tertiary	no	245	yes	no	unknown	16	may	42	10	-1	0	unknown	no
19176	33	technician	divorced	secondary	no	488	no	no	cellular	5	aug	332	2	-1	0	unknown	no
1405	28	services	married	secondary	no	20	yes	yes	unknown	8	may	252	2	-1	0	unknown	no
40925	34	services	married	secondary	no	1337	no	no	cellular	12	aug	255	2	104	1	success	yes
2870	48	blue-collar	married	secondary	no	1405	yes	no	unknown	14	may	629	2	-1	0	unknown	yes
27515	46	technician	married	secondary	no	1167	yes	no	cellular	21	nov	1540	2	-1	0	unknown	yes
22332	34	technician	single	secondary	no	229	no	no	cellular	22	aug	154	2	-1	0	unknown	no
21087	47	blue-collar	married	secondary	no	232	yes	yes	cellular	14	aug	90	4	-1	0	unknown	no
36388	38	blue-collar	married	secondary	no	422	yes	no	cellular	11	may	286	3	-1	0	unknown	no
20621	49	blue-collar	married	primary	no	408	no	no	cellular	12	aug	559	4	-1	0	unknown	yes
15960	40	services	married	secondary	no	1305	no	no	cellular	22	jul	255	1	-1	0	unknown	no
42521	50	management	married	tertiary	no	5108	yes	no	cellular	18	dec	406	1	182	2	failure	yes
38462	60	retired	divorced	secondary	no	4974	yes	no	cellular	15	may	80	4	-1	0	unknown	no
43307	60	retired	married	secondary	no	8332	no	no	cellular	16	mar	279	1	194	7	other	yes
35383	43	blue-collar	single	primary	no	181	yes	no	cellular	7	may	174	1	343	2	failure	no
4607	34	technician	single	secondary	no	85	yes	no	unknown	20	may	1182	4	-1	0	unknown	yes
3152	46	blue-collar	single	secondary	no	2612	yes	no	unknown	14	may	414	2	-1	0	unknown	no
1806	26	blue-collar	single	secondary	no	82	yes	no	unknown	9	may	654	1	-1	0	unknown	yes
7464	34	blue-collar	married	primary	no	1031	yes	no	unknown	29	may	751	3	-1	0	unknown	yes
35746	49	management	married	tertiary	no	1311	yes	no	cellular	8	may	813	1	-1	0	unknown	yes
13095	45	technician	divorced	secondary	no	12389	no	yes	cellular	8	jul	711	1	-1	0	unknown	no
11464	51	management	married	secondary	no	2604	no	no	unknown	19	jun	64	1	-1	0	unknown	no
32027	36	technician	married	secondary	no	15485	no	no	cellular	14	apr	461	1	-1	0	unknown	yes
5689	48	admin.	divorced	secondary	no	238	yes	no	unknown	26	may	76	2	-1	0	unknown	no
31477	27	technician	single	tertiary	no	393	no	no	cellular	1	apr	165	2	-1	0	unknown	yes
19140	57	admin.	married	primary	no	286	no	no	cellular	5	aug	100	3	-1	0	unknown	no
39514	31	technician	single	secondary	no	863	yes	no	cellular	25	may	166	3	111	6	failure	no
31085	37	services	married	secondary	no	1543	yes	no	cellular	16	feb	138	2	-1	0	unknown	yes
33438	27	blue-collar	married	secondary	no	4333	no	no	cellular	20	apr	163	1	-1	0	unknown	yes
42483	79	retired	married	primary	no	3025	no	no	cellular	11	dec	166	3	126	3	other	yes
34666	37	admin.	married	secondary	no	176	yes	no	cellular	5	may	147	2	347	1	failure	no
42045	30	management	single	tertiary	no	0	no	no	cellular	29	oct	437	2	-1	0	unknown	no
42283	56	retired	married	primary	no	9367	no	no	telephone	13	nov	271	2	92	4	success	yes
40756	22	student	single	unknown	no	3317	no	no	cellular	10	aug	148	1	-1	0	unknown	no
43989	42	technician	divorced	tertiary	no	2611	yes	no	cellular	25	jun	300	1	389	3	failure	yes
43631	74	retired	married	secondary	no	935	no	no	cellular	5	may	226	1	99	2	failure	yes
43105	47	admin.	married	secondary	no	368	no	no	cellular	23	feb	269	1	187	5	success	yes
9148	29	self-employed	married	secondary	no	425	yes	no	unknown	5	jun	562	15	-1	0	unknown	yes
2141	32	entrepreneur	married	tertiary	no	108	yes	yes	unknown	12	may	112	1	-1	0	unknown	no
40337	30	technician	single	secondary	no	2567	no	no	cellular	18	jun	813	4	-1	0	unknown	yes
42191	44	admin.	single	secondary	no	1534	no	no	cellular	10	nov	95	1	95	3	success	yes
17619	58	blue-collar	married	primary	no	3	no	yes	telephone	29	jul	55	16	-1	0	unknown	no
31031	33	management	married	secondary	no	369	no	no	cellular	11	feb	446	1	-1	0	unknown	yes
34165	32	technician	single	tertiary	no	1246	yes	no	cellular	30	apr	509	1	85	2	success	yes
20002	40	technician	married	secondary	no	8844	no	no	cellular	8	aug	204	1	-1	0	unknown	no
42658	59	technician	married	primary	no	4198	no	no	cellular	14	jan	309	1	91	10	success	yes
36405	36	blue-collar	single	secondary	no	219	yes	yes	cellular	11	may	270	2	347	1	failure	no
17179	33	management	married	tertiary	no	349	yes	yes	cellular	28	jul	62	3	-1	0	unknown	no
36029	57	self-employed	married	primary	no	-34	yes	yes	cellular	11	may	108	6	371	2	failure	no
34215	36	services	single	secondary	no	365	no	no	cellular	4	may	643	1	-1	0	unknown	yes
43929	45	technician	single	tertiary	no	2033	no	no	cellular	15	jun	243	5	285	2	success	yes
16632	31	admin.	married	secondary	no	0	yes	no	cellular	24	jul	137	1	-1	0	unknown	no
42390	28	admin.	married	secondary	no	330	no	no	cellular	2	dec	357	1	188	3	other	yes
14700	28	admin.	married	secondary	no	317	yes	no	cellular	15	jul	673	2	-1	0	unknown	no
33965	35	management	single	tertiary	no	1750	yes	no	cellular	30	apr	687	1	9	3	success	yes
43481	30	management	single	tertiary	no	232	no	no	cellular	15	apr	141	1	-1	0	unknown	yes
44687	52	management	married	unknown	no	1708	no	no	unknown	6	sep	310	1	75	4	failure	yes
43826	33	services	single	unknown	no	523	yes	no	unknown	28	may	86	1	-1	0	unknown	yes
40079	38	technician	single	secondary	no	1130	no	no	cellular	4	jun	96	2	98	1	success	yes
41975	59	retired	married	tertiary	no	1425	no	no	cellular	26	oct	151	2	77	3	failure	no
22644	32	technician	divorced	tertiary	no	53	no	no	cellular	22	aug	671	2	-1	0	unknown	yes
5668	59	retired	married	secondary	no	0	no	yes	unknown	26	may	155	1	-1	0	unknown	no
30662	40	management	married	secondary	no	6695	yes	no	cellular	6	feb	297	1	252	1	failure	no
8950	59	blue-collar	married	secondary	no	87	no	no	unknown	4	jun	65	10	-1	0	unknown	no
41833	26	admin.	single	secondary	no	766	no	no	cellular	15	oct	457	2	-1	0	unknown	yes
12440	39	technician	married	secondary	no	-54	yes	yes	unknown	30	jun	252	4	-1	0	unknown	no
44867	36	admin.	single	secondary	no	60	yes	no	cellular	23	sep	156	2	-1	0	unknown	yes
9405	47	admin.	married	secondary	no	1060	yes	no	unknown	6	jun	83	3	-1	0	unknown	no
43748	41	admin.	married	tertiary	no	1	yes	no	telephone	18	may	327	2	361	3	failure	yes
39976	39	admin.	married	secondary	no	150	no	no	cellular	3	jun	296	4	-1	0	unknown	yes
9715	36	services	divorced	secondary	no	115	no	no	unknown	6	jun	201	1	-1	0	unknown	no
33976	58	management	married	tertiary	no	1907	no	no	cellular	30	apr	258	2	160	7	other	no
35100	29	blue-collar	married	secondary	no	100	yes	yes	cellular	6	may	152	4	344	2	failure	no
38767	28	admin.	married	secondary	no	788	yes	no	cellular	18	may	11	14	-1	0	unknown	no
44962	34	admin.	married	secondary	no	247	no	no	cellular	8	oct	401	2	-1	0	unknown	yes
9617	37	self-employed	divorced	secondary	no	231	no	no	unknown	6	jun	250	1	-1	0	unknown	no
27396	30	admin.	married	secondary	no	4457	yes	no	cellular	21	nov	566	4	-1	0	unknown	yes
18566	41	technician	married	secondary	no	1822	no	yes	cellular	31	jul	391	1	-1	0	unknown	no
22720	39	management	single	tertiary	no	0	no	no	cellular	25	aug	342	5	-1	0	unknown	no
23713	40	technician	married	secondary	no	88	no	no	cellular	28	aug	214	3	-1	0	unknown	no
31942	35	entrepreneur	married	tertiary	no	7962	yes	no	cellular	9	apr	275	2	140	2	failure	no
31196	33	technician	single	tertiary	no	1636	yes	no	cellular	27	feb	165	1	-1	0	unknown	yes
7862	40	technician	divorced	secondary	no	692	yes	no	unknown	30	may	58	3	-1	0	unknown	no
8411	42	technician	married	secondary	no	-129	yes	no	unknown	3	jun	175	1	-1	0	unknown	no
31314	59	unemployed	married	secondary	no	0	no	no	cellular	11	mar	74	1	-1	0	unknown	no
7860	50	admin.	single	secondary	no	692	yes	no	unknown	30	may	136	8	-1	0	unknown	no
1200	32	blue-collar	single	primary	no	611	yes	no	unknown	8	may	541	3	-1	0	unknown	yes
31077	71	retired	married	primary	no	4657	no	no	cellular	16	feb	93	5	-1	0	unknown	yes
42266	81	retired	married	primary	no	5220	no	no	telephone	13	nov	135	1	94	2	other	yes
7242	60	blue-collar	divorced	secondary	no	0	yes	no	unknown	29	may	1207	1	-1	0	unknown	yes
43733	27	student	single	tertiary	no	39	no	no	cellular	17	may	379	1	258	10	other	yes
33959	46	technician	married	secondary	no	0	no	no	cellular	30	apr	200	1	259	2	other	yes
27530	30	services	married	secondary	no	973	yes	no	cellular	21	nov	156	2	-1	0	unknown	no
38545	32	management	married	tertiary	no	3387	yes	no	cellular	15	may	1111	5	-1	0	unknown	yes
27863	54	retired	divorced	tertiary	no	726	no	no	cellular	28	jan	246	1	-1	0	unknown	no
39251	34	blue-collar	married	primary	no	-1	yes	no	cellular	18	may	1057	6	355	1	other	yes
29229	38	management	married	tertiary	no	1308	yes	no	cellular	2	feb	626	1	-1	0	unknown	yes
2894	41	admin.	married	secondary	no	1309	yes	no	unknown	14	may	568	1	-1	0	unknown	no
26490	45	self-employed	married	secondary	no	7	no	no	cellular	20	nov	691	1	-1	0	unknown	yes
21565	39	technician	married	secondary	no	61	no	no	cellular	19	aug	339	2	-1	0	unknown	no
19524	40	technician	divorced	secondary	no	0	no	no	cellular	7	aug	674	2	-1	0	unknown	yes
42998	35	management	married	tertiary	no	0	yes	no	cellular	11	feb	391	2	92	5	success	yes
16151	35	management	married	tertiary	no	-196	yes	no	cellular	22	jul	216	2	-1	0	unknown	no
9328	36	services	married	secondary	no	1328	yes	no	unknown	6	jun	82	4	-1	0	unknown	no
5282	34	services	single	secondary	no	84	yes	no	unknown	23	may	299	1	-1	0	unknown	no
16145	26	services	married	secondary	no	-379	yes	yes	cellular	22	jul	1237	7	-1	0	unknown	yes
569	28	services	single	secondary	no	5090	yes	no	unknown	6	may	1297	3	-1	0	unknown	yes
44332	35	unemployed	single	tertiary	no	154	no	no	cellular	29	jul	200	4	181	2	failure	yes
28982	45	admin.	married	secondary	no	1097	yes	yes	cellular	2	feb	174	1	208	1	failure	no
11805	47	self-employed	married	primary	no	2559	no	no	unknown	20	jun	374	1	-1	0	unknown	no
42204	27	admin.	single	secondary	no	4590	yes	no	cellular	10	nov	131	4	89	3	failure	yes
31528	48	admin.	divorced	secondary	no	4099	no	no	cellular	2	apr	397	2	-1	0	unknown	yes
31187	28	technician	single	tertiary	no	2489	yes	no	telephone	27	feb	342	2	-1	0	unknown	yes
36272	52	services	divorced	secondary	no	36	yes	yes	cellular	11	may	930	1	-1	0	unknown	yes
43879	36	technician	divorced	secondary	no	2823	yes	no	cellular	8	jun	215	1	371	6	failure	yes
30494	31	blue-collar	married	secondary	no	823	yes	no	cellular	5	feb	152	2	-1	0	unknown	no
44539	51	blue-collar	married	secondary	no	2007	yes	no	cellular	12	aug	1226	3	-1	0	unknown	yes
36819	42	blue-collar	married	primary	no	-407	yes	yes	cellular	12	may	829	7	-1	0	unknown	yes
39826	27	management	single	tertiary	no	1840	no	no	cellular	1	jun	220	1	28	8	other	yes
17642	42	technician	single	tertiary	no	2625	no	no	cellular	29	jul	2516	2	-1	0	unknown	yes
21460	49	services	married	tertiary	no	306	yes	no	cellular	18	aug	285	7	-1	0	unknown	no
14760	28	management	single	tertiary	no	0	yes	no	cellular	16	jul	767	5	-1	0	unknown	yes
28623	49	management	single	secondary	no	61	yes	no	cellular	29	jan	185	2	246	1	failure	no
31765	35	technician	single	secondary	no	16	yes	no	cellular	8	apr	903	1	-1	0	unknown	yes
42335	78	retired	married	tertiary	no	1204	no	no	telephone	17	nov	135	1	-1	0	unknown	yes
28964	53	management	married	secondary	no	-264	no	yes	cellular	2	feb	150	1	-1	0	unknown	no
37638	40	services	married	secondary	no	438	yes	no	telephone	14	may	276	1	-1	0	unknown	no
36523	26	student	single	tertiary	no	2182	yes	no	cellular	12	may	42	1	292	1	other	no
5003	31	management	single	tertiary	no	825	yes	no	unknown	21	may	506	2	-1	0	unknown	yes
21939	46	services	married	secondary	no	417	no	no	cellular	20	aug	81	2	-1	0	unknown	no
1670	32	services	married	secondary	no	2068	yes	yes	unknown	9	may	143	1	-1	0	unknown	no
14003	29	blue-collar	single	secondary	no	482	no	yes	cellular	10	jul	1097	3	-1	0	unknown	yes
7228	39	blue-collar	married	primary	no	-388	yes	no	unknown	29	may	691	1	-1	0	unknown	no
2189	37	services	divorced	secondary	no	904	yes	no	unknown	12	may	507	1	-1	0	unknown	no
11818	41	management	married	secondary	yes	-771	no	yes	unknown	20	jun	343	2	-1	0	unknown	no
7062	38	blue-collar	married	primary	no	476	yes	no	unknown	28	may	212	4	-1	0	unknown	no
4730	27	technician	single	secondary	no	8	yes	no	unknown	20	may	777	3	-1	0	unknown	no
612	55	services	married	primary	no	255	yes	no	unknown	6	may	285	1	-1	0	unknown	no
12852	48	blue-collar	married	primary	no	14	no	yes	cellular	7	jul	120	1	-1	0	unknown	no
28493	26	technician	single	secondary	no	252	no	no	cellular	29	jan	706	2	-1	0	unknown	no
25627	46	self-employed	married	tertiary	no	2421	no	no	cellular	19	nov	1084	1	100	4	failure	yes
40976	66	retired	married	secondary	no	4785	no	no	cellular	13	aug	72	3	-1	0	unknown	no
16837	26	technician	married	secondary	no	415	no	no	cellular	24	jul	92	2	-1	0	unknown	no
30364	42	technician	single	secondary	no	541	yes	no	cellular	5	feb	656	1	-1	0	unknown	yes
16905	33	admin.	married	secondary	no	82	yes	no	cellular	25	jul	735	1	-1	0	unknown	yes
42144	76	retired	married	primary	no	1492	no	no	telephone	3	nov	383	1	-1	0	unknown	yes
3614	41	technician	married	secondary	no	768	yes	no	unknown	15	may	214	4	-1	0	unknown	no
15189	42	unemployed	divorced	primary	no	1699	no	yes	cellular	17	jul	207	2	-1	0	unknown	no
42362	28	student	single	secondary	no	1925	no	no	cellular	25	nov	487	1	97	2	failure	yes
15352	31	technician	married	secondary	yes	-367	yes	no	cellular	18	jul	474	2	-1	0	unknown	yes
5613	37	blue-collar	married	secondary	no	13849	yes	no	unknown	23	may	252	5	-1	0	unknown	no
37924	33	admin.	single	secondary	no	315	yes	yes	cellular	14	may	888	3	-1	0	unknown	yes
43679	33	services	married	secondary	no	386	no	no	cellular	12	may	317	1	181	5	success	yes
11715	48	management	married	tertiary	no	5320	yes	no	unknown	20	jun	792	1	-1	0	unknown	yes
41345	36	management	single	tertiary	no	490	no	no	cellular	28	aug	207	8	98	1	failure	yes
29499	56	management	married	primary	no	0	no	no	cellular	3	feb	996	1	-1	0	unknown	yes
42511	28	blue-collar	single	secondary	no	1705	no	no	cellular	17	dec	412	2	-1	0	unknown	yes
43954	25	blue-collar	single	secondary	no	303	no	no	cellular	18	jun	252	1	92	1	success	yes
8874	44	blue-collar	married	secondary	no	406	yes	no	unknown	4	jun	222	1	-1	0	unknown	no
45157	52	technician	married	tertiary	no	0	no	no	cellular	9	nov	467	3	92	7	failure	yes
45079	63	retired	single	tertiary	no	791	no	no	cellular	21	oct	212	2	-1	0	unknown	yes
44899	77	retired	married	tertiary	no	0	no	no	cellular	27	sep	990	4	-1	0	unknown	no
860	33	retired	married	secondary	no	165	no	no	unknown	7	may	111	1	-1	0	unknown	no
34352	37	student	single	unknown	no	444	no	no	cellular	4	may	1063	5	-1	0	unknown	yes
27602	37	management	single	tertiary	no	22125	no	yes	cellular	21	nov	331	2	-1	0	unknown	yes
30501	25	student	single	secondary	no	2354	no	no	cellular	5	feb	226	7	-1	0	unknown	yes
43400	47	admin.	married	secondary	no	70	yes	no	cellular	5	apr	144	4	374	2	success	yes
16023	35	technician	married	tertiary	no	328	yes	no	cellular	22	jul	654	2	-1	0	unknown	yes
35751	51	management	divorced	secondary	no	-35	yes	no	cellular	8	may	498	1	263	5	failure	no
36519	60	retired	married	secondary	no	5789	yes	no	cellular	12	may	50	5	-1	0	unknown	no
20721	31	management	married	tertiary	no	4720	yes	no	cellular	13	aug	460	2	-1	0	unknown	no
33719	78	retired	married	primary	no	8556	no	no	telephone	21	apr	137	2	-1	0	unknown	yes
44255	60	unemployed	married	primary	no	0	no	no	cellular	22	jul	1193	1	412	1	other	yes
39113	26	blue-collar	single	secondary	no	0	yes	no	cellular	18	may	82	4	-1	0	unknown	no
32089	78	unknown	married	unknown	no	2235	no	no	telephone	14	apr	300	3	-1	0	unknown	yes
1813	30	entrepreneur	single	secondary	no	491	yes	no	unknown	9	may	197	4	-1	0	unknown	no
20368	41	management	married	tertiary	no	0	no	no	cellular	11	aug	1242	5	-1	0	unknown	yes
18161	59	retired	divorced	secondary	no	679	no	no	cellular	30	jul	761	4	-1	0	unknown	yes
39651	21	admin.	single	secondary	no	524	no	no	cellular	26	may	185	1	-1	0	unknown	yes
9069	37	management	single	tertiary	no	240	no	no	unknown	5	jun	1123	1	-1	0	unknown	yes
28011	50	management	married	primary	no	1458	no	no	cellular	28	jan	92	1	-1	0	unknown	no
30644	37	technician	single	tertiary	no	6101	no	no	cellular	6	feb	141	1	-1	0	unknown	yes
42891	80	retired	married	secondary	no	2354	no	no	telephone	4	feb	739	1	181	2	failure	yes
37983	36	management	married	tertiary	no	1041	yes	no	cellular	14	may	480	2	-1	0	unknown	no
24609	42	technician	married	primary	no	275	no	no	cellular	17	nov	295	2	109	9	failure	no
39054	25	blue-collar	single	secondary	no	217	yes	no	cellular	18	may	504	1	-1	0	unknown	yes
43190	42	technician	married	secondary	no	4945	yes	no	cellular	2	mar	311	2	-1	0	unknown	yes
22851	45	blue-collar	married	secondary	no	1335	yes	no	cellular	25	aug	702	2	-1	0	unknown	no
24622	53	retired	married	tertiary	no	2269	no	no	cellular	17	nov	1091	2	150	1	success	yes
37472	42	management	married	tertiary	no	1162	yes	no	cellular	13	may	406	5	364	1	other	no
9349	43	entrepreneur	married	tertiary	no	5506	no	yes	unknown	6	jun	141	1	-1	0	unknown	no
42853	52	blue-collar	married	secondary	no	955	no	yes	cellular	3	feb	153	1	48	3	success	yes
27024	31	self-employed	married	tertiary	no	5	yes	yes	cellular	21	nov	635	1	135	2	failure	yes
44856	26	management	single	tertiary	no	1027	no	no	cellular	23	sep	744	1	-1	0	unknown	yes
4846	31	services	married	secondary	no	11512	yes	no	unknown	21	may	179	1	-1	0	unknown	no
41961	57	management	married	primary	no	6900	no	no	cellular	23	oct	255	4	185	2	failure	yes
20434	39	management	married	secondary	no	1880	no	no	cellular	12	aug	768	2	-1	0	unknown	yes
44500	36	student	single	unknown	no	417	no	no	cellular	10	aug	304	1	181	1	success	yes
27630	49	technician	married	secondary	no	5996	no	no	telephone	21	nov	345	2	-1	0	unknown	no
24022	37	technician	married	secondary	no	41	no	no	cellular	29	aug	127	5	-1	0	unknown	no
39293	31	entrepreneur	married	primary	no	-98	yes	no	cellular	18	may	9	3	362	7	failure	no
12269	42	housemaid	married	secondary	no	341	no	no	unknown	24	jun	790	3	-1	0	unknown	no
41332	34	blue-collar	married	secondary	no	1464	yes	no	cellular	28	aug	207	3	130	5	other	yes
745	43	blue-collar	married	primary	no	1211	yes	no	unknown	6	may	208	3	-1	0	unknown	no
33254	38	blue-collar	married	secondary	no	730	yes	no	cellular	20	apr	19	5	328	8	other	no
41903	77	retired	married	unknown	no	1807	no	no	telephone	20	oct	373	1	-1	0	unknown	yes
33860	73	retired	married	primary	no	542	no	no	telephone	29	apr	107	5	-1	0	unknown	no
43243	64	unemployed	divorced	secondary	no	588	no	no	cellular	8	mar	409	1	-1	0	unknown	yes
8146	60	entrepreneur	married	secondary	no	2525	yes	no	unknown	2	jun	94	4	-1	0	unknown	no
43603	49	admin.	married	secondary	no	0	no	no	cellular	30	apr	551	1	-1	0	unknown	yes
12272	44	management	married	primary	no	107	no	no	unknown	24	jun	183	3	-1	0	unknown	no
33720	45	unknown	divorced	unknown	no	0	no	no	cellular	21	apr	278	3	-1	0	unknown	yes
44763	28	management	single	tertiary	no	187	no	no	cellular	10	sep	255	1	93	2	success	yes
7361	34	management	divorced	tertiary	no	500	yes	no	unknown	29	may	399	1	-1	0	unknown	no
33760	25	student	single	secondary	no	8	no	no	cellular	22	apr	107	2	-1	0	unknown	yes
35009	29	blue-collar	single	secondary	no	114	yes	no	cellular	6	may	500	1	-1	0	unknown	no
37720	37	blue-collar	married	unknown	no	969	yes	no	cellular	14	may	343	2	-1	0	unknown	no
42351	30	management	single	tertiary	no	265	no	no	cellular	25	nov	295	1	93	3	success	no
4185	31	admin.	married	secondary	no	97	yes	no	unknown	19	may	607	1	-1	0	unknown	yes
41053	63	retired	divorced	secondary	no	4833	no	no	cellular	14	aug	415	1	-1	0	unknown	no
42145	36	unemployed	married	tertiary	no	7222	yes	no	cellular	4	nov	116	4	154	1	failure	no
2295	46	blue-collar	married	primary	no	0	yes	no	unknown	12	may	51	9	-1	0	unknown	no
12124	53	management	married	tertiary	no	4	no	no	unknown	20	jun	19	6	-1	0	unknown	no
45165	33	technician	married	tertiary	no	2976	yes	no	cellular	9	nov	465	2	95	12	other	no
21239	40	management	married	tertiary	no	193	no	no	cellular	18	aug	105	6	-1	0	unknown	no
14488	33	technician	married	tertiary	no	40	yes	no	cellular	14	jul	110	3	-1	0	unknown	no
3663	39	blue-collar	married	primary	no	186	yes	no	unknown	16	may	208	3	-1	0	unknown	no
33896	31	technician	single	secondary	no	4105	no	no	cellular	30	apr	264	1	-1	0	unknown	no
7824	38	management	single	tertiary	no	126	yes	no	unknown	30	may	355	2	-1	0	unknown	no
27109	41	services	single	secondary	no	92	no	no	cellular	21	nov	372	1	-1	0	unknown	yes
25739	42	blue-collar	married	primary	no	807	yes	no	cellular	19	nov	1057	1	-1	0	unknown	yes
41876	46	blue-collar	married	tertiary	no	3745	no	no	cellular	19	oct	82	1	-1	0	unknown	no
24036	59	blue-collar	married	primary	no	1227	no	no	cellular	29	aug	89	5	-1	0	unknown	no
39694	35	technician	married	secondary	no	1368	no	no	cellular	27	may	329	1	41	2	other	yes
41438	26	technician	single	secondary	no	1231	yes	no	cellular	4	sep	230	1	93	7	success	yes
43144	27	services	single	secondary	no	195	yes	no	cellular	25	feb	416	3	-1	0	unknown	yes
41675	47	management	married	tertiary	no	288	no	no	cellular	1	oct	101	1	-1	0	unknown	yes
6678	28	blue-collar	single	secondary	no	1849	yes	no	unknown	28	may	204	1	-1	0	unknown	no
19731	51	housemaid	married	primary	no	1138	no	no	cellular	7	aug	265	3	-1	0	unknown	no
42995	76	retired	married	primary	no	3324	no	no	cellular	11	feb	309	1	90	4	success	yes
43408	19	student	single	secondary	no	394	no	no	cellular	5	apr	327	3	-1	0	unknown	yes
30035	59	retired	divorced	secondary	no	479	no	no	cellular	4	feb	37	5	-1	0	unknown	no
16202	35	management	single	secondary	no	1031	yes	no	cellular	22	jul	254	1	-1	0	unknown	no
20607	45	admin.	married	secondary	no	43	no	no	cellular	12	aug	114	4	-1	0	unknown	no
41963	77	management	married	unknown	no	1780	yes	no	cellular	23	oct	221	2	183	3	success	yes
42787	52	technician	married	tertiary	no	2557	no	no	cellular	28	jan	134	5	204	2	success	yes
34273	36	blue-collar	married	secondary	no	218	yes	no	cellular	4	may	619	6	-1	0	unknown	yes
31134	51	technician	married	secondary	no	117	no	no	cellular	18	feb	442	2	-1	0	unknown	yes
27193	36	management	married	tertiary	no	3537	yes	no	cellular	21	nov	115	2	-1	0	unknown	no
27123	37	admin.	divorced	secondary	no	1533	yes	no	cellular	21	nov	555	4	-1	0	unknown	yes
40706	37	admin.	married	secondary	no	96	no	no	cellular	7	aug	155	1	99	2	success	yes
31716	38	services	single	secondary	no	167	yes	no	cellular	7	apr	255	2	-1	0	unknown	no
1069	39	management	single	unknown	no	2887	yes	no	unknown	7	may	42	2	-1	0	unknown	no
44681	55	unknown	married	primary	no	159	no	no	unknown	4	sep	15	1	-1	0	unknown	no
35660	41	admin.	divorced	secondary	no	639	yes	no	cellular	8	may	88	1	-1	0	unknown	no
43908	58	management	married	tertiary	no	256	no	no	cellular	14	jun	508	1	186	4	success	no
27122	46	services	married	secondary	no	2948	no	no	cellular	21	nov	893	1	-1	0	unknown	yes
18993	43	technician	married	tertiary	no	0	no	no	cellular	4	aug	1488	2	-1	0	unknown	yes
29479	33	technician	single	tertiary	no	390	yes	no	cellular	3	feb	161	1	256	1	failure	no
22255	55	blue-collar	married	secondary	no	196	no	no	cellular	21	aug	81	1	-1	0	unknown	yes
28903	31	unemployed	single	primary	no	163	no	no	cellular	30	jan	707	2	2	1	other	yes
21175	33	management	married	tertiary	no	4728	no	no	cellular	14	aug	110	3	-1	0	unknown	no
125	33	technician	single	secondary	no	105	yes	no	unknown	5	may	262	2	-1	0	unknown	no
15629	25	unemployed	single	secondary	no	-230	yes	no	cellular	21	jul	113	1	-1	0	unknown	no
10362	38	blue-collar	divorced	primary	no	0	no	no	unknown	12	jun	133	1	-1	0	unknown	no
4406	36	management	married	tertiary	no	806	yes	no	unknown	20	may	280	1	-1	0	unknown	no
13277	37	blue-collar	married	primary	no	89	no	yes	telephone	8	jul	336	4	-1	0	unknown	no
39779	46	technician	single	secondary	no	5862	no	no	cellular	1	jun	84	1	-1	0	unknown	yes
39205	40	technician	single	secondary	no	191	yes	no	cellular	18	may	19	4	374	1	other	no
44572	33	technician	married	secondary	no	484	yes	no	cellular	16	aug	205	3	182	9	success	yes
38286	32	services	married	secondary	no	38	yes	no	cellular	15	may	744	1	-1	0	unknown	yes
32573	34	blue-collar	married	secondary	no	2595	yes	yes	cellular	17	apr	126	1	336	2	other	no
41840	57	management	married	tertiary	no	1318	no	no	cellular	16	oct	115	1	185	2	failure	yes
42696	64	retired	married	secondary	no	588	no	no	cellular	18	jan	366	1	91	2	failure	yes
17667	51	management	married	tertiary	yes	0	no	yes	cellular	29	jul	204	6	-1	0	unknown	no
2109	42	management	single	tertiary	no	196	yes	no	unknown	12	may	325	3	-1	0	unknown	no
2957	55	self-employed	single	secondary	no	2607	yes	no	unknown	14	may	38	1	-1	0	unknown	no
27269	45	technician	married	tertiary	no	-525	no	yes	cellular	21	nov	980	2	-1	0	unknown	yes
