	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
37596	28	blue-collar	single	primary	no	54	yes	no	cellular	14	may	533	1	371	1	other	yes
37202	26	blue-collar	single	secondary	no	8	yes	no	cellular	13	may	167	1	-1	0	unknown	no
36036	60	admin.	married	secondary	no	-396	yes	no	cellular	11	may	443	1	350	1	failure	no
35956	59	retired	married	tertiary	no	148	yes	yes	cellular	8	may	685	2	366	1	other	yes
43811	28	services	single	tertiary	no	128	no	no	cellular	27	may	460	1	414	1	failure	yes
39935	35	management	married	tertiary	no	5367	no	no	cellular	2	jun	80	1	92	1	failure	no
27341	57	technician	married	secondary	no	7766	yes	no	cellular	21	nov	220	1	-1	0	unknown	no
42931	23	admin.	single	tertiary	no	897	yes	no	cellular	8	feb	190	2	280	8	failure	yes
727	42	admin.	married	secondary	no	101	yes	no	unknown	6	may	32	3	-1	0	unknown	no
4470	33	technician	married	secondary	no	603	yes	no	unknown	20	may	345	1	-1	0	unknown	no
42935	30	management	married	tertiary	no	1996	no	no	cellular	8	feb	1133	3	101	1	other	yes
40856	37	management	married	tertiary	no	393	yes	no	cellular	12	aug	62	2	104	2	success	no
28694	35	services	single	secondary	no	49	no	no	cellular	30	jan	346	1	-1	0	unknown	no
17183	25	technician	single	secondary	no	616	no	yes	cellular	28	jul	117	4	-1	0	unknown	no
31123	41	technician	divorced	secondary	no	4047	yes	no	cellular	18	feb	343	1	-1	0	unknown	yes
18042	41	services	married	unknown	yes	-1	no	yes	cellular	30	jul	1171	4	-1	0	unknown	yes
19285	34	blue-collar	married	secondary	no	182	no	no	cellular	6	aug	938	2	-1	0	unknown	yes
34617	44	blue-collar	single	primary	no	38	yes	no	cellular	5	may	157	4	-1	0	unknown	no
31333	58	self-employed	married	tertiary	no	5810	no	no	cellular	12	mar	139	1	-1	0	unknown	yes
42061	80	retired	married	primary	no	997	no	no	cellular	29	oct	746	2	86	1	other	yes
19104	60	admin.	married	secondary	no	0	no	no	cellular	5	aug	202	1	-1	0	unknown	no
11903	39	blue-collar	married	secondary	no	3832	yes	no	unknown	20	jun	14	13	-1	0	unknown	no
8496	35	blue-collar	married	secondary	no	11	no	no	unknown	3	jun	32	3	-1	0	unknown	no
31730	28	technician	single	secondary	no	922	yes	no	cellular	7	apr	304	1	-1	0	unknown	no
31905	42	entrepreneur	married	secondary	no	0	yes	no	cellular	9	apr	331	1	140	4	failure	yes
10381	38	services	married	secondary	no	702	yes	no	unknown	12	jun	143	1	-1	0	unknown	no
44093	52	services	married	secondary	no	657	no	no	telephone	7	jul	398	2	460	2	failure	yes
10484	49	blue-collar	married	primary	no	361	yes	no	unknown	16	jun	513	2	-1	0	unknown	yes
39190	27	blue-collar	single	secondary	no	179	yes	no	cellular	18	may	74	2	-1	0	unknown	no
44814	61	housemaid	married	primary	no	2580	no	no	cellular	16	sep	270	3	202	7	other	yes
4464	33	services	married	secondary	no	5499	yes	no	unknown	20	may	231	1	-1	0	unknown	no
31047	22	student	single	secondary	no	381	no	no	cellular	12	feb	227	1	-1	0	unknown	yes
10331	51	housemaid	married	primary	no	2499	no	no	unknown	12	jun	309	5	-1	0	unknown	no
26246	32	services	single	tertiary	no	945	no	no	cellular	20	nov	531	1	-1	0	unknown	yes
16310	34	blue-collar	single	secondary	no	152	yes	no	cellular	23	jul	112	1	-1	0	unknown	no
2124	37	technician	married	secondary	no	1047	yes	yes	unknown	12	may	151	1	-1	0	unknown	no
24619	41	management	single	tertiary	no	7595	no	no	cellular	17	nov	1121	2	-1	0	unknown	no
42571	38	admin.	married	secondary	no	11303	no	no	cellular	28	dec	473	2	216	2	failure	yes
16738	50	technician	divorced	secondary	no	-701	yes	yes	cellular	24	jul	148	1	-1	0	unknown	no
26717	35	management	married	tertiary	no	2793	no	no	cellular	20	nov	258	2	-1	0	unknown	no
14565	29	housemaid	married	primary	no	0	yes	no	cellular	15	jul	317	3	-1	0	unknown	no
5389	36	admin.	married	secondary	no	1601	yes	no	unknown	23	may	163	3	-1	0	unknown	no
40494	28	management	single	tertiary	no	1942	no	no	cellular	7	jul	445	1	-1	0	unknown	no
33082	33	blue-collar	married	secondary	no	1722	yes	no	cellular	20	apr	7	7	-1	0	unknown	no
40656	53	management	married	tertiary	no	1624	no	no	cellular	6	aug	107	1	98	6	success	yes
19833	35	management	married	tertiary	no	82	no	no	cellular	8	aug	507	4	-1	0	unknown	yes
38262	35	admin.	divorced	secondary	no	534	no	no	cellular	15	may	669	1	312	3	failure	yes
7432	36	management	single	tertiary	no	0	yes	no	unknown	29	may	211	6	-1	0	unknown	no
40697	69	technician	married	secondary	no	9064	no	no	cellular	7	aug	714	1	-1	0	unknown	yes
3731	31	unemployed	single	secondary	no	199	yes	no	unknown	16	may	86	1	-1	0	unknown	no
37069	35	blue-collar	single	primary	no	-276	yes	no	cellular	13	may	850	1	-1	0	unknown	yes
10084	60	blue-collar	married	primary	no	3230	no	no	unknown	11	jun	281	4	-1	0	unknown	no
3445	51	blue-collar	married	secondary	no	1779	yes	no	unknown	15	may	99	2	-1	0	unknown	no
26580	32	services	married	secondary	no	983	yes	no	cellular	20	nov	500	2	133	1	failure	yes
19479	34	technician	divorced	tertiary	no	674	yes	no	cellular	7	aug	587	2	-1	0	unknown	yes
43765	46	self-employed	married	secondary	no	706	no	no	cellular	21	may	588	1	386	3	failure	yes
42020	50	management	married	tertiary	no	3463	no	yes	cellular	28	oct	96	1	-1	0	unknown	yes
30747	53	admin.	married	secondary	no	849	yes	no	cellular	6	feb	3102	3	-1	0	unknown	yes
9155	39	services	married	secondary	no	0	yes	no	unknown	5	jun	620	2	-1	0	unknown	no
2045	28	blue-collar	married	secondary	no	131	yes	no	unknown	12	may	147	5	-1	0	unknown	no
37478	38	blue-collar	divorced	primary	no	0	yes	no	cellular	13	may	531	2	-1	0	unknown	yes
31118	37	management	married	tertiary	no	5355	no	no	telephone	17	feb	466	4	-1	0	unknown	yes
43651	32	technician	married	secondary	no	473	no	yes	cellular	7	may	292	3	-1	0	unknown	yes
39039	29	technician	single	tertiary	no	615	yes	no	cellular	18	may	373	1	-1	0	unknown	yes
38983	27	admin.	single	secondary	no	105	yes	no	cellular	18	may	179	1	-1	0	unknown	no
40036	39	technician	married	tertiary	no	1293	no	no	cellular	3	jun	140	2	-1	0	unknown	yes
18001	44	unemployed	single	primary	yes	-4	no	yes	cellular	30	jul	788	2	-1	0	unknown	yes
34354	48	blue-collar	married	secondary	no	3776	no	no	telephone	4	may	254	4	-1	0	unknown	no
44448	41	management	married	tertiary	no	1092	no	no	cellular	5	aug	736	1	-1	0	unknown	yes
28848	28	blue-collar	single	secondary	no	1285	no	no	telephone	30	jan	199	2	2	17	other	no
28881	31	admin.	divorced	secondary	no	217	yes	no	cellular	30	jan	1776	2	-1	0	unknown	yes
41382	48	management	divorced	tertiary	no	17964	yes	no	cellular	1	sep	120	1	98	5	success	yes
1351	46	blue-collar	married	primary	no	-768	yes	no	unknown	8	may	194	3	-1	0	unknown	no
5148	34	management	married	tertiary	no	4170	yes	no	unknown	21	may	935	1	-1	0	unknown	no
18082	41	services	married	secondary	no	1785	no	no	cellular	30	jul	225	7	-1	0	unknown	no
33430	28	student	single	secondary	no	0	no	no	cellular	20	apr	185	1	-1	0	unknown	yes
20122	48	blue-collar	married	primary	no	476	no	no	cellular	11	aug	856	3	-1	0	unknown	yes
13183	60	retired	married	secondary	no	1141	no	yes	cellular	8	jul	211	2	-1	0	unknown	no
13986	26	management	single	tertiary	no	45	no	no	cellular	10	jul	1187	3	-1	0	unknown	yes
3927	40	services	single	secondary	no	-61	yes	yes	unknown	16	may	698	9	-1	0	unknown	no
4634	31	admin.	single	secondary	no	431	yes	yes	unknown	20	may	1045	1	-1	0	unknown	yes
32312	44	management	married	primary	no	294	no	no	cellular	16	apr	165	3	-1	0	unknown	yes
3807	40	self-employed	married	tertiary	no	1126	yes	no	unknown	16	may	22	4	-1	0	unknown	no
2736	39	entrepreneur	married	secondary	no	580	yes	no	unknown	14	may	323	4	-1	0	unknown	no
2066	54	admin.	married	secondary	no	42	yes	no	unknown	12	may	192	2	-1	0	unknown	no
2221	30	blue-collar	single	secondary	no	573	yes	no	unknown	12	may	116	2	-1	0	unknown	no
17398	26	services	single	secondary	no	1163	no	yes	cellular	28	jul	239	4	-1	0	unknown	no
31367	35	admin.	married	secondary	no	2	yes	no	cellular	18	mar	194	1	-1	0	unknown	yes
3629	43	blue-collar	married	primary	no	2605	yes	no	unknown	15	may	347	4	-1	0	unknown	no
42858	34	management	married	tertiary	no	123	no	no	cellular	3	feb	301	3	-1	0	unknown	yes
43913	66	admin.	married	secondary	no	4041	no	no	cellular	14	jun	713	2	-1	0	unknown	yes
37172	42	blue-collar	single	secondary	no	1080	yes	yes	cellular	13	may	951	3	370	4	failure	yes
26533	30	blue-collar	single	secondary	no	7773	yes	no	cellular	20	nov	705	1	-1	0	unknown	yes
34170	29	management	single	tertiary	no	36252	yes	no	cellular	30	apr	501	1	-1	0	unknown	yes
30285	50	admin.	divorced	secondary	no	223	no	no	cellular	5	feb	221	1	-1	0	unknown	no
4186	52	entrepreneur	divorced	tertiary	no	81	yes	no	unknown	19	may	214	3	-1	0	unknown	no
45073	37	management	married	tertiary	no	203	no	no	cellular	21	oct	759	1	90	5	success	yes
27838	45	technician	married	secondary	no	1686	no	no	cellular	28	jan	355	1	-1	0	unknown	no
39371	59	admin.	married	secondary	no	106	no	no	cellular	22	may	186	1	-1	0	unknown	yes
27971	33	management	single	tertiary	no	726	no	no	cellular	28	jan	219	1	-1	0	unknown	no
44251	34	management	divorced	tertiary	no	70	yes	no	unknown	22	jul	5	1	701	6	other	no
42477	58	management	married	tertiary	no	256	no	no	cellular	10	dec	422	1	188	3	success	yes
12782	36	services	married	secondary	no	-274	no	no	cellular	7	jul	217	1	-1	0	unknown	no
18780	58	unemployed	married	primary	no	1183	no	no	cellular	31	jul	1721	5	-1	0	unknown	yes
26634	38	admin.	single	secondary	no	-23	no	no	cellular	20	nov	48	2	-1	0	unknown	no
44004	47	management	single	tertiary	no	334	yes	no	cellular	28	jun	614	3	94	9	success	yes
14562	25	services	single	secondary	no	333	no	yes	cellular	15	jul	1056	2	-1	0	unknown	yes
17250	39	blue-collar	married	secondary	no	366	yes	no	cellular	28	jul	551	5	-1	0	unknown	no
19282	42	technician	married	tertiary	no	14282	yes	no	cellular	6	aug	649	4	-1	0	unknown	yes
40435	31	management	single	tertiary	no	2983	yes	no	cellular	2	jul	153	1	-1	0	unknown	no
43054	27	blue-collar	single	secondary	no	535	no	no	cellular	15	feb	171	1	91	2	success	yes
1081	54	technician	single	secondary	no	99	yes	no	unknown	7	may	283	3	-1	0	unknown	no
13193	49	admin.	married	secondary	no	13229	no	yes	telephone	8	jul	77	2	-1	0	unknown	no
42860	45	admin.	married	secondary	no	205	no	no	cellular	3	feb	373	1	92	1	success	yes
6805	30	management	single	tertiary	no	5288	yes	no	unknown	28	may	288	3	-1	0	unknown	no
31147	48	management	married	tertiary	no	1808	yes	no	cellular	26	feb	245	1	-1	0	unknown	yes
20438	57	blue-collar	married	primary	no	2112	no	no	cellular	12	aug	1134	2	-1	0	unknown	yes
32332	48	blue-collar	married	secondary	no	741	yes	no	cellular	16	apr	227	1	-1	0	unknown	no
23471	34	self-employed	married	tertiary	no	0	no	no	cellular	28	aug	730	11	-1	0	unknown	yes
9374	38	blue-collar	single	secondary	no	1230	yes	no	unknown	6	jun	266	2	-1	0	unknown	no
39792	54	management	married	tertiary	no	534	no	no	cellular	1	jun	177	2	-1	0	unknown	yes
7668	42	unemployed	divorced	secondary	no	1713	yes	no	unknown	30	may	855	2	-1	0	unknown	yes
6659	30	services	married	secondary	no	419	yes	no	unknown	28	may	390	1	-1	0	unknown	no
5422	29	management	single	tertiary	no	368	yes	no	unknown	23	may	160	1	-1	0	unknown	no
12320	27	blue-collar	married	tertiary	no	335	yes	no	unknown	26	jun	519	3	-1	0	unknown	yes
457	37	technician	married	secondary	no	1	yes	no	unknown	6	may	608	1	-1	0	unknown	yes
29593	29	management	married	tertiary	no	1606	yes	no	cellular	3	feb	17	6	-1	0	unknown	no
35444	29	technician	single	tertiary	no	0	yes	no	cellular	7	may	347	2	337	6	failure	yes
44289	46	admin.	married	unknown	no	5511	no	no	cellular	26	jul	414	2	389	1	success	yes
41795	23	student	single	secondary	no	107	no	no	cellular	14	oct	84	1	183	1	success	yes
5703	25	self-employed	married	tertiary	no	1182	yes	no	unknown	26	may	141	2	-1	0	unknown	no
33765	32	management	single	tertiary	no	2069	no	no	cellular	22	apr	545	1	-1	0	unknown	yes
44615	34	admin.	single	tertiary	no	625	no	yes	unknown	31	aug	34	1	-1	0	unknown	yes
25212	58	services	married	secondary	no	4428	no	no	telephone	18	nov	234	3	-1	0	unknown	no
24458	45	services	married	secondary	no	4005	yes	no	cellular	17	nov	141	1	-1	0	unknown	no
34865	36	blue-collar	married	primary	no	59	yes	no	cellular	6	may	225	2	-1	0	unknown	no
43933	64	retired	married	secondary	no	3189	no	no	telephone	15	jun	208	1	-1	0	unknown	yes
40841	32	blue-collar	single	tertiary	no	60	yes	yes	cellular	11	aug	248	2	462	1	failure	no
40205	34	technician	married	secondary	no	294	yes	no	cellular	8	jun	301	3	-1	0	unknown	yes
19766	60	management	married	tertiary	no	73	no	no	telephone	8	aug	243	2	-1	0	unknown	yes
36992	30	management	single	secondary	no	222	yes	no	cellular	13	may	254	3	-1	0	unknown	no
39458	26	blue-collar	single	tertiary	no	567	no	no	cellular	25	may	421	1	-1	0	unknown	yes
40350	28	self-employed	single	tertiary	no	442	no	no	cellular	19	jun	474	3	95	3	other	yes
42941	45	admin.	married	secondary	no	1206	no	no	telephone	8	feb	309	1	446	3	failure	yes
41938	42	admin.	divorced	secondary	no	527	no	yes	cellular	22	oct	181	1	185	1	success	yes
17750	41	unemployed	married	primary	no	183	yes	no	cellular	29	jul	271	1	-1	0	unknown	no
14948	54	management	married	tertiary	no	0	no	no	cellular	16	jul	118	5	-1	0	unknown	no
19037	59	housemaid	married	primary	no	100	no	no	cellular	5	aug	1134	1	-1	0	unknown	yes
38693	39	blue-collar	married	secondary	no	11854	yes	no	cellular	15	may	15	9	-1	0	unknown	no
13146	25	technician	single	secondary	no	102	no	yes	cellular	8	jul	574	2	-1	0	unknown	yes
28688	29	admin.	single	secondary	no	1751	no	no	cellular	30	jan	150	1	-1	0	unknown	no
9973	39	housemaid	divorced	secondary	no	7783	no	no	unknown	9	jun	108	2	-1	0	unknown	no
32433	50	management	married	tertiary	no	469	no	no	cellular	16	apr	161	1	-1	0	unknown	yes
39123	26	blue-collar	single	secondary	no	154	yes	no	cellular	18	may	1010	2	356	2	failure	no
44731	60	unemployed	married	secondary	no	957	no	no	cellular	8	sep	246	1	184	3	success	yes
24851	46	management	married	tertiary	no	4301	yes	yes	cellular	18	nov	50	1	183	2	failure	no
10209	60	housemaid	married	secondary	no	3587	no	no	unknown	11	jun	133	2	-1	0	unknown	no
17870	50	admin.	married	secondary	no	2678	no	no	telephone	30	jul	1011	6	-1	0	unknown	yes
34062	24	student	single	primary	no	474	no	no	cellular	30	apr	551	1	-1	0	unknown	yes
35748	48	management	married	unknown	no	0	yes	no	cellular	8	may	612	1	344	1	other	no
24782	35	technician	married	secondary	no	4508	yes	no	cellular	18	nov	854	1	-1	0	unknown	yes
23720	60	retired	married	secondary	no	4	no	no	cellular	28	aug	602	3	-1	0	unknown	no
39538	34	management	single	tertiary	no	699	no	no	cellular	26	may	66	1	-1	0	unknown	no
26937	33	blue-collar	married	primary	yes	0	yes	no	cellular	21	nov	675	1	-1	0	unknown	no
5364	32	technician	single	tertiary	no	1212	yes	no	unknown	23	may	463	2	-1	0	unknown	no
23849	42	technician	divorced	secondary	no	112	no	no	cellular	29	aug	69	4	-1	0	unknown	no
38170	30	services	single	secondary	no	140	yes	no	cellular	15	may	760	1	-1	0	unknown	yes
17138	58	admin.	married	secondary	no	2	yes	yes	telephone	25	jul	282	9	-1	0	unknown	no
20734	35	technician	married	secondary	no	-180	no	yes	cellular	13	aug	823	2	-1	0	unknown	yes
27823	34	unknown	single	secondary	no	859	no	no	cellular	28	jan	829	1	-1	0	unknown	yes
43241	38	student	single	unknown	no	444	no	no	cellular	8	mar	157	3	206	6	success	no
25937	56	services	married	primary	no	444	yes	no	cellular	19	nov	88	1	166	1	failure	no
31805	46	blue-collar	married	primary	no	1204	yes	no	cellular	8	apr	139	2	-1	0	unknown	no
3684	60	services	married	secondary	no	8837	yes	no	unknown	16	may	144	4	-1	0	unknown	no
20627	31	technician	single	tertiary	no	208	no	no	cellular	12	aug	1344	7	-1	0	unknown	yes
25701	53	unemployed	divorced	secondary	no	587	no	no	cellular	19	nov	561	1	-1	0	unknown	yes
21537	49	admin.	married	tertiary	no	-962	yes	no	cellular	19	aug	295	2	-1	0	unknown	no
31199	39	blue-collar	single	primary	no	581	yes	no	cellular	27	feb	233	1	270	1	other	yes
40884	36	management	married	tertiary	no	2987	yes	no	cellular	12	aug	307	1	-1	0	unknown	yes
768	29	student	single	secondary	no	110	yes	no	unknown	7	may	169	3	-1	0	unknown	no
36110	43	management	divorced	tertiary	no	580	yes	no	cellular	11	may	1514	1	284	2	failure	yes
41955	33	services	divorced	secondary	no	2411	yes	no	cellular	23	oct	130	1	161	1	failure	yes
18775	28	unemployed	married	primary	yes	44	yes	no	cellular	31	jul	6	13	-1	0	unknown	no
43465	40	technician	married	tertiary	no	11766	yes	no	cellular	13	apr	218	2	242	9	failure	yes
2483	60	blue-collar	married	primary	no	1262	yes	yes	unknown	13	may	1015	1	-1	0	unknown	yes
40848	40	blue-collar	divorced	secondary	no	0	no	no	cellular	12	aug	266	2	-1	0	unknown	no
24565	41	self-employed	married	secondary	yes	0	yes	no	cellular	17	nov	789	1	-1	0	unknown	yes
34003	42	management	married	tertiary	no	6060	yes	no	cellular	30	apr	316	1	350	2	failure	yes
40629	29	technician	single	secondary	no	382	no	no	cellular	5	aug	409	4	-1	0	unknown	yes
9134	53	housemaid	married	primary	no	104	no	yes	unknown	5	jun	701	1	-1	0	unknown	yes
29904	38	blue-collar	married	secondary	no	814	yes	no	cellular	4	feb	306	1	-1	0	unknown	no
12821	28	technician	single	secondary	no	909	no	yes	cellular	7	jul	532	1	-1	0	unknown	yes
34218	42	admin.	single	secondary	no	1451	yes	no	cellular	4	may	251	4	-1	0	unknown	yes
44754	33	unemployed	single	secondary	no	2066	no	yes	cellular	9	sep	305	1	749	2	failure	yes
31086	28	self-employed	single	tertiary	no	805	no	no	cellular	16	feb	331	1	-1	0	unknown	yes
39508	32	services	single	secondary	no	152	yes	no	cellular	25	may	158	2	-1	0	unknown	yes
3452	34	services	divorced	secondary	no	202	yes	no	unknown	15	may	318	1	-1	0	unknown	no
41957	61	retired	married	secondary	no	86	no	no	cellular	23	oct	149	1	-1	0	unknown	yes
31330	61	admin.	married	tertiary	no	1332	no	no	cellular	12	mar	156	1	-1	0	unknown	yes
13407	39	entrepreneur	married	tertiary	no	628	yes	no	cellular	9	jul	97	1	-1	0	unknown	no
43796	28	technician	married	secondary	no	742	no	no	cellular	26	may	236	1	-1	0	unknown	yes
47	44	technician	married	secondary	no	0	yes	no	unknown	5	may	225	2	-1	0	unknown	no
43760	78	retired	married	unknown	no	3208	no	no	telephone	20	may	351	3	-1	0	unknown	yes
25322	35	blue-collar	married	secondary	no	1055	no	no	unknown	18	nov	150	2	-1	0	unknown	yes
15393	27	self-employed	single	tertiary	yes	5	no	yes	cellular	18	jul	384	1	-1	0	unknown	no
42176	64	entrepreneur	married	tertiary	no	2331	no	no	telephone	9	nov	201	1	-1	0	unknown	yes
26595	59	technician	divorced	secondary	no	2396	no	no	cellular	20	nov	488	1	-1	0	unknown	yes
40456	25	admin.	single	secondary	no	285	no	no	cellular	3	jul	658	3	-1	0	unknown	yes
43904	67	retired	married	unknown	no	2540	no	no	telephone	14	jun	278	5	116	4	other	yes
35179	33	technician	divorced	secondary	no	250	yes	yes	cellular	7	may	277	1	-1	0	unknown	no
45129	46	technician	married	unknown	no	3308	no	no	cellular	27	oct	171	1	91	2	success	yes
3371	40	services	married	primary	no	-9	yes	no	unknown	15	may	920	2	-1	0	unknown	yes
2954	46	blue-collar	married	secondary	no	243	yes	yes	unknown	14	may	345	2	-1	0	unknown	no
11142	28	blue-collar	single	secondary	no	975	yes	no	unknown	18	jun	59	3	-1	0	unknown	no
32789	38	technician	single	secondary	no	884	yes	yes	cellular	17	apr	113	2	149	3	failure	no
24875	56	management	married	tertiary	no	664	no	yes	cellular	18	nov	71	1	-1	0	unknown	no
21161	39	management	married	tertiary	no	2985	no	no	cellular	14	aug	91	2	-1	0	unknown	no
26270	47	self-employed	married	secondary	no	4420	yes	yes	cellular	20	nov	454	1	-1	0	unknown	yes
9780	52	housemaid	divorced	primary	no	3899	no	no	unknown	9	jun	49	1	-1	0	unknown	no
25008	53	management	married	tertiary	no	800	no	no	cellular	18	nov	90	1	-1	0	unknown	no
20228	57	housemaid	married	primary	no	2785	no	no	cellular	11	aug	610	4	-1	0	unknown	yes
29464	68	retired	divorced	primary	no	250	no	no	cellular	3	feb	360	1	-1	0	unknown	yes
40081	25	admin.	single	secondary	no	1871	no	no	cellular	4	jun	136	1	-1	0	unknown	yes
44189	31	technician	single	secondary	no	2544	no	no	cellular	15	jul	252	1	184	3	success	yes
29202	60	retired	married	tertiary	no	2557	yes	no	cellular	2	feb	415	1	-1	0	unknown	yes
33755	40	management	married	primary	no	395	yes	no	cellular	22	apr	232	4	-1	0	unknown	yes
5806	31	services	married	secondary	no	-309	yes	no	unknown	26	may	269	1	-1	0	unknown	no
35213	54	management	divorced	secondary	no	300	yes	no	cellular	7	may	329	1	168	2	success	no
17379	59	housemaid	married	primary	no	88	yes	no	cellular	28	jul	63	5	-1	0	unknown	no
41354	45	management	married	tertiary	no	4119	yes	yes	telephone	31	aug	473	2	283	1	success	yes
17953	26	blue-collar	married	secondary	no	0	yes	yes	telephone	30	jul	51	20	-1	0	unknown	no
41360	52	blue-collar	married	secondary	no	2087	yes	no	cellular	31	aug	267	1	474	1	failure	yes
44692	43	admin.	single	secondary	no	1707	yes	no	cellular	6	sep	369	3	504	5	other	yes
10542	42	entrepreneur	single	unknown	no	323	no	no	unknown	16	jun	617	1	-1	0	unknown	yes
25555	45	management	divorced	secondary	no	644	yes	no	cellular	19	nov	418	1	168	1	success	yes
30137	53	management	divorced	secondary	no	1355	no	yes	cellular	4	feb	447	2	196	8	other	no
28555	32	services	married	secondary	no	356	yes	no	cellular	29	jan	56	2	223	5	failure	no
13875	37	housemaid	married	primary	no	166	yes	no	cellular	10	jul	151	1	-1	0	unknown	no
41164	35	technician	single	tertiary	no	2658	yes	no	cellular	19	aug	768	2	141	3	failure	yes
41752	21	student	single	secondary	no	2488	no	no	cellular	12	oct	180	1	-1	0	unknown	yes
31157	26	admin.	single	tertiary	no	313	no	yes	cellular	26	feb	210	2	-1	0	unknown	yes
40901	64	blue-collar	married	primary	no	1904	no	no	telephone	12	aug	67	2	-1	0	unknown	no
40124	28	management	single	secondary	no	171	no	no	cellular	5	jun	324	1	87	1	success	yes
32179	38	management	single	tertiary	no	6158	yes	no	cellular	15	apr	139	5	145	9	failure	yes
41969	76	retired	married	secondary	no	4112	no	no	telephone	23	oct	282	2	-1	0	unknown	yes
40142	49	technician	married	secondary	no	905	no	no	cellular	5	jun	1543	1	-1	0	unknown	yes
33825	26	admin.	single	tertiary	no	2170	yes	no	cellular	27	apr	398	1	-1	0	unknown	no
24514	54	management	married	tertiary	no	-1415	yes	yes	cellular	17	nov	135	1	-1	0	unknown	no
35887	37	admin.	married	secondary	no	1314	yes	no	cellular	8	may	682	2	85	7	success	no
40510	21	student	single	tertiary	no	1258	no	no	cellular	7	jul	404	1	-1	0	unknown	no
41562	71	retired	divorced	tertiary	yes	1236	yes	no	cellular	14	sep	335	4	-1	0	unknown	yes
9788	54	management	married	tertiary	yes	153	no	no	unknown	9	jun	99	3	-1	0	unknown	no
4941	54	management	divorced	tertiary	no	487	yes	no	unknown	21	may	828	4	-1	0	unknown	yes
31264	53	management	married	secondary	no	2693	no	no	cellular	5	mar	90	1	104	1	failure	yes
43861	28	admin.	married	secondary	no	330	no	no	cellular	2	jun	226	2	182	4	success	yes
18050	41	blue-collar	divorced	primary	no	0	no	no	cellular	30	jul	509	2	-1	0	unknown	yes
14912	35	management	married	tertiary	no	387	yes	no	cellular	16	jul	254	2	-1	0	unknown	no
15028	30	services	married	secondary	no	7032	no	no	cellular	17	jul	102	1	-1	0	unknown	no
26887	43	blue-collar	married	primary	no	3064	yes	no	cellular	20	nov	2453	2	-1	0	unknown	yes
23047	41	technician	married	tertiary	no	231	no	no	cellular	26	aug	428	2	-1	0	unknown	yes
27713	31	management	single	tertiary	no	1899	no	no	telephone	22	nov	1914	1	-1	0	unknown	no
28906	66	housemaid	married	secondary	no	1929	no	no	cellular	2	feb	169	1	-1	0	unknown	no
31831	21	student	single	primary	no	423	no	no	cellular	8	apr	104	5	-1	0	unknown	yes
31537	28	student	single	secondary	no	1350	yes	no	cellular	2	apr	173	2	-1	0	unknown	no
42386	22	student	single	tertiary	no	691	no	no	cellular	30	nov	260	5	103	1	success	yes
8294	31	blue-collar	married	secondary	no	-617	yes	no	unknown	2	jun	115	2	-1	0	unknown	no
24256	57	technician	married	tertiary	no	0	yes	yes	cellular	17	nov	142	1	-1	0	unknown	no
13523	35	management	divorced	tertiary	no	6997	yes	no	cellular	9	jul	1121	1	-1	0	unknown	yes
9931	41	unemployed	married	tertiary	no	1666	no	no	unknown	9	jun	291	3	-1	0	unknown	no
32309	35	blue-collar	single	secondary	no	0	yes	no	cellular	16	apr	1174	1	345	4	other	yes
43641	37	technician	married	tertiary	no	88	no	no	cellular	6	may	195	1	90	3	other	yes
11071	36	blue-collar	married	secondary	no	2357	yes	no	unknown	17	jun	228	2	-1	0	unknown	no
44442	57	technician	divorced	secondary	no	470	no	no	cellular	5	aug	480	3	-1	0	unknown	yes
26802	46	entrepreneur	divorced	secondary	no	2514	yes	no	cellular	20	nov	68	2	-1	0	unknown	no
41683	54	management	married	tertiary	no	8295	no	no	cellular	2	oct	849	2	119	1	success	yes
43637	18	student	single	unknown	no	348	no	no	cellular	5	may	443	4	-1	0	unknown	yes
2183	28	technician	single	secondary	no	-219	yes	no	unknown	12	may	386	2	-1	0	unknown	no
30574	30	management	single	tertiary	no	640	no	no	cellular	6	feb	124	4	213	2	failure	no
26049	37	admin.	married	unknown	no	497	yes	no	telephone	19	nov	178	2	-1	0	unknown	no
44786	68	retired	divorced	primary	no	2027	no	no	cellular	14	sep	404	2	91	4	success	yes
30806	34	management	married	tertiary	no	0	no	no	cellular	6	feb	787	3	9	1	other	yes
11671	39	housemaid	married	primary	no	4899	no	no	unknown	20	jun	394	2	-1	0	unknown	no
24849	48	management	married	tertiary	no	2266	no	no	cellular	18	nov	676	1	-1	0	unknown	yes
30086	33	unknown	married	secondary	no	335	no	no	cellular	4	feb	891	2	177	7	failure	yes
8914	26	technician	single	tertiary	no	1118	yes	no	unknown	4	jun	209	2	-1	0	unknown	no
32364	36	technician	single	secondary	no	2511	yes	no	cellular	16	apr	700	5	-1	0	unknown	yes
42775	49	technician	divorced	unknown	no	387	no	no	cellular	28	jan	325	1	-1	0	unknown	yes
38127	38	management	married	secondary	no	10357	no	no	cellular	15	may	103	3	-1	0	unknown	no
16043	26	management	married	tertiary	no	877	yes	no	cellular	22	jul	611	1	-1	0	unknown	no
41343	38	technician	single	tertiary	no	0	no	no	cellular	28	aug	247	2	-1	0	unknown	no
5289	37	admin.	married	secondary	no	525	yes	no	unknown	23	may	425	1	-1	0	unknown	no
