	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
588	52	Private	25826	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1887	47	United-States	>50K
4306	30	Private	65278	HS-grad	9	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
15217	24	Private	52262	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
22893	26	Private	282142	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	<=50K
27128	35	Private	143058	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	<=50K
22137	28	Private	176683	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	70	United-States	>50K
29151	24	State-gov	215797	Bachelors	13	Never-married	Tech-support	Not-in-family	White	Female	0	0	40	United-States	<=50K
30168	32	Private	178623	Assoc-acdm	12	Never-married	Sales	Not-in-family	Black	Female	0	0	46	Trinadad&Tobago	<=50K
2642	27	Self-emp-inc	243871	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	45	United-States	<=50K
28456	32	Self-emp-not-inc	210926	11th	7	Separated	Handlers-cleaners	Unmarried	White	Female	0	0	40	Nicaragua	<=50K
6644	58	Private	178644	HS-grad	9	Widowed	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
12174	52	State-gov	125796	Masters	14	Married-civ-spouse	Prof-specialty	Wife	Black	Female	0	1848	40	United-States	>50K
8333	30	Private	208043	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	>50K
32237	34	Private	90415	Assoc-voc	11	Never-married	Tech-support	Not-in-family	Black	Male	0	0	40	United-States	<=50K
7367	49	Federal-gov	110373	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
11561	57	State-gov	290661	Doctorate	16	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	60	United-States	>50K
6997	40	Private	141657	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
9632	42	Private	154374	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	2415	60	United-States	>50K
21993	57	Private	190997	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
8561	43	Federal-gov	262233	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
26714	27	Federal-gov	257124	Bachelors	13	Never-married	Transport-moving	Other-relative	White	Male	0	0	35	United-States	<=50K
5149	28	Private	199600	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	40	United-States	<=50K
15349	46	Federal-gov	341762	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	45	United-States	>50K
16676	33	Private	389932	HS-grad	9	Divorced	Transport-moving	Not-in-family	Black	Male	0	0	55	United-States	<=50K
31432	87	?	90338	HS-grad	9	Widowed	?	Not-in-family	White	Male	0	0	2	United-States	<=50K
805	32	Private	231043	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	5178	0	48	United-States	>50K
5734	49	Private	200471	1st-4th	2	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	Portugal	<=50K
5182	25	Private	218667	5th-6th	3	Married-civ-spouse	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
29321	36	Private	309122	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	35	United-States	<=50K
26591	43	Private	183273	Masters	14	Married-civ-spouse	Exec-managerial	Wife	White	Female	15024	0	32	United-States	>50K
19264	60	Local-gov	227332	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
21193	40	Private	107306	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31241	60	Self-emp-not-inc	33717	11th	7	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	50	United-States	<=50K
8312	28	Private	144521	HS-grad	9	Never-married	Other-service	Own-child	Black	Female	0	0	40	United-States	<=50K
17339	26	Private	176729	Bachelors	13	Never-married	Craft-repair	Not-in-family	White	Male	0	0	45	United-States	>50K
18126	51	Self-emp-not-inc	111283	HS-grad	9	Divorced	Exec-managerial	Not-in-family	White	Female	99999	0	35	United-States	>50K
16860	24	Private	109053	HS-grad	9	Never-married	Other-service	Other-relative	White	Male	0	0	25	United-States	<=50K
32295	32	Private	33678	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	>50K
31430	57	Self-emp-inc	220789	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
12749	64	Local-gov	164876	HS-grad	9	Divorced	Transport-moving	Unmarried	White	Male	0	0	20	United-States	<=50K
16530	25	Private	207875	7th-8th	4	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	Mexico	<=50K
25323	40	Private	205706	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	<=50K
27385	42	Private	384508	11th	7	Divorced	Sales	Unmarried	White	Male	1506	0	50	Mexico	<=50K
23336	71	?	176986	HS-grad	9	Widowed	?	Unmarried	White	Male	0	0	24	United-States	<=50K
24362	29	Private	53271	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31776	64	Private	60940	HS-grad	9	Widowed	Sales	Not-in-family	White	Female	8614	0	50	France	>50K
7205	40	Private	192381	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
9580	35	Federal-gov	35309	Bachelors	13	Never-married	Tech-support	Not-in-family	Asian-Pac-Islander	Male	0	0	28	?	<=50K
25803	62	Private	588484	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	20	United-States	>50K
25039	33	Private	133503	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	1977	45	United-States	>50K
16445	52	Private	172165	10th	6	Divorced	Other-service	Other-relative	White	Female	0	0	25	United-States	<=50K
10248	52	Private	23780	Assoc-voc	11	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	45	United-States	>50K
8139	39	Local-gov	229651	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
8095	24	Private	304386	HS-grad	9	Never-married	Other-service	Own-child	White	Female	0	0	30	United-States	<=50K
30885	59	Private	206487	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
9145	44	Local-gov	177240	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Male	10520	0	40	United-States	>50K
5249	52	Self-emp-not-inc	41496	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	<=50K
28528	38	Private	99233	Prof-school	15	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
9050	44	Private	174283	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
3628	22	Private	203182	Bachelors	13	Never-married	Exec-managerial	Other-relative	White	Female	0	0	20	United-States	<=50K
16518	49	Private	236586	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
29116	22	Private	162282	Assoc-voc	11	Never-married	Exec-managerial	Own-child	White	Male	0	0	40	United-States	<=50K
23066	47	Private	149337	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	60	United-States	<=50K
10552	24	Private	283613	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
30194	66	Self-emp-inc	76212	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	>50K
1007	39	Self-emp-inc	180804	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
13065	49	?	228372	Some-college	10	Married-civ-spouse	?	Husband	White	Male	0	0	20	United-States	>50K
19097	62	Local-gov	167889	Doctorate	16	Widowed	Prof-specialty	Unmarried	White	Female	0	0	40	Iran	<=50K
6242	27	Private	195681	Some-college	10	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	48	?	<=50K
1083	41	Local-gov	195258	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
19434	67	Private	212705	Masters	14	Married-spouse-absent	Exec-managerial	Not-in-family	White	Male	0	0	55	United-States	>50K
7062	31	Federal-gov	139455	Bachelors	13	Never-married	Exec-managerial	Own-child	White	Female	0	0	40	Cuba	<=50K
25274	49	Local-gov	269527	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7298	0	40	United-States	>50K
8117	35	Self-emp-not-inc	198841	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
4875	49	Local-gov	337768	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
27610	35	Private	253006	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	38	United-States	>50K
28128	30	Private	200192	Some-college	10	Married-civ-spouse	Other-service	Wife	White	Female	0	0	45	United-States	<=50K
4827	34	Self-emp-inc	207668	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	54	?	>50K
32501	71	Private	138145	9th	5	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
18702	26	Private	291968	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1977	40	United-States	>50K
20226	48	Private	159726	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	55	United-States	>50K
16785	44	Private	157217	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
28287	43	Self-emp-not-inc	52498	Bachelors	13	Never-married	Prof-specialty	Unmarried	White	Female	0	0	50	United-States	<=50K
7898	33	Private	309630	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
20552	33	Local-gov	220430	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	Black	Male	0	0	70	United-States	>50K
24793	62	Private	201928	HS-grad	9	Widowed	Craft-repair	Unmarried	Black	Female	0	0	40	United-States	<=50K
22991	36	Private	198841	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
15444	20	Private	219266	HS-grad	9	Married-civ-spouse	Prof-specialty	Own-child	White	Female	0	0	36	?	<=50K
8213	37	Private	108140	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	45	United-States	>50K
5397	23	Self-emp-not-inc	258298	Bachelors	13	Never-married	Adm-clerical	Own-child	White	Male	0	2231	40	United-States	>50K
15496	67	Private	224984	HS-grad	9	Widowed	Adm-clerical	Not-in-family	White	Female	15831	0	16	Germany	>50K
12754	43	Private	112494	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	45	United-States	<=50K
18853	36	Private	176634	Bachelors	13	Married-civ-spouse	Sales	Wife	White	Female	0	0	35	United-States	>50K
19252	53	Local-gov	608184	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	40	United-States	>50K
26707	53	Private	33304	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
5620	49	Self-emp-inc	187563	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	>50K
20984	47	Private	284871	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1887	40	United-States	>50K
23569	29	Private	244721	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	35	United-States	>50K
30963	34	Private	228406	Some-college	10	Never-married	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
1324	39	Private	83893	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
15548	53	Private	223696	12th	8	Married-spouse-absent	Handlers-cleaners	Not-in-family	Other	Male	0	0	56	Dominican-Republic	<=50K
18378	39	Private	216149	Prof-school	15	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	70	United-States	>50K
26726	58	Private	234213	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	14344	0	48	United-States	>50K
3168	31	Private	111567	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	70	United-States	>50K
17575	50	Local-gov	36489	10th	6	Never-married	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
30351	68	Private	171933	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31950	35	Private	189092	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
17226	35	State-gov	119421	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	35	United-States	>50K
3808	51	Local-gov	420917	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	<=50K
17138	21	Private	244312	9th	5	Never-married	Craft-repair	Own-child	White	Male	0	0	30	El-Salvador	<=50K
30347	39	Self-emp-not-inc	191342	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	50	South	<=50K
17609	79	Self-emp-inc	97082	12th	8	Widowed	Sales	Not-in-family	White	Male	18481	0	45	United-States	>50K
9108	54	Self-emp-not-inc	242606	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	4386	0	45	United-States	>50K
14524	19	Private	219867	HS-grad	9	Never-married	Adm-clerical	Other-relative	White	Female	0	0	35	United-States	<=50K
9301	19	Private	250639	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	0	24	United-States	<=50K
25971	55	Private	256953	HS-grad	9	Widowed	Machine-op-inspct	Unmarried	Black	Female	0	0	44	United-States	<=50K
14397	52	Self-emp-inc	77392	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	<=50K
27648	52	Private	230657	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Other	Male	3781	0	40	Columbia	<=50K
17665	57	Self-emp-not-inc	95280	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	99999	0	45	United-States	>50K
17209	53	?	123011	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	>50K
4379	17	Local-gov	191910	11th	7	Never-married	Sales	Own-child	White	Male	0	0	20	United-States	<=50K
19936	59	Private	229939	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
336	30	Private	94235	HS-grad	9	Never-married	Craft-repair	Other-relative	White	Male	0	0	40	United-States	<=50K
5739	20	Private	329530	9th	5	Never-married	Priv-house-serv	Own-child	White	Male	0	0	40	Mexico	<=50K
5907	25	Private	257910	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	<=50K
18001	36	Private	178815	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	8614	0	40	United-States	>50K
3700	53	Private	123429	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
25604	49	Private	225454	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	>50K
5542	40	Self-emp-inc	169878	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	>50K
8517	29	Private	107812	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
26190	45	Self-emp-inc	311231	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1485	50	United-States	>50K
29721	18	Private	152246	Some-college	10	Never-married	Other-service	Own-child	Asian-Pac-Islander	Male	0	0	16	United-States	<=50K
19951	26	Private	276309	Some-college	10	Never-married	Handlers-cleaners	Own-child	Black	Female	0	0	20	United-States	<=50K
4831	56	Private	398067	HS-grad	9	Widowed	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
14202	49	Private	156926	Assoc-voc	11	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	>50K
9620	49	Private	353824	Some-college	10	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	45	United-States	>50K
15511	18	Private	447882	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	20	United-States	<=50K
3728	30	Private	151868	9th	5	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
18837	19	Private	323810	10th	6	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
7607	55	Private	84231	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	<=50K
8167	53	Local-gov	221722	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	14344	0	50	United-States	>50K
28998	28	Private	61435	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	<=50K
20089	37	State-gov	239409	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
11482	38	Private	168055	Assoc-voc	11	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
23308	39	Private	284166	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	United-States	>50K
13481	21	State-gov	173324	Some-college	10	Never-married	Other-service	Own-child	Black	Male	0	0	20	United-States	<=50K
1135	31	Private	184307	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	Jamaica	>50K
29377	42	Private	314649	HS-grad	9	Married-spouse-absent	Handlers-cleaners	Other-relative	Asian-Pac-Islander	Male	0	0	40	?	<=50K
2874	38	Federal-gov	115433	Assoc-acdm	12	Married-civ-spouse	Adm-clerical	Wife	White	Female	7688	0	33	United-States	>50K
9635	30	Private	177531	HS-grad	9	Never-married	Sales	Unmarried	Black	Female	0	0	25	United-States	<=50K
19974	32	Private	235847	Some-college	10	Never-married	Exec-managerial	Other-relative	White	Female	0	0	50	United-States	<=50K
18135	25	Private	66935	Bachelors	13	Never-married	Other-service	Other-relative	White	Male	0	0	40	United-States	<=50K
9066	29	Private	134890	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	>50K
26800	27	Private	119793	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	55	?	<=50K
13262	41	Private	287306	HS-grad	9	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	40	United-States	>50K
20443	23	Private	378460	Some-college	10	Never-married	Prof-specialty	Own-child	White	Male	0	0	20	United-States	<=50K
21508	25	Private	295919	Assoc-acdm	12	Never-married	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
21347	30	Private	196385	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	35	United-States	>50K
13483	55	Federal-gov	88876	Masters	14	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	60	United-States	>50K
2779	40	Private	174395	HS-grad	9	Divorced	Other-service	Not-in-family	White	Male	0	0	60	Greece	<=50K
7127	25	Private	235795	Assoc-acdm	12	Never-married	Sales	Not-in-family	White	Male	0	0	48	United-States	<=50K
248	40	Private	207578	Assoc-acdm	12	Married-civ-spouse	Tech-support	Husband	White	Male	0	1977	60	United-States	>50K
13593	28	Private	130856	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
23318	36	Self-emp-not-inc	147258	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	>50K
10864	57	Private	214061	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
30192	32	Private	318647	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	48	United-States	>50K
1496	32	Private	80058	11th	7	Divorced	Sales	Not-in-family	White	Male	0	0	43	United-States	>50K
11201	62	Self-emp-inc	118725	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	Black	Male	20051	0	72	United-States	>50K
473	30	Private	303990	HS-grad	9	Never-married	Transport-moving	Not-in-family	White	Male	0	0	60	United-States	<=50K
12945	67	Self-emp-not-inc	106143	Doctorate	16	Married-civ-spouse	Sales	Husband	White	Male	20051	0	40	United-States	>50K
26239	27	Local-gov	332785	HS-grad	9	Never-married	Protective-serv	Own-child	White	Male	0	0	38	United-States	<=50K
27985	43	Private	101950	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	45	United-States	<=50K
16342	53	Private	346754	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	>50K
24975	57	Private	342906	9th	5	Married-civ-spouse	Sales	Husband	Black	Male	0	0	55	United-States	>50K
20344	76	Self-emp-not-inc	236878	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	30	United-States	<=50K
18898	38	Private	241998	12th	8	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	40	United-States	>50K
13561	34	Private	206297	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	48	United-States	>50K
25509	62	Private	213321	HS-grad	9	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
6556	55	Private	116878	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	30	United-States	>50K
17601	31	Private	143653	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
30438	58	Private	159378	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	45	United-States	>50K
3492	30	Private	75755	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
25632	46	Private	186172	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	3103	0	40	United-States	>50K
28628	36	Self-emp-not-inc	342719	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	?	>50K
15126	25	Private	241025	Bachelors	13	Never-married	Other-service	Own-child	White	Male	0	0	18	United-States	<=50K
10295	17	Private	228399	11th	7	Never-married	Other-service	Own-child	White	Female	0	0	7	United-States	<=50K
2086	51	Self-emp-inc	208302	Assoc-acdm	12	Married-civ-spouse	Sales	Husband	White	Male	0	0	38	United-States	>50K
9589	45	State-gov	35969	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
24564	41	Private	88368	HS-grad	9	Never-married	Sales	Not-in-family	White	Female	0	0	50	United-States	<=50K
12964	46	State-gov	27243	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	45	United-States	>50K
4672	25	Private	262778	Bachelors	13	Never-married	Sales	Not-in-family	White	Female	6849	0	50	United-States	<=50K
3550	39	Local-gov	187127	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
25734	23	Private	434467	HS-grad	9	Never-married	Sales	Not-in-family	White	Male	0	0	48	United-States	<=50K
5773	52	Self-emp-inc	206054	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
17510	36	Private	186808	Bachelors	13	Married-civ-spouse	Craft-repair	Own-child	White	Male	0	0	40	United-States	>50K
6480	26	Private	192262	Bachelors	13	Never-married	Sales	Own-child	White	Male	0	0	45	United-States	<=50K
29949	37	Self-emp-inc	98389	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
16469	18	Private	184016	11th	7	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
15360	48	Federal-gov	483261	Some-college	10	Never-married	Adm-clerical	Not-in-family	Black	Male	0	0	40	United-States	<=50K
28419	57	Self-emp-not-inc	184553	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
1707	32	?	158784	7th-8th	4	Widowed	?	Not-in-family	White	Female	0	0	40	United-States	<=50K
27676	39	?	240226	HS-grad	9	Married-civ-spouse	?	Husband	Black	Male	0	0	40	United-States	<=50K
20269	34	?	93834	HS-grad	9	Separated	?	Own-child	White	Female	0	0	8	United-States	<=50K
21214	47	Federal-gov	44257	Bachelors	13	Married-spouse-absent	Exec-managerial	Not-in-family	White	Male	0	0	60	United-States	>50K
13409	20	Private	39615	Some-college	10	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
3137	51	Private	252903	10th	6	Married-civ-spouse	Sales	Husband	White	Male	0	1977	40	United-States	>50K
9855	32	Private	191856	Masters	14	Married-civ-spouse	Sales	Wife	White	Female	0	0	45	United-States	>50K
290	36	Private	200352	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	<=50K
3035	61	Private	208919	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
14048	47	Private	169549	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
32249	35	Private	91839	Bachelors	13	Married-civ-spouse	Other-service	Husband	Amer-Indian-Eskimo	Male	7688	0	20	United-States	>50K
6538	44	Self-emp-not-inc	171424	Some-college	10	Divorced	Machine-op-inspct	Not-in-family	White	Male	0	2205	35	United-States	<=50K
12738	29	Private	334221	Some-college	10	Never-married	Other-service	Not-in-family	White	Female	0	0	18	United-States	<=50K
2919	40	Private	146659	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
17799	40	Private	195394	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	40	United-States	>50K
15986	38	Private	22494	Some-college	10	Divorced	Adm-clerical	Not-in-family	White	Female	7443	0	40	United-States	<=50K
7518	50	Private	200618	Assoc-acdm	12	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
3694	37	Local-gov	31023	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
1918	25	Local-gov	125863	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Male	0	0	35	United-States	<=50K
30730	38	Private	478346	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	7688	0	40	United-States	>50K
15888	41	Private	155657	11th	7	Never-married	Handlers-cleaners	Other-relative	Black	Female	0	0	40	United-States	<=50K
17980	36	Private	199947	Some-college	10	Divorced	Machine-op-inspct	Own-child	White	Female	0	0	30	United-States	<=50K
21123	28	Private	207473	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	El-Salvador	<=50K
6456	33	Private	403552	HS-grad	9	Never-married	Other-service	Not-in-family	Black	Male	0	0	32	United-States	<=50K
21652	31	Self-emp-not-inc	252752	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	2415	40	United-States	>50K
14074	40	Private	73025	HS-grad	9	Married-civ-spouse	Other-service	Husband	Asian-Pac-Islander	Male	0	0	30	China	<=50K
30266	59	Private	322691	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
30290	47	Private	140644	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
28479	25	Private	169759	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	95	United-States	<=50K
14017	40	Self-emp-inc	49249	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
31335	33	Private	51471	HS-grad	9	Married-civ-spouse	Tech-support	Wife	White	Female	0	1902	40	United-States	>50K
29807	19	?	28455	Some-college	10	Never-married	?	Own-child	White	Female	0	0	40	United-States	<=50K
