	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
31028	43	Private	170730	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1977	50	United-States	>50K
25725	32	Private	53206	Bachelors	13	Divorced	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	>50K
24018	52	Self-emp-not-inc	104501	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	60	United-States	>50K
24256	31	Private	202729	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
7601	50	Private	110748	Some-college	10	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
4888	43	Private	91209	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
14826	56	Private	343849	Some-college	10	Married-civ-spouse	Transport-moving	Husband	Black	Male	0	0	40	United-States	<=50K
19335	52	Private	210736	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	3103	0	55	United-States	>50K
27318	40	Private	141583	10th	6	Never-married	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
17736	33	Private	199227	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
18590	31	Private	197252	7th-8th	4	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	Mexico	<=50K
23942	43	Private	180096	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
1153	51	Private	302847	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	54	United-States	<=50K
22993	30	Private	247444	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	Nicaragua	<=50K
15335	52	Private	146711	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
29385	24	Private	23438	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
15038	19	Private	206599	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	16	United-States	<=50K
20402	26	Private	216010	HS-grad	9	Separated	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
15420	57	Self-emp-inc	106103	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	60	United-States	>50K
756	54	Private	285854	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
10411	67	?	192916	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	3818	0	11	United-States	<=50K
27077	55	Private	408537	9th	5	Divorced	Craft-repair	Unmarried	White	Female	99999	0	37	United-States	>50K
23022	34	Self-emp-not-inc	100079	Bachelors	13	Married-civ-spouse	Sales	Husband	Asian-Pac-Islander	Male	0	0	55	India	<=50K
11963	24	Private	325744	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
6492	50	Self-emp-inc	321822	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	75	United-States	>50K
8549	29	Private	253814	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	45	United-States	<=50K
18805	31	?	182191	Bachelors	13	Married-civ-spouse	?	Wife	White	Female	4064	0	30	Canada	<=50K
28507	54	Private	185042	1st-4th	2	Separated	Priv-house-serv	Other-relative	White	Female	0	0	40	Mexico	<=50K
17515	41	Private	223763	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
25345	36	Private	186415	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	65	United-States	<=50K
24021	53	Private	340723	Prof-school	15	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
11193	45	Private	195554	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	45	United-States	>50K
21554	29	Private	175738	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	45	United-States	>50K
22845	57	Private	317847	Masters	14	Divorced	Exec-managerial	Not-in-family	White	Male	0	2824	50	United-States	>50K
189	58	State-gov	109567	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	1	United-States	>50K
8225	36	Self-emp-not-inc	343721	Doctorate	16	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	30	?	>50K
31756	28	Private	171067	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Female	0	0	40	United-States	<=50K
8790	36	Private	91037	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
28731	25	Private	149875	Bachelors	13	Widowed	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	<=50K
8370	56	Self-emp-inc	35723	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
11117	29	Private	351324	Some-college	10	Never-married	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
17920	62	Private	41718	10th	6	Married-civ-spouse	Sales	Husband	White	Male	0	0	35	United-States	<=50K
11483	50	Private	98350	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	Asian-Pac-Islander	Male	0	0	40	Philippines	>50K
29867	47	Private	158451	Masters	14	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	2	United-States	>50K
6170	45	Self-emp-not-inc	242184	7th-8th	4	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
22883	48	Private	143299	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	Black	Male	0	0	40	United-States	<=50K
17076	37	Private	223433	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
13762	58	Private	123436	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	50	United-States	>50K
15100	62	Self-emp-inc	245491	Bachelors	13	Divorced	Sales	Not-in-family	White	Male	99999	0	40	United-States	>50K
30521	27	State-gov	212232	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	United-States	>50K
4765	30	Private	112115	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	60	Ireland	>50K
18800	17	Private	186890	10th	6	Married-civ-spouse	Sales	Own-child	White	Female	0	0	30	United-States	<=50K
32455	36	Self-emp-not-inc	109133	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
6149	39	Self-emp-inc	167482	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
7737	49	Self-emp-not-inc	117634	Some-college	10	Widowed	Craft-repair	Unmarried	White	Female	0	0	30	United-States	<=50K
18347	29	State-gov	183285	Some-college	10	Never-married	Protective-serv	Not-in-family	White	Male	0	0	36	United-States	<=50K
18788	55	Self-emp-not-inc	119762	10th	6	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	<=50K
16987	40	Private	175935	Bachelors	13	Divorced	Sales	Not-in-family	White	Male	14084	0	40	United-States	>50K
7817	42	Private	57600	HS-grad	9	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	45	United-States	<=50K
15375	49	Local-gov	202467	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
11726	40	Private	94080	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
30810	28	Private	131298	HS-grad	9	Never-married	Other-service	Not-in-family	White	Male	0	0	60	United-States	<=50K
13433	47	Self-emp-not-inc	160131	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
25393	39	Private	184128	11th	7	Divorced	Sales	Other-relative	White	Female	0	0	40	United-States	<=50K
13763	51	Self-emp-not-inc	136322	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	1579	40	United-States	<=50K
29701	36	Self-emp-not-inc	34378	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	3908	0	75	United-States	<=50K
15606	30	Private	254905	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
23480	51	Private	57698	HS-grad	9	Married-spouse-absent	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
3107	61	State-gov	124971	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	?	>50K
7952	48	Private	118717	Bachelors	13	Divorced	Prof-specialty	Not-in-family	Black	Female	0	0	40	United-States	<=50K
27060	58	State-gov	259929	Doctorate	16	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	43	United-States	>50K
8393	50	Self-emp-inc	119099	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	99	United-States	>50K
29942	69	Private	361561	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	3	United-States	<=50K
7478	35	Private	268620	HS-grad	9	Divorced	Other-service	Not-in-family	White	Female	0	0	45	United-States	<=50K
23482	40	Self-emp-not-inc	98985	HS-grad	9	Divorced	Exec-managerial	Not-in-family	Black	Male	0	0	50	United-States	<=50K
23505	42	Private	98211	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	45	United-States	>50K
17235	49	Private	102945	7th-8th	4	Widowed	Machine-op-inspct	Not-in-family	White	Female	0	0	40	United-States	<=50K
8869	33	Private	149726	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
8998	53	Private	548361	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
9178	31	?	317761	Bachelors	13	Never-married	?	Not-in-family	White	Male	0	0	40	United-States	<=50K
24222	58	Private	203735	HS-grad	9	Divorced	Exec-managerial	Unmarried	White	Female	0	0	40	United-States	<=50K
10858	25	Private	158662	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	50	United-States	>50K
1205	61	Self-emp-inc	113544	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
29528	20	Private	164441	HS-grad	9	Never-married	Other-service	Own-child	Black	Male	0	0	40	United-States	<=50K
13408	26	Private	177720	Assoc-acdm	12	Divorced	Prof-specialty	Unmarried	White	Female	0	0	45	United-States	<=50K
16911	25	Private	120450	HS-grad	9	Never-married	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
7976	34	Private	134737	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	55	United-States	>50K
27767	36	Local-gov	150309	Assoc-voc	11	Married-civ-spouse	Transport-moving	Husband	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
29759	46	Private	177633	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	50	United-States	>50K
4600	53	Private	79324	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
21382	62	Local-gov	41793	Masters	14	Separated	Prof-specialty	Not-in-family	White	Female	0	0	50	?	<=50K
14865	28	Private	211032	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
3831	48	Private	202467	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1485	40	United-States	>50K
13549	57	Self-emp-not-inc	315460	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	36	United-States	<=50K
2068	37	Private	86150	Bachelors	13	Married-civ-spouse	Other-service	Wife	Asian-Pac-Islander	Female	0	0	30	United-States	>50K
26717	24	Private	189749	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
28354	62	Private	178249	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	35	United-States	>50K
17823	44	Self-emp-not-inc	149943	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	60	Taiwan	>50K
27028	43	Private	266439	Bachelors	13	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	1887	40	United-States	>50K
24453	40	Self-emp-inc	218558	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
18675	30	Self-emp-not-inc	166961	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	20	United-States	>50K
2499	20	Private	51816	HS-grad	9	Never-married	Protective-serv	Own-child	Black	Male	0	0	40	United-States	<=50K
27872	36	Private	169426	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	7298	0	40	United-States	>50K
23513	23	Private	325921	Assoc-voc	11	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	36	United-States	<=50K
21899	67	Private	105216	Some-college	10	Widowed	Adm-clerical	Not-in-family	White	Female	0	0	25	United-States	<=50K
25496	67	State-gov	160158	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	8	United-States	<=50K
16641	22	Private	162343	Some-college	10	Never-married	Adm-clerical	Other-relative	Black	Male	0	0	22	United-States	<=50K
30006	43	State-gov	24763	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1887	45	United-States	>50K
18279	72	Private	183616	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	50	England	<=50K
31565	52	Private	256861	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	<=50K
23997	23	Private	178272	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
23005	39	Local-gov	267893	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	Black	Male	7298	0	40	United-States	>50K
23825	62	?	83439	7th-8th	4	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
22791	39	Self-emp-inc	372525	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
6609	45	Private	127111	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
1215	63	?	150389	Bachelors	13	Widowed	?	Not-in-family	White	Female	0	0	40	United-States	>50K
4999	58	Local-gov	54947	Some-college	10	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	55	United-States	<=50K
13366	54	Private	167770	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	55	United-States	>50K
12042	31	Self-emp-not-inc	30290	HS-grad	9	Never-married	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
29510	46	Private	102318	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1887	40	United-States	>50K
87	33	Private	202051	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
11200	37	Federal-gov	289653	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	50	United-States	>50K
7918	37	Private	188069	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
1094	21	Private	163870	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
7634	62	State-gov	221558	Masters	14	Separated	Prof-specialty	Unmarried	White	Female	0	0	24	?	<=50K
26400	39	Private	80638	Some-college	10	Married-civ-spouse	Other-service	Husband	Asian-Pac-Islander	Male	0	0	84	United-States	>50K
26319	46	Private	175625	Prof-school	15	Divorced	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	<=50K
30768	53	Private	110977	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	50	United-States	>50K
24107	59	Private	100313	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1887	40	United-States	>50K
29493	21	Private	57916	HS-grad	9	Separated	Farming-fishing	Own-child	White	Male	0	0	40	United-States	<=50K
9740	17	Private	41979	10th	6	Never-married	Farming-fishing	Own-child	White	Male	0	0	40	United-States	<=50K
13329	41	Private	47902	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	35	United-States	>50K
8654	30	Private	103596	HS-grad	9	Never-married	Protective-serv	Not-in-family	White	Male	0	0	99	United-States	<=50K
13955	48	Federal-gov	188081	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
26354	43	Private	498079	Bachelors	13	Divorced	Exec-managerial	Unmarried	White	Female	0	0	40	United-States	<=50K
27721	61	Local-gov	28375	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	70	United-States	<=50K
18991	24	Private	276851	HS-grad	9	Divorced	Protective-serv	Own-child	White	Female	0	1762	40	United-States	<=50K
14128	42	Private	190290	Assoc-acdm	12	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
3523	52	Private	338816	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	45	United-States	>50K
12709	50	Federal-gov	221532	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
16389	38	Private	102938	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
857	59	Private	142182	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	>50K
11133	38	Private	237713	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	<=50K
18459	44	Self-emp-inc	116358	Bachelors	13	Married-civ-spouse	Sales	Husband	Asian-Pac-Islander	Male	0	0	50	?	>50K
8755	50	Local-gov	183390	Bachelors	13	Separated	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
26096	39	Private	129573	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	>50K
19710	60	Self-emp-not-inc	44915	Masters	14	Divorced	Prof-specialty	Unmarried	White	Female	0	0	10	United-States	<=50K
30858	33	Private	65278	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
18917	47	Private	128796	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
25057	29	Local-gov	302422	Assoc-voc	11	Never-married	Protective-serv	Not-in-family	White	Male	0	1564	56	United-States	>50K
16390	48	Local-gov	407495	Assoc-acdm	12	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	56	United-States	>50K
26493	51	Private	137815	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	7298	0	40	United-States	>50K
14351	30	Federal-gov	295010	Bachelors	13	Never-married	Protective-serv	Not-in-family	White	Female	0	0	60	United-States	>50K
941	35	Private	465507	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	40	United-States	<=50K
6799	35	State-gov	197495	Some-college	10	Divorced	Exec-managerial	Not-in-family	Black	Female	0	0	40	United-States	<=50K
29713	19	Local-gov	243960	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	16	United-States	<=50K
25491	68	State-gov	202699	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	2377	42	?	>50K
2004	39	Private	192337	Bachelors	13	Separated	Sales	Not-in-family	White	Male	0	0	50	United-States	<=50K
8336	59	Private	96840	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
28849	67	?	39100	HS-grad	9	Married-civ-spouse	?	Wife	White	Female	0	0	5	United-States	<=50K
31854	31	Private	191276	Assoc-voc	11	Divorced	Handlers-cleaners	Unmarried	White	Female	0	0	40	United-States	<=50K
11824	50	Local-gov	20795	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
23904	30	Private	112358	Bachelors	13	Married-civ-spouse	Other-service	Husband	White	Male	0	0	60	United-States	>50K
14897	41	Private	225892	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	48	United-States	>50K
9027	39	Private	258102	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	50	United-States	<=50K
26368	34	Private	381153	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
32076	59	Federal-gov	293971	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
1631	67	Local-gov	258973	HS-grad	9	Divorced	Other-service	Not-in-family	White	Female	0	0	24	United-States	<=50K
12604	46	Private	332884	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7298	0	65	United-States	>50K
32142	29	Local-gov	45554	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
29897	19	Private	199480	10th	6	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	25	United-States	<=50K
24391	17	Private	41865	10th	6	Never-married	Other-service	Own-child	White	Female	0	0	25	United-States	<=50K
4867	58	Private	190747	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
7381	20	Private	148709	Some-college	10	Never-married	Prof-specialty	Unmarried	White	Female	0	0	25	United-States	<=50K
13155	17	Private	108402	10th	6	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
10786	30	Private	196385	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
13757	48	Private	255439	Some-college	10	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
19464	48	Private	148995	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
22634	42	Private	214503	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	44	United-States	>50K
5566	60	Private	389254	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
3152	64	Self-emp-not-inc	150121	Doctorate	16	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	25	United-States	>50K
25575	47	Self-emp-not-inc	185673	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
5450	21	Private	206492	HS-grad	9	Never-married	Sales	Own-child	White	Female	0	0	40	?	<=50K
13905	47	Local-gov	162187	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1887	40	United-States	>50K
25260	46	Private	364548	Bachelors	13	Divorced	Sales	Not-in-family	White	Male	8614	0	40	United-States	>50K
6850	43	Private	43945	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
3395	61	Self-emp-inc	156542	Prof-school	15	Separated	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
28346	45	Self-emp-inc	139268	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
18889	26	Private	162312	Some-college	10	Never-married	Adm-clerical	Not-in-family	Asian-Pac-Islander	Male	0	0	20	Philippines	<=50K
5859	20	Private	206215	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
20372	28	Private	365411	9th	5	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	42	United-States	<=50K
15958	24	Self-emp-not-inc	186831	Some-college	10	Never-married	Exec-managerial	Not-in-family	Black	Male	0	0	45	United-States	<=50K
2719	39	Private	144169	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
27231	23	Private	234663	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
19184	19	Private	247679	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	45	United-States	<=50K
9180	54	Private	329266	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	44	United-States	>50K
29243	30	Private	159589	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	50	United-States	>50K
5902	30	Self-emp-not-inc	243665	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
19121	44	Self-emp-inc	56651	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	45	United-States	>50K
4913	23	Private	256755	Bachelors	13	Never-married	Handlers-cleaners	Other-relative	White	Female	0	0	40	Cuba	<=50K
25542	27	Local-gov	332249	HS-grad	9	Never-married	Farming-fishing	Own-child	White	Male	0	0	40	United-States	<=50K
18333	39	Federal-gov	255407	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31700	17	Private	141590	11th	7	Never-married	Priv-house-serv	Own-child	White	Female	0	0	12	United-States	<=50K
15544	23	Private	161874	Some-college	10	Never-married	Exec-managerial	Own-child	Black	Male	0	0	40	United-States	<=50K
14922	42	Private	99679	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	>50K
16331	44	Federal-gov	201435	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	>50K
24380	38	Private	165472	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
6757	44	Local-gov	60735	Bachelors	13	Divorced	Prof-specialty	Own-child	White	Female	0	0	60	United-States	<=50K
25346	37	Private	175720	10th	6	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
3419	39	Private	346478	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	<=50K
10347	31	Self-emp-not-inc	226696	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	>50K
9320	34	Self-emp-not-inc	123429	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	<=50K
7621	44	Private	125461	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	35	United-States	>50K
16444	29	Private	196420	HS-grad	9	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	45	United-States	<=50K
2206	45	Private	358886	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	>50K
11545	62	Private	208711	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	50	United-States	>50K
5856	35	Private	37314	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	5013	0	40	United-States	<=50K
26972	34	Local-gov	90934	Assoc-voc	11	Divorced	Protective-serv	Own-child	Asian-Pac-Islander	Male	0	0	40	United-States	<=50K
10066	27	Private	191782	HS-grad	9	Never-married	Other-service	Other-relative	Black	Female	0	0	30	United-States	<=50K
19818	20	Private	183594	Some-college	10	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	50	United-States	<=50K
240	40	Private	347890	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
23962	41	Private	104892	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
20086	38	Private	273640	HS-grad	9	Never-married	Other-service	Unmarried	White	Female	0	0	40	United-States	<=50K
31966	53	State-gov	229465	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
7187	67	Self-emp-not-inc	226092	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	44	United-States	<=50K
10524	26	Private	324854	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	>50K
23844	50	Private	128143	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1887	50	United-States	>50K
14494	32	Private	29933	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	5178	0	40	United-States	>50K
16133	25	Local-gov	198813	Bachelors	13	Never-married	Adm-clerical	Other-relative	Black	Female	0	0	40	United-States	<=50K
6067	22	Private	496025	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	Mexico	<=50K
