	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
18342	55	housemaid	divorced	unknown	no	603	no	no	telephone	31	jul	91	2	-1	0	unknown	no
8387	43	blue-collar	married	primary	no	-120	yes	no	unknown	3	jun	46	1	-1	0	unknown	no
43188	47	technician	married	primary	no	235	no	no	cellular	2	mar	136	2	203	1	other	yes
7294	36	blue-collar	married	secondary	no	959	yes	no	unknown	29	may	200	4	-1	0	unknown	no
517	44	blue-collar	married	primary	no	148	yes	no	unknown	6	may	211	1	-1	0	unknown	no
38267	32	technician	single	secondary	no	-234	yes	no	cellular	15	may	24	7	-1	0	unknown	no
44099	28	management	single	tertiary	yes	1414	yes	no	cellular	8	jul	294	1	521	1	failure	yes
31376	24	admin.	single	secondary	no	493	no	no	cellular	23	mar	47	2	-1	0	unknown	no
40588	44	entrepreneur	single	unknown	no	323	no	no	cellular	28	jul	332	2	181	2	failure	yes
10582	38	technician	married	secondary	no	1828	no	no	unknown	16	jun	35	1	-1	0	unknown	no
32934	37	blue-collar	married	primary	no	1796	yes	yes	cellular	17	apr	232	2	-1	0	unknown	no
21311	48	management	divorced	secondary	no	3324	no	no	cellular	18	aug	203	4	-1	0	unknown	no
17949	38	technician	single	tertiary	no	2350	no	no	cellular	30	jul	101	2	-1	0	unknown	no
1517	27	blue-collar	married	secondary	no	106	yes	no	unknown	8	may	207	2	-1	0	unknown	no
16560	46	blue-collar	married	primary	no	0	no	no	cellular	24	jul	92	1	-1	0	unknown	no
14195	37	management	married	tertiary	no	3841	no	no	cellular	11	jul	69	2	-1	0	unknown	no
26444	32	unemployed	single	secondary	no	1249	yes	no	cellular	20	nov	160	1	171	4	other	no
9904	37	admin.	married	secondary	no	1093	no	no	unknown	9	jun	160	1	-1	0	unknown	no
9563	54	housemaid	married	secondary	no	378	no	no	unknown	6	jun	371	2	-1	0	unknown	no
30380	50	management	divorced	tertiary	no	-5	yes	no	cellular	5	feb	1118	1	8	1	other	no
15399	33	management	married	tertiary	no	4149	no	yes	cellular	18	jul	159	2	-1	0	unknown	no
14381	40	blue-collar	married	unknown	no	0	yes	no	cellular	14	jul	699	3	-1	0	unknown	no
3656	50	admin.	divorced	secondary	no	1332	yes	no	unknown	16	may	95	3	-1	0	unknown	no
39014	34	blue-collar	married	unknown	no	201	yes	no	cellular	18	may	78	1	-1	0	unknown	no
38086	29	blue-collar	married	secondary	no	59	yes	yes	cellular	14	may	100	3	356	2	failure	no
42901	30	blue-collar	single	secondary	no	228	no	no	cellular	5	feb	232	1	365	1	failure	no
192	55	management	married	tertiary	no	73	yes	no	unknown	5	may	142	2	-1	0	unknown	no
20954	35	management	single	tertiary	no	467	yes	no	cellular	14	aug	82	2	-1	0	unknown	no
34539	51	admin.	married	primary	no	2	yes	no	cellular	5	may	295	1	-1	0	unknown	no
8062	32	management	single	tertiary	no	3237	yes	no	unknown	2	jun	447	2	-1	0	unknown	no
31011	37	services	single	secondary	no	248	yes	no	cellular	10	feb	77	1	279	2	failure	no
14129	43	technician	married	secondary	no	0	yes	no	cellular	11	jul	154	2	-1	0	unknown	no
20273	31	management	divorced	tertiary	no	416	no	no	cellular	11	aug	33	2	-1	0	unknown	no
8231	40	services	divorced	primary	no	1937	yes	no	unknown	2	jun	86	1	-1	0	unknown	no
5029	28	management	married	tertiary	no	395	no	no	unknown	21	may	178	1	-1	0	unknown	no
12464	60	retired	married	primary	no	0	no	no	unknown	1	jul	36	1	-1	0	unknown	no
34098	49	entrepreneur	single	secondary	no	5802	no	no	cellular	30	apr	618	2	-1	0	unknown	yes
16379	49	admin.	divorced	secondary	yes	2405	yes	no	cellular	23	jul	216	8	-1	0	unknown	no
14735	36	admin.	married	secondary	no	898	no	no	cellular	15	jul	118	5	-1	0	unknown	no
19552	35	management	married	secondary	no	616	no	yes	cellular	7	aug	92	2	-1	0	unknown	no
37834	34	admin.	married	secondary	no	774	yes	yes	cellular	14	may	163	1	175	6	other	no
2841	53	unknown	divorced	tertiary	no	2272	yes	no	unknown	14	may	243	1	-1	0	unknown	no
2110	26	technician	single	secondary	no	124	yes	no	unknown	12	may	57	8	-1	0	unknown	no
40842	23	student	single	secondary	no	480	no	no	cellular	11	aug	162	1	-1	0	unknown	no
4051	47	blue-collar	single	secondary	no	15	yes	no	unknown	19	may	62	2	-1	0	unknown	no
42327	62	retired	married	secondary	no	298	no	no	cellular	17	nov	709	2	-1	0	unknown	yes
42584	34	management	single	tertiary	no	2561	no	no	cellular	29	dec	554	1	-1	0	unknown	no
39416	43	management	divorced	unknown	no	7702	no	no	cellular	22	may	460	1	95	2	success	yes
24887	37	management	married	secondary	no	4056	no	no	cellular	18	nov	114	1	-1	0	unknown	no
25678	35	self-employed	single	tertiary	no	538	yes	yes	cellular	19	nov	308	1	195	9	failure	no
4163	49	technician	married	secondary	no	2718	no	no	unknown	19	may	114	2	-1	0	unknown	no
33148	46	blue-collar	divorced	secondary	no	168	yes	no	cellular	20	apr	255	1	336	4	other	no
23844	48	management	divorced	tertiary	no	700	yes	no	cellular	29	aug	488	2	-1	0	unknown	no
8119	32	technician	single	tertiary	no	257	yes	no	unknown	2	jun	183	5	-1	0	unknown	no
20963	40	housemaid	married	secondary	no	864	no	no	cellular	14	aug	36	2	-1	0	unknown	no
6643	30	technician	single	secondary	no	1692	yes	yes	unknown	28	may	141	2	-1	0	unknown	no
39228	28	blue-collar	married	primary	no	519	yes	no	cellular	18	may	82	9	-1	0	unknown	no
32541	50	blue-collar	married	secondary	no	181	yes	no	cellular	17	apr	599	2	-1	0	unknown	no
31401	41	management	divorced	tertiary	no	25	yes	yes	cellular	26	mar	117	2	-1	0	unknown	yes
176	48	unemployed	married	secondary	no	41	yes	no	unknown	5	may	179	2	-1	0	unknown	no
41617	27	management	single	tertiary	no	20585	no	no	cellular	23	sep	299	1	100	1	success	yes
6832	28	admin.	single	secondary	no	419	yes	no	unknown	28	may	158	2	-1	0	unknown	no
26621	43	management	married	primary	no	0	yes	yes	cellular	20	nov	123	3	-1	0	unknown	no
30316	45	management	married	unknown	no	169	no	no	cellular	5	feb	58	1	-1	0	unknown	no
19657	57	retired	married	secondary	no	4490	no	no	cellular	7	aug	101	2	-1	0	unknown	no
44498	32	technician	married	secondary	no	473	no	yes	cellular	10	aug	1064	1	95	3	success	yes
6764	29	management	married	tertiary	no	715	yes	no	unknown	28	may	461	1	-1	0	unknown	no
15705	40	admin.	single	tertiary	no	1005	yes	no	cellular	21	jul	449	1	-1	0	unknown	no
15168	32	technician	married	tertiary	no	231	yes	no	cellular	17	jul	177	2	-1	0	unknown	no
38329	29	blue-collar	single	primary	no	-24	yes	no	cellular	15	may	325	1	-1	0	unknown	no
1515	33	blue-collar	single	secondary	no	56	yes	no	unknown	8	may	112	2	-1	0	unknown	no
40772	32	technician	divorced	secondary	no	0	yes	no	cellular	10	aug	540	2	-1	0	unknown	no
4407	39	blue-collar	married	secondary	no	298	yes	no	unknown	20	may	216	1	-1	0	unknown	no
34668	35	housemaid	married	secondary	no	738	yes	no	cellular	5	may	81	9	-1	0	unknown	no
1583	39	management	single	tertiary	no	-85	yes	no	unknown	8	may	423	2	-1	0	unknown	no
21766	33	technician	divorced	tertiary	no	39	no	no	cellular	19	aug	123	5	-1	0	unknown	no
27240	35	management	married	tertiary	no	365	no	no	cellular	21	nov	168	2	-1	0	unknown	no
34096	27	blue-collar	single	primary	no	3342	yes	no	cellular	30	apr	761	2	330	4	failure	no
18331	53	entrepreneur	married	unknown	no	28	no	no	cellular	31	jul	117	2	-1	0	unknown	no
35272	39	management	single	tertiary	no	4239	yes	no	cellular	7	may	40	1	-1	0	unknown	no
33257	66	retired	married	primary	no	711	no	no	telephone	20	apr	137	5	-1	0	unknown	no
26087	40	admin.	married	unknown	no	9110	yes	no	telephone	19	nov	89	3	-1	0	unknown	no
26159	43	self-employed	single	primary	no	1337	yes	yes	cellular	20	nov	632	2	-1	0	unknown	no
11899	37	blue-collar	single	secondary	no	3876	no	no	unknown	20	jun	8	12	-1	0	unknown	no
4872	33	blue-collar	married	primary	no	256	yes	no	unknown	21	may	151	2	-1	0	unknown	no
15090	31	management	single	tertiary	no	2336	no	no	cellular	17	jul	224	1	-1	0	unknown	no
637	30	unemployed	divorced	secondary	no	1144	yes	no	unknown	6	may	252	1	-1	0	unknown	no
26901	36	management	married	tertiary	no	14462	yes	no	cellular	21	nov	10	5	-1	0	unknown	no
37884	56	retired	divorced	primary	no	48	yes	no	cellular	14	may	132	2	-1	0	unknown	no
16794	51	management	single	tertiary	no	1565	yes	no	cellular	24	jul	870	3	-1	0	unknown	no
37851	35	management	single	tertiary	no	478	yes	no	cellular	14	may	107	1	265	2	failure	no
18306	45	admin.	married	secondary	no	194	no	no	cellular	31	jul	517	4	-1	0	unknown	no
30457	35	self-employed	married	tertiary	no	137	no	no	cellular	5	feb	142	4	-1	0	unknown	no
14583	31	admin.	married	secondary	no	10	no	no	cellular	15	jul	156	4	-1	0	unknown	no
6754	47	technician	married	secondary	no	970	yes	no	unknown	28	may	742	3	-1	0	unknown	no
9845	53	management	married	primary	no	2096	no	no	unknown	9	jun	104	1	-1	0	unknown	no
45011	59	technician	married	secondary	no	1	no	no	cellular	14	oct	585	1	182	5	success	yes
7152	34	technician	divorced	tertiary	no	1242	yes	no	unknown	29	may	578	3	-1	0	unknown	no
12038	51	retired	single	primary	no	604	no	no	unknown	20	jun	43	2	-1	0	unknown	no
41413	72	management	married	secondary	no	6199	no	no	cellular	3	sep	531	1	-1	0	unknown	no
10722	56	entrepreneur	married	secondary	no	535	yes	yes	unknown	16	jun	345	4	-1	0	unknown	no
19573	58	technician	single	secondary	no	641	no	no	cellular	7	aug	229	2	-1	0	unknown	no
20752	51	management	married	unknown	no	712	no	no	cellular	13	aug	287	2	-1	0	unknown	no
20417	51	admin.	married	secondary	no	1535	no	no	cellular	12	aug	359	2	-1	0	unknown	no
33348	35	blue-collar	married	secondary	no	876	yes	no	cellular	20	apr	318	1	-1	0	unknown	no
10469	58	retired	married	tertiary	no	3628	no	no	unknown	16	jun	109	2	-1	0	unknown	no
28091	28	management	single	tertiary	no	78	no	no	cellular	28	jan	258	2	-1	0	unknown	no
33773	52	management	married	secondary	no	5193	no	no	cellular	23	apr	477	2	-1	0	unknown	no
30193	30	unemployed	single	secondary	no	2616	no	no	cellular	5	feb	301	1	-1	0	unknown	no
1660	38	blue-collar	single	secondary	no	57	yes	no	unknown	9	may	21	1	-1	0	unknown	no
22064	46	management	married	tertiary	no	0	no	no	cellular	20	aug	96	3	-1	0	unknown	no
27198	35	blue-collar	married	secondary	no	80	yes	yes	cellular	21	nov	38	2	172	2	failure	no
42219	33	services	married	secondary	no	1076	no	no	cellular	11	nov	131	1	96	5	failure	yes
32896	29	blue-collar	married	secondary	no	602	yes	yes	cellular	17	apr	440	2	-1	0	unknown	no
39925	28	technician	single	tertiary	no	4987	no	no	cellular	2	jun	924	2	113	21	success	yes
41886	59	unemployed	married	secondary	no	561	no	no	telephone	19	oct	323	2	-1	0	unknown	no
9027	37	blue-collar	married	secondary	no	-97	yes	no	unknown	5	jun	135	2	-1	0	unknown	no
43427	27	technician	single	tertiary	no	-67	yes	no	cellular	6	apr	604	3	236	2	failure	yes
29789	45	blue-collar	married	secondary	no	28	no	yes	cellular	4	feb	215	1	222	1	other	no
43429	55	management	married	tertiary	no	3848	yes	no	cellular	8	apr	222	2	-1	0	unknown	yes
39631	21	blue-collar	single	secondary	no	164	no	no	cellular	26	may	260	1	-1	0	unknown	no
33169	43	admin.	married	secondary	no	1220	yes	no	cellular	20	apr	349	2	339	1	other	no
24512	51	self-employed	divorced	tertiary	no	1357	yes	no	cellular	17	nov	233	3	-1	0	unknown	no
27120	31	management	single	tertiary	no	528	no	yes	cellular	21	nov	5	7	-1	0	unknown	no
31182	30	management	single	tertiary	no	617	no	no	cellular	27	feb	192	2	-1	0	unknown	yes
12877	31	blue-collar	single	secondary	no	16	no	no	cellular	7	jul	387	1	-1	0	unknown	no
41000	28	technician	single	secondary	no	113	no	no	cellular	13	aug	204	3	105	1	failure	yes
23460	41	technician	single	secondary	no	294	yes	no	cellular	28	aug	150	14	-1	0	unknown	no
360	48	management	married	tertiary	no	263	yes	no	unknown	5	may	350	2	-1	0	unknown	no
20536	59	self-employed	married	unknown	no	59	no	no	cellular	12	aug	171	2	-1	0	unknown	no
8030	44	services	married	secondary	no	808	yes	no	unknown	2	jun	67	2	-1	0	unknown	no
18237	29	admin.	single	secondary	no	345	yes	yes	cellular	30	jul	98	13	-1	0	unknown	no
39390	37	services	married	secondary	no	1543	yes	no	cellular	22	may	298	1	10	6	failure	yes
14063	31	entrepreneur	married	tertiary	no	0	yes	yes	cellular	11	jul	151	2	-1	0	unknown	no
10314	44	services	married	secondary	no	938	no	no	unknown	12	jun	406	1	-1	0	unknown	no
2254	55	blue-collar	married	primary	no	0	yes	yes	unknown	12	may	467	5	-1	0	unknown	no
16809	57	management	married	secondary	no	0	yes	no	cellular	24	jul	725	2	-1	0	unknown	no
8252	26	technician	single	secondary	no	2610	yes	yes	unknown	2	jun	626	1	-1	0	unknown	no
43579	41	unemployed	married	tertiary	no	0	no	no	cellular	29	apr	882	1	181	3	success	yes
17734	35	blue-collar	married	primary	no	-312	yes	yes	telephone	29	jul	38	3	-1	0	unknown	no
37636	41	blue-collar	married	secondary	no	14	yes	no	cellular	14	may	161	3	-1	0	unknown	no
44877	28	management	single	tertiary	no	6551	no	no	cellular	23	sep	203	1	-1	0	unknown	yes
29665	59	admin.	married	secondary	no	1089	no	no	telephone	3	feb	264	2	-1	0	unknown	no
15459	49	blue-collar	married	primary	no	201	yes	yes	cellular	18	jul	297	2	-1	0	unknown	no
108	59	retired	single	secondary	no	30	yes	no	unknown	5	may	514	1	-1	0	unknown	no
38130	30	technician	single	secondary	yes	28	yes	no	cellular	15	may	778	5	301	1	failure	no
42450	37	admin.	married	secondary	no	0	yes	no	cellular	9	dec	179	1	190	1	success	yes
7939	41	blue-collar	married	primary	no	0	yes	no	unknown	30	may	232	3	-1	0	unknown	no
33791	67	retired	single	tertiary	no	3377	no	no	telephone	23	apr	77	2	-1	0	unknown	no
23731	31	technician	single	tertiary	no	162	no	no	cellular	28	aug	13	9	-1	0	unknown	no
34974	28	admin.	single	secondary	no	177	yes	yes	cellular	6	may	150	1	-1	0	unknown	no
37134	33	technician	single	tertiary	no	2565	yes	no	cellular	13	may	128	2	-1	0	unknown	no
3326	50	services	single	secondary	no	516	yes	no	unknown	15	may	187	1	-1	0	unknown	no
11669	56	unemployed	divorced	primary	no	438	no	no	unknown	20	jun	139	2	-1	0	unknown	no
25914	41	management	married	tertiary	no	-608	yes	no	cellular	19	nov	12	6	-1	0	unknown	no
4228	52	self-employed	married	secondary	no	6353	yes	yes	unknown	19	may	361	2	-1	0	unknown	no
10286	46	services	married	secondary	no	6913	no	no	unknown	12	jun	781	2	-1	0	unknown	no
8440	37	blue-collar	married	primary	no	1534	yes	no	unknown	3	jun	126	4	-1	0	unknown	no
36375	39	technician	married	secondary	no	27	yes	no	cellular	11	may	147	3	342	4	failure	no
5644	60	retired	divorced	secondary	no	1718	yes	no	unknown	26	may	146	6	-1	0	unknown	no
7436	31	management	single	tertiary	no	457	yes	no	unknown	29	may	38	9	-1	0	unknown	no
42731	74	retired	married	secondary	no	935	no	no	cellular	26	jan	100	1	104	1	other	no
25135	46	blue-collar	single	primary	no	3046	yes	yes	cellular	18	nov	84	1	183	1	other	no
23434	56	self-employed	married	secondary	no	1539	no	no	cellular	28	aug	149	14	-1	0	unknown	no
22400	38	technician	married	tertiary	no	0	no	no	cellular	22	aug	82	6	-1	0	unknown	no
22262	57	technician	married	tertiary	no	0	no	no	cellular	21	aug	242	5	-1	0	unknown	no
19738	32	management	married	tertiary	no	183	yes	no	cellular	7	aug	112	3	-1	0	unknown	no
5213	30	services	single	secondary	no	399	yes	yes	unknown	23	may	158	3	-1	0	unknown	no
28628	39	blue-collar	married	secondary	no	360	yes	no	cellular	29	jan	325	2	260	2	failure	no
28151	29	admin.	divorced	secondary	no	2	no	yes	cellular	29	jan	220	1	-1	0	unknown	no
26225	31	technician	married	secondary	no	1263	yes	no	cellular	20	nov	364	1	-1	0	unknown	no
665	41	blue-collar	married	secondary	no	140	yes	no	unknown	6	may	311	3	-1	0	unknown	no
11088	49	housemaid	married	primary	no	434	yes	yes	unknown	18	jun	272	3	-1	0	unknown	no
42213	23	technician	single	secondary	no	598	no	no	cellular	11	nov	406	1	195	1	failure	yes
44989	59	retired	divorced	primary	no	606	no	no	unknown	12	oct	54	1	526	2	failure	no
21541	51	management	divorced	tertiary	no	-202	no	no	cellular	19	aug	504	4	-1	0	unknown	no
6411	32	services	married	secondary	no	-479	yes	no	unknown	27	may	142	1	-1	0	unknown	no
3188	50	management	married	tertiary	no	-516	yes	no	unknown	15	may	226	2	-1	0	unknown	no
15725	46	management	single	tertiary	no	2154	yes	no	cellular	21	jul	87	4	-1	0	unknown	no
18901	55	technician	married	secondary	no	2437	no	no	cellular	4	aug	138	1	-1	0	unknown	no
23097	35	management	single	tertiary	no	0	no	no	cellular	26	aug	30	20	-1	0	unknown	no
1207	44	housemaid	married	secondary	no	281	yes	no	unknown	8	may	604	1	-1	0	unknown	no
29828	34	management	married	tertiary	no	73	no	no	cellular	4	feb	426	2	-1	0	unknown	yes
8495	30	management	single	tertiary	no	149	yes	no	unknown	3	jun	220	2	-1	0	unknown	no
28493	26	technician	single	secondary	no	252	no	no	cellular	29	jan	706	2	-1	0	unknown	no
40160	23	student	single	secondary	no	9216	no	no	cellular	5	jun	471	2	-1	0	unknown	no
2311	30	self-employed	married	tertiary	no	227	yes	yes	unknown	12	may	227	3	-1	0	unknown	no
11301	28	blue-collar	single	secondary	no	623	no	no	unknown	18	jun	25	41	-1	0	unknown	no
26053	46	management	married	tertiary	no	1388	no	no	cellular	19	nov	515	5	-1	0	unknown	no
4281	26	blue-collar	divorced	secondary	no	0	yes	no	unknown	19	may	48	3	-1	0	unknown	no
17013	47	housemaid	married	secondary	no	4397	yes	no	cellular	25	jul	110	1	-1	0	unknown	no
42605	33	management	married	tertiary	no	6513	yes	no	cellular	11	jan	170	1	343	1	other	yes
12077	58	management	married	tertiary	no	1697	no	no	unknown	20	jun	55	2	-1	0	unknown	no
18801	36	blue-collar	married	unknown	no	-742	yes	yes	cellular	31	jul	110	3	-1	0	unknown	no
26207	30	management	married	tertiary	no	196	no	no	cellular	20	nov	68	1	101	4	other	no
13305	57	blue-collar	married	primary	no	0	no	no	cellular	8	jul	237	3	-1	0	unknown	no
1463	42	retired	married	primary	no	0	yes	no	unknown	8	may	186	2	-1	0	unknown	no
44489	31	blue-collar	married	secondary	no	0	yes	no	unknown	10	aug	97	1	782	1	other	yes
31777	37	admin.	single	secondary	no	810	yes	no	cellular	8	apr	376	1	295	1	failure	no
23324	47	blue-collar	married	primary	no	209	no	no	cellular	27	aug	77	6	-1	0	unknown	no
7555	40	technician	single	secondary	no	5637	yes	no	unknown	30	may	553	3	-1	0	unknown	yes
3605	53	technician	married	secondary	no	4541	yes	no	unknown	15	may	190	6	-1	0	unknown	no
648	41	management	married	tertiary	no	65	yes	no	unknown	6	may	524	2	-1	0	unknown	no
9822	36	management	married	primary	no	22856	no	no	unknown	9	jun	1098	1	-1	0	unknown	no
29544	41	unemployed	married	secondary	no	2081	yes	no	cellular	3	feb	53	3	-1	0	unknown	no
40853	60	blue-collar	married	primary	no	631	no	no	cellular	12	aug	429	2	-1	0	unknown	yes
33281	51	technician	single	secondary	no	1153	yes	no	cellular	20	apr	76	5	-1	0	unknown	no
27520	34	entrepreneur	single	tertiary	no	714	yes	no	cellular	21	nov	122	3	193	4	failure	no
9550	30	blue-collar	married	secondary	no	3653	yes	yes	unknown	6	jun	167	4	-1	0	unknown	no
3332	42	blue-collar	married	secondary	no	597	yes	no	unknown	15	may	124	1	-1	0	unknown	no
5622	33	management	divorced	tertiary	no	471	no	no	unknown	23	may	215	4	-1	0	unknown	no
1938	56	management	married	secondary	no	230	no	no	unknown	9	may	73	4	-1	0	unknown	no
14762	29	blue-collar	married	secondary	no	0	yes	no	cellular	16	jul	186	4	-1	0	unknown	no
30991	36	entrepreneur	married	secondary	no	546	no	no	cellular	9	feb	297	3	-1	0	unknown	no
40807	70	housemaid	divorced	primary	no	1311	no	no	cellular	11	aug	651	1	-1	0	unknown	yes
35598	35	blue-collar	married	secondary	no	1615	yes	no	cellular	7	may	1051	2	-1	0	unknown	no
12144	35	management	married	tertiary	no	3083	no	no	unknown	20	jun	274	9	-1	0	unknown	no
26315	51	admin.	married	secondary	no	3736	no	no	cellular	20	nov	92	1	-1	0	unknown	no
40354	26	management	divorced	tertiary	no	667	no	no	telephone	19	jun	177	2	-1	0	unknown	no
1406	46	admin.	divorced	tertiary	no	846	yes	no	unknown	8	may	369	2	-1	0	unknown	no
2917	53	blue-collar	married	primary	no	600	yes	no	unknown	14	may	139	1	-1	0	unknown	no
31598	46	services	divorced	secondary	no	350	yes	no	cellular	3	apr	230	1	-1	0	unknown	no
13324	37	blue-collar	married	secondary	no	128	yes	no	telephone	8	jul	379	3	-1	0	unknown	no
13772	38	technician	married	secondary	no	-475	yes	no	cellular	10	jul	234	1	-1	0	unknown	no
2215	48	blue-collar	married	secondary	no	684	yes	yes	unknown	12	may	139	1	-1	0	unknown	no
23496	57	management	married	tertiary	no	561	no	no	cellular	28	aug	54	8	-1	0	unknown	no
12300	46	technician	divorced	secondary	no	129	no	no	unknown	25	jun	75	2	-1	0	unknown	no
20032	49	housemaid	married	tertiary	no	443	no	no	cellular	8	aug	27	6	-1	0	unknown	no
41832	48	management	divorced	tertiary	no	0	no	no	cellular	15	oct	126	2	-1	0	unknown	no
15225	40	self-employed	married	tertiary	no	2977	yes	no	cellular	17	jul	1018	1	-1	0	unknown	no
24847	50	management	married	secondary	no	13931	yes	no	cellular	18	nov	132	1	-1	0	unknown	no
28473	33	technician	single	secondary	no	145	yes	no	cellular	29	jan	369	2	-1	0	unknown	no
41666	63	housemaid	married	primary	no	333	no	no	telephone	1	oct	321	1	-1	0	unknown	no
3451	47	admin.	divorced	primary	no	357	yes	yes	unknown	15	may	134	1	-1	0	unknown	no
13975	36	blue-collar	married	secondary	no	576	yes	no	cellular	10	jul	290	2	-1	0	unknown	no
10086	36	blue-collar	single	secondary	no	161	yes	no	unknown	11	jun	196	2	-1	0	unknown	no
43348	28	management	single	tertiary	no	866	no	no	cellular	23	mar	191	2	-1	0	unknown	yes
17607	41	technician	married	secondary	no	978	no	no	cellular	29	jul	55	2	-1	0	unknown	no
14056	37	blue-collar	single	secondary	no	263	no	no	cellular	11	jul	143	2	-1	0	unknown	no
27800	32	admin.	single	secondary	no	254	yes	no	cellular	28	jan	319	1	-1	0	unknown	no
18005	49	entrepreneur	divorced	unknown	yes	-701	yes	no	cellular	30	jul	988	2	-1	0	unknown	yes
45195	68	retired	married	secondary	no	1146	no	no	cellular	16	nov	212	1	187	6	success	yes
685	54	services	married	secondary	no	510	yes	no	unknown	6	may	196	2	-1	0	unknown	no
10718	40	management	married	tertiary	no	270	no	no	unknown	16	jun	362	3	-1	0	unknown	no
16863	31	entrepreneur	married	secondary	no	10	yes	yes	cellular	25	jul	13	9	-1	0	unknown	no
38799	32	services	married	secondary	no	1977	yes	yes	cellular	18	may	44	4	-1	0	unknown	no
11531	35	technician	single	secondary	no	23	yes	no	unknown	19	jun	113	2	-1	0	unknown	no
29588	36	management	married	tertiary	no	1582	no	no	telephone	3	feb	26	2	197	1	failure	no
11444	48	blue-collar	married	primary	no	343	no	no	unknown	19	jun	136	1	-1	0	unknown	no
38017	46	management	divorced	tertiary	no	24598	yes	no	cellular	14	may	118	4	374	3	failure	no
23181	31	technician	divorced	tertiary	no	0	no	no	cellular	27	aug	581	6	-1	0	unknown	yes
44647	30	self-employed	married	tertiary	no	805	yes	no	unknown	1	sep	20	1	478	2	other	no
7481	44	blue-collar	single	primary	no	1593	yes	no	unknown	29	may	828	3	-1	0	unknown	yes
28944	35	management	married	tertiary	no	495	no	no	cellular	2	feb	282	1	-1	0	unknown	no
19158	60	management	married	tertiary	no	3876	no	yes	cellular	5	aug	445	3	-1	0	unknown	no
40965	30	management	married	tertiary	no	802	yes	no	cellular	13	aug	105	1	-1	0	unknown	no
4257	41	management	married	tertiary	no	1897	yes	no	unknown	19	may	335	3	-1	0	unknown	no
43105	47	admin.	married	secondary	no	368	no	no	cellular	23	feb	269	1	187	5	success	yes
9106	47	management	married	tertiary	no	0	no	no	unknown	5	jun	265	2	-1	0	unknown	no
23513	33	management	married	secondary	no	333	no	no	cellular	28	aug	80	6	-1	0	unknown	no
24345	54	admin.	married	secondary	no	191	yes	yes	telephone	17	nov	44	1	-1	0	unknown	no
6842	50	self-employed	divorced	tertiary	no	59	yes	no	unknown	28	may	67	2	-1	0	unknown	no
33926	48	unemployed	married	secondary	no	11371	yes	no	cellular	30	apr	249	1	86	3	failure	no
9369	40	management	single	tertiary	no	383	yes	no	unknown	6	jun	106	5	-1	0	unknown	no
43513	30	student	single	secondary	no	2046	no	no	telephone	21	apr	595	3	254	1	failure	yes
21872	56	admin.	married	secondary	no	374	no	no	cellular	20	aug	193	4	-1	0	unknown	no
33007	34	admin.	single	secondary	no	846	yes	no	cellular	17	apr	758	2	-1	0	unknown	no
44078	32	blue-collar	single	secondary	no	1029	no	no	cellular	5	jul	175	4	-1	0	unknown	no
9110	42	housemaid	married	primary	no	0	no	yes	unknown	5	jun	48	2	-1	0	unknown	no
26976	35	management	married	tertiary	no	0	no	no	cellular	21	nov	240	1	-1	0	unknown	no
15676	49	technician	married	secondary	no	0	yes	yes	cellular	21	jul	95	1	-1	0	unknown	no
17950	41	management	married	tertiary	no	636	yes	no	telephone	30	jul	80	2	-1	0	unknown	no
44188	47	admin.	married	secondary	no	3676	no	no	cellular	15	jul	415	2	342	1	other	yes
12346	55	housemaid	married	primary	no	43	no	yes	unknown	26	jun	464	3	-1	0	unknown	no
28842	45	blue-collar	married	unknown	no	909	yes	no	cellular	30	jan	166	1	262	1	other	no
26689	43	self-employed	married	tertiary	no	6424	no	no	cellular	20	nov	55	1	-1	0	unknown	no
812	47	blue-collar	married	unknown	no	733	yes	no	unknown	7	may	268	1	-1	0	unknown	no
20429	30	management	married	tertiary	no	646	no	no	cellular	12	aug	99	2	-1	0	unknown	no
28600	30	services	single	secondary	yes	-261	yes	no	cellular	29	jan	1139	2	255	1	other	no
29008	58	retired	married	unknown	no	662	yes	no	cellular	2	feb	389	1	-1	0	unknown	no
39076	47	blue-collar	married	primary	no	2269	yes	no	cellular	18	may	132	1	279	2	failure	no
29289	46	management	divorced	tertiary	no	665	yes	no	cellular	2	feb	158	2	207	1	other	no
38885	31	management	single	tertiary	no	62	yes	no	cellular	18	may	175	1	293	5	failure	no
6496	37	services	married	secondary	no	-349	yes	no	unknown	27	may	319	5	-1	0	unknown	no
43555	77	retired	married	unknown	no	992	no	no	cellular	27	apr	147	2	182	2	failure	no
8635	54	admin.	married	primary	no	976	yes	no	unknown	3	jun	137	3	-1	0	unknown	no
14975	42	technician	married	secondary	no	166	no	no	cellular	16	jul	319	5	-1	0	unknown	no
1186	41	management	married	tertiary	no	141	yes	yes	unknown	8	may	146	3	-1	0	unknown	no
15119	50	blue-collar	married	primary	no	216	yes	no	cellular	17	jul	195	3	-1	0	unknown	no
10887	53	blue-collar	married	secondary	no	1653	no	no	unknown	17	jun	88	2	-1	0	unknown	no
25267	33	services	married	secondary	no	703	no	no	cellular	18	nov	160	2	-1	0	unknown	no
4090	41	admin.	single	secondary	no	1020	yes	no	unknown	19	may	882	1	-1	0	unknown	yes
