	age	workclass	fnlwgt	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	class
22737	30	Private	218551	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
32394	31	Self-emp-not-inc	156033	HS-grad	9	Divorced	Other-service	Not-in-family	White	Male	0	0	35	United-States	<=50K
4884	26	?	176077	Some-college	10	Never-married	?	Unmarried	White	Female	0	0	40	United-States	<=50K
22322	47	Private	23545	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
8743	37	State-gov	210452	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	38	United-States	<=50K
20095	51	Self-emp-not-inc	168539	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
25529	45	Private	20534	Some-college	10	Separated	Craft-repair	Not-in-family	White	Male	0	0	41	United-States	<=50K
25795	62	Private	176811	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
25465	56	Self-emp-inc	109856	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
13184	31	Private	159737	HS-grad	9	Never-married	Sales	Unmarried	Black	Female	0	0	58	United-States	<=50K
19520	63	Private	188976	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
14774	52	Private	127315	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
14196	23	Private	203076	Some-college	10	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
11219	70	Self-emp-inc	379819	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	10566	0	40	United-States	<=50K
21972	70	Private	221603	Some-college	10	Widowed	Sales	Not-in-family	White	Female	0	0	34	United-States	<=50K
27467	25	Private	114483	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	<=50K
364	22	Private	410439	HS-grad	9	Married-spouse-absent	Sales	Not-in-family	White	Male	0	0	55	United-States	<=50K
8116	41	Self-emp-not-inc	355918	Bachelors	13	Separated	Craft-repair	Not-in-family	White	Male	0	0	35	United-States	<=50K
995	56	Private	112840	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
27320	24	Private	148709	HS-grad	9	Never-married	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
129	39	Private	365739	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
10352	35	Private	77146	Assoc-voc	11	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	<=50K
3910	48	Private	185039	HS-grad	9	Divorced	Sales	Unmarried	White	Female	0	0	30	United-States	<=50K
23648	46	Private	229394	HS-grad	9	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	<=50K
26403	25	Private	200318	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	<=50K
19492	76	?	191024	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	0	30	United-States	<=50K
17419	29	Self-emp-not-inc	178564	Bachelors	13	Never-married	Prof-specialty	Other-relative	White	Male	0	0	40	United-States	<=50K
29459	29	Private	228860	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1887	50	United-States	>50K
32335	18	?	156608	11th	7	Never-married	?	Own-child	White	Female	0	0	25	United-States	<=50K
14653	28	Private	137898	Assoc-acdm	12	Never-married	Sales	Own-child	White	Female	0	0	35	United-States	<=50K
12086	66	Private	167711	HS-grad	9	Widowed	Sales	Not-in-family	White	Female	0	0	40	United-States	>50K
27547	50	Self-emp-not-inc	27539	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	7688	0	40	United-States	>50K
2778	35	Private	26987	HS-grad	9	Separated	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
18146	46	Self-emp-not-inc	131091	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	1902	40	United-States	>50K
4177	41	Private	84610	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	60	United-States	>50K
20958	52	Private	72743	HS-grad	9	Married-spouse-absent	Adm-clerical	Not-in-family	White	Female	0	0	50	United-States	<=50K
4784	30	Private	174789	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1848	50	United-States	>50K
26699	18	Private	192409	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
29899	42	Federal-gov	460214	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
12995	19	Self-emp-not-inc	305834	Some-college	10	Never-married	Craft-repair	Own-child	White	Female	0	0	25	United-States	<=50K
27375	43	State-gov	27661	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	45	United-States	<=50K
26531	34	Private	189809	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	52	Jamaica	<=50K
15599	31	Private	234387	HS-grad	9	Divorced	Exec-managerial	Unmarried	Black	Female	0	0	40	United-States	<=50K
25448	29	Private	112403	Some-college	10	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	35	United-States	<=50K
4078	19	Private	387215	Some-college	10	Never-married	Tech-support	Own-child	White	Male	0	1719	16	United-States	<=50K
14586	46	Local-gov	316205	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	United-States	>50K
25243	33	Private	115496	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
17062	23	Private	213811	Bachelors	13	Never-married	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
13245	28	Private	204074	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	48	United-States	<=50K
13067	48	Self-emp-inc	38819	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	36	United-States	<=50K
24116	20	Private	161708	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	35	United-States	<=50K
15593	53	Private	202720	9th	5	Married-spouse-absent	Machine-op-inspct	Unmarried	Black	Male	0	0	75	Haiti	<=50K
6372	57	Private	174353	HS-grad	9	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
4375	33	Private	93930	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	50	United-States	<=50K
31282	29	Private	112847	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	Asian-Pac-Islander	Male	7298	0	32	United-States	>50K
13720	51	Private	74275	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
24845	23	Private	52566	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
21212	22	Private	122272	Bachelors	13	Never-married	Adm-clerical	Own-child	White	Female	0	0	35	United-States	<=50K
3298	25	Private	201413	Some-college	10	Never-married	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
18994	55	Private	419732	Some-college	10	Divorced	Other-service	Unmarried	White	Female	0	0	38	United-States	<=50K
14686	30	Private	53285	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	52	United-States	>50K
19222	48	Private	210424	HS-grad	9	Separated	Adm-clerical	Unmarried	White	Female	914	0	40	United-States	<=50K
21751	39	Private	36376	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	<=50K
5239	52	Self-emp-not-inc	102346	Some-college	10	Never-married	Prof-specialty	Own-child	White	Female	0	0	35	United-States	<=50K
3772	52	Private	101752	Assoc-voc	11	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	56	United-States	<=50K
7236	40	Private	204046	10th	6	Divorced	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
19667	23	Self-emp-not-inc	174714	10th	6	Never-married	Craft-repair	Not-in-family	White	Male	0	0	60	United-States	<=50K
22258	17	Private	153035	10th	6	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
24319	44	Private	186916	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
21500	47	Local-gov	203067	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	<=50K
10469	48	Private	155862	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	65	United-States	<=50K
30324	22	Private	313873	11th	7	Never-married	Craft-repair	Own-child	White	Male	0	0	30	United-States	<=50K
3820	24	Self-emp-not-inc	37440	Bachelors	13	Never-married	Farming-fishing	Unmarried	White	Male	0	0	50	United-States	<=50K
9229	32	Private	208291	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
12446	28	Self-emp-inc	113870	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
15026	23	Private	176724	11th	7	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	Puerto-Rico	<=50K
19624	18	Private	60981	10th	6	Never-married	Other-service	Own-child	White	Female	0	0	30	United-States	<=50K
20391	36	Local-gov	251091	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
10607	25	Private	204219	HS-grad	9	Never-married	Adm-clerical	Unmarried	White	Female	0	0	40	Mexico	<=50K
1231	52	Federal-gov	31838	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
31479	24	Private	498349	Bachelors	13	Never-married	Transport-moving	Unmarried	Black	Female	0	0	40	United-States	<=50K
27683	25	Private	82560	Assoc-acdm	12	Never-married	Other-service	Own-child	White	Male	0	0	43	United-States	<=50K
27578	64	?	200017	HS-grad	9	Widowed	?	Not-in-family	White	Female	0	0	20	United-States	<=50K
11151	40	Private	248094	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
31601	18	Private	37720	10th	6	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
98	48	Private	171095	Assoc-acdm	12	Divorced	Exec-managerial	Unmarried	White	Female	0	0	40	England	<=50K
27863	54	Private	338620	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	52	United-States	>50K
5575	58	Self-emp-not-inc	54566	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	35	United-States	<=50K
29117	34	Private	287315	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
16919	42	Private	240628	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	>50K
3271	38	Federal-gov	99527	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
10521	36	Self-emp-inc	116133	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	57	United-States	<=50K
27186	20	Private	386864	10th	6	Never-married	Other-service	Other-relative	White	Male	0	0	35	Mexico	<=50K
18419	30	Private	114691	Bachelors	13	Never-married	Adm-clerical	Other-relative	White	Male	0	0	40	United-States	<=50K
1674	47	Private	170846	Assoc-acdm	12	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	Italy	>50K
1807	32	Private	205390	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	49	United-States	<=50K
8289	42	Self-emp-not-inc	170721	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	2002	40	United-States	<=50K
10900	30	State-gov	231043	Assoc-voc	11	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	<=50K
15647	40	Private	124520	Assoc-voc	11	Divorced	Craft-repair	Unmarried	White	Male	0	0	50	United-States	>50K
13554	39	Private	164866	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	42	United-States	>50K
18079	22	Private	228752	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
29663	61	Private	86067	Assoc-acdm	12	Married-civ-spouse	Sales	Husband	White	Male	15024	0	40	United-States	>50K
3280	27	Private	386036	Some-college	10	Never-married	Transport-moving	Not-in-family	White	Male	0	0	48	United-States	<=50K
18455	51	Private	137253	HS-grad	9	Divorced	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	>50K
24	59	Private	109015	HS-grad	9	Divorced	Tech-support	Unmarried	White	Female	0	0	40	United-States	<=50K
3838	45	Self-emp-not-inc	239093	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	Amer-Indian-Eskimo	Male	3137	0	40	United-States	<=50K
2721	34	Private	89644	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	>50K
25162	17	Private	342752	11th	7	Never-married	Other-service	Own-child	White	Male	0	0	15	United-States	<=50K
7515	29	Private	209934	5th-6th	3	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	Mexico	<=50K
6234	22	Self-emp-inc	269583	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	2580	0	40	United-States	<=50K
495	41	Private	343121	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	36	United-States	<=50K
8890	44	Private	259479	HS-grad	9	Divorced	Transport-moving	Unmarried	White	Male	0	0	50	United-States	<=50K
8964	22	Private	199266	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	30	United-States	<=50K
24131	46	Self-emp-not-inc	353012	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	United-States	>50K
23920	20	?	358783	Some-college	10	Never-married	?	Own-child	White	Female	0	0	35	United-States	<=50K
22440	36	Private	336367	Assoc-acdm	12	Never-married	Exec-managerial	Unmarried	White	Male	0	0	50	United-States	<=50K
10426	29	Private	351731	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
28857	48	Private	149210	HS-grad	9	Separated	Craft-repair	Unmarried	Black	Male	0	0	45	United-States	<=50K
3954	40	Private	163985	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	24	United-States	<=50K
26705	21	Private	34816	Assoc-voc	11	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	12	United-States	<=50K
19919	58	Self-emp-inc	190763	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
20353	41	Private	92733	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
1758	51	?	167651	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
14522	39	Private	32650	Assoc-voc	11	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	60	United-States	<=50K
22362	52	Local-gov	91689	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
7778	25	Private	102460	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
20129	41	Private	204235	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
9576	34	Private	136997	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	35	United-States	<=50K
18630	19	Private	552354	12th	8	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
25410	45	Local-gov	53123	11th	7	Married-civ-spouse	Other-service	Wife	White	Female	0	0	25	United-States	<=50K
13501	46	Private	423222	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	40	United-States	>50K
29342	31	Private	184889	HS-grad	9	Never-married	Other-service	Own-child	Black	Female	0	0	20	United-States	<=50K
23427	30	Private	169152	HS-grad	9	Never-married	Tech-support	Unmarried	White	Female	0	0	40	United-States	<=50K
6647	21	Federal-gov	169003	12th	8	Never-married	Adm-clerical	Own-child	Black	Male	0	0	25	United-States	<=50K
21177	45	Private	55720	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
12378	27	Self-emp-not-inc	420054	HS-grad	9	Never-married	Craft-repair	Unmarried	White	Male	9562	0	50	United-States	>50K
27347	39	Self-emp-inc	117555	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
20370	56	Private	267652	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
19136	28	Private	65171	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	70	United-States	<=50K
11243	37	Private	111128	11th	7	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
6016	65	Private	193216	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	9386	0	40	United-States	>50K
10710	25	Private	190350	10th	6	Married-civ-spouse	Other-service	Own-child	White	Female	0	0	35	United-States	<=50K
26845	29	Private	244473	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	0	2051	40	United-States	<=50K
9346	27	Private	177761	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	Other	Male	0	0	50	United-States	<=50K
22022	24	?	165350	HS-grad	9	Separated	?	Not-in-family	Black	Male	0	0	50	Germany	<=50K
3384	47	Private	151267	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Wife	Black	Female	15024	0	40	United-States	>50K
6855	27	Private	189775	HS-grad	9	Never-married	Adm-clerical	Not-in-family	Black	Female	0	0	40	United-States	<=50K
8885	47	State-gov	123219	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	38	United-States	>50K
8596	42	Private	211253	Bachelors	13	Divorced	Exec-managerial	Unmarried	White	Female	0	0	40	United-States	<=50K
5155	54	Self-emp-not-inc	278230	Some-college	10	Divorced	Farming-fishing	Unmarried	White	Female	10520	0	30	United-States	>50K
28660	22	Private	178390	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
25703	19	?	185619	Some-college	10	Never-married	?	Own-child	White	Female	0	0	20	United-States	<=50K
25699	26	Private	94477	Some-college	10	Married-civ-spouse	Transport-moving	Husband	White	Male	7298	0	55	United-States	>50K
16026	40	Private	206066	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	<=50K
32526	32	Private	211349	10th	6	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
23882	32	Private	398988	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
31766	22	Private	120518	HS-grad	9	Widowed	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
22983	56	?	32604	Some-college	10	Never-married	?	Not-in-family	Black	Female	0	0	40	United-States	<=50K
1212	31	Private	32406	Some-college	10	Divorced	Craft-repair	Unmarried	White	Female	0	0	20	United-States	<=50K
23760	51	Private	110747	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1887	40	United-States	>50K
11608	50	Private	98228	HS-grad	9	Divorced	Sales	Unmarried	White	Female	0	0	45	United-States	<=50K
13163	34	Federal-gov	149368	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
867	17	Private	368700	11th	7	Never-married	Sales	Own-child	White	Male	0	0	28	United-States	<=50K
8152	48	Private	240231	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	40	Japan	>50K
10180	17	Private	297246	11th	7	Never-married	Priv-house-serv	Own-child	White	Female	0	0	9	United-States	<=50K
18420	46	Private	99385	Bachelors	13	Separated	Exec-managerial	Unmarried	White	Female	0	0	40	United-States	<=50K
8066	61	Self-emp-not-inc	133969	HS-grad	9	Married-civ-spouse	Sales	Husband	Asian-Pac-Islander	Male	0	0	63	South	<=50K
14379	39	Self-emp-inc	286261	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
13171	32	Private	174215	Some-college	10	Divorced	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
13824	53	Private	87158	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	<=50K
974	44	Private	32185	HS-grad	9	Never-married	Transport-moving	Unmarried	White	Male	0	0	70	United-States	<=50K
10777	53	Private	88725	HS-grad	9	Never-married	Craft-repair	Not-in-family	Other	Female	0	0	40	?	<=50K
6312	17	Private	132755	11th	7	Never-married	Sales	Own-child	White	Male	0	0	15	United-States	<=50K
19415	25	Private	185287	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	40	United-States	<=50K
28311	22	Private	163911	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	20	United-States	<=50K
12984	60	Self-emp-not-inc	261119	HS-grad	9	Divorced	Craft-repair	Unmarried	White	Female	0	0	40	United-States	<=50K
9878	28	Local-gov	185647	Some-college	10	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	48	United-States	<=50K
14202	49	Private	156926	Assoc-voc	11	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	>50K
4599	46	Self-emp-inc	219962	Bachelors	13	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	7298	0	40	?	>50K
31593	37	Private	171968	Assoc-voc	11	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
14147	32	Private	331539	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	0	0	50	China	>50K
24057	49	Private	199763	Some-college	10	Divorced	Machine-op-inspct	Not-in-family	White	Female	0	0	35	United-States	<=50K
8838	18	Private	200876	11th	7	Never-married	Transport-moving	Own-child	White	Male	0	0	16	United-States	<=50K
30746	30	Private	229772	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
19257	40	Self-emp-inc	92036	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
12232	32	Private	137076	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	60	United-States	>50K
20688	43	Private	338290	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
31924	25	Private	74977	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	<=50K
9273	35	Private	185325	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
21146	48	?	193047	HS-grad	9	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	>50K
30696	35	Private	111387	9th	5	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
30233	74	Self-emp-not-inc	109101	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	4	United-States	<=50K
10804	20	Private	266525	Some-college	10	Never-married	Prof-specialty	Other-relative	Black	Female	594	0	20	United-States	<=50K
23876	54	Federal-gov	332243	12th	8	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
16464	67	Local-gov	176931	7th-8th	4	Widowed	Other-service	Not-in-family	White	Female	0	0	20	United-States	<=50K
21134	42	Local-gov	177937	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	50	?	<=50K
4205	25	Private	73895	HS-grad	9	Never-married	Other-service	Own-child	White	Female	0	0	10	United-States	<=50K
2516	25	Private	374918	12th	8	Married-civ-spouse	Other-service	Wife	White	Female	0	0	40	United-States	<=50K
12220	50	Local-gov	220640	Masters	14	Divorced	Prof-specialty	Not-in-family	Amer-Indian-Eskimo	Female	0	0	50	United-States	>50K
2132	31	Private	106437	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
26433	20	Private	447488	9th	5	Never-married	Other-service	Unmarried	White	Male	0	0	30	Mexico	<=50K
5967	21	Private	90935	Assoc-voc	11	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
21003	33	Private	132601	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	<=50K
21496	23	Federal-gov	41031	Some-college	10	Never-married	Sales	Not-in-family	White	Female	0	0	35	United-States	<=50K
22754	71	Private	110380	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	2467	52	United-States	<=50K
27809	30	Private	39386	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	99	United-States	<=50K
7134	37	Private	175759	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
23502	31	?	213771	HS-grad	9	Widowed	?	Unmarried	White	Female	0	0	36	United-States	<=50K
22846	36	Private	98389	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	44	United-States	>50K
11156	25	Private	40512	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	3674	0	30	United-States	<=50K
19918	23	Private	380281	Assoc-acdm	12	Never-married	Other-service	Own-child	White	Male	0	0	25	Columbia	<=50K
13952	54	Private	29909	11th	7	Married-civ-spouse	Other-service	Wife	White	Female	0	0	43	United-States	<=50K
22630	50	Self-emp-not-inc	197054	Prof-school	15	Divorced	Sales	Not-in-family	White	Male	0	0	50	United-States	>50K
6686	47	Private	454989	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	>50K
21530	55	Private	463072	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
11715	23	Private	175837	11th	7	Never-married	Farming-fishing	Other-relative	White	Female	0	0	40	Puerto-Rico	<=50K
27679	24	Private	202959	Assoc-voc	11	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
28656	34	Private	85374	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
3898	29	Local-gov	95393	HS-grad	9	Never-married	Other-service	Own-child	White	Male	0	0	20	United-States	<=50K
19058	48	?	63466	HS-grad	9	Married-spouse-absent	?	Unmarried	White	Female	0	0	32	United-States	<=50K
31927	60	Private	180418	11th	7	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
23485	37	Private	243409	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	<=50K
2684	78	Local-gov	136198	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	15	United-States	<=50K
25414	49	Self-emp-not-inc	219718	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	15024	0	40	United-States	>50K
23687	37	Private	186191	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	45	?	<=50K
407	46	Self-emp-not-inc	317253	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	25	United-States	<=50K
18124	32	Private	328060	9th	5	Separated	Other-service	Unmarried	Other	Female	0	0	40	Mexico	<=50K
5766	62	?	97231	Some-college	10	Married-civ-spouse	?	Wife	White	Female	0	0	1	United-States	<=50K
4643	59	Private	381851	9th	5	Widowed	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
30574	45	State-gov	32186	Bachelors	13	Separated	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
16779	23	Local-gov	185575	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	0	40	United-States	<=50K
31210	35	Private	175232	HS-grad	9	Divorced	Handlers-cleaners	Other-relative	White	Male	0	0	40	United-States	<=50K
3295	22	Private	51136	Some-college	10	Never-married	Tech-support	Not-in-family	White	Female	0	0	60	United-States	<=50K
731	55	Private	173093	Some-college	10	Divorced	Adm-clerical	Not-in-family	Asian-Pac-Islander	Female	0	0	40	United-States	<=50K
