	content	label
9340	"how did it JUST occur to you that YOU have too much ""damn"" stuff? lol"	0
1307	Damn Girl! Aww  that'll be cake at the rate YOU are chalking them up. Nice seasonal pic and awesome tweets btw.	1
4800	Not necessarily  while I do not agree with hitlers actions  he was a damn good general  and got germany out of a depression that	1
14368	ooo i guess you're too quick for me ;)	0
18134	what&;s the first job you had?	0
17750	Do you have a lot of friends?	0
14007	Would you rather be rich or famous?	0
6065	*throws all 52 dollars in my pocket at you* Let me hit the MAC. Ill be RIGHT back. Hold that pose *forgets pin number* FUCK!	1
4615	I don't use the touchpad(I hate them) I always use a USB mouse. We are a toshiba family.. we have four	1
1155	shut ur ass up! u woulda been wondering the same thing lol. done rehearsing 4da night & planning 2knock out...right about.....now	1
8483	I haven't worked out how to integrate this with Facebook yet  because I hate Facebook  but Twitter is fun. Welcome :)	0
262	i just deleted all the people that i have on my facebook off myspace Damn if everyone switched i could just delete the account	1
1985	As opposed to a non fucking fuck?	1
8460	I love the weather when I can sit inside my office and drink coffee and look out the window. Sucks to drive 160 miles in it	0
10654	I like when you do that!  :-)  You always look so damn cozy & cute	0
6013	"the lox ""f**k you "" ""keep it thoro"" prodigy  ""we run this"" fat joe  ""i come thru"" styles and nore  ""broken language"" smooth"	1
3628	I can guess  smelly slut.	1
13234	Al Gore can kiss my REC credits' ass: http://tinyurl.com/5jb76v  :-) I actually offset our whole bill	0
148	It sucks though when you have nothing to do at 4AM and your roommate wants to sleep.	1
4491	weekend ofzo? 3) I still hate twitter 4) I love Gerard he's writing umbrella academy but I still haven't read it yet -shame on me	1
971	trade secret ... it's an animated gif. Woke up REALLY early  couldn't sleep. My mind said  let's freak out @CalamityJen more.	1
15636	nom nom	0
7034	dude no offence you're awesome but currently I think I hate you. :0)	1
2657	your LAME ass . oviously iloveyouhh moree. (;	1
19129	no iDidnt	0
6752	fuck the krebs cycle.	1
10574	Dick Rydeeeerrrrssss	0
2526	Wait Nevermind I Am Signed In	1
19735	hahahaha true lady goo goo	0
7015	welcome to my world: you're sick  some people think you're funny  others hate you  nobody wants to suck your cock.	1
7710	I hear that. I hate charging.	0
19	Unibroue 17 !!!! Another damn good Unibroue	1
1075	Fuck you! Learn to surf NA!	1
9756	i hate kings of leon	0
1679	Damn!! I was hoping you were giving me good news otherwise!	1
5473	THAT'S AN UGLY ASS PICTURE!	1
3551	I did ur mom last night? Naww I don't like old fat white bitches! &#58390;	1
13697	hate me?..... If anyone needs me ill be bawling in my room for 3 years 2 months and 4 days..	0
18763	hi!!	0
15524	one fun thing you did ??	0
392	well if they hate you  are they still considered a fan?	1
3160	No- shopping isn't what sucks! It's the crowds that cause the trouble. haha! Love your website btw!!	1
9839	Damn  Jilly...Sounds like you're ready for war out on the grimy streets of Trenton...	0
9606	Dick.       (Get it?)	0
15894	LOVE IT	0
2015	FUCK.	1
1497	LOOK @ UR TEXTS OR I'M GONNA FREAK OUT @ U!!!	1
16614	I was dancing in the kitchen lastnight while cooking grilled cheese for timmy and we were laughing about it cause i was doing the robot out of the blue :)	0
5867	I prefer women to be fat in other places  anyway.  Fat toes and earlobes are so cute.	1
5868	nigella is a bit of a tease I reckon  imagine how fat you'd be stayin at hers	1
13608	omg facebook has claimed another victim! hope you're at least kicking ass!	0
16251	Laughhh loud and zip it of course :] hahaha	0
12148	fuck that...I can fly to Milwaukee to free. If u got a car i need no other plan...ALPINE HERE WE COME!!! Both shows...	0
7141	ass.	1
563	i like to fuck when i tweetup.	1
14453	lol im telling yew	0
18934	Being an atheist means we dont need to believe. We choose to believe either because their is no proof or because god has done nothing for us. We may not believe in god but we do believe there is good reason to not believe he exists.	0
19151	7 1/2	0
7139	he hasnt scored 82 but he's taken a team to the finals damn near by himself	1
8179	OH. MY. GOD. So damn cute!	0
17826	where would you most like to live?	0
2295	why would i accuse you  im SUPER FUCKING JESLOUS OF YOU	1
2662	You didn&;t get a brain that day either. They were only handing them out to people who would use them.	1
16443	NSYNC or Backstreet Boys?	0
10172	You would hate to see my sister :/	0
7644	hahahhaha I hate that!	1
2147	fuck you  man. you can pick on garden state  but leave pushing daisies alone.	1
5535	Sheeyat....Freezing rain is no punk. Hope you didn't fall & bust your ass in the parking lot.... I almost did.	1
4140	no im definately a bigger nerd than you.	1
11198	IE 6 is still big because XP is still big  and IE7 sucks in XP	0
13576	Geek. Only because nerd is to harsh.	0
19430	<3	0
954	Love hate?	1
14985	no  im sorry :/ i like guyssss	0
239	Hi new friend! I like your personality.super cool:) Yeah I forgot it is like 9 am there..that sucks!	1
5916	Awesome...Love it or Hate it...An Atmospher of Change...is HERE	1
2064	Hell yeah! With their invisible sneaking nonsense. I almost want to play as one some time to fuck with people though.	1
5428	i hate your face sounds EXACTLY like something i would say.also reminds me of a drunk girl trying to fight me and	1
7399	LMAO!! Hot sauce indeed!  but sheeeeit. you can take a picture of @shaydechelle wrapped in ME! fuck the dumb lol	1
6177	you can have my dick. Its delicious	1
17689	i can&;t stop watching carrie underwood clips!!! im listening to cowboy casanova rite now!!!! :) i am soooo excited!!!! OMG	0
10082	I guess congratulations are in order  but now you have to write a damn dissertation. What is the topic?	0
6973	"That it's that rare of a sentence is sorta depressing.  Especially in light of @mariannemancusi 's ""Loser Cam"" Xmas gift to me"	1
14926	me and justin are married  i am not divorsing him for you mr. anominous. hahahahah your probably a creepy old man... or lady..	0
10980	Damn.  How about nonsensical blogger?  You need one of those?	0
4550	I'm with you man. Here I am on Twitter at 20 to 6 in the morn  damn.	1
3552	damn we got BWNT - where you headed tonight?	1
16035	What is the one thing in the world that makes you teary eyed?:	0
11846	Those dogs look FAT to me!! ;-)	0
5464	you have officially been put on my bread stick mailing list. Fuck those rock republics and eat something already.	1
7692	i hate you all	1
15244	Your bommm!!!!!!!!!!!!	0
2752	why are you soo dumb :L	1
6783	Now I'm gonna have to go back to McLuhan & Leary to help me translate WTF you just wrote.  Damn  I hate when that happens.  Heh.	1
1781	i hope singing along- i'd hate to think i'm torturing poor little Pixel!	1
1225	I hate you .. why can't I go to Vegas ?	1
1864	Now THAT's an adventure that I will pass on. Oh damn  I do have to take a present back. NO!!	1
13618	Sorry about the bday thing -- that sucks. :(	0
2559	Ur gunna get jumped. U stupid bitch.	1
5684	-- damn fool. you're a 247 workhorse!	1
17489	How do you make holidays special?	0
81	So true  so true.  Lame ass people are now officially off my radar!!!! Bu-bye!	1
19568	whats ur fav tv showww? :D <3	0
14031	who is the love of your life?	0
6970	you are welcome to spend the night any time... but next time you steal the covers  I'm gonna cunt punt you. Not really. :)	1
8182	Gay men love me. Wait till they all start Twittering each other. They will find the @cheeky_geeky.	0
19837	DO U NO ALIX&;S SISTER HAS A CRUCH ON YOU	0
399	u know  that's what I hate about Ohio  seeing grown up idiots in shorts when it's freezing outside :0)	1
7705	haha fuck i wish i was there :(	0
7873	ouch that sucks.	0
12270	does your dick tan too?	0
1883	Fuck you and your snow! Or  bring some of it down here? ;)	1
3054	some peoples drama just sucks!	1
3079	that's a shame  I hate having to unfollow someone! :-P	1
14932	sometimes.	0
12832	yeah  I hope he doesn't freak out about us hating it. And is there an online list?	0
8991	Damn it  now I have an urge to move to Vermont	0
5555	gitu emo jaman dulu ya :D	1
16982	easy Short Stack<3	0
826	"We just call that ""whiskey dick."""	1
5785	and the arabs pussy count reaches 250 million. There I said it  we're all a bunch of pussies. No offence to the pussies	1
13603	hey Belladonna  it's Mike aka FFF (Christy Canyon nickname 4 me-future florida fuck) A true pleasure 2 talk 2 u on air 2night.	0
2878	you got that right! People stealing others' generators  & other stuff inside the homes when they know no one's home..sucks big time	1
19034	And why would you fight for her   jst asken	0
9383	you son of a bitch  wanting consistency and relaxed limits!	0
14768	Have you ever gotten fired from a job?	0
4946	oh yeah! Radios powered by pork fat!	1
17155	Youuur daddyyy  <3	0
6576	HAHA  that did brighten my day considerably.  How about on the one day of Christmas my broke ass got my gf gift cert to Chili's	1
1514	damn. lol. let me try something else. hot lesbian sex. nekked girl on girl. free porn.	1
261	i think its a cultural fad.. starbucks coffee sucks and its wayy overpriced.	1
16394	Have you ever dated someone out of your race?	0
5036	Well that sucks.	1
19751	Would you ever shave the side of  your head?	0
1780	"That it's that rare of a sentence is sorta depressing.  Especially in light of @mariannemancusi 's ""Loser Cam"" Xmas gift to me"	1
2589	i hate ur fucking guts. u &amp; lindsey? grossest thing ive ever seen	1
5820	no!!!! Ahhh he is fucking crazy hes been killing himself since yesterday still nothing!	1
8219	Great photos of the reception! Looked like fun  sorry we missed it. Damn Snowmageddon. :(	0
2131	You'd be television slut.	1
6468	damn work fire wall. can't go to myspace. :(	1
2111	I do but I picture the fat guy in the leotard	1
16603	your beautiful  and it seems like all the rude comments you get  is all from one person. dont listen to them everyone knows you are the sweetest girl ever and cold never be mean	0
18411	Never been to either. SO idk yet :]	0
2280	A gay couple getting married in NYC isn't going to change anyone's idea about marriage. Divorce has redefined marriage.	1
12684	DAMN. I used to compile irogs when I worked in civil firm. Discovery of all sorts can be tiresome. GL! Atty's staff can help.	0
15656	who is the top 10 prettyest people you know?	0
9162	damn right.	0
607	don't hate on ghajini. It was an awesome movie.	1
5974	cock flavored seasoning?!?!? wtf	1
1231	It could be pig's lips from a garbage bag! Perk up  buttercup!	1
3506	oh in that case. WTF  thats some ugly ass shit to do.	1
6080	the day after christmas and not yet :/ so I will be there early sigh fuck my life	1
16566	Hahahah  okayy! good! &;cause likeee; &quot;he&;s in looove with audrey!&quot; hahah  jus&;sayin&;.(: Buttt  yeah yeah yeah; allll because of youu. :)	0
4567	I can share my gay boyfriend. He just left. Its 1 in the morning. You totally coulda had him from 9 to 1! Ill keep first shift	1
7040	LOL! not bad for a gangsta bitch...wo pretends to be classy...LOL! I love the holidays. My fav... 2nd to my Bday!	1
12675	I hate it when I forget little details like that. You could always have him wear sunglasses. LOL	0
5491	If you stay home to twitter and have a martini on NYE does that make you a loser?  don't answer that...  I don't want to know	1
7549	So you were a geek and gay at a very young age ;)	1
13688	Nigga when you see me in the streets it's going down! chitty chitty bang bang  bitch ass nigga	0
2463	fat bastard	1
18819	big booty whore.!!<3 omg i miss you soooo much): dontt go to north.!!):	0
11312	"Wiggle Wiggle... more like  ""I'm flying to your house... ripping off your dick. Then I'm going to drench it in Kool Aid."" GOT ME?!"	0
9525	Oh now you gone and done it  jules is turning on the damn devil machine I'll have her text ya	0
3417	touche (i hate getting SHUT DOWN. I guess that's what I get when I pray for humility.) at least I am a better student t ...	1
10530	and people are always telling me they hate research ha ;)	0
5955	ill settle that bitch down real quick	1
5048	I hate that too!!	1
8267	That sucks. Haha. :D	0
15659	;)	0
1435	i quit heroes. nathan is a fucking douche.	1
6197	bitch  hurry up!	1
13286	ahahaaa fuck him  they pulling desperado tactics	0
15670	How many different kinds of solitaire do you know how to play?	0
15144	ummm that would be a no. went to school with him but didnt date him haha	0
18928	What is the wallpaper on your cellphone?	0
1121	mate u know there are french umbracians out there cg09 u may get ur ass whupped :-}	1
10575	Episode 4 fuck boy	0
15675	Sure	0
14993	thats nice to no lol=]	0
18829	Yes. because they're awesome and I love suprises.	0
4832	you'll get through it and win in the end. FUCK THAT SHIT IN THE FACE (as ange sez)!	1
7346	i didnt call in gay either. but my company donated 100 g's to support No on prop 8. ::shrug:: squaresies  i guess.	1
12288	My position on LA has always been that radio sucks there  so would KCRW change that?	0
18462	Not to my recollection. but funny you ask  because my brother just did that and busted our neighbors chair at my sisters grad party this past sunday. it was hilarious!!	0
7237	go cowboys!!!! Yup I said it. Two tears in a bucket.. Fuck it lol	1
10121	He's not worth fretting over. There's better people who still love you up in this bitch.	0
2150	Tommy blows cock! lol	1
14729	There is no perfect lol but I suppose with a funny guy-polite  random and spontaneous  maybe a night out at a 70's club and dress up go to dinner before. haha that'd be fun!! :)	0
420	Grew up a Habs fan  which meant I had to hate the Leafs when I moved to Toronto  which meant embracing the Wings.	1
14989	very much so!	0
2011	NO. You're in BATH. You worked your ASS off for this. You're coming home to GREAT THINGS. Have FUN FUN FUN. NOW.	1
15266	Of course. X marks the spot!!!!! Arrrg im soo ready :]	0
761	lmfao HURRY AND GET THE FUCKING LYRICS.	1
3806	DOG... ONE OF THEM WILL SOON CATCH YOU SLIPPING! THEY'LL PULL A GEORGE CASTANZA ON YOUR ASS THEN NEXT THING YOU KNOW  UR MARIED	1
4292	me too. So entertaining. Dude you watch this mvie called trailor parl of terror. Fucking brilliant.	1
5359	Still - it's damn moronic that media people can't access media - particularly media made by their own company!	1
9970	um how does a big fat no sound	0
2703	BETTY IS LIKE ADORABLE. YOU LOOK LIKE A CRACK HEADS SHIT IN A TOILET MY DEAR	1
1615	yeah my son works at Barnes N Nobles...played the mamma mia soundtrack overNover- they all hate it now but sing and dance along!	1
15440	used to don't anymore..	0
4245	True! I hate people who're full of themself! That's one of the reason i love mcr  they're humble and down to earth...	1
1716	"Ugh. Half the time people pick up ""Free stuff"" from Craigslist they're driving a luxury car. Heh. HATE them."	1
3096	Do you really have a big man ass?	1
8129	its my guilty pleasure..i hate it but i cant help but watch..*hangs head low*	0
15112	hahahaha thankyou.	0
963	ohh everytime I see that nasty ass husband  wants me to beat the shit outta him	1
1012	"Is ""heavy hitler"" sort of like ""fat elvis""?"	1
19511	spiderman.	0
1472	I can't help that you keep looking for gay midget porn on YT. The volume is too loud for you but I like blaring my Celine Deon.	1
15526	bang him if all i care! just don&;t get aids or anything. :) Hahahah  just kidding! don&;t do that.	0
10968	I meant to drink.  But man  nj sucks with this.	0
3299	There's some dude at this bar that totally looks like you. Should I kick his ass for impersonating?	1
18139	Do you like your name?	0
1199	I heard it sucks... What do you think so far?	1
16250	Do you consider yourself a good dancer?	0
17684	Not at all	0
1102	whats wrong with a monkey fuck? Lol i got my zippo fueled so no need of monkey fucks now lol	1
4388	people hate to admit emotional decision making  though. manipulative  some think. the uphill climb of personal branding...	1
19518	Yes I have actually.	0
14151	Good John John(:	0
15401	how can we make a big difference in this world?	0
10128	And we are having a pig roast and beef and goodies tonight before midnight with some of the people - I'm going to be dead tomorow	0
374	"lol exactly. ""Hey guys  how about a 13-sided paralellogram? THAT'LL fuck em up!"	1
2594	Hahaha ohmyGod you are an actual jerk	1
19817	What was the best advice you&;ve ever received?	0
13249	oh man....that sounds damn good! now im hungry. damn you!	0
19639	text me(:	0
4858	damn i hate Ed Hardy	1
15210	Lots :) show your face.	0
5184	fuck betty she killed me...	1
9625	good luck  and kick ass!	0
8480	True Hate to see Dre fading out...drop that album already!	0
9506	Sure have. It sucks and I'm not on chronic meds which thankfully keep it under control.	0
7297	i hate you.... you know why	1
2246	agreed.  UGO sucks ass	1
1916	immortal? invincible  privileged  all-powerful  above-da-law  I-am-da-law  da ends justify da means  I don't give a fuck I'm IT...	1
7218	that sucks  I know he was looking forward to that hook up...	1
16890	if you wanna be my lover by spice girls :]	0
3739	yo i can kick yall ass for that synth in the begining..GOOD SHIT!!!	1
11024	yeah. Good one. U really gotta wonder what kind of freak doesn't use their own picture;) Lol	0
9692	Haha  still working at 6:30pm on a friday? Damn!	0
9260	Well  maybe you can at least be a DD for us. :P And you can stay sober enough to see my drunk ass! Hah hah.	0
11977	- You know some ppl like to piss off others and today I was a victim of this X-( sad but thx for those words ;)	0
8266	I hate you for not being at work today.  Can't we play electronic catchphrase on FB or something?	0
15339	nope. but i do deja vu sometimes haha	0
6885	ugh  I KNOW -- there isn't one!! And I hate when I go into a post  and click it -- it just opens the jpg! YUCK!	1
1724	that sucks *hugs* :(	1
9031	eats pig ears. Blah!! :/	0
2860	fuck yes.  I hate them at work...	1
1584	lmao that sucks.	1
5569	he won't wanna pet the guinea pig?	1
19826	Lykee OhhEmmGee ! Hiii Mikey !	0
4577	Hey  at leat you got SOMETHING. Know what we get at work  as I found out 2day? NADDA! Bah hum bug! Damn scrooges!	1
6466	makes you feel cheap doesn't it.  I hate that clients use these things...	1
17121	i dont no tomato sauce	0
9410	I really want to hate you right now... :op	0
8168	i agree.  i've spent more time in my car this week  than i did during all my summer road trips combined. i hate winter.	0
15849	what do you mean? what drama did you cause?	0
10998	I am sorry! I hate funerals.	0
3854	FAT WHALE U still Floating  Did not SINK Yet?	1
4737	/emo damn you.	1
10556	thanks! this is the only thing that sucks about tourns.. playing 3 long grinding session for nothing.	0
674	Yah  you'd think I'd lose some FAT doing' all this shovelin'. But I guess eating brownies when I'm done negates something! Hah	1
18916	Yeah I agree. It's wrong.	0
18756	Do you like Care Bears?	0
931	dude ur wack ass better be playin at medium or above cuz u need to step up ur game if u wanna challenge a rock god such as myself	1
2024	wow that really sucks. LOL.	1
1387	Laser treatment for pimples? Meh. Metrosexual a.k.a gay pride! Hahaha!	1
1059	the fuck shit is this? people died for less. lol	1
1691	oooh  I wish I could! but then I have to shave my widow's peak to get them to hang right. And what a bitch to grow back! LOL	1
2746	I think your gay sorry.	1
15416	Who is thiss fer real??	0
7072	hate to rub it in but it says 70 on the thermometer here. May have to do my beach walk early today to aviod sprinkles.	1
4430	try putting lemon peels around the base of the tree; supposedly cats hate citrus smell	1
3818	aww that's awful!! XD I loved the art  and watching them all freak out. I hated the asian dude  he was a dmbass.	1
9224	Holy fuck yes please.	0
887	the day after christmas and not yet :/ so I will be there early sigh fuck my life	1
8278	Way cool! Thanks for posting this. I'm a super Christmas light freak. Neighbors are lucky I can't afford to go nuts...	0
905	yes.. flickr upload photo its sucks on eventbox.. huhuhu *tooos* gw juga gak make digg sama pownce	1
15369	Define a great life?	0
17712	car accident :/	0
16285	Name 3 thoughts at this exact moment?	0
14946	How often do you have days where it feels like everything goes wrong?	0
12763	i keep waiting for my follower number to drop  but it only seems to go up  LOL  especially when i say dick or balls.	0
8260	*Chrysler closed for a month* Yes I know  that means hubby will be home all day. Every day. Damn this recession! ;-)	0
7924	No  you  I hate you (because of PES :p)	0
7752	damn straight! Happy birthday Maddie!!! Xoxoxo.	0
15006	yes. if square aliens came to see us. hahaha or if the tractors would get more creative..one of the two! :)	0
3617	in time for when I travel and the train company still refused to let me travel. The fucking wankers.	1
8825	@icyfrance THANK YOU DUDES for kombucha!  I am waiting to unleash the fucking fury on my gastronomics til later afternoon.	0
1270	be careful! Hood pigeons don't give a FUCK and pack heat! I've been robbed by them on countless occasions!	1
1815	Uh... yeah.  Joe and I have been wondering what all the fuss was about.  Put your ass in it  make sure it's tight.. done.	1
14814	i still think your hot	0
4345	so fucking angry all the time	1
10676	sorry for your billing probs--i totally hate those sort of messes...good luck!	0
12797	- hate to break it to ya  but HD DVD is dead  u can still find cheap HD stuff  but it's not supported. Long live BluRay	0
15999	When you say you don&;t care  do you mean it?	0
4750	I hate .... you .... zzzzzzzz	1
13898	yeah I know it sucks  but out of chaos there might be a little bit of order...	0
400	fuck yes	1
4394	coincidence my ass... LOL... But it's a good suggestion so it'll go in the hat... Singapore would be interesting. 5 more...	1
2689	&quot;Show your face Anonymous&quot; WTF?! You make no sense you fake ugly bitch	1
2259	get your ass here !!!	1
5092	HOLY FUCK! GIRL YOU CANT DO STUFF LIKE THAT!	1
5283	hard to kick ass yourself with slippers on?  On it.	1
9392	- hate to tell u but u'v been Lucy for quite some time now miss...	0
14889	484 264 3364 ; you should call me.	0
2894	lo thankyou.. will see you soon :) and i hav to send a mail to u damn!	1
5126	that sucks!	1
118	Smack a bitch? :-D	1
4884	OMFG I HATE YOU IWANNA GO ON NEOPETS :'( WTFFFF. YOU HAVE EVERYTHING I WANT.	1
14165	i dont think so	0
4409	"I'm laughing at your ""Don't hate me  please.""  Can you imagine a man ever saying that?  Not to be gender specific  but..."	1
3216	LMAO!! I aint gonna front  shit did look kinda moist! Ol Duncan Hines Ass!!! LOL!!	1
1421	yikes. That sucks. Sorry to hear that.	1
8869	Cure emo or Dashboard Confessional emo? 2 different sets of issues. Either need a razorblade or a girlfriend... What's the deal?	0
5823	"@Dncr1804 i don't even know what i did or said that was ""emo-esque"""	1
12573	Christmas guinea pig! Hooray!	0
3323	the fail whale?	1
4368	@ember_myst @spellchaser Just so you know  I'm staking my claim on etherist. I am in full on crush! Sucks that he's married. :P	1
19746	pretty fast.	0
16139	what would you do if you were wading through a river and all of a sudden a fish jumped out of the water and puked on your shoulder and then called you a fucking bitch?	0
5845	Lol why do you do this?! I hate your guts :-p	1
5562	holy fucking jesus mother  gad damnit WTF? wow.	1
7760	yeah hes fucking serious	0
9824	can i have a monkey fuck?	0
10771	Ooops. I knew that! Totally did (No sarcasm). I hate typos. My fingers are a mind of its own.	0
7626	I hate you and your steelers.	1
5546	Praying for your grandmother and your momma. I hate that they are facing so much.	1
2667	did alix suk yu up	1
7008	Uh... yeah.  Joe and I have been wondering what all the fuss was about.  Put your ass in it  make sure it's tight.. done.	1
13387	Cum has lots of vitamin c but does she swallow?	0
5168	fuck you Devi. slit em'!	1
15618	no problem	0
15449	No. Not at all.	0
9123	I love this weather because it isn't that cold. What I hate is the frozen winds of early February.	0
6498	NO NO NO NO NO I HATE YOU.	1
4574	Wait if I shut down my phone company who's going  to sponsor you in the emo olympics?	1
11144	Buffalo sucks. JK. Congradulations!	0
11929	BTW Gort is the fucking doomsday robot - and still manages to have greater range than Mister Reeves.	0
8308	That is very sad. My prayers go to the Culkins. Really sucks.	0
17497	thanks :) i think you would too! I just dont because im not wrapped around the hs drama anymore. therefore im not in it..so oh well.	0
5506	i just deleted all the people that i have on my facebook off myspace Damn if everyone switched i could just delete the account	1
13435	all too fucking familiar	0
11919	damn fwy is still all red! What's wrong with people?	0
1833	I do but it sucks at scrabble.	1
19574	k	0
14530	Love it but I don't it too much currently	0
6348	shut ur ass up! u woulda been wondering the same thing lol. done rehearsing 4da night & planning 2knock out...right about.....now	1
14634	ive achieved alot but recently is surviving my first year of college :D	0
8148	no YOU'RE amazing... and i'm feeling Fat and Sassy	0
3121	dude  that pic of you in the Gold 2009 flyer looks like a friggen glamour shot  fag. hearts!	1
12877	I love that you love hockey! (even if I dont like your team- tho I hate the Avs too so we have smthing in common) Go 'Nucks!	0
3366	better give @dochobbes the #nerd prize. he's the nicest nerd i know.	1
8459	...whoops  to get caught up on Flickr  4 months sucks to play catch up.	0
263	no! I think UofA's navy jerseys on white pants rule.  And all red sucks. But seeing BYUs colors  I guess all red makes sense.	1
12558	Occasionally fortune urinates on us all the universe does not hate you...it is a brief plumbing problem.	0
6102	hehe its all good. my drunken ass is moving off of twirl and to the crack...berry that is.  :) feel free to txt me yo. 3204694136	1
10480	They are hungry for democracy - most Westerners are fat  happy  complacent.  Brave New World v. 1984. Pleasure beats pain.	0
6215	U can be a freak and not like girls.	1
15299	you text me? haha	0
2892	Ok  you're starting to sell me on these vinyl toys (damn  that sounds bad)	1
2304	fuck you shane lol	1
1653	Im so jealous. But I'll be eating that same rice pudding in 9 days. Enjoy the fuck out of your trip	1
2898	that sucks... she should prolly just change her major lol	1
5207	Rooster is my bitch!	1
19834	Do you think you&apos;re hot and/or sexy?	0
3132	I've been wondering that myself. Its been down for quite a damn long time... @tqbf any comment on that?	1
12040	me to=( This sucks...	0
11298	yeah it's terrible but tell ya the truth I'd hang any political figure from my Xmas tree I hate em all lol	0
8887	I hate aol email. its not 1998. wake up.	0
3634	oic but what do you want sir? Did I get you a book on conspiracies and shit already? Yes I did hmmmm fuck thinks	1
6743	got to love a good sunset...  I just hate this time of year leaving work and it's already dark outside :(	1
7577	he's gay like u lmao. And the rest of the guys are alergic to fruits. *wink* lmao.	1
12396	Did you were a nerd in high school or a bully ?	0
17630	Timothy. Because he would prolly be following behind the cop car waiting in the waiting room for me already.	0
854	I'm sick of this bitch. He's wrecked enough of my life and I want him gone.	1
412	fuck off!!!	1
5444	try telling your parents that you don't want to see them. see how well that fucking works out for you  yeah?	1
9529	damn male best friends!	0
3255	Oh  Hannah  I am so  so sorry for your loss. I've done the deathbed vigil and it sucks. I hope your pain eases with time. Love	1
7470	if anyone's a loser  it's YOU.	1
349	hola! Orli ... we are www.LuckyStartups.com looking to interview some kick ass peeps in Israel... you up to it?	1
9871	I loved that episode. That chick was so damn cool.	0
2721	your ugly as fuuuuck ( : betty is 10000% prettier than youuu  so stopp being a bitchhh.	1
12091	fine... Here's a pic... of my grandmas fat cat. :P http://snipurl.com/93pdr	0
1701	well if u looking for more sex  watch the fat boy freaking his pillow thats now playing. Ewwwwwww!!!!	1
7051	Fuck yeah. I noticed that too.	1
18868	How often do you check your voice mail?	0
2394	dude.  she's fugly.  i think ur a desperate ass cam perv.	1
3827	damn...wish I knew how to write script. I just did 9 and have 7 more to upgrade.	1
11359	I learned that making a full pot of coffee with a single serving press is a wicked pain in the ass. Ordering 8-cup from Amazon	0
3550	This week in fuck?	1
13438	Fuck it! You'll do it live!	0
17384	Do you ever think humans will be satisfied?	0
15265	mine are about 20min	0
18494	iLove your nose ring!	0
17286	very much so when it comes to things i believe in or think i should stand up for..	0
4659	Yea its got a heatsink bigger than a server lol. Its a great machine. I am loving it except for the leg is bent. DAMN COURIERS GRR	1
8565	hopefully not candles. I hate getting candles. Its such a nondescript gift.	0
12234	lol....damn backwards smileys	0
11653	DAMN. I just lost too. Thanks Alyssa. And I decided that PATD's new CD isn't so bad.	0
3119	holy fucking jesus mother  gad damnit WTF? wow.	1
3927	"Why would gay marriage ""change the basic structures"" of your family life? It neither picks your pocket  not breaks your leg"	1
3257	I'm celebrating and drinking to the fact you're an annoying fuck :)	1
7686	I noticed that and you are not a bitch. The other thing that she also doesn't have is class.	1
14300	i like yur bg	0
14950	Does it bother you when people ask you questions and the answer is in your bio?	0
2996	He can't hear you  his head's too far up his own ass.	1
3005	lol kevin bought me damn near nothing and we dated for over 10 months. my life sucks.	1
5489	Fuck. Well  you can for a low cost of 19.99 with shipping and handling. But that's only if you really want to.	1
4236	@maddow. where is that big gay planet? can I go there now please? someone please fucking segregate me off this rock.	1
17114	nahh its humorous usually	0
14697	What flavor of Kool Aid was your favorite?	0
9852	But half the charm is in the eyes! I don't think I could fuck a man with only one  especially on his forehead.	0
4085	....i make an ass out of my self * sad blushy face*	1
6891	Ew :( That sucks! I'm sorry.	1
1151	shut the fuck up LOL. I wanted to take a pic so bad but it would have been obvious. My mom wanted the hat. I just tried it on haha	1
10129	Haha  dont cry when you drop him off. Hate to see him hit you with one of his remarks in a moment of weakness.	0
14050	tell them. haha	0
15240	If you woke up in Jail  what would your crime be ??	0
16352	everything	0
18053	I know the haters are the motivators(: hahaa i love you too<3	0
17946	YO DAWG I HERD U LIKE CANS  SO WE PUT A CAN IN YO CAN SO YOU CAN HAVE A CAN WHILE ON THE CAN	0
7681	aww  that soo sucks D:	1
8439	Sorry I take that back. You obviously just hate your daughter. My mistake.	0
559	Some liberal gay atheists or Republican fund raisers should jump on that. ;)	1
12907	a nigga still sore as hell.... fuck the gym lol.... ima go and work that shit out today tho...	0
5074	fuck u and ur fucking break =/	1
6418	I hate you .. why can't I go to Vegas ?	1
19454	favorite dish	0
18274	to live on a deserted island with friends and family away from the world. money. selfishness. mean people. traffic. cliques. bad influences. annoying laws. limitations and live off of the land like an indian :) haha	0
995	your mom sucks  BITACH!	1
2487	Oh my fucking ~*gawd. *eye roll*	1
10777	Damn that was supposed to be a reply.  ANyway I'll have a couple more I think  not sure what came out well.	0
3587	omg! what are you in the mood for.. i crock pot my ass off!	1
11748	well  I was a super biology nerd in high school and voted most artistic. so  it was a hard decision on what I should do.	0
9108	Hate e anne and yeah i'd totally prty w/u lmao	0
15685	What was your favorite year?	0
202	I fucking love Haunted.	1
1049	THINK??? You THINK they are gay??? REALLY???? Have you watched the show???? and you THINK????	1
4437	lol tell her to go sit her ass down somewhere lol	1
10188	aw I'm a cap too. I'm so gay. Anyway I'll be in ny around then...	0
8512	I'm not sure how famous it is  but it is damn delicious.	0
6499	yep...that whole damn mixtape gets me hype lol	1
344	"says ""no more pizzas for the situation room! or else we will be fat when the war is over..."""	1
4854	i hate you.... you know why	1
